 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.000307642082556783 3.897746689312858e-07 -2.4637105820436746e-06 -4.438414301694024e-07 5.362887194377801e-08 -4.809452164027004e-07 -3.611399012830168e-07 9.940374827316401e-07 4.7857472477389306e-08 8.532836146074306e-07 -4.44491766323595e-08 -4.220229044784702e-07 6.041661345521144e-08 1.0713862341097624e-07 7.265900576069908e-08 -4.683921877934762e-07 -6.524091623087983e-08 2.689810831052566e-07 -1.3511543220668806e-07 5.67924125976561e-07 4.329175814300383e-07 -3.952632396305966e-06
PC1 3.8977466893128596e-07 9.786213108343802e-07 -6.910556359085181e-07 4.163026551984585e-08 -6.544014028866541e-08 -4.126456633387815e-08 -1.3589750058003171e-08 6.121633491302422e-08 1.162464319377828e-07 -3.555474473349068e-08 4.4997759990260246e-08 -4.3851820599766265e-08 2.359140356211861e-07 -3.0962914278034624e-10 -1.1793342389989376e-07 -1.8141068791897012e-07 -1.3566756454685689e-07 1.8278718882377078e-08 4.9750640372477866e-08 3.4006361183215946e-08 2.9692004357250244e-08 3.492058798740964e-07
PC2 -2.4637105820436725e-06 -6.91055635908518e-07 1.8886649018893467e-05 2.349191392184495e-07 5.888628024382802e-07 -2.825015827129778e-07 -1.449747158283156e-07 1.6409390582081812e-08 3.221735814599791e-08 -2.738969931040398e-08 -6.51541115115397e-08 1.2001253784200355e-07 -1.1988984518916558e-07 2.7497877401948583e-08 -8.118756114468832e-08 1.638729441705087e-07 -1.716075792414251e-07 1.7737711748932846e-07 3.8045168736522175e-08 -4.5006131860473814e-10 3.435281819157416e-08 3.962850944707573e-07
PC3 -4.4384143016940223e-07 4.163026551984582e-08 2.3491913921844965e-07 2.0460859614706335e-06 1.2191495985029891e-08 2.96302347201729e-07 1.6936237179778812e-08 4.038320857534939e-08 -7.659873360856345e-08 -3.199930093013222e-07 3.1446902951716597e-08 1.2059359684253046e-07 7.868189426342569e-08 -1.6547199648222412e-07 2.9308350851769505e-08 -1.2726976625339108e-08 -4.222720657459128e-10 -8.630018824263756e-08 -1.3200419783596413e-07 1.1207809806154053e-07 4.802491368220331e-08 -1.0242264341394907e-06
PC4 5.362887194377781e-08 -6.544014028866544e-08 5.888628024382806e-07 1.2191495985029893e-08 3.5453916714263455e-06 5.224981859788681e-07 -2.0810585156923313e-07 -2.1579529837289267e-08 -3.760580179256538e-07 2.563251134475375e-07 8.956249851803082e-08 9.84403376677838e-08 -2.0093280671905474e-07 2.5996325706787308e-08 -8.187576677811121e-08 -5.2108456089379974e-08 6.849764822039434e-08 -7.821013828130491e-10 -8.772484764839889e-08 -7.958993913487567e-08 -3.460560535251596e-08 2.442048834756545e-06
PC5 -4.809452164027011e-07 -4.1264566333878266e-08 -2.8250158271297745e-07 2.96302347201729e-07 5.224981859788682e-07 5.77800477112383e-06 6.984176485709627e-08 4.942269608924744e-07 -1.496917581124166e-08 -7.246272320956238e-08 -1.0907490923846659e-07 -3.5690335841633367e-07 1.9356136517479935e-07 -2.86006363277494e-07 7.415456838821545e-08 5.295873712709154e-08 -6.216013182607207e-08 2.470832843270956e-07 -9.502505885889982e-08 9.752368486381631e-08 7.509986424525704e-08 3.9820858891707397e-07
PC6 -3.611399012830169e-07 -1.3589750058003183e-08 -1.4497471582831565e-07 1.693623717977886e-08 -2.0810585156923313e-07 6.984176485709653e-08 6.372362305752263e-06 1.1587025347721354e-08 -8.831694320147924e-09 4.0586711418376627e-08 1.6851392381443198e-08 -1.563564002019008e-07 1.279985656280685e-08 -1.735541638870314e-07 -2.6766599647766304e-08 -1.0170500299716476e-08 1.2669692256008773e-08 2.6496235949542723e-07 -5.44740031745705e-08 -2.1114373577796335e-08 -1.1756705672365987e-07 -4.952708304941825e-07
PC7 9.940374827316395e-07 6.12163349130242e-08 1.640939058208191e-08 4.038320857534932e-08 -2.157952983728923e-08 4.942269608924742e-07 1.1587025347721414e-08 5.323439608907672e-06 2.440905591798285e-07 -8.82508097936051e-08 -4.529199066578719e-08 3.2253566235921123e-07 5.747401364178591e-08 2.5684243200514106e-07 -2.5668183907651274e-08 -1.5403534610925468e-07 -9.388593401812873e-08 -2.0913441434924725e-08 4.7097037053759464e-08 -6.433605926190353e-08 -1.1681258720268764e-07 1.7211665094965076e-07
PC8 4.7857472477389246e-08 1.1624643193778278e-07 3.2217358145997714e-08 -7.659873360856347e-08 -3.760580179256538e-07 -1.4969175811241335e-08 -8.831694320147972e-09 2.440905591798286e-07 5.320855672633906e-06 7.520592557766804e-09 1.513302091328443e-07 -2.358028858090836e-07 1.1290012540723935e-07 -3.42074247775334e-08 5.629655342427359e-08 -6.842127576983284e-08 3.55216893103706e-08 6.503111407113148e-08 -3.4890310342946676e-08 -7.745909007452829e-08 9.85780729298466e-08 -2.5781222254654744e-07
PC9 8.532836146074302e-07 -3.5554744733490676e-08 -2.7389699310403875e-08 -3.199930093013223e-07 2.5632511344753745e-07 -7.246272320956234e-08 4.0586711418376706e-08 -8.825080979360514e-08 7.520592557766774e-09 5.0606059757483355e-06 8.925923481101243e-09 -1.509289598103099e-07 -3.135506577899692e-08 -9.644567025804824e-08 -7.81852639011058e-08 3.88986793592733e-08 1.4806656480194833e-07 1.2931105829001912e-07 -2.1225924278692908e-07 -1.0491423434616888e-07 -9.667232753443299e-08 3.492122837224126e-08
