(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.00849675409943998 -5.43228550470322 -1.328675481029 1.31883786604835 10.8114122970052 -5.38016595289391 0.000247332823438152 -4.41755355001984e-05 -0.000204574151782334 8.86651004771836e-05 -0.000261774992286077 0.000141600562916322 6.00994225116117e-05 -0.000215141212882052 -2.03711114067667e-05 -7.11900764313807e-06 -0.000137327219381627 -0.000157627399658467 -1.02902595514972e-05 -3.63817444879801e-05 -0.000152544705852097 -7.94851379463699e-05 7.51427121760304e-05 -3.62106454023865e-06 0.000129876087715916 7.40134375438493e-05 -0.000291572311911193 0.000313987450503494 0.000259993692288839 -0.000182106486705173
covarSEX -5.43228550470322 1183418.69493119 20966.0498859112 -20859.1874093258 -2356736.62331063 1173543.67245386 -0.904687779371342 0.638401269622927 0.07664310082567 0.116498747440532 -1.28462017701276 0.759823499772587 0.855408958220712 -0.746377071288302 0.144691318822234 0.409353627022341 0.748616560896489 -0.370820489425097 0.552707018834953 -0.273937482326106 0.228692647363225 -1.59047670583017 -0.471671504383604 -1.37123582598495 -0.349516882583933 0.362441574491468 -0.339546067903476 -1.27520380372233 -0.427766751292862 1.18377137209494
covarYOB -1.328675481029 20966.0498859112 727.931322164738 -724.219775555778 -41750.3417423484 20788.3032236687 -0.0261384154913517 0.0161042661267121 0.03276766236561 -0.0291973743221924 0.027589211746718 0.00852537689649515 -0.00294370561094863 0.0259394984432143 0.00789926738517127 0.00171359939238615 0.0499999891938029 0.0226525730503852 0.0116256255197887 0.0120160257255147 -0.00130862048312012 -0.0420847241109465 -0.0160972368917235 -0.0198514500633615 -0.0136250360471078 -0.013062787195465 0.0427521970979176 -0.0275041182561838 -0.122492465631001 0.0551902504509309
covarYOBsq 1.31883786604835 -20859.1874093258 -724.219775555778 720.536361011641 41538.0644391441 -20682.8655136664 0.0257103832830647 -0.0158032671724224 -0.0323090054900275 0.0291419656843363 -0.0272956283108464 -0.00862010120775827 0.00308885989637849 -0.025727539339267 -0.00777750646773528 -0.00164921158029779 -0.049702971713063 -0.0225706503305358 -0.0113787949017834 -0.0120728957275567 0.00153927118393765 0.0419736685311082 0.0159031398452846 0.0197361855829284 0.0134670264432963 0.0130743747762881 -0.0425662510143666 0.0274206315573598 0.12208536363141 -0.0553887829682542
covarSEX_YOB 10.8114122970052 -2356736.62331063 -41750.3417423484 41538.0644391441 4693419.38794658 -2337132.0292433 1.79675340216075 -1.2683410442026 -0.140322872098823 -0.229684274265882 2.56652486485346 -1.51459276109593 -1.686479350408 1.48129340866561 -0.286102714286298 -0.81391778010359 -1.49427357344079 0.741884567355107 -1.09120087191908 0.54604400255178 -0.450758519671787 3.16065781849353 0.935129306143568 2.73118769096915 0.694771314493969 -0.723062696095857 0.667992435075847 2.5461928381933 0.849396901615529 -2.35616988965897
covarSEX_YOBsq -5.38016595289391 1173543.67245386 20788.3032236687 -20682.8655136664 -2337132.0292433 1163811.92352857 -0.892314366012121 0.630051636630127 0.0637507172363527 0.113247494305335 -1.28218051281631 0.754947475467135 0.831340111861579 -0.735060832466988 0.141431302581688 0.40464021422944 0.745841690389773 -0.371123916197573 0.538642015270089 -0.272158464715287 0.22215074100497 -1.57048269987202 -0.463510043592835 -1.3601634631868 -0.345309075709975 0.360641159498876 -0.328449479954929 -1.27133030214852 -0.421670517084599 1.17258606221297
covarPC1 0.000247332823438152 -0.904687779371342 -0.0261384154913517 0.0257103832830647 1.79675340216075 -0.892314366012121 0.00267845665253525 -0.000458074665738036 -0.000106298852651081 -8.68362795326135e-05 -0.000126183669816193 3.20592687263356e-06 2.35976599018226e-05 3.09903377498001e-05 7.92586301757238e-06 -1.62766526869461e-05 -7.11172653585032e-05 0.000336681216363975 -2.13476133141943e-05 -0.000209558712188006 -0.000356126603506914 -0.000311721276810322 8.9023182855053e-05 5.15747123575161e-06 0.000100127410408474 -4.08147511290453e-05 0.000135679693424815 0.000110063550192366 -6.05726470476547e-05 -9.07114243229677e-05
covarPC2 -4.41755355001984e-05 0.638401269622927 0.0161042661267121 -0.0158032671724224 -1.2683410442026 0.630051636630127 -0.000458074665738036 0.00234617694095863 0.00013341159140536 0.000205505637070633 -9.83264461220742e-05 -3.84826227232198e-05 -3.18155764276038e-05 0.000123721940683204 -3.1157878325195e-05 2.34958825155836e-05 -2.81241936802512e-06 -7.00467444467065e-05 2.88331598848826e-05 -2.96148920959679e-05 1.07029955456101e-05 -1.86629308543444e-05 4.77295157272534e-05 -2.72569484477382e-05 -5.58625600669797e-05 -2.83854060250325e-05 -6.45464194633589e-05 -8.21356750430615e-06 1.75074300341339e-05 0.000105124269570334
covarPC3 -0.000204574151782334 0.07664310082567 0.03276766236561 -0.0323090054900275 -0.140322872098823 0.0637507172363527 -0.000106298852651081 0.00013341159140536 0.00245867346194942 2.6900113617834e-05 0.00038447860054501 2.8585170206809e-05 0.000143055716129669 -4.05938068895543e-05 -0.000339356986126442 7.63805352657432e-05 0.000122687364023929 2.13079426721193e-05 -0.000152430228241117 5.43754214034732e-05 -4.66137288082011e-05 4.95255403491333e-06 -0.000106749948611649 -0.000121074256288083 0.000130628183825118 6.24128607585451e-05 -6.29773175325019e-05 3.61205591721271e-05 0.000186502150191145 -0.000473042436676056
covarPC4 8.86651004771836e-05 0.116498747440532 -0.0291973743221924 0.0291419656843363 -0.229684274265882 0.113247494305335 -8.68362795326135e-05 0.000205505637070633 2.6900113617834e-05 0.00278492869021823 0.00045379128534176 -5.62922406135151e-05 3.81458807502869e-05 -0.000235764575772901 0.000162899983129083 6.15109667350145e-05 8.97524641180311e-05 -0.000219669803243343 -5.5523756988369e-05 -5.89789375115183e-05 -3.03635306236315e-05 7.60319179061432e-05 -1.47236375678884e-05 -9.45968585186162e-05 -3.33331800179265e-05 -2.91450039139715e-06 0.000252384052593866 -0.000426019879644575 0.000317616973202834 0.000389306691163832
covarPC5 -0.000261774992286077 -1.28462017701276 0.027589211746718 -0.0272956283108464 2.56652486485346 -1.28218051281631 -0.000126183669816193 -9.83264461220742e-05 0.00038447860054501 0.00045379128534176 0.00318564704715964 8.74896899594831e-05 0.000241627835552432 -0.000110390338799612 -9.44567805331562e-05 -7.26441625693661e-05 -0.000224814182335009 0.000119533791443164 -0.000278081437492902 0.000132457959726559 -1.45135433620196e-05 -2.81958045136339e-05 0.000158716549539014 -7.32580993443685e-05 4.50848341371923e-05 -2.15255746736233e-06 -6.64659984128764e-05 0.000236053211562411 -6.34716333150851e-05 -0.000185487669151407
