 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00029058768716867057 3.164359393679856e-07 -2.1715713947179048e-06 -2.908791179823205e-07 -1.6539975931610643e-07 -2.6069621406610894e-07 -4.034166055926372e-07 7.546152888583421e-07 -4.272144631636245e-09 7.622899679470384e-07 -1.5332745344553735e-07 -4.1610762586180404e-07 5.013879586434752e-08 1.2235802639028912e-07 9.446116739003121e-08 -5.305985732201062e-07 -1.8407083148143148e-07 3.2199963280112475e-07 -4.172946835969232e-08 6.526203509430229e-07 3.1973473726651515e-07 7.421798427828354e-06 -6.404100458661145e-06 -2.3218044575193024e-05
PC1 3.164359393679854e-07 9.160735992721788e-07 -6.408545294908526e-07 5.193175394569762e-08 -5.5603972150317826e-08 -4.112272567326266e-08 -1.1713996038778102e-08 4.962372533216228e-08 1.0030828181996807e-07 -2.8245271529221543e-08 3.902409594987021e-08 -4.3527887154208136e-08 2.2396292111426505e-07 6.837693024493538e-09 -1.0221840711025349e-07 -1.7448113296330007e-07 -1.4659871911039355e-07 2.1644330734051426e-08 5.1497608262451355e-08 2.684357127493239e-08 2.055633364313884e-08 -9.950883827224183e-08 2.9020944414325683e-07 6.936396510651717e-07
PC2 -2.1715713947179048e-06 -6.408545294908528e-07 1.782574526840723e-05 1.9984174758137494e-07 5.655677068649104e-07 -2.3878207345562445e-07 -5.97884819148104e-08 2.0748897472706314e-08 1.0626826369716347e-07 8.589576688994152e-08 1.4455436576484774e-09 9.063055978306063e-08 -1.0072365839447682e-07 2.510900747183872e-08 -1.6859955196883724e-07 1.0638849174522797e-07 -1.8055006248885532e-07 1.5529348728988057e-07 -2.5804288419101106e-08 8.981566475090308e-09 1.3159578237660432e-09 3.234305818357691e-07 4.896729804633543e-07 -6.048311602372759e-07
PC3 -2.9087911798232094e-07 5.193175394569762e-08 1.9984174758137497e-07 1.951825316320401e-06 -8.578967118037889e-09 2.558445142344517e-07 1.6055548445351888e-08 4.9052484259869745e-08 -6.884687998498954e-08 -3.2275615363418837e-07 3.887969664134494e-08 1.2290213152336326e-07 7.226820343199143e-08 -1.6250865778085412e-07 7.919960402852618e-09 -1.727365912094228e-08 -1.0556995634434386e-09 -9.29972104342054e-08 -1.297006679155009e-07 1.0772821332041122e-07 3.449741042272171e-08 3.163853213651548e-09 -1.0948462775108542e-06 -1.520257248754873e-06
PC4 -1.6539975931610633e-07 -5.5603972150317786e-08 5.6556770686491e-07 -8.578967118037914e-09 3.322484425064831e-06 4.152017084082692e-07 -2.271081512481376e-07 -1.8668569903419135e-08 -3.35304925742533e-07 2.5138881286595535e-07 9.326688139469103e-08 9.673661691092656e-08 -2.1260758993510813e-07 4.8365855496526625e-08 -8.623571790378031e-08 -1.6858874197169836e-08 6.113355788765469e-08 -1.4400634254186921e-08 -7.348509684769266e-08 -8.143185855617307e-08 -2.6186051384770844e-08 8.850137620588104e-07 1.064548210562348e-06 2.7773807875796007e-06
PC5 -2.6069621406610883e-07 -4.1122725673262674e-08 -2.3878207345562466e-07 2.558445142344516e-07 4.1520170840826905e-07 5.319255606398339e-06 3.002934565522513e-08 4.6465810016555367e-07 5.5995247741515593e-08 -5.532038695931939e-08 -7.608471256652141e-08 -2.91134155002785e-07 1.7239022414893464e-07 -2.2626881432043877e-07 3.1877795390591304e-08 5.80988367692349e-08 -5.1798517763078305e-08 2.2242727765193557e-07 -1.0035023280692896e-07 7.045873978448154e-08 7.936404203038018e-08 3.128617644059864e-08 1.4827900970853807e-06 -6.4949969190156e-07
PC6 -4.0341660559263747e-07 -1.1713996038778102e-08 -5.97884819148103e-08 1.605554844535179e-08 -2.2710815124813747e-07 3.0029345655225147e-08 6.088760627698149e-06 -4.2896032394271924e-09 6.938362190234024e-09 6.173953294523922e-08 8.318124062973909e-10 -1.4448570924010599e-07 1.8507525748710885e-08 -1.5862511330457226e-07 -2.0236177570747744e-08 -1.3380891840180437e-08 -2.8702819860307688e-08 2.488526845201846e-07 -6.225035796030381e-08 -2.8849429991333523e-08 -9.948565709085326e-08 6.286928919692197e-08 -1.0223663530461537e-06 -3.4208974299540525e-07
PC7 7.546152888583426e-07 4.9623725332162266e-08 2.074889747270634e-08 4.905248425986965e-08 -1.8668569903419125e-08 4.6465810016555335e-07 -4.289603239427356e-09 5.079117229332098e-06 2.215589775452745e-07 -8.310398514536099e-08 -3.5916788202429686e-08 3.389915950202299e-07 7.847488824655166e-08 2.6691901818297113e-07 -2.218071962055487e-08 -1.664872926143868e-07 -8.476860088441153e-08 -2.265938644431422e-08 6.155522921957296e-08 -3.7261623272065046e-08 -1.0644481938238023e-07 -2.0299502086846197e-07 1.0461090215096466e-06 1.738850480102914e-08
PC8 -4.272144631636056e-09 1.0030828181996805e-07 1.0626826369716346e-07 -6.884687998498954e-08 -3.35304925742533e-07 5.599524774151564e-08 6.93836219023408e-09 2.2155897754527444e-07 5.11015251019886e-06 3.4786639026345178e-09 1.1878878240659163e-07 -2.2070934167897302e-07 1.0983940035733141e-07 -6.940281694655857e-08 6.258639166577482e-08 -8.135146797932578e-08 3.6843286698500095e-08 6.261269642230634e-08 -3.22951601163263e-08 -5.9518808486126605e-08 8.799082016369308e-08 -4.058552448497901e-07 3.1465833081880856e-07 5.037806958683712e-07
PC9 7.622899679470392e-07 -2.8245271529221536e-08 8.589576688994151e-08 -3.227561536341884e-07 2.5138881286595535e-07 -5.532038695931946e-08 6.173953294523916e-08 -8.310398514536102e-08 3.478663902634431e-09 4.8335370691686985e-06 -3.041521346340097e-08 -1.3841426768405965e-07 -4.027701068364172e-08 -1.2063088667104674e-07 -4.520718987322244e-08 3.802558528538443e-08 1.2173060991693818e-07 1.258103531728144e-07 -1.7761547188537274e-07 -7.902484949055598e-08 -7.214456418856879e-08 -9.314075074793304e-08 -1.5771608134698113e-07 6.654036719490218e-07
