 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0009435244799860694 3.130117424403731e-06 -4.539648603400236e-06 -2.233530935716548e-06 5.817283414583461e-08 -4.3274038952765195e-06 2.3851384204605304e-06 1.3367263179997044e-06 9.265574414292589e-07 1.3420390738127332e-06 -7.810459219053067e-07 4.405576461630094e-06 -5.710408181310961e-06 4.382848296641505e-06 -1.0803260701689072e-06 -4.007958251958184e-06 -4.187288582713542e-06 2.6225495982530014e-07 1.145439692022669e-06 1.0618623792773782e-07 -7.692416516993097e-07 -1.1648697675306425e-05 9.922545004012818e-05 0.00012150624890173428 -4.0249360747650224e-05 -5.750642090495055e-05 -2.002707199782401e-05 -0.00016216139322400972
PC1 3.1301174244038166e-06 3.168218855690068e-06 -2.789701745785714e-06 -8.780845275861304e-08 1.2296144304282136e-07 -3.9149424296186595e-07 -7.353325023548354e-08 2.6263612844150916e-07 2.134695005537761e-07 -2.165302762723471e-07 1.4388309847392312e-07 -1.9392930556524394e-07 9.567475585668252e-07 -3.7728911130523316e-07 -5.769915888538551e-07 -1.0223254685569616e-06 -5.327264419528119e-07 1.4067719673872362e-07 -1.2556104268720329e-08 4.4624098788940316e-07 9.046698087014525e-08 -2.9615354885512457e-07 -2.435518351785698e-06 -1.5449105305402896e-06 3.06522766034944e-06 1.8734645999593198e-06 8.32558427678038e-06 2.4847846272440778e-06
PC2 -4.539648603400244e-06 -2.7897017457857154e-06 6.653987143071626e-05 2.2045094461090534e-06 1.4486309095431406e-06 -7.750455843817092e-07 -1.0291373403241417e-06 -5.962580224344206e-07 3.9971250389257844e-07 -8.221704542372916e-07 -2.796287979092514e-07 -8.234097092236907e-07 -1.4010894453489146e-06 1.4303860118509707e-06 2.2465714674570258e-07 6.854668153933647e-07 2.459704540452866e-07 7.226175961233672e-07 5.71065862971111e-07 -5.203334682841321e-07 -1.4943958902118588e-06 -4.263057768581235e-06 5.474448626527017e-06 2.778010262005325e-06 5.516373740115292e-07 -3.995145169035259e-08 -1.5173726188198715e-05 5.360036173252204e-06
PC3 -2.233530935716551e-06 -8.780845275861322e-08 2.2045094461090538e-06 6.5082100789115355e-06 3.3644030247524583e-07 1.4423150237918912e-06 -3.6960985916013614e-07 8.385270565705145e-07 -4.0547551672478766e-07 -1.3300933723176285e-06 2.6867179610838e-07 4.007279041087324e-07 8.684790820172263e-08 -7.367854980005893e-07 1.0084184777370475e-07 6.401010226422339e-08 2.453315988919345e-07 -5.825169609804925e-07 -5.517987205365068e-07 6.461881935461829e-07 4.810632744246287e-07 -1.1486954659008014e-06 -4.587254848642209e-07 3.534816485444462e-06 5.345409477984746e-06 -1.3747686818974243e-05 -1.1007372226940498e-05 -1.2594487146629524e-06
PC4 5.8172834145799034e-08 1.2296144304282138e-07 1.448630909543141e-06 3.3644030247524583e-07 1.1658241174347323e-05 2.176116481898433e-06 -3.5980197913827253e-07 -1.290397120172363e-07 -1.4732615408343823e-06 3.9696899950666775e-07 3.964111165237205e-07 6.318881700282796e-07 -1.0749975175796976e-06 -5.225558968477392e-07 2.3905768101192165e-07 -6.341192130075733e-08 4.7079740872954585e-07 3.2371755698883435e-08 -7.418448859428604e-07 -8.545849478911851e-08 4.5712295946018204e-07 -8.001859517479006e-08 -1.0828252369366985e-05 2.5965062040111555e-06 1.1007811320321164e-05 9.948328908783517e-06 -5.773725201359147e-06 1.924906114892075e-05
PC5 -4.327403895276553e-06 -3.9149424296186574e-07 -7.750455843817094e-07 1.4423150237918906e-06 2.176116481898434e-06 2.1490205460455577e-05 8.905186937256534e-07 8.312639841656505e-07 -1.0725997723038425e-06 -7.702175400604496e-07 2.090314675448164e-08 -1.692315418606375e-06 8.528984017246336e-07 -1.2264681188202068e-06 4.032215455966986e-07 -3.351149679623234e-08 -4.520484391146325e-07 4.1877107213195546e-07 -5.176883406277809e-07 1.5608676525721043e-07 1.1870014095383839e-07 -1.2868856340770835e-06 1.0298143917938961e-05 -1.528558500265456e-05 -5.2925204651449965e-06 -4.071470513461135e-06 1.7875190565625716e-05 -1.966906062947254e-06
PC6 2.3851384204605317e-06 -7.353325023548341e-08 -1.0291373403241419e-06 -3.696098591601361e-07 -3.5980197913827274e-07 8.905186937256528e-07 1.978845300848009e-05 2.970462770747443e-07 6.880556308192917e-07 6.964780767596043e-07 6.088416367174692e-07 -4.253223937520177e-07 1.4469074094765272e-07 -6.892829358910767e-07 -7.433540537604438e-07 6.739924102455193e-07 -4.3078270175540834e-07 3.747062293783062e-07 -6.148146139364889e-07 -5.11261066427158e-07 -8.123667055477608e-07 8.094900500188607e-07 3.483025801954184e-06 -6.721496254975213e-06 -3.804451771894788e-06 -2.7237493691726805e-06 -1.1247752945962692e-05 1.467582461636419e-05
PC7 1.3367263179997232e-06 2.6263612844150895e-07 -5.962580224344199e-07 8.385270565705144e-07 -1.2903971201723628e-07 8.312639841656499e-07 2.970462770747443e-07 1.708270830240995e-05 7.964758714941984e-07 -2.101041443504434e-07 2.5391696358110053e-07 1.4690424384111231e-06 -3.682251907128722e-08 6.38616629808416e-07 6.766972280150692e-07 -4.986765437576243e-07 -2.062321827041164e-07 -6.105791202725767e-07 -1.344199474410164e-07 2.816016906388029e-07 3.9814249554030855e-08 -3.437740713465738e-06 7.930385743890518e-06 1.1413933329165654e-05 -1.0329636573507025e-05 -1.214035789135039e-05 2.476556020069417e-06 -1.3674073517654715e-05
PC8 9.265574414292653e-07 2.1346950055377572e-07 3.9971250389257934e-07 -4.054755167247872e-07 -1.4732615408343818e-06 -1.0725997723038417e-06 6.880556308192913e-07 7.964758714941985e-07 1.824833339998485e-05 7.210997744750552e-07 5.151882106555007e-08 -8.280286298280805e-07 4.478506965100812e-07 -7.601713127281423e-08 -7.096716973357713e-07 -8.988924477842551e-07 1.30337339456539e-07 1.002601446771018e-06 -1.1570100619174422e-07 -1.1901863970756237e-06 6.8209052356175e-07 6.796447507452588e-07 -1.6146954208947024e-06 5.638257096125852e-06 -2.5373695167791996e-06 -4.1236863694507045e-06 -1.0573433646742545e-05 1.1677209297015601e-05
PC9 1.342039073812755e-06 -2.1653027627234705e-07 -8.221704542372918e-07 -1.3300933723176275e-06 3.9696899950666785e-07 -7.702175400604494e-07 6.964780767596043e-07 -2.101041443504429e-07 7.210997744750552e-07 1.5668841033628794e-05 -6.549729792712922e-07 2.5956256343084914e-07 -7.6919511753783e-07 -2.4049580097696926e-07 -6.837068144024412e-07 1.884268112726897e-07 1.0138140556989195e-06 1.1913273638222036e-06 -4.1217129106503656e-08 -7.782194040694628e-07 -6.751489680002652e-07 6.16229023684213e-07 -3.5790295471730917e-06 -1.900414865529672e-06 -1.0657782118072892e-05 1.1473910910052633e-05 1.3467785643441696e-05 -9.576548081942537e-06
