 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.000561044923063767 -7.856315573013393e-07 -9.778094139394271e-06 -1.4576630029488434e-06 2.66051820139996e-07 -1.149987433294459e-06 3.939800433730939e-06 8.974343136667045e-08 1.0336922430682423e-06 -1.4748049389622207e-07 1.9779937365222245e-07 3.4185652004618114e-06 3.969574644728009e-07 2.4141789227455267e-06 -2.4888318944116956e-07 9.050054442170827e-07 8.17460458435522e-07 -4.838824264091004e-07 2.3247470700911655e-06 2.6050868735962273e-06 -7.145888691354797e-07 9.555071791421875e-06 6.0499681997922516e-05 -3.96867845425646e-05 -0.00011601046349377209
PC1 -7.856315573013385e-07 2.1133844073838497e-06 -1.8433092722256106e-06 1.461267077893593e-07 -1.3115878388613469e-07 -3.6943560794250664e-07 1.3523079873942563e-07 2.1800615165416372e-07 3.833115669614053e-07 9.137047901431107e-08 2.7701252879095114e-07 -1.9954577643411096e-07 6.824078547529049e-07 -1.7181560489128682e-07 -2.6146702211526644e-07 -6.299574530573647e-07 -4.1983698004161275e-07 2.0416482548323156e-08 -1.1355363514136125e-07 1.7170861103923384e-07 2.5818458744663722e-08 1.0128485846958292e-06 -4.356310253281877e-07 3.3096548724840747e-06 9.218736890626926e-07
PC2 -9.778094139394278e-06 -1.843309272225611e-06 5.051872731132894e-05 9.135820783527247e-07 1.6301937118518412e-06 -5.184071479130589e-07 -5.179015750653756e-07 -1.901572670375046e-07 5.864012450089092e-07 -1.9867563983324874e-07 -3.707384245335874e-08 -4.885731300262397e-07 -9.11169342648341e-07 6.585803806412727e-07 -1.7321269469631892e-08 3.583958327114027e-07 -7.507385432136045e-07 1.3708915103368673e-06 3.9098655357362265e-07 -1.2395607345532373e-06 -1.0371190742114358e-07 1.6398479126595207e-07 -2.9925658807671165e-06 1.2396497599619367e-06 4.891306002664849e-06
PC3 -1.4576630029488426e-06 1.4612670778935905e-07 9.13582078352724e-07 4.662776725590905e-06 -1.2437585652529665e-08 1.1406433808713593e-06 1.5867335256459446e-07 3.93252976256069e-07 -1.2260349511237803e-07 -8.238768408981623e-07 2.853456633284985e-08 9.678837974733531e-08 1.62511544933691e-07 -8.928958962971681e-07 -4.907909769462192e-07 -8.374061099978046e-08 7.3085168018934935e-09 -3.9057523547838967e-07 -5.420551920555909e-07 2.4972767721745553e-07 2.084529303826955e-07 -1.0964079205529458e-06 9.232749358946704e-07 -4.274202476178259e-06 -2.725055303165876e-06
PC4 2.6605182013999677e-07 -1.311587838861346e-07 1.630193711851841e-06 -1.2437585652529738e-08 7.231722196555999e-06 1.9027167598268091e-06 -7.438106533867985e-07 2.968995636753758e-07 -1.6131083808213668e-06 2.9774260520012815e-07 3.0430316349591305e-07 2.6402502488105494e-07 -6.925161336216398e-07 -2.610134545019472e-07 -3.11043869634476e-07 1.709897458342918e-07 1.8174319992764613e-07 2.93914269655617e-07 -4.122164486910271e-07 -8.498173773780118e-08 4.345930415641661e-08 4.4092225832308795e-06 -1.4299044819017582e-06 5.259881150680159e-06 8.829142742560947e-06
PC5 -1.1499874332944577e-06 -3.6943560794250664e-07 -5.184071479130599e-07 1.1406433808713586e-06 1.9027167598268104e-06 1.6221954568916864e-05 2.794324864637628e-07 1.875560028911016e-06 -1.1485898020112687e-06 -4.464198040608993e-07 -4.737921898568128e-07 -1.220913815770919e-06 5.205462628433791e-07 -1.0484902404504013e-06 4.557987550248877e-07 1.8163877078866675e-07 -4.2875508885661464e-07 1.027043894050213e-06 -1.0231645180006655e-07 7.321730588679289e-07 5.535919492305486e-07 4.215162506419768e-06 -1.3551028606937507e-05 1.190163072175135e-05 7.024089686185213e-06
PC6 3.939800433730943e-06 1.3523079873942547e-07 -5.179015750653754e-07 1.586733525645943e-07 -7.438106533867986e-07 2.7943248646376295e-07 1.5777879511333942e-05 1.237524863829315e-07 -9.0503680808443e-08 2.3827295328212817e-07 -3.0033635022042444e-07 2.6587575628022374e-08 9.687645557107584e-08 -6.552072887972379e-07 3.7884283734276744e-07 2.0661643181364307e-07 -1.24697810466925e-07 9.671317033351823e-07 -2.1679961533025054e-07 -2.518196223253591e-07 -2.4910013006007975e-07 -2.721800232009091e-06 -2.1544173364218345e-06 -1.0396368992616725e-06 5.271512427400269e-06
PC7 8.974343136666983e-08 2.1800615165416356e-07 -1.9015726703750526e-07 3.9325297625606875e-07 2.968995636753759e-07 1.8755600289110156e-06 1.2375248638293174e-07 1.2637200190181904e-05 5.740127084151376e-07 -4.824030165356464e-07 2.3100011276759515e-07 1.3088170445760272e-06 2.6986955768950277e-07 6.351236456612596e-07 -2.2752825318233188e-07 -8.292054212904706e-07 -1.5715500654989596e-07 2.873765237642488e-07 1.7273364473414944e-07 -1.715580185279808e-07 -1.4233079532072355e-07 2.4027544916598855e-06 -4.037616158515174e-06 7.177974563410716e-07 3.7126861986437134e-06
PC8 1.0336922430682407e-06 3.8331156696140534e-07 5.864012450089093e-07 -1.2260349511237782e-07 -1.6131083808213674e-06 -1.1485898020112687e-06 -9.050368080844327e-08 5.740127084151377e-07 1.469880410823809e-05 2.6301343033470933e-07 8.295635427899242e-07 -5.95051712982033e-07 4.5016891023799787e-07 5.55348540889944e-08 -1.389134460175921e-07 -3.5199411676879264e-07 2.9840904801832897e-07 -3.298296434623306e-08 -9.34312244735661e-07 -1.938848346704874e-07 3.163591148927378e-07 -3.3376153750162753e-06 3.7966171608170588e-06 -3.5726587249008842e-06 5.094155253331395e-06
PC9 -1.474804938962202e-07 9.1370479014311e-08 -1.986756398332482e-07 -8.238768408981624e-07 2.9774260520012815e-07 -4.464198040608992e-07 2.3827295328212811e-07 -4.824030165356465e-07 2.6301343033470944e-07 1.2353967795106987e-05 -5.769649931168919e-07 -1.595533665213013e-07 -2.573089890771041e-07 -1.2454989960132465e-08 -4.3101468566727513e-07 1.8282314335244534e-07 5.075213964848371e-07 6.154894352026578e-07 -2.2913446508816685e-07 -2.7570034757390426e-07 -7.524215307151422e-07 -1.589359240932651e-06 5.987583616999241e-06 -2.5856119493784568e-06 -1.3182431416193999e-06
