 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005519204989557545 1.4757964296516195e-06 -1.1727419043123402e-06 4.983111848667668e-07 -3.913548225596348e-08 -7.286044597650788e-07 1.93390039524993e-06 7.107707601260912e-07 1.6425156376814412e-06 9.469612095038963e-07 4.537755303494318e-07 4.716610398459466e-06 -3.3873725602760094e-06 1.9291540935300566e-06 -1.973397415619649e-06 -2.590545861305285e-06 -3.363467867941988e-06 -1.6919187444088635e-06 -8.083496009206928e-07 2.65920667228679e-06 8.488551901120779e-08 -1.34025196111707e-05 5.440540367008941e-05 0.00011002221896118832 -7.479635163119489e-06 -6.348261790812545e-05 -4.444636592099574e-05 -0.00013138463766911756
PC1 1.4757964296516197e-06 1.9421532248690265e-06 -1.8578577225702907e-06 -2.0854706142628842e-07 -4.456386176598959e-08 -2.979750868885304e-07 5.2809786013373405e-08 1.5188878791440223e-07 1.0696132565107341e-07 -1.6957217549690714e-08 8.49656851452567e-08 -4.21131124415006e-08 6.334823516377162e-07 -1.2204005935331693e-07 -3.7901818205672954e-07 -7.013432742689035e-07 -6.062100827634521e-07 2.2961093491293966e-07 -6.045174552115775e-08 1.7531438899312377e-07 -6.329340092513932e-08 -1.4906658440036444e-07 6.080529417730476e-07 -7.37636874788897e-07 -3.6010670196085656e-07 -5.884775860650981e-08 6.123965357891486e-06 6.701506799966945e-07
PC2 -1.1727419043123387e-06 -1.8578577225702916e-06 4.805633060678546e-05 1.0415435552927859e-06 1.4417847187083744e-06 -5.105595867824693e-07 4.152542424238851e-09 -4.4460129359927266e-07 1.1567404053777898e-06 -3.1271551577929217e-07 3.728742965683566e-07 -5.948771450417404e-07 -9.448773716072332e-07 5.923481128010312e-07 -1.006745338760672e-06 3.262174061283567e-07 2.7509203013251017e-08 7.724170915196467e-07 2.466151829111096e-07 -5.810510537542379e-07 -4.17083116388676e-07 -2.593608148315783e-06 1.0413001237666622e-06 -5.121957455726918e-06 -4.404065850639355e-06 6.579787000570575e-06 1.9522775528531513e-06 4.041657269574893e-06
PC3 4.983111848667669e-07 -2.085470614262884e-07 1.0415435552927859e-06 3.871720259209236e-06 5.714210641075198e-08 1.0640228377551907e-06 9.369484794106498e-08 4.423447925650899e-07 -6.517134920164166e-08 -9.930566205020945e-07 1.2926254573929525e-07 2.450869677303424e-07 3.51369186865594e-08 -6.011419163031392e-07 1.8507253024103953e-08 -3.8370463236902957e-08 1.2050474945483358e-07 -3.9421569468820844e-07 -4.867985706572117e-07 4.210403210406892e-07 1.2821984896556888e-07 5.501747335320593e-08 -5.109243263270125e-07 1.7865028120606357e-06 3.426340264843019e-06 -8.5983545385745e-06 -7.429992313589035e-06 -5.028171507766519e-08
PC4 -3.9135482255965556e-08 -4.456386176598961e-08 1.4417847187083734e-06 5.7142106410751936e-08 7.565940424665179e-06 1.714723621140994e-06 -3.8204071644474365e-07 1.2643266751019512e-07 -1.2467207544774822e-06 4.543837254065462e-07 2.8451380980879857e-07 2.579614020331321e-07 -8.400754288401206e-07 -4.857116307413228e-07 -1.3095717301412297e-07 -1.7715256866887073e-07 1.9490130726843126e-07 9.770651907090528e-08 -5.084160347423821e-07 -2.0917528011353516e-07 1.755909006930489e-07 3.289474921114344e-06 -1.173547927563663e-05 -3.7745332128236487e-06 9.255067684386428e-06 1.2499265701303116e-05 5.835308536505953e-06 1.0874225641454478e-05
PC5 -7.286044597650775e-07 -2.979750868885303e-07 -5.105595867824697e-07 1.0640228377551905e-06 1.7147236211409936e-06 1.5265921638202774e-05 4.216519024519285e-07 1.1900863096352627e-06 -9.556684733443645e-07 -4.525960784286118e-07 -4.2571035478648113e-07 -1.2225385356291922e-06 5.11222317231862e-07 -1.2185842724617447e-06 6.835868251108201e-07 -8.207899614760411e-08 -1.4341162626577653e-07 7.867595712161692e-07 -3.275234263733155e-07 3.5824422385001104e-07 1.70691481111599e-07 2.101404478640145e-06 3.318962527001501e-06 -1.1712180911983432e-05 7.746926964585042e-07 -5.797436542153008e-06 1.7075353553956516e-05 -3.6103802246733734e-06
PC6 1.933900395249929e-06 5.2809786013373286e-08 4.1525424242387425e-09 9.369484794106485e-08 -3.8204071644474376e-07 4.216519024519283e-07 1.4729161507385583e-05 -1.028042119664226e-07 3.733597641524903e-07 2.1801702164159057e-07 2.2035415871367928e-08 -4.5923256984735357e-07 9.664186282974269e-08 -3.365592799423551e-07 -2.8955862870848616e-07 2.2172634600923117e-09 -1.2372794029327987e-07 2.3008488349999872e-07 -4.076869810244029e-07 -1.6899951919609365e-07 -5.112266526043696e-07 1.4792065356942107e-06 1.869972836962528e-06 -5.347186557470203e-06 -1.988486771708746e-06 -6.3671562624767675e-06 -7.594202275201271e-06 9.863617699403322e-06
PC7 7.107707601260912e-07 1.5188878791440228e-07 -4.446012935992725e-07 4.4234479256509014e-07 1.2643266751019477e-07 1.1900863096352633e-06 -1.0280421196642229e-07 1.2288329749064439e-05 8.952719973566633e-07 -2.2543488979424742e-07 -1.2723367461369342e-07 1.3484647787442506e-06 1.9723092527633925e-07 5.040527106070782e-07 -2.30109375701329e-07 -4.232409300757921e-07 -3.771943228004106e-07 -1.6364472933862493e-07 1.3518702463717065e-07 6.748278660879903e-08 -2.447727613764093e-07 -1.9586904767714735e-06 3.0722998857376015e-06 6.742364054220457e-06 -6.160627861017987e-07 -6.326654475269654e-06 4.516096102040543e-06 -1.0108689808984785e-05
PC8 1.6425156376814437e-06 1.0696132565107325e-07 1.1567404053777905e-06 -6.517134920164162e-08 -1.246720754477482e-06 -9.556684733443652e-07 3.733597641524899e-07 8.952719973566625e-07 1.3366635715839774e-05 3.592493112176947e-07 1.7763501050807453e-07 -8.443061015928435e-07 3.1462525547006134e-08 8.33162521483664e-08 -1.657335252144962e-07 -6.010952967899864e-07 -1.2983308087110556e-08 1.3750259468639838e-07 -5.282934786189278e-07 -3.102749903552395e-07 3.626059589564657e-07 1.3259331264743253e-06 1.1592473828545872e-06 6.880933557664802e-06 2.998356888307745e-06 -1.0728317781060561e-05 -1.3514464108199014e-05 7.131768279957953e-06
PC9 9.469612095038943e-07 -1.6957217549690813e-08 -3.127155157792919e-07 -9.930566205020943e-07 4.543837254065462e-07 -4.52596078428612e-07 2.1801702164159067e-07 -2.2543488979424784e-07 3.592493112176949e-07 1.156618307018305e-05 -4.041070089027058e-07 1.099276669700235e-07 -4.7602275466264757e-07 -4.9659874037972363e-08 -8.339645686050505e-07 3.149398793415257e-07 5.284229465268947e-07 6.630815496116816e-07 -1.8325434059205226e-07 -1.3046646937508247e-07 -6.117894606989282e-07 -1.1335515165437447e-06 -7.158638386918226e-07 4.3092962476960343e-10 -8.468120169462381e-06 6.319462712688491e-06 7.0944173652174626e-06 -1.5650910280692345e-06
