 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00046144893816644426 1.3638871024741436e-06 -3.7191865982025915e-07 3.337632946172978e-07 4.724301366396484e-07 -7.599254703315807e-07 1.206873225534336e-06 6.454588890872383e-07 8.7928279977586e-07 7.410372080150492e-07 1.474195442106925e-07 3.077729658944572e-06 -2.6367428899475496e-06 1.1507751303413573e-06 -1.3283534004102608e-06 -1.6345803614597619e-06 -2.4503818333894496e-06 -9.056176034332378e-07 -4.359964407746664e-07 1.972447368782957e-06 3.54530662440543e-07 -8.463178201904706e-06 4.5545369135656116e-05 8.427679957146339e-05 -5.825062153517559e-06 -5.79930096820672e-05 -3.0740813617864386e-05 -0.00011170514374279076
PC1 1.3638871024741424e-06 1.5934377186048388e-06 -1.3345494740805327e-06 -1.819197430876674e-07 -1.5162668488199888e-08 -2.3559740127202814e-07 2.6959267558161313e-08 1.282348026952205e-07 1.0498750606040569e-07 -2.3837361158292193e-08 6.982903887590764e-08 -4.564528360036506e-08 4.70264804382944e-07 -1.0219582346549458e-07 -2.802165828356882e-07 -5.117975351064004e-07 -4.385534825715845e-07 1.5059076154773347e-07 -4.6209172486432005e-08 1.317959334043639e-07 -4.963935774002952e-08 -1.3512255560142975e-07 4.814662877652216e-07 -6.37422197568331e-07 -3.7718288662523963e-07 6.37848610003039e-08 5.085822111150012e-06 5.391694081592964e-07
PC2 -3.719186598202562e-07 -1.3345494740805333e-06 3.5143364031934424e-05 7.166281897526694e-07 1.018059490201644e-06 -3.6193047004929993e-07 -1.995791449319219e-08 -2.0228446320220834e-07 8.015223835390572e-07 -2.4416196557376574e-07 2.9907104731862645e-07 -3.8873703398306126e-07 -6.178337192594054e-07 4.2804336134044496e-07 -6.925278241478756e-07 2.7025981236641543e-07 -2.375748761555666e-09 5.791216522776365e-07 2.8793691626756575e-07 -3.623756187353141e-07 -2.5032002026856175e-07 -1.659589867325401e-06 8.265064353629891e-07 -3.554148574928689e-06 -1.9047029441882148e-06 4.510662271737018e-06 2.21999579482962e-06 2.2307000914150416e-06
PC3 3.337632946172963e-07 -1.8191974308766743e-07 7.16628189752669e-07 3.1130907127414267e-06 2.7387179121894556e-08 8.065652690839431e-07 5.7399118915245637e-08 2.948816886871693e-07 -7.15859656314521e-08 -7.213197618002502e-07 7.91560167634804e-08 1.7167848769199056e-07 3.2727476882305046e-08 -4.4314657668634234e-07 2.351766024962483e-08 -1.478195748584407e-08 8.468706304967536e-08 -2.5660428754762935e-07 -3.4412605058273407e-07 2.809011122267067e-07 9.546881959672763e-08 6.33716940637547e-08 -4.325711966023211e-07 1.1683887681833335e-06 2.431866992655759e-06 -6.969867099483286e-06 -5.924327111229216e-06 2.627635330488427e-07
PC4 4.724301366396487e-07 -1.516266848819995e-08 1.018059490201644e-06 2.7387179121894576e-08 6.08362035745484e-06 1.203764030539242e-06 -2.851574942895056e-07 9.8384504266193e-08 -8.715802773808107e-07 3.4344415307231955e-07 2.1989810572548873e-07 1.9284537269880756e-07 -6.343067122358309e-07 -3.736555839688058e-07 -8.35339691530479e-08 -1.1443418082895993e-07 1.0430946464660359e-07 1.3290800607105833e-08 -3.439734372738459e-07 -1.3772760081542115e-07 1.2040262242238958e-07 2.4039590753338755e-06 -8.458658628150578e-06 -2.8027125960900297e-06 6.5490038812360565e-06 9.132450902521042e-06 4.580026110828144e-06 8.068186227539401e-06
PC5 -7.599254703315809e-07 -2.3559740127202827e-07 -3.619304700493008e-07 8.06565269083943e-07 1.2037640305392421e-06 1.155078615688267e-05 3.162435011195206e-07 8.235078280599276e-07 -6.17368995674076e-07 -2.9502015721102046e-07 -2.55857518246935e-07 -8.380312685628418e-07 3.967114200271795e-07 -8.395642234642051e-07 4.648338088647014e-07 -7.027209713842675e-08 -1.1603569218270552e-07 5.543108721095149e-07 -2.23821476128159e-07 2.1210933218061514e-07 8.336728669651142e-08 1.2875109427274612e-06 2.898550965694206e-06 -8.360397428192653e-06 5.8025741701387346e-08 -4.024413156502819e-06 1.2261982943644932e-05 -2.7933361168472732e-06
PC6 1.206873225534337e-06 2.6959267558161224e-08 -1.9957914493192165e-08 5.739911891524571e-08 -2.8515749428950565e-07 3.1624350111952077e-07 1.0983050105170765e-05 -1.6159852460214444e-08 2.8206523296034467e-07 1.44939727688697e-07 3.7765356719521066e-08 -3.4452230836873925e-07 1.0709745114479494e-07 -2.1578060603250898e-07 -2.2107522830636562e-07 2.092858833374387e-09 -9.118046022445476e-08 1.9358096676115614e-07 -2.8687099274158976e-07 -1.013647463863376e-07 -3.6666949876538153e-07 1.2922622581645524e-06 8.490322655748496e-07 -4.255124664399515e-06 -1.3112103026038582e-06 -4.3437663344490984e-06 -5.782005025129145e-06 7.743962564533548e-06
PC7 6.454588890872387e-07 1.2823480269522061e-07 -2.0228446320220818e-07 2.948816886871693e-07 9.838450426619313e-08 8.23507828059927e-07 -1.6159852460214695e-08 9.14011889764004e-06 5.597252574560972e-07 -1.5364279330980255e-07 -1.2102571056792209e-07 8.953894755665665e-07 1.1135135624110828e-07 3.350128110085938e-07 -1.217754889332207e-07 -2.775099527776603e-07 -2.3166588300310962e-07 -1.1178988811148682e-07 1.040335580676828e-07 3.321626615088001e-08 -1.8422771244926764e-07 -1.6476334683360722e-06 2.6508952858382455e-06 4.529852070125908e-06 -1.387777173602791e-06 -4.5413291246662535e-06 4.033336423326225e-06 -7.473652927817545e-06
PC8 8.792827997758617e-07 1.0498750606040567e-07 8.01522383539058e-07 -7.158596563145202e-08 -8.715802773808103e-07 -6.17368995674076e-07 2.8206523296034446e-07 5.59725257456097e-07 9.904939094725845e-06 2.5866163012273835e-07 7.837458645825497e-08 -5.818025702138538e-07 8.896339057084832e-08 6.342524530689309e-08 -1.3235515917373775e-07 -3.8882722751641213e-07 -7.250067165681715e-09 8.370682974971737e-08 -3.779617486138997e-07 -2.321044315990222e-07 2.1300591189031235e-07 1.0943799242533885e-06 1.2796332403541363e-06 4.4505461137880065e-06 1.2529810396394674e-06 -7.577224237712066e-06 -8.7770785294193e-06 5.134528283997054e-06
PC9 7.410372080150507e-07 -2.3837361158292213e-08 -2.441619655737654e-07 -7.213197618002503e-07 3.4344415307231966e-07 -2.9502015721102025e-07 1.449397276886971e-07 -1.5364279330980242e-07 2.58661630122738e-07 8.683015050785066e-06 -2.580063528907678e-07 4.8744556856372036e-08 -3.3329387334217924e-07 -4.187612192747756e-08 -5.762027745467219e-07 2.3197457513288762e-07 4.297700265821718e-07 4.6576824119843064e-07 -1.6246706689156594e-07 -1.229433755569947e-07 -4.249240316783052e-07 -2.3708160292828754e-07 -1.1071678060912194e-06 -3.404630917439808e-07 -5.79202582342678e-06 4.376517935374757e-06 5.680864590298503e-06 -1.2972795611556537e-06
PC10 1.474195442106935e-07 6.98290388759077e-08 2.990710473186265e-07 7.915601676348023e-08 2.198981057254885e-07 -2.558575182469351e-07 3.7765356719520894e-08 -1.2102571056792217e-07 7.837458645825509e-08 -2.580063528907674e-07 9.002342897481706e-06 -2.877265071902499e-07 8.386533662722205e-08 -2.594125883885538e-07 -4.391969077128421e-08 1.7950306203746925e-07 -1.5102171017205017e-07 -1.0660947003786721e-07 1.762306737532986e-07 4.5042947858574245e-07 -1.459584772527083e-07 -1.140138465789432e-06 -2.7704691351054183e-06 5.1132631451322975e-06 -5.515598019578073e-06 1.002605938209627e-05 -8.239675768003266e-06 1.6198100020739888e-06
PC11 3.0777296589445726e-06 -4.564528360036488e-08 -3.8873703398306184e-07 1.716784876919907e-07 1.9284537269880764e-07 -8.380312685628418e-07 -3.4452230836873925e-07 8.953894755665667e-07 -5.818025702138538e-07 4.8744556856372016e-08 -2.877265071902501e-07 8.618539972762434e-06 -1.4238100380930972e-07 -3.059711344334885e-08 -3.1602020709383304e-07 1.7929262057401998e-07 1.9826059349195193e-07 2.205784800085038e-07 7.202319672122341e-09 4.028756341955629e-07 2.434337185510622e-07 -1.6661040601712414e-06 1.2528782447702636e-06 1.6492841828435085e-06 -3.5928832147238395e-06 6.7860635307790295e-06 2.9986653270037992e-06 -2.8959088543458328e-06
PC12 -2.6367428899475492e-06 4.7026480438294406e-07 -6.178337192594045e-07 3.272747688230494e-08 -6.343067122358305e-07 3.9671142002717925e-07 1.0709745114479486e-07 1.113513562411082e-07 8.896339057084836e-08 -3.3329387334217903e-07 8.386533662722221e-08 -1.4238100380930964e-07 7.6247120215760336e-06 2.116688364491079e-07 -2.5530860394005472e-09 -4.039478444812192e-07 -7.583588900792747e-08 2.133955710387113e-08 -1.1620032912880341e-07 6.672613112204215e-08 -1.570605241366876e-07 -4.6367136447784797e-07 -2.47116323865086e-06 -4.127725205669853e-06 1.2252141407042617e-06 1.6604884979931414e-06 1.0463496601342116e-05 -9.233431002460414e-07
PC13 1.1507751303413586e-06 -1.0219582346549453e-07 4.280433613404449e-07 -4.4314657668634224e-07 -3.736555839688058e-07 -8.395642234642057e-07 -2.1578060603250898e-07 3.3501281100859353e-07 6.342524530689306e-08 -4.187612192747768e-08 -2.594125883885537e-07 -3.0597113443348816e-08 2.11668836449108e-07 7.786196807935412e-06 -5.392762028059043e-07 7.450374347991413e-07 4.205457831376725e-07 2.701998501106518e-08 -9.854100704602378e-08 -6.09607523078015e-08 2.3479784732927858e-08 -5.81550711471825e-07 -3.5314449749592225e-06 4.293312272060177e-06 -4.856838680524587e-07 1.0174370397047829e-06 -2.356108029416954e-06 -1.9440284734425995e-06
PC14 -1.3283534004102617e-06 -2.80216582835688e-07 -6.925278241478751e-07 2.3517660249624633e-08 -8.353396915304799e-08 4.648338088647008e-07 -2.210752283063657e-07 -1.217754889332205e-07 -1.3235515917373749e-07 -5.762027745467222e-07 -4.391969077128414e-08 -3.1602020709383294e-07 -2.5530860394003777e-09 -5.392762028059043e-07 8.390311995835582e-06 -1.1142841496713132e-07 1.4561732720827491e-07 -1.570027229025517e-07 8.447826716737069e-08 -5.923647472868498e-08 -5.123869613816513e-08 -1.7531526819497168e-06 -7.082038739518253e-07 -1.0124089528686809e-06 2.046683299852458e-06 1.928057797137825e-06 7.900799944175747e-06 -4.4441621865396925e-06
PC15 -1.6345803614597568e-06 -5.117975351064008e-07 2.702598123664156e-07 -1.4781957485844075e-08 -1.1443418082895999e-07 -7.027209713842675e-08 2.0928588333743784e-09 -2.775099527776604e-07 -3.8882722751641203e-07 2.3197457513288793e-07 1.7950306203746903e-07 1.7929262057402005e-07 -4.039478444812193e-07 7.450374347991411e-07 -1.1142841496713105e-07 8.057771306461692e-06 3.8490513716608385e-07 -5.821956897025951e-07 -1.7485104795433327e-09 -7.249567604255323e-08 8.309450191852599e-08 -1.3028637149136111e-06 -3.9361768375637164e-07 -6.279533815580865e-08 3.3083245198841925e-06 -2.598180394764289e-06 -2.4311858499259796e-07 1.5701778719888183e-06
PC16 -2.4503818333894483e-06 -4.3855348257158424e-07 -2.3757487615561667e-09 8.468706304967515e-08 1.043094646466036e-07 -1.1603569218270567e-07 -9.118046022445459e-08 -2.3166588300310922e-07 -7.2500671656816945e-09 4.297700265821719e-07 -1.510217101720499e-07 1.9826059349195217e-07 -7.583588900792746e-08 4.2054578313767276e-07 1.456173272082747e-07 3.8490513716608364e-07 8.113985955693117e-06 -3.1343878235511804e-07 -7.159298659167401e-08 -4.609856864868568e-07 1.4118691468063516e-08 -2.0097371966070864e-07 -1.2160885030478646e-06 -6.173525275997082e-06 -5.164003319509668e-06 7.401065556838535e-06 6.044509413577742e-06 7.168257460320792e-06
PC17 -9.056176034332383e-07 1.505907615477336e-07 5.791216522776365e-07 -2.566042875476294e-07 1.3290800607105977e-08 5.543108721095154e-07 1.9358096676115617e-07 -1.1178988811148646e-07 8.37068297497173e-08 4.6576824119843043e-07 -1.0660947003786721e-07 2.2057848000850408e-07 2.1339557103871037e-08 2.7019985011065286e-08 -1.570027229025521e-07 -5.821956897025955e-07 -3.13438782355118e-07 7.450265386575358e-06 2.7912966044939446e-07 -1.7809007535547231e-07 4.674379018130659e-08 2.31519338684636e-06 -2.5112726689078024e-06 -1.7805249325794423e-06 6.452187959703033e-06 -2.873711540997093e-06 2.83253275186874e-06 -3.051764550417785e-06
PC18 -4.359964407746667e-07 -4.620917248643194e-08 2.879369162675657e-07 -3.4412605058273407e-07 -3.4397343727384565e-07 -2.2382147612815898e-07 -2.868709927415896e-07 1.040335580676831e-07 -3.7796174861390006e-07 -1.624670668915662e-07 1.7623067375329868e-07 7.2023196721224375e-09 -1.1620032912880357e-07 -9.854100704602361e-08 8.44782671673702e-08 -1.7485104795433496e-09 -7.159298659167395e-08 2.791296604493943e-07 7.209796320096678e-06 -1.0397156875416369e-07 3.836943340339664e-08 6.54514764310112e-07 -1.0461332861758147e-06 -2.3198248601167806e-06 2.7529003059064473e-06 -2.642779444213081e-06 6.349718182744592e-06 -4.4396252113336385e-06
PC19 1.972447368782956e-06 1.3179593340436375e-07 -3.62375618735314e-07 2.809011122267066e-07 -1.3772760081542145e-07 2.1210933218061545e-07 -1.0136474638633762e-07 3.321626615087994e-08 -2.3210443159902194e-07 -1.229433755569946e-07 4.504294785857426e-07 4.028756341955627e-07 6.67261311220422e-08 -6.096075230780148e-08 -5.9236474728684975e-08 -7.249567604255311e-08 -4.609856864868568e-07 -1.780900753554725e-07 -1.0397156875416376e-07 7.335845532882812e-06 3.4549762147013893e-07 5.834276397229288e-07 4.126004414002861e-07 -2.087235737039832e-06 7.173352451267941e-07 -3.1844567387756316e-06 -7.492229117321724e-07 2.172286950726477e-06
