 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00037464241658174746 -2.073929313101351e-07 -4.870395075617786e-06 -1.1943516532438248e-06 -2.0393853061744136e-07 -6.004060568074182e-07 1.3931306767020945e-06 3.978179566404656e-07 2.8632035893895356e-07 3.082576927666139e-07 3.8701504550101285e-07 1.8553902500476006e-06 6.481070935391069e-07 7.871934960224924e-07 -5.313996872421412e-07 9.291133189989491e-08 -7.203937642607352e-08 1.1732828133467152e-06 8.601234319727831e-07 1.3781777868301305e-06 -1.1879677944392304e-06 -7.871273404026374e-06
PC1 -2.0739293131013547e-07 1.294566110201914e-06 -1.0058606422737512e-06 1.9304875832924276e-07 -1.1336873999072676e-07 -6.113133267813207e-08 2.589735743091494e-08 2.17012707034757e-08 1.8523533048219363e-07 3.301624611647929e-09 8.429283346256745e-08 -8.727182403403198e-08 4.4492769995272e-07 1.896215930359391e-08 -2.0179077168971783e-07 -3.319272115948504e-07 -3.088617467558784e-07 5.5517888178128685e-08 5.707736959436535e-08 3.8638148929471474e-08 6.83565604622811e-08 9.915330163684956e-07
PC2 -4.870395075617786e-06 -1.005860642273751e-06 3.190729481066603e-05 4.884405744469992e-07 1.2198349152047027e-06 -2.12106055607035e-07 -2.3185956950037906e-07 2.3074413288332486e-07 -1.7124624842313454e-07 3.111786047146064e-08 -1.0060312674157799e-07 1.137371150278625e-07 -4.971439387090901e-07 -3.4051006018746197e-07 3.013317548549432e-07 -1.0118129537055542e-07 -6.814084000292003e-07 3.700398883389648e-07 6.598331907299912e-08 -2.7816643423433795e-07 -8.522175342757528e-08 -2.793370383830283e-07
PC3 -1.1943516532438242e-06 1.930487583292427e-07 4.884405744469992e-07 2.9440259345005693e-06 6.6643718512919755e-09 4.872546415804757e-07 1.1919467292452117e-07 2.0021236561228623e-07 -5.2133783931011145e-08 -5.069395399995985e-07 1.3667400485196041e-07 1.5345397826262068e-07 6.433861058063639e-08 -3.917564960048621e-07 -2.094819880887759e-07 -6.478767181582779e-08 1.8737698175552275e-08 -2.737062676428506e-07 -3.0237975392826805e-07 1.9859103218386665e-07 1.0058266818104128e-07 -1.215109476107042e-06
PC4 -2.0393853061744175e-07 -1.133687399907267e-07 1.219834915204703e-06 6.664371851291979e-09 4.554843514798515e-06 7.808491067347496e-07 -5.163608645086397e-07 1.1458545544759403e-07 -8.049575192347221e-07 4.511458701378494e-07 9.697543401425302e-08 1.7281976879250405e-07 -3.9335157059304815e-07 4.056670051476467e-08 -1.7143074997248185e-07 8.721534338129902e-08 1.3396323867311258e-07 3.7152697472337747e-08 -1.3189477193976145e-07 -1.1741833914635236e-07 -5.354302992590349e-08 4.17883249133518e-06
PC5 -6.004060568074176e-07 -6.113133267813204e-08 -2.12106055607035e-07 4.872546415804758e-07 7.808491067347497e-07 8.918588843983002e-06 8.947306691470761e-08 1.1928074431018553e-06 3.0162759384739454e-08 -2.0065828292423287e-07 1.1516425732385619e-09 -5.504584968579546e-07 1.6764890238510436e-07 -3.9529084397074246e-07 3.5925397857849846e-08 3.1761300126984133e-07 -2.016832056412171e-07 5.337037296027118e-07 -2.3611718006914008e-07 1.979695990671171e-07 1.2731336753175712e-07 8.839049754633715e-07
PC6 1.3931306767020935e-06 2.5897357430914908e-08 -2.3185956950037872e-07 1.1919467292452122e-07 -5.163608645086397e-07 8.947306691470773e-08 1.0736952159501674e-05 9.38375156617401e-08 -2.625679817508922e-07 2.2332725112385862e-07 -1.726272847500565e-07 -1.461134394337316e-07 1.0345379757159066e-07 -4.386771234401345e-07 6.808028571404234e-08 -1.0774897200174158e-07 -2.827439853745011e-07 6.963748176953155e-07 -1.8100360395512784e-07 -1.9321714217248229e-07 -9.151052279577719e-08 -1.8463516358112702e-06
PC7 3.978179566404658e-07 2.1701270703475663e-08 2.30744132883325e-07 2.0021236561228628e-07 1.145854554475939e-07 1.1928074431018555e-06 9.38375156617403e-08 8.866015869633078e-06 2.8642642861836107e-07 -1.7361161770334815e-07 8.527941342891097e-08 9.373725618794795e-07 1.3400109522092444e-07 5.873717318146562e-07 -1.2859679662137754e-07 -3.1424487088656315e-07 -3.2228158184567983e-07 -1.0235955375195537e-08 1.3999188829272666e-07 -2.3801082131548492e-07 -2.2509844986855424e-07 1.5284442849649899e-06
PC8 2.8632035893895456e-07 1.8523533048219363e-07 -1.712462484231345e-07 -5.213378393101108e-08 -8.049575192347222e-07 3.0162759384739374e-08 -2.625679817508923e-07 2.8642642861836107e-07 9.245751026075272e-06 -3.8198094408330635e-08 4.921513404564689e-07 -4.441179314969708e-07 2.5157171186651845e-07 -1.0669623039601223e-07 -6.278528033859009e-08 -1.8878989639007144e-07 3.9448605561560644e-08 1.3722175459568904e-07 -3.348829754350294e-07 2.44502848742477e-08 1.5631886621139468e-07 -8.031614939053992e-07
PC9 3.0825769276661387e-07 3.3016246116479494e-09 3.111786047146069e-08 -5.069395399995985e-07 4.511458701378492e-07 -2.0065828292423284e-07 2.2332725112385862e-07 -1.7361161770334812e-07 -3.819809440833048e-08 8.341409271908354e-06 -3.1514441094040087e-07 -2.3023250408469802e-07 -3.572926849484487e-08 -2.6247244442897265e-07 -1.2228911533669817e-08 -6.156177727683116e-08 2.1666223772708233e-07 2.884496697986977e-07 -9.931495446554245e-08 -2.755327180818528e-07 -2.682699490476254e-07 9.350128052964278e-07
PC10 3.870150455010134e-07 8.429283346256741e-08 -1.0060312674157793e-07 1.3667400485196036e-07 9.697543401425306e-08 1.1516425732384113e-09 -1.7262728475005665e-07 8.527941342891086e-08 4.921513404564691e-07 -3.151444109404006e-07 7.985246449087753e-06 -4.61980690774893e-07 4.565689223939329e-07 -3.6434097684300577e-07 -2.5017497937869555e-07 -1.8291125133385793e-07 -3.4803557399992654e-07 -5.209214740542829e-08 4.05649807512825e-07 3.399436878282587e-07 3.13192060748153e-07 2.5719886275250275e-07
PC11 1.8553902500475995e-06 -8.727182403403196e-08 1.1373711502786234e-07 1.534539782626206e-07 1.728197687925042e-07 -5.504584968579548e-07 -1.4611343943373157e-07 9.373725618794795e-07 -4.4411793149697095e-07 -2.3023250408469794e-07 -4.6198069077489303e-07 7.4236975076320485e-06 -2.0121165513011512e-07 -6.254265817013102e-08 -3.728949438316733e-07 2.012473110738782e-07 6.284183124169544e-09 1.9776067384223167e-07 1.5262724484256757e-08 1.5028457986587083e-07 2.870851675958204e-07 1.6357754529354682e-06
PC12 6.481070935391078e-07 4.4492769995271997e-07 -4.971439387090898e-07 6.43386105806364e-08 -3.9335157059304815e-07 1.6764890238510447e-07 1.0345379757159082e-07 1.3400109522092457e-07 2.5157171186651855e-07 -3.5729268494844716e-08 4.56568922393933e-07 -2.012116551301151e-07 7.214258892944861e-06 2.0762770322988577e-07 -3.958487320444329e-08 -1.6889886412100757e-07 -5.040197287972756e-08 -1.3939715143244544e-08 2.6535171597812544e-07 -3.2118282508207124e-07 -1.7070084148092555e-07 -1.4899985347543124e-06
PC13 7.871934960224921e-07 1.896215930359393e-08 -3.405100601874622e-07 -3.917564960048621e-07 4.056670051476465e-08 -3.952908439707424e-07 -4.3867712344013425e-07 5.873717318146566e-07 -1.0669623039601233e-07 -2.624724444289728e-07 -3.643409768430059e-07 -6.254265817013104e-08 2.076277032298859e-07 7.004059990390027e-06 5.4922808990321573e-08 4.377558098683495e-07 -8.412932536912568e-08 1.2474441256314944e-07 -2.7587733321001003e-07 1.982236231364899e-08 7.044058642877852e-08 -5.501027149506004e-07
PC14 -5.313996872421405e-07 -2.01790771689718e-07 3.013317548549433e-07 -2.0948198808877586e-07 -1.7143074997248171e-07 3.5925397857849925e-08 6.808028571404237e-08 -1.285967966213776e-07 -6.278528033859012e-08 -1.2228911533669622e-08 -2.5017497937869523e-07 -3.7289494383167336e-07 -3.9584873204443164e-08 5.4922808990321395e-08 7.408478138034317e-06 -5.922446077225956e-08 -1.1750681392074168e-07 4.9011395336990845e-08 2.620861993927398e-07 1.5984373707911236e-07 -2.1922144996419687e-08 -6.87627565219806e-07
PC15 9.29113318998953e-08 -3.3192721159485036e-07 -1.0118129537055531e-07 -6.478767181582776e-08 8.721534338129899e-08 3.176130012698413e-07 -1.0774897200174152e-07 -3.142448708865633e-07 -1.8878989639007162e-07 -6.156177727683112e-08 -1.8291125133385804e-07 2.0124731107387826e-07 -1.6889886412100775e-07 4.377558098683494e-07 -5.922446077225951e-08 7.163809351869369e-06 4.2853833799731835e-07 -3.7822645560789434e-07 -1.770985899783199e-07 1.483035325971416e-07 -7.498549376639914e-08 5.958624308484781e-07
PC16 -7.203937642607418e-08 -3.0886174675587845e-07 -6.814084000292e-07 1.8737698175552335e-08 1.3396323867311242e-07 -2.0168320564121725e-07 -2.8274398537450106e-07 -3.2228158184567983e-07 3.944860556156056e-08 2.1666223772708233e-07 -3.480355739999268e-07 6.284183124169499e-09 -5.0401972879727567e-08 -8.412932536912584e-08 -1.1750681392074188e-07 4.2853833799731835e-07 7.538741878165336e-06 -9.758593296176703e-08 -2.1521235846586194e-08 -1.4578131374871097e-07 -2.5291299236448697e-07 6.63758676799779e-07
PC17 1.1732828133467148e-06 5.551788817812867e-08 3.700398883389646e-07 -2.737062676428505e-07 3.71526974723378e-08 5.33703729602712e-07 6.963748176953153e-07 -1.023595537519561e-08 1.37221754595689e-07 2.8844966979869763e-07 -5.209214740542824e-08 1.9776067384223162e-07 -1.3939715143244567e-08 1.2474441256314933e-07 4.9011395336990964e-08 -3.782264556078942e-07 -9.75859329617671e-08 6.828891113360319e-06 1.071968689702725e-07 7.01038942420382e-08 -2.7754389334519387e-08 2.9700590167262457e-07
PC18 8.601234319727838e-07 5.7077369594365306e-08 6.598331907299944e-08 -3.0237975392826816e-07 -1.3189477193976156e-07 -2.361171800691401e-07 -1.8100360395512755e-07 1.3999188829272664e-07 -3.348829754350294e-07 -9.931495446554242e-08 4.0564980751282516e-07 1.5262724484256657e-08 2.653517159781255e-07 -2.7587733321001024e-07 2.620861993927399e-07 -1.7709858997831989e-07 -2.1521235846586204e-08 1.0719686897027251e-07 6.878086288798687e-06 1.7198819570026155e-07 2.5130006797872546e-07 -4.232214249813221e-07
PC19 1.37817778683013e-06 3.863814892947146e-08 -2.78166434234338e-07 1.9859103218386662e-07 -1.1741833914635259e-07 1.9796959906711706e-07 -1.932171421724823e-07 -2.3801082131548508e-07 2.4450284874247664e-08 -2.7553271808185276e-07 3.399436878282586e-07 1.5028457986587073e-07 -3.211828250820712e-07 1.9822362313649054e-08 1.598437370791124e-07 1.4830353259714166e-07 -1.4578131374871084e-07 7.010389424203809e-08 1.7198819570026152e-07 6.86922819494977e-06 2.6084723351527685e-07 -9.150532721696614e-07
PC20 -1.1879677944392297e-06 6.8356560462281e-08 -8.522175342757523e-08 1.0058266818104123e-07 -5.354302992590348e-08 1.2731336753175718e-07 -9.15105227957773e-08 -2.2509844986855416e-07 1.563188662113947e-07 -2.6826994904762557e-07 3.1319206074815294e-07 2.870851675958204e-07 -1.7070084148092555e-07 7.04405864287785e-08 -2.192214499641967e-08 -7.498549376639911e-08 -2.529129923644871e-07 -2.7754389334519436e-08 2.5130006797872557e-07 2.6084723351527685e-07 6.583266521555274e-06 8.133799281441897e-07
proband -7.871273404026391e-06 9.91533016368496e-07 -2.793370383830284e-07 -1.2151094761070418e-06 4.178832491335179e-06 8.839049754633703e-07 -1.8463516358112704e-06 1.5284442849649897e-06 -8.031614939053989e-07 9.350128052964276e-07 2.5719886275250275e-07 1.6357754529354668e-06 -1.489998534754314e-06 -5.501027149506004e-07 -6.876275652198056e-07 5.958624308484776e-07 6.637586767997784e-07 2.9700590167262435e-07 -4.2322142498132243e-07 -9.150532721696615e-07 8.133799281441903e-07 0.00036409879497683814
