 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0004141072770692206 8.234817583144683e-07 -5.7965657735767235e-06 -9.132565714798696e-07 -3.7406005283996497e-07 -1.4674650879774983e-06 2.162366463850024e-07 1.0887920420851346e-06 -8.072600905053002e-07 1.231544228441749e-06 -1.0809224114107204e-07 -8.957529942931307e-07 2.4197530902613645e-07 -1.5009690260023117e-07 -6.171692563961374e-07 -1.244800559329568e-06 -1.423055518813891e-06 8.765865499114795e-08 2.0410617401028447e-07 1.0590719093390756e-06 4.0087665286402655e-07 -2.0552779128946218e-06
PC1 8.234817583144675e-07 1.2763192382821529e-06 -1.0929081348126906e-06 7.311712996906191e-08 -4.530441955087862e-08 -3.3673412818043885e-08 -3.2332007606854016e-08 7.844801860332321e-08 1.3902319721322542e-07 -5.178382158638448e-08 8.095913742306393e-08 -7.846118139950522e-08 3.1455408123524413e-07 3.5688350754226857e-08 -1.9179138404567103e-07 -2.3771691939673775e-07 -1.8361803253744106e-07 -8.645747180931727e-09 7.072265858203924e-08 3.0290978667736404e-08 3.6642973311586913e-08 4.671324366420633e-07
PC2 -5.796565773576722e-06 -1.0929081348126909e-06 2.8555315028874403e-05 4.736323250655983e-07 8.106746824164007e-07 -2.6593622612408835e-07 -5.627446834544204e-07 1.0861176786088022e-07 2.9099283597366533e-07 -2.6316005634721847e-08 -2.0164982288312116e-07 2.554360256391837e-07 -1.7218545140953405e-07 -9.986739223227327e-08 1.9234742069327768e-07 7.340542173744089e-08 -2.5904301022303117e-07 2.0666762450527394e-07 1.0166787854832633e-07 -2.646809716220525e-07 -9.947203937812354e-08 1.1611126667698009e-06
PC3 -9.132565714798692e-07 7.311712996906188e-08 4.736323250655981e-07 2.7133467413747193e-06 4.892783181909685e-08 3.7463551605315694e-07 -1.0650482721751202e-07 1.2455560643904332e-07 -5.466080480624692e-08 -4.6522945059547846e-07 4.1110577004775265e-08 2.444756772565653e-07 6.952407433476994e-08 -2.1300361968818292e-07 -4.417529751596405e-08 7.588849711490613e-08 2.998942344024767e-08 -1.457443369192743e-07 -1.3174080981786744e-07 1.2226748029157906e-07 1.1221949592341003e-07 -1.3828072855824929e-06
PC4 -3.740600528399651e-07 -4.5304419550878615e-08 8.106746824164009e-07 4.8927831819096837e-08 4.506104122457258e-06 4.91806367416177e-07 -3.1120953868257643e-07 -8.899312102796709e-08 -4.1271528254970516e-07 3.571824567581121e-07 1.6235475421375846e-07 2.3585158313264878e-07 -2.736713102832894e-07 1.1557653169884374e-07 -1.3411681746845581e-07 -3.123032258702423e-08 1.0523134890654777e-07 -5.543029024153435e-08 -1.6446288081123643e-07 -8.947358865960593e-08 -2.247097721716356e-08 2.934186557667249e-06
PC5 -1.4674650879774974e-06 -3.367341281804392e-08 -2.6593622612408814e-07 3.7463551605315683e-07 4.918063674161765e-07 7.244732518379226e-06 4.9613072223797595e-09 6.088292295221016e-07 2.664768385905811e-07 -1.3099102870825195e-07 -7.209659924040864e-09 -3.311974798796701e-07 3.2449295892880757e-07 -2.2454854240237396e-07 -7.92530111179119e-08 1.735200049758192e-07 -1.4184393332395656e-08 2.7028558972912586e-07 -1.4222127707596526e-07 2.4976099556028462e-08 2.4276943597770817e-07 6.342964604424149e-08
PC6 2.1623664638500177e-07 -3.233200760685406e-08 -5.627446834544201e-07 -1.0650482721751209e-07 -3.112095386825763e-07 4.961307222379768e-09 8.953759483578696e-06 2.6689273357912896e-07 8.327289691765513e-08 2.9672510463006346e-07 2.1090104075608874e-07 -2.7531871545552675e-07 -7.251884087372964e-09 -2.99899837663677e-07 -1.7685534520726082e-07 -3.3217763585875637e-10 -6.94949420565187e-08 2.603269587677523e-07 -5.767008302606237e-08 6.061492654717111e-08 -1.6037972858263474e-07 -7.451857892853237e-07
PC7 1.088792042085135e-06 7.84480186033232e-08 1.0861176786088062e-07 1.2455560643904335e-07 -8.899312102796723e-08 6.088292295221018e-07 2.66892733579129e-07 7.469883572196719e-06 3.801365329469327e-07 -7.17735581950194e-08 -7.410322882429995e-08 5.084664049211785e-07 2.121395128324288e-08 4.053424909536529e-07 -5.317092480113478e-08 -2.832228936082577e-07 -6.113200619846256e-08 -1.5316550821450537e-07 2.755659006065197e-08 1.0231038224951928e-08 -1.1210361442409825e-07 5.9099776298502055e-08
PC8 -8.072600905053006e-07 1.3902319721322547e-07 2.909928359736655e-07 -5.466080480624686e-08 -4.127152825497048e-07 2.664768385905812e-07 8.327289691765507e-08 3.8013653294693236e-07 7.338806562008721e-06 -1.1494794968001059e-07 1.8843959586975627e-07 -3.218819484077857e-07 3.354862779707982e-07 -1.367611753615628e-07 1.0436602655206444e-07 -2.106195785340683e-07 1.1253026337995909e-07 2.3833049454857984e-07 9.137634889961277e-08 -2.319518252718271e-07 1.2552190575838246e-07 -5.339412925946e-07
PC9 1.2315442284417481e-06 -5.178382158638445e-08 -2.6316005634721466e-08 -4.652294505954786e-07 3.571824567581122e-07 -1.3099102870825185e-07 2.967251046300634e-07 -7.177355819501932e-08 -1.1494794968001059e-07 7.231504506790315e-06 -1.4857474716998101e-08 -2.1830577737431337e-07 -6.348012305445504e-08 -2.622657102850709e-07 6.276339890553119e-08 -5.429703054676411e-08 2.001097181254197e-07 1.5311502270563674e-07 -2.2779079960722333e-07 -1.4850184254219953e-07 -1.6596401383165065e-07 3.1963223049400084e-07
