 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0006335699828808812 1.6256550620733088e-06 1.813532270723128e-07 3.2186717143036417e-07 8.976562298899329e-07 -1.2893552531776794e-06 1.2584198125423344e-06 1.544791784917057e-06 1.4552387551827356e-06 1.0568849400739093e-06 2.814950999083566e-07 3.285982398140289e-06 -3.3585404504842027e-06 1.5350657550827353e-06 -1.6475474652199228e-06 -2.1264385105197905e-06 -2.9251209768013e-06 -9.824772836527833e-07 -3.0107115017448394e-07 2.7810566145455484e-06 3.0608537754553593e-07 -1.1117633721775597e-05 6.282626890588306e-05 0.00011023887369602186 -2.0325238669908516e-05 -7.40981776224909e-05 -5.319151049081155e-05 -0.00014003299200999504
PC1 1.6256550620733084e-06 2.164692107462655e-06 -1.7254229984656496e-06 -1.933511431787901e-07 -1.6137344923585646e-08 -3.196309716481904e-07 3.2809778520933365e-08 1.5706092930345904e-07 8.119397214776122e-08 -6.846378964914851e-08 8.334672242598499e-08 -4.995110185082191e-08 5.856033276991515e-07 -1.3249310248393165e-07 -3.327288662590387e-07 -6.25530227695466e-07 -5.075495171871065e-07 1.7083493727283259e-07 -5.615596404364319e-08 1.737092430444495e-07 -6.26211820624618e-08 -3.217503283750394e-07 5.02914573404264e-07 -1.0910056205854271e-06 -1.8981635437548586e-07 1.6260612753317038e-08 6.365712473414436e-06 1.0419878660818623e-06
PC2 1.8135322707231337e-07 -1.7254229984656492e-06 4.44119921566139e-05 9.157226059931323e-07 1.2367366490194445e-06 -4.923229793134354e-07 -2.3879687501623683e-08 -2.472024364788024e-07 9.913941416984098e-07 -2.919577759628457e-07 4.092586025955203e-07 -4.687788743468132e-07 -7.235247844353568e-07 5.427399543861329e-07 -8.153314572628381e-07 3.7202892053361115e-07 1.7764442518069297e-08 7.317918053232072e-07 3.206821945060072e-07 -4.0694509884300603e-07 -3.2052415137168026e-07 -1.989335533312465e-06 6.602679812680402e-07 -4.712517834107667e-06 -2.8336446571481054e-06 7.1935148961933646e-06 1.7288164488300533e-06 4.010283879303766e-06
PC3 3.2186717143036375e-07 -1.9335114317878993e-07 9.157226059931321e-07 4.289324552489211e-06 3.5002781189401595e-08 9.617429769557942e-07 3.088074470973502e-08 3.716660670878225e-07 -1.8193879645517144e-07 -8.966807505045771e-07 9.455988758793545e-08 2.442633035237662e-07 2.1657635135628947e-09 -5.456027503357102e-07 6.311710524342342e-08 -2.4545105796839525e-08 1.2637256349447247e-07 -2.9400301545380784e-07 -3.8983929974400505e-07 3.5035851166775723e-07 1.1768434607657261e-07 1.3864255855107044e-07 -3.0847037497229127e-07 1.1016426986074915e-06 2.7799400864558327e-06 -9.395053713150873e-06 -7.118490389087779e-06 -4.377821817332728e-07
PC4 8.97656229889934e-07 -1.6137344923585646e-08 1.2367366490194443e-06 3.500278118940181e-08 8.03391221786205e-06 1.4589282469292317e-06 -3.631063033485991e-07 1.2270425174915617e-07 -1.0985083457201544e-06 4.4630396024909056e-07 2.518655210414725e-07 2.0631838286609242e-07 -8.063636702698231e-07 -4.3183288481773424e-07 -1.0037148775663017e-07 -1.1498908184707109e-07 1.0339825016959303e-07 -5.8170437091175346e-09 -4.141203096308367e-07 -1.8879543119844454e-07 1.448642424468826e-07 2.9960052588774728e-06 -9.691538029487796e-06 -2.7101253514692625e-06 6.74685973782392e-06 1.1360286675152348e-05 4.2323372092167675e-06 1.0131521415633372e-05
PC5 -1.2893552531776816e-06 -3.1963097164819036e-07 -4.923229793134347e-07 9.617429769557946e-07 1.4589282469292323e-06 1.4817296920536424e-05 3.827185553027256e-07 9.736384129983777e-07 -7.118217909984748e-07 -3.5335126121388047e-07 -2.7069087806610833e-07 -1.0456309093218016e-06 5.183794045238912e-07 -9.798487266021524e-07 5.608193076414811e-07 -9.943528999480988e-08 -1.48656378046017e-07 6.904191957634486e-07 -2.847754496047161e-07 2.125367160242401e-07 9.799585774630209e-08 1.4111950710525511e-06 4.217711935236731e-06 -1.0881879351013497e-05 2.4853774427933616e-07 -5.3872902426041175e-06 1.6495956425334364e-05 -3.955704193249121e-06
PC6 1.2584198125423357e-06 3.280977852093337e-08 -2.387968750162376e-08 3.0880744709734917e-08 -3.6310630334859907e-07 3.827185553027255e-07 1.4005119385166423e-05 -3.223369794883129e-08 3.7594950310282607e-07 1.838183105257112e-07 4.9928636189335276e-08 -4.4570208966988827e-07 1.8527210471189146e-07 -3.14847170085527e-07 -2.5092798657459754e-07 3.978962577240901e-08 -9.311251126821478e-08 2.4066428770099094e-07 -3.866738513016231e-07 -1.4740835544451832e-07 -4.6271607330163775e-07 1.7801481506348909e-06 1.0267038039759111e-06 -5.57338965758433e-06 -2.300726103845662e-06 -4.704380180143062e-06 -6.116229146242904e-06 9.758001295369448e-06
PC7 1.544791784917056e-06 1.5706092930345907e-07 -2.4720243647880235e-07 3.716660670878225e-07 1.227042517491562e-07 9.73638412998377e-07 -3.2233697948831136e-08 1.1672205383330829e-05 7.434617681173311e-07 -2.3527139976813763e-07 -1.703670252106704e-07 1.08975794988574e-06 1.635838865462895e-07 4.347870970380722e-07 -1.0305752761880214e-07 -3.6415646461839905e-07 -2.842321155050917e-07 -9.818010935311875e-08 1.2650750340400142e-07 3.489235882394462e-08 -2.018041860112618e-07 -2.0682463065315517e-06 4.764356196392204e-06 5.277352683031443e-06 -2.9384144420884813e-06 -6.597910772046583e-06 4.864208927059393e-06 -9.339583531666887e-06
PC8 1.4552387551827337e-06 8.119397214776135e-08 9.913941416984091e-07 -1.8193879645517155e-07 -1.098508345720154e-06 -7.118217909984751e-07 3.7594950310282617e-07 7.434617681173314e-07 1.256884972032019e-05 3.267029426517907e-07 6.771296787215886e-08 -7.357113286169884e-07 1.1606153047105163e-07 6.340047698293963e-08 -1.3599251284057188e-07 -4.903557956093329e-07 5.295458170211684e-09 1.0272227954079632e-07 -4.569560668365384e-07 -3.1672783822295733e-07 2.953868497728708e-07 1.2949600407099328e-06 2.728084975638747e-06 5.150883161009047e-06 -6.036845646612101e-07 -8.68926985518659e-06 -1.0012765889708116e-05 6.628161205104126e-06
PC9 1.056884940073909e-06 -6.846378964914838e-08 -2.919577759628458e-07 -8.966807505045773e-07 4.4630396024909056e-07 -3.533512612138802e-07 1.8381831052571176e-07 -2.3527139976813747e-07 3.2670294265179096e-07 1.1061001851047437e-05 -3.2574643191105216e-07 8.420205486142832e-08 -4.3078747918686475e-07 -4.204100024678025e-08 -7.213802418124965e-07 3.148735588621997e-07 5.568627200364276e-07 5.573428096117169e-07 -2.3700057333699304e-07 -1.4841187022194272e-07 -5.195212531192181e-07 -1.2180571730523412e-07 -1.422758452405295e-06 -3.669707865538799e-07 -7.099218783111813e-06 4.921426536607398e-06 8.098546186274894e-06 -2.93154020649998e-06
