 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0006080318727321888 1.1589259025616449e-06 -5.9551996086933155e-06 -1.8846289114888535e-06 3.4060891417662734e-07 -1.2874581777438099e-06 4.4085294517297506e-07 3.0298297449854844e-06 1.1790965147226797e-06 -1.6296061900242742e-08 -2.817429657181122e-07 3.147087260333913e-07 -3.163565282811268e-07 1.7778418581062782e-06 -1.5905851414903278e-07 -1.8078513440283284e-06 -2.4464449816224527e-06 -7.1088645585527e-07 1.7466345329641338e-06 7.682214308507831e-07 4.760540093134255e-07 1.874259040438015e-05 1.508236068591647e-05 3.977172074673165e-05 -0.00011255584978632713
PC1 1.1589259025616447e-06 2.055164080706593e-06 -1.7731431396817784e-06 5.4232876771393964e-08 -2.8931111821340673e-09 -3.0215805374114507e-07 -5.546301796149707e-08 2.555766917418061e-07 2.3141444507898708e-07 -9.831270459055423e-08 2.158323200427133e-07 -1.4589880247120056e-07 4.595832402041889e-07 -1.680690359588503e-07 -2.8843521120007225e-07 -4.831089329500273e-07 -2.6659721726721733e-07 -3.961372421103741e-08 -8.425260942258746e-09 1.4078233442240304e-07 5.650805094885914e-08 1.9824522162411213e-07 -5.945832792494991e-07 2.0940630343177233e-06 2.521573971748217e-06
PC2 -5.955199608693313e-06 -1.773143139681778e-06 4.305323440263245e-05 9.671763306467979e-07 1.392520785223593e-06 -1.5845552605608782e-08 -3.112969831907492e-07 -4.3168515329000716e-07 1.2868871609279074e-07 -2.602310265037894e-08 -2.917686205102475e-07 -2.999449069813312e-07 -1.2642750417019676e-07 6.199358688486927e-07 -1.382482702208832e-08 3.7721661380786533e-07 -1.0243319267998598e-07 6.865863682023628e-07 7.006615068706519e-08 -7.637547914892604e-07 -2.483469081235298e-07 3.1486101231936977e-07 1.963893570851502e-06 -1.0189821804426425e-05 1.485625516887353e-06
PC3 -1.8846289114888533e-06 5.423287677139428e-08 9.671763306467968e-07 4.326953575095126e-06 1.5736895543574795e-07 8.083849794897849e-07 -2.2848221136793168e-07 2.279308853517447e-07 -2.4375087461306804e-07 -7.492407031748969e-07 5.2425204695786135e-09 2.615318471162446e-07 1.3615002590378783e-07 -5.651169408026412e-07 -1.806203961084149e-07 1.5219491098659373e-07 7.779396219556458e-08 -2.700351567989007e-07 -3.9281109808955795e-07 3.075977049807207e-07 1.2898221536394033e-07 -1.1826183233456288e-06 1.141925006854849e-06 -4.731986451259288e-06 -4.269256353826234e-06
PC4 3.4060891417662697e-07 -2.8931111821339796e-09 1.3925207852235931e-06 1.5736895543574798e-07 7.302831817586473e-06 1.6942818202338539e-06 -4.4443954032793516e-07 -2.2330381418221166e-08 -1.106773844889935e-06 1.0167309654091003e-07 3.7485618134483323e-07 1.0016387842314312e-07 -6.28807675656385e-07 -2.7401075019685355e-07 9.160435124303198e-08 -1.3406689719320192e-07 1.8813066138906348e-07 9.16031215279537e-08 -3.553452878637841e-07 -1.1586717211220229e-07 1.4078359034011167e-07 2.4741706550271126e-06 3.283846687507672e-06 1.2609899677415308e-06 2.7916715809901706e-06
PC5 -1.2874581777438097e-06 -3.021580537411451e-07 -1.5845552605608574e-08 8.08384979489785e-07 1.6942818202338543e-06 1.3720513470674343e-05 2.031630367841829e-07 1.0186791071494645e-06 -6.345290337407354e-07 -3.9638921333761973e-07 -2.5195673121002133e-07 -1.0173954864207987e-06 7.250561300026573e-07 -8.048344950654036e-07 2.0204927586088787e-07 -1.424955057441056e-07 -4.4268387010872744e-08 3.351182047593431e-07 -1.8701796804369478e-07 3.6633368962344686e-07 3.5312630806900083e-07 2.249103353136819e-06 -1.2079948117913628e-05 1.1430699495247997e-05 4.798695884645437e-06
PC6 4.4085294517297786e-07 -5.546301796149711e-08 -3.1129698319074886e-07 -2.2848221136793175e-07 -4.444395403279352e-07 2.0316303678418295e-07 1.3337956845568657e-05 5.138231740541976e-07 2.717957487291678e-07 3.5301138667014304e-07 3.0719238515657013e-07 -2.046396661647242e-07 6.463388105053766e-08 -4.2288390204548986e-07 -3.067835621303963e-07 2.1137721131940358e-07 -2.735384376755009e-07 1.773132787416959e-07 -3.0943161830188734e-08 9.418896740380996e-08 -4.0342057620415317e-07 -1.8364022355325964e-07 -4.028975329599594e-06 3.81943903515684e-06 2.3916728858735194e-06
PC7 3.0298297449854835e-06 2.5557669174180597e-07 -4.3168515329000716e-07 2.2793088535174452e-07 -2.2330381418221037e-08 1.0186791071494643e-06 5.138231740541977e-07 1.093853340691711e-05 7.708491211722974e-07 -1.0807970530239808e-07 -1.9683867054423177e-08 8.097010185573961e-07 -9.271419915386435e-08 3.919635292122924e-07 4.3855262717951454e-08 -6.982956363041022e-07 1.0717832370004524e-07 -3.018529340041238e-07 -2.0231837659367093e-08 2.04113123630898e-07 -2.072510829806901e-07 4.1342505833138114e-07 9.349314160644824e-07 -4.388819058429289e-06 3.6635570978209317e-06
PC8 1.1790965147226791e-06 2.3141444507898678e-07 1.2868871609279076e-07 -2.4375087461306814e-07 -1.1067738448899353e-06 -6.345290337407359e-07 2.7179574872916786e-07 7.708491211722974e-07 1.1824660070599975e-05 2.915596555043773e-07 3.8156278472865763e-07 -1.8946278274384915e-07 6.44860992717059e-07 -7.201585392701198e-08 -2.6981545485428026e-07 -5.113664212489204e-07 2.6282165759561604e-07 4.5695292852732005e-07 9.425284322493147e-08 -7.590979437977184e-07 1.6764760114242923e-07 -5.24879827351463e-07 3.5460672684208603e-06 3.008180432935847e-06 -3.747871850202475e-06
PC9 -1.6296061900242348e-08 -9.831270459055423e-08 -2.602310265037892e-08 -7.492407031748972e-07 1.0167309654091004e-07 -3.9638921333762e-07 3.5301138667014325e-07 -1.0807970530239795e-07 2.915596555043772e-07 1.07744762461284e-05 -4.8217982706010375e-08 -2.625699925867788e-07 -1.7307692382449816e-07 -9.235598177557593e-08 -3.177258655219014e-07 8.351241639786795e-08 4.357609829602095e-07 4.774961890371198e-07 -1.8293635863258694e-07 -5.7998272050965e-07 -3.573336846663262e-07 -1.6479155823813812e-06 3.921206154233267e-06 6.460464850155095e-07 -5.557142438339629e-06
