 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00027559655506892065 3.1043482230906695e-07 -2.0894088240262924e-06 -3.653855995443133e-07 -5.045571979896319e-08 -2.6811781153129956e-07 -3.436660020204809e-07 6.844584482689396e-07 4.626481560859355e-08 7.877831298346203e-07 -1.2564764150438404e-07 -4.561624185718019e-07 4.396252347550975e-08 1.585497627550839e-07 9.567636593083929e-08 -4.449697284194331e-07 -1.3049245632278188e-07 2.9246131407751904e-07 -7.284188209137322e-08 6.152776170797672e-07 3.238889775763283e-07 -4.160334496903353e-06
PC1 3.1043482230906716e-07 8.724200993970689e-07 -6.196553643019857e-07 5.28459552088133e-08 -6.090457120222313e-08 -3.960894249186611e-08 -1.1780323353638587e-08 4.728159537077621e-08 9.608942276224935e-08 -2.946921488947195e-08 3.806161822537267e-08 -4.110668404222547e-08 2.1537442245133145e-07 7.72346305483805e-09 -9.88248996553037e-08 -1.6643012076565714e-07 -1.381130246679521e-07 2.0546327117647367e-08 5.776611904253268e-08 2.7006330698818884e-08 1.934862870613362e-08 2.972706594239957e-07
PC2 -2.089408824026293e-06 -6.196553643019858e-07 1.7226978431839636e-05 1.8578237741669588e-07 5.52362795014428e-07 -2.1890854785770177e-07 -7.734402730358209e-08 3.04791231363002e-08 1.0398991524002242e-07 7.392191643508118e-08 -1.2739185331968898e-08 9.479319030676697e-08 -1.0461208032871759e-07 1.2912144302991862e-08 -1.4353605626361572e-07 1.2590725006393013e-07 -1.5427321351141456e-07 1.565016280045298e-07 -1.66296336523936e-08 -1.1563257984738063e-08 6.576763069371785e-09 3.875889546136037e-07
PC3 -3.653855995443136e-07 5.284595520881333e-08 1.8578237741669583e-07 1.8588780007322654e-06 3.2015052929712976e-09 2.4073454291894734e-07 9.969122756680632e-09 4.777780616481767e-08 -6.440238291239712e-08 -3.019286318927506e-07 3.997485415204211e-08 1.2033752008965792e-07 7.001013310751284e-08 -1.5868925945324877e-07 1.3903633900392554e-08 -1.501221604749312e-08 1.4849422590662047e-09 -9.047490714216868e-08 -1.2481519475934967e-07 9.351867967623315e-08 3.103653754998754e-08 -9.693974300412122e-07
PC4 -5.045571979896335e-08 -6.090457120222313e-08 5.523627950144279e-07 3.2015052929713473e-09 3.1529913543276627e-06 3.981424816261475e-07 -2.1831995318670793e-07 -2.7276823693483456e-08 -3.245783621253827e-07 2.502778004789617e-07 9.449799624784343e-08 9.080561695812551e-08 -2.005429225425362e-07 4.8388090848226945e-08 -8.423433018508631e-08 -1.0916552646780383e-08 5.5567660360153985e-08 -7.45616968091615e-09 -6.556099465780865e-08 -7.36314452394956e-08 -2.4445209892898013e-08 2.3103829312238526e-06
PC5 -2.681178115312996e-07 -3.9608942491866125e-08 -2.1890854785770195e-07 2.407345429189472e-07 3.9814248162614723e-07 5.094219704254001e-06 1.7235910831643868e-08 4.477255593988208e-07 6.443711005012557e-08 -4.654488124156976e-08 -7.094498514105854e-08 -2.8401940535457115e-07 1.7058981081678322e-07 -2.0613420418308052e-07 3.144218424003413e-08 6.180548652707516e-08 -5.8192289708090095e-08 2.231990804236997e-07 -9.891093081404333e-08 5.9312679822103064e-08 8.831167723898374e-08 3.299483062335734e-07
PC6 -3.4366600202048084e-07 -1.1780323353638585e-08 -7.7344027303582e-08 9.969122756680618e-09 -2.1831995318670785e-07 1.723591083164391e-08 5.876928041972616e-06 4.770048785119403e-09 9.459591422834434e-09 6.057510166574532e-08 7.433044180536881e-09 -1.3832359750142618e-07 1.844605053670095e-08 -1.6439406275883016e-07 -1.909861718191737e-08 -3.331563164074303e-08 -2.0750549012387834e-08 2.4367213414987636e-07 -6.867408321605471e-08 -2.4414486398114993e-08 -1.0185414773772938e-07 -4.7554795622439347e-07
PC7 6.844584482689392e-07 4.728159537077621e-08 3.047912313630015e-08 4.777780616481767e-08 -2.727682369348349e-08 4.477255593988206e-07 4.770048785119464e-09 4.884559525550243e-06 2.1492115448872282e-07 -8.012092189798094e-08 -4.656620377574877e-08 3.311442368961215e-07 7.537722060157068e-08 2.643490436307051e-07 -2.408213412126069e-08 -1.564165491995224e-07 -8.118315524624615e-08 -2.4624275581308436e-08 5.141100009777901e-08 -3.424574047440699e-08 -9.356515272386397e-08 2.1041708301933885e-07
PC8 4.6264815608593366e-08 9.60894227622493e-08 1.0398991524002233e-07 -6.440238291239712e-08 -3.2457836212538263e-07 6.443711005012533e-08 9.45959142283451e-09 2.1492115448872282e-07 4.932066700818569e-06 1.1066708893803806e-09 1.2100065735895534e-07 -2.166532926782842e-07 1.0703869428930057e-07 -6.167652037838115e-08 6.780856898300258e-08 -8.157090629798804e-08 2.969594307383133e-08 6.774416507174552e-08 -2.7387811110316217e-08 -6.536028868768688e-08 7.807831889119794e-08 -9.484420621351429e-08
PC9 7.8778312983462e-07 -2.9469214889471987e-08 7.392191643508123e-08 -3.019286318927506e-07 2.502778004789619e-07 -4.6544881241569604e-08 6.057510166574534e-08 -8.012092189798093e-08 1.1066708893802938e-09 4.683857922746847e-06 -3.92131814814893e-08 -1.355125671631019e-07 -4.579264214348963e-08 -1.2517219719397174e-07 -4.576615546826756e-08 3.950476266277027e-08 1.250156557054928e-07 1.1750605614194827e-07 -1.7498288515330688e-07 -7.639633277325597e-08 -8.26058565777303e-08 1.4899883515900252e-07
