 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0011707368765514904 -8.367663768955303e-07 -7.597173164060233e-06 1.302427714044044e-06 2.6795335895677722e-06 -1.3732086824391266e-06 7.540258427977437e-06 4.676967569467751e-06 3.1232951583854854e-06 -1.5911409937980368e-06 -9.174530635760402e-07 8.829964797226007e-06 -7.0649156883804635e-06 4.601669865678662e-06 -5.964886500811817e-06 -3.886548184366557e-06 2.1336015084954077e-06 4.060321095887064e-06 4.326927801725707e-06 1.2020406800974532e-05 -1.8587104820413265e-06 6.988491690667291e-05 5.106624478720813e-05 1.939695786602575e-05 -0.00020492127557682595
PC1 -8.367663768955287e-07 4.3870139051456715e-06 -3.528615674561029e-06 -2.039568656941594e-07 -5.021915723429412e-07 -2.2702329445992043e-07 -1.3154891089295166e-07 -3.7604001599390144e-07 4.1064668448777295e-07 2.0814639062829646e-07 2.2146507951467127e-07 -3.7544657837504207e-07 1.3374739097078422e-06 1.1270703256774205e-07 -9.90413213669999e-07 -1.3467067777526312e-06 -1.2652803876823739e-06 2.2209528926728458e-07 -1.3880183071909147e-07 3.8266043944040744e-07 4.4994658159424334e-07 5.160044644708132e-06 5.912036972585609e-06 -5.592541093925913e-06 -6.645605148745188e-06
PC2 -7.597173164060259e-06 -3.5286156745610288e-06 9.945909230089533e-05 2.870108723206648e-06 3.8526319098079955e-06 -9.68273559691405e-07 3.764931580786175e-07 8.744163898875643e-07 6.113076073360243e-07 3.1289357547106905e-07 2.5893670007962972e-06 4.6560690914036406e-07 5.897334909983181e-07 -5.308757216938154e-07 3.70916917200599e-06 -1.7825336574248338e-07 -3.40588406389942e-06 1.955130755951833e-06 3.2260495413059714e-07 -3.3896461424524422e-06 -1.1740998352492395e-06 -2.3382456109145885e-06 -5.112567753255164e-06 -2.981284575417259e-05 4.464219981946237e-05
PC3 1.3024277140440402e-06 -2.039568656941591e-07 2.870108723206648e-06 9.33674781555464e-06 3.362845104056675e-07 2.5856076498877117e-06 -6.320373109326725e-08 1.910298833260927e-06 3.8136073869615817e-07 -1.5336629799913526e-06 3.325073703560736e-07 -2.4540689242687775e-08 5.029241367719972e-07 -1.6777015462911527e-06 5.939041432787336e-07 -1.038789550054637e-06 1.2617893572899733e-08 -7.57202482537262e-07 -3.055333504946615e-07 1.2647090037382922e-06 9.069084146720312e-07 5.97640230536637e-07 -3.675012006582047e-07 2.871732483593878e-06 -9.984933173145959e-06
PC4 2.6795335895677705e-06 -5.021915723429408e-07 3.8526319098079955e-06 3.362845104056675e-07 1.5721068149716218e-05 3.817249919378409e-06 -7.497245813283637e-07 6.757775600819127e-07 -1.4994063466283715e-06 1.057015927773504e-06 2.550275368007348e-07 1.1941471138117657e-06 -2.0769787699753704e-06 -4.84989587599569e-07 1.29371546157754e-07 6.838066533479186e-07 5.951180964624299e-07 -1.7733524957522682e-07 -3.619121635498424e-07 1.1317129434482162e-07 -8.286060844187e-08 1.0476536485295547e-05 -2.8153553732923165e-05 2.7258543066424196e-05 1.965517774709409e-05
PC5 -1.3732086824391258e-06 -2.2702329445992027e-07 -9.682735596914063e-07 2.5856076498877117e-06 3.817249919378412e-06 3.2983541682933845e-05 1.557977055978272e-06 4.861257666369171e-06 -1.0471978622744389e-06 -1.966407404203049e-06 -2.4943304017545895e-07 -1.8583921262254646e-06 4.6083337283434676e-07 -3.1054616092914146e-06 1.0017119236150031e-06 -2.5279765661385447e-07 -8.580637975793663e-07 2.0128924426411655e-06 -6.251490907743601e-07 1.1514133634118204e-06 1.219614167543157e-07 1.7951128702686338e-06 1.3633670319876213e-05 -7.796759304688608e-06 -1.9202848088500252e-05
PC6 7.540258427977439e-06 -1.3154891089295198e-07 3.764931580786196e-07 -6.320373109326741e-08 -7.497245813283625e-07 1.5579770559782725e-06 3.208299584751604e-05 3.0448375497510295e-07 -1.215708745278427e-07 4.354776398355929e-07 -6.520511248530239e-07 -2.4723640449918903e-07 2.7048975038460254e-07 -9.123108985883109e-07 2.6691391611787804e-07 4.777591443300348e-07 -1.2849286900003709e-06 1.0665010454725376e-06 -9.497488554250999e-07 -1.1068844253925374e-06 -6.058272677802996e-07 -1.4915993258660387e-06 -2.995725491721014e-06 -1.1661529847983909e-05 -2.8638468169370946e-06
PC7 4.67696756946775e-06 -3.7604001599390134e-07 8.744163898875625e-07 1.910298833260925e-06 6.757775600819119e-07 4.86125766636917e-06 3.044837549751032e-07 2.540667650127054e-05 9.85464397273145e-07 -1.367406262423251e-06 -6.067061656356764e-07 1.7365019156160192e-06 1.1028759458907804e-06 1.4016163568208356e-06 -2.986115971618754e-07 -3.284323416837998e-07 -1.1441411856519303e-06 -3.848148407085047e-07 6.837993300020293e-07 -2.466125632277155e-07 -2.8019477047366105e-07 2.064325451299829e-06 1.0633756741118544e-05 -9.652822904236303e-06 -8.130590713234392e-06
PC8 3.1232951583854854e-06 4.106466844877729e-07 6.113076073360239e-07 3.8136073869615774e-07 -1.4994063466283724e-06 -1.047197862274439e-06 -1.2157087452784226e-07 9.85464397273145e-07 2.80402320555509e-05 4.173594595142934e-07 1.421226710373891e-06 -2.093182830304174e-06 -3.48809823343159e-07 6.271141415504247e-07 -5.999881888652424e-07 -8.889266482983932e-07 -2.852271326440415e-07 -5.97044259628511e-07 -2.882095177644472e-06 1.1182085963022917e-07 1.3085338161740677e-06 8.167073700584177e-06 -7.4540816717620514e-06 1.5177031929994702e-05 -2.090969596770742e-05
PC9 -1.5911409937980349e-06 2.0814639062829664e-07 3.1289357547106836e-07 -1.5336629799913524e-06 1.0570159277735038e-06 -1.9664074042030483e-06 4.354776398355933e-07 -1.3674062624232523e-06 4.1735945951429296e-07 2.405946696227169e-05 -2.364959503205887e-06 7.225127840738655e-07 -9.005594151290671e-07 -6.653263711972184e-07 -5.855091321261442e-07 9.499355795436786e-08 7.597757242685152e-07 8.424719573149128e-07 -8.918868439106387e-07 -1.1564696314108905e-06 -8.376062818159158e-07 8.208730498772461e-06 2.224931514359336e-06 -2.495810460690759e-05 1.163106734924573e-05
PC10 -9.174530635760468e-07 2.2146507951467133e-07 2.589367000796297e-06 3.32507370356074e-07 2.5502753680073453e-07 -2.494330401754591e-07 -6.520511248530239e-07 -6.067061656356762e-07 1.4212267103738902e-06 -2.3649595032058866e-06 2.6340017814104574e-05 -9.026348785854562e-07 5.626072564172905e-07 -9.243329081466177e-07 -1.4375615235021187e-06 8.408092470815439e-07 -1.351123225483873e-06 -2.1146367264516855e-07 3.7264816916472125e-07 9.666141206839524e-07 7.802725475104874e-08 -2.54541012432191e-06 1.0862191209067152e-05 -1.274342315457088e-05 1.2460170228687714e-05
PC11 8.829964797226004e-06 -3.7544657837504207e-07 4.656069091403635e-07 -2.454068924268767e-08 1.1941471138117664e-06 -1.8583921262254644e-06 -2.472364044991893e-07 1.7365019156160183e-06 -2.0931828303041737e-06 7.225127840738661e-07 -9.026348785854567e-07 2.228163186067628e-05 -3.4739803712004683e-07 -4.99576674683607e-07 -7.015022602570132e-07 7.76258822201702e-07 5.193081136155722e-07 -1.4061948736123291e-07 4.0771924839562307e-07 3.691425308637009e-08 1.1309055935665868e-06 -1.9910974082897283e-06 1.117529189099044e-05 -6.0915582730220745e-06 7.453158484713091e-06
