(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.0142488346071853 36.4507067509537 -2.10516470692888 2.09251694957795 -72.7150335253222 36.2717544176382 0.000209528777820911 -1.51907022446815e-05 -0.000401464214113905 0.000177465495575701 -0.000398765408229813 0.000235202803947939 8.00941698139372e-07 -0.000239910398050348 -9.6344042912302e-05 8.43394169250944e-05 -0.000256606175997552 -0.000331120917881004 3.36381032225128e-05 -0.000186373164669358 -0.000184198652977867 -0.000160891519867172 0.000238208953029575 3.73889389075864e-06 0.000193921459415046 0.000115246462246572 -0.000237774344429288 0.000392544641215354 0.000432338628332003 -0.000424597733796569
covarSEX 36.4507067509537 2900024.32777455 35935.321401487 -35781.8525793906 -5782433.28593533 2882955.66534898 -2.04696525593526 0.405638751762662 0.90802519632303 0.82672586106287 -2.59162006764579 0.395469327813177 1.3337804204582 -0.591197256078249 -0.800796238581586 0.421352254197051 1.61997658924286 -1.21841727572286 1.09318554778654 0.785565751295213 0.635555096205768 -3.1422137667593 -0.895382761347383 -0.998148518645055 -1.12749908181458 0.643809769140057 0.396569474478194 -1.80884312934726 -1.0014766830732 1.51239422629322
covarYOB -2.10516470692888 35935.321401487 1220.44143961188 -1215.23405426461 -71619.157479093 35690.6648981217 -0.0334368717040269 0.0234961301289981 0.0480062093583055 -0.0656622223015119 0.0363997895741107 -0.00316080130438893 -0.00529758875000388 0.0526108665707687 0.0113152921862174 -0.0237509497896215 0.0956466313046486 0.0506912227242439 0.00474585742584987 0.0332645526524906 -0.00605155527633077 -0.0623594035064388 -0.0403365774808724 -0.0192637081364426 -0.0327242738683137 -0.0242559411428541 0.0676829098009967 -0.0605938715794896 -0.173175312442633 0.138795384101015
covarYOBsq 2.09251694957795 -35781.8525793906 -1215.23405426461 1210.06231220286 71314.0720218218 -35539.0160935977 0.0328741199955628 -0.0230317622997829 -0.0473781003291282 0.0654534123177536 -0.0360652004869985 0.00291676039842207 0.00552926736772861 -0.0522165604125254 -0.0111395358097972 0.023823046973355 -0.0951134535370852 -0.0505107099049603 -0.00444295163688073 -0.0332652170341738 0.00636109246178887 0.0622371871935778 0.0400276626019174 0.019086808791948 0.0324329308089339 0.0242106787729998 -0.0672803854486159 0.0604114681159705 0.172626363837799 -0.138923947053429
covarSEX_YOB -72.7150335253222 -5782433.28593533 -71619.157479093 71314.0720218218 11529867.6597549 -5748524.03413612 4.07569271061566 -0.807565428513384 -1.79742342695167 -1.6506903728053 5.17167110626228 -0.792923151776113 -2.62945798562875 1.16724947325014 1.60665731619466 -0.842081831577308 -3.23432783985634 2.43588653610635 -2.16204868936952 -1.57220350017545 -1.25467636415524 6.25283600192406 1.77877492081893 1.98365848051146 2.24356428278144 -1.28367834320221 -0.803789138671441 3.60443983746314 1.99162416211151 -3.0083569484944
covarSEX_YOBsq 36.2717544176382 2882955.66534898 35690.6648981217 -35539.0160935977 -5748524.03413612 2866111.42920455 -2.02925107781086 0.402001076985407 0.88960422448501 0.824157865236502 -2.58059587830339 0.397563485095516 1.29606306889464 -0.57615486921744 -0.80602222682364 0.420797321466594 1.61469802485425 -1.2176758869193 1.06913798083337 0.786747434112529 0.619318859580709 -3.11117824116324 -0.883482337726105 -0.985616120071212 -1.11628340911726 0.639911912703993 0.407407284095996 -1.7961526386422 -0.990244617708139 1.4962147783052
covarPC1 0.000209528777820911 -2.04696525593526 -0.0334368717040269 0.0328741199955628 4.07569271061566 -2.02925107781086 0.00388097905207415 -0.000699297691931889 0.0002393575896188 -0.00013557268570984 -0.000221207550019992 -1.32085086019911e-05 3.96008815478133e-05 1.03954695370046e-05 3.72082773078743e-05 -6.39125144303801e-05 -9.47596507499093e-05 0.000476718707548293 1.88876865248739e-05 -0.000302282115661666 -0.00051416189008463 -0.000460613179075201 0.000140295153652338 2.9219994863615e-05 0.000124147958829516 -2.00795507989746e-05 0.000132407107862715 0.00015229600153052 8.0025533089872e-05 -0.000249159604913916
covarPC2 -1.51907022446815e-05 0.405638751762662 0.0234961301289981 -0.0230317622997829 -0.807565428513384 0.402001076985407 -0.000699297691931889 0.00346523627484651 0.000168589168067495 0.000296220601339962 -0.000185184990028339 -7.68580315503208e-05 -2.25350491650626e-05 0.000220487808419137 -3.75908237366583e-05 7.7723612972865e-05 9.15283806982151e-06 -8.34327996207346e-05 -9.40161288597314e-07 -9.39487412809333e-05 -2.23257449678922e-05 -1.00561558431163e-05 5.86643114641776e-05 -6.35133603417272e-05 -9.55707497850981e-05 -5.1667403760129e-05 -9.58146202329192e-05 -9.40187224564657e-05 7.752794706243e-05 0.000220553018467006
covarPC3 -0.000401464214113905 0.90802519632303 0.0480062093583055 -0.0473781003291282 -1.79742342695167 0.88960422448501 0.0002393575896188 0.000168589168067495 0.00392905269353094 4.37971490445487e-05 0.000532355159715608 3.95958415126724e-05 0.00023049358489985 -4.49135323733897e-05 -0.000523133670719259 0.000114837911443979 0.00017913439105128 3.92531423233768e-05 -0.000215923028585406 0.000168171887087409 1.69069518044206e-05 -3.53458237093579e-07 -0.000205561041201157 -0.000221235838146611 0.000201986449719867 8.01745416075094e-05 -8.80949239795407e-05 5.18703812983918e-05 0.000178005077683741 -0.000547092212147944
covarPC4 0.000177465495575701 0.82672586106287 -0.0656622223015119 0.0654534123177536 -1.6506903728053 0.824157865236502 -0.00013557268570984 0.000296220601339962 4.37971490445487e-05 0.004132850524701 0.000773723941340447 -6.12434716107805e-05 2.76724386295414e-05 -0.000360678917799127 0.000232555259652968 0.000112751621557137 0.000116911871195841 -0.000304403183253566 -5.80673736673057e-05 -7.23341754681681e-05 -6.52705287808646e-05 0.000108970595612379 -4.4997491798332e-05 -0.00018271499691088 -3.05780130835768e-05 -2.00705320119562e-05 0.000322265772512336 -0.000586238555519059 0.000454575997361121 0.000411708947077785
