(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00125101279916098 -1.39328549852138 -0.0637269841633753 0.0632290092133936 2.77590124144965 -1.38287668068657 4.98181695428741e-05 -8.27117973207874e-06 -5.64017360208153e-05 -4.98637906138355e-06 -9.17520935344936e-06 5.88962171166005e-06 1.36419723133243e-06 -3.30523353168406e-06 1.99396642248116e-05 2.34614257477551e-06 -7.70064377167925e-07 2.39548159382861e-06 -2.02343078084051e-07 1.48469883316427e-05 -1.29803901531085e-05 -1.03285437025706e-05 1.6528573647993e-05 -4.39595334049559e-06 1.95286625073898e-05 -1.19988714298875e-06 -1.10951866808524e-06
covarSEX -1.39328549852138 226136.993155598 4241.58930145199 -4235.87057934708 -452140.94728772 226037.502918246 0.201061708381394 0.0940301919338669 -0.205106620087025 -0.0274868216167091 -0.121598028255795 0.126489137954076 -0.182384826192982 0.0864331756730627 -0.240529301644398 0.176648623180686 0.0111184387077111 0.098012624096215 -0.013194769158013 -0.202852473206127 -0.276629453616961 -0.329731794514656 0.0708453884805487 -0.0521868791451426 0.155115228032145 0.303141281042536 -0.0829653761951839
covarYOB -0.0637269841633753 4241.58930145199 145.907550417346 -145.711501458365 -8478.40551384357 4237.45963512939 0.00145787042765491 -0.00370842133886152 0.00378372223376654 -0.00422519101809699 0.00133417358176973 0.00597724512659316 0.001365559326242 0.00473303514098816 -0.00174104094473118 0.00193488581538273 0.000656949313739179 0.00109225598296829 -0.000677730922592193 0.00031476542750458 -0.0121109662870326 -0.0127202891341475 0.00584876789921716 0.00400078157089942 0.00334694082062294 -0.00127376874505547 0.000284763078187275
covarYOBsq 0.0632290092133936 -4235.87057934708 -145.711501458365 145.518603188751 8467.14009818185 -4231.91176197797 -0.00156961640335216 0.00376809652185985 -0.00368405502011384 0.00424216765792362 -0.00131401632212972 -0.00600208062121016 -0.00134498140489435 -0.00471624688271058 0.00175487773643016 -0.00192099008527955 -0.000641484489346147 -0.0011044772102729 0.00071450548418804 -0.000358509029991309 0.0121191321823002 0.012727133976463 -0.00588773656937609 -0.00399286576742692 -0.00337629244114173 0.0013100253700334 -0.000357304139028924
covarSEX_YOB 2.77590124144965 -452140.94728772 -8478.40551384357 8467.14009818185 904033.744237963 -451959.841842025 -0.405300491533984 -0.186656288473964 0.411253861341366 0.0554468517446016 0.245601617478822 -0.254829683008576 0.365448282835522 -0.173615191423132 0.481444917667536 -0.351705673443599 -0.0233102700453019 -0.19347232633294 0.0287277773725591 0.404711080264885 0.554371119833929 0.657828655482351 -0.142229839291026 0.104156292154265 -0.311698504335873 -0.605793989702864 0.1609966586576
covarSEX_YOBsq -1.38287668068657 226037.502918246 4237.45963512939 -4231.91176197797 -451959.841842025 225955.840982003 0.204222074850153 0.0926430408454559 -0.206183895631078 -0.0279511128362432 -0.124024935081793 0.128373458151218 -0.183093032640941 0.0871949903720087 -0.240968500866641 0.175090148161446 0.0122168604478127 0.0954909432936882 -0.0155276693809428 -0.201897907853735 -0.277759393276283 -0.328137940763603 0.0714176324829561 -0.0519524795441363 0.156607056201719 0.302677894623313 -0.0780665549718597
covarPC1 4.98181695428741e-05 0.201061708381394 0.00145787042765491 -0.00156961640335216 -0.405300491533984 0.204222074850153 0.00128521008725464 -0.000216990748392543 6.38978783093665e-05 -5.32455491883939e-05 -2.33950884558787e-05 1.82685486919397e-06 2.38114209469689e-05 5.79718683461752e-05 -1.19896630594742e-05 2.61443974416477e-05 -2.9637327711366e-05 0.000158539792984413 -2.46520736517496e-06 -7.61054355278633e-05 -0.0001328417880127 -0.000120541954322483 2.10982493292353e-05 3.09442308327888e-05 2.2258291681475e-05 8.57857309806064e-06 3.90193611343855e-05
covarPC2 -8.27117973207874e-06 0.0940301919338669 -0.00370842133886152 0.00376809652185985 -0.186656288473964 0.0926430408454559 -0.000216990748392543 0.001175822207719 5.15746516906619e-05 0.000108430242410124 -2.67738377203109e-05 -1.2708185091319e-05 -8.39760364929478e-07 1.45851192487209e-05 -9.35087587383263e-07 -5.93766738772276e-06 7.79865055798093e-06 -3.04015724426925e-05 7.25794473660891e-06 -2.22959147242029e-05 1.50268398057514e-05 -1.88908291162978e-05 2.7512678446989e-05 -7.59826591845951e-07 -5.97788778818572e-06 2.01400281001428e-06 -6.5703667660056e-06
covarPC3 -5.64017360208153e-05 -0.205106620087025 0.00378372223376654 -0.00368405502011384 0.411253861341366 -0.206183895631078 6.38978783093665e-05 5.15746516906619e-05 0.00123254149767231 8.94513963650356e-06 0.000118190192268151 9.10948211482264e-06 2.99664457185516e-05 -2.18827607659986e-05 -0.000143025167967845 1.6624666205724e-05 6.29526739003452e-05 2.55088743036831e-05 -8.61913164977027e-05 -8.93332534769132e-06 1.33959210818064e-06 6.71333567384646e-06 -6.03237396322315e-05 -6.93373653275593e-05 5.40428630316094e-05 1.95445438322273e-05 -5.72803663267986e-05
covarPC4 -4.98637906138355e-06 -0.0274868216167091 -0.00422519101809699 0.00424216765792362 0.0554468517446016 -0.0279511128362432 -5.32455491883939e-05 0.000108430242410124 8.94513963650356e-06 0.00129724013550914 0.00014948748328197 -6.39769145955564e-05 -1.66634204079094e-07 -0.000130300239334505 7.85238137742515e-05 3.22258236471062e-05 3.61816442574034e-05 -8.00375820667269e-05 -5.82269243521908e-08 -4.49848346190815e-05 -1.10546198466062e-05 2.94643114116484e-05 6.30979996790933e-06 -3.78912813131365e-05 -2.38789711176063e-05 -3.73447739950525e-06 0.000118199806183726
