 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00047155324925768284 1.1179399447158874e-06 1.8111557778487517e-07 5.253766312609589e-07 9.93801770511294e-07 -1.7362919197835491e-06 5.819760225640563e-07 1.581198575691865e-06 -2.107092112690834e-07 1.4680040510535619e-06 -1.9434250953838566e-07 8.460975471794978e-07 -2.1442883017498636e-06 1.1943831152625368e-06 -1.7605325041278335e-06 -1.561334280230888e-06 -9.713972323315819e-07 2.502136866066e-07 -3.422779113808526e-07 1.9752591611811176e-06 1.0790703171833737e-06 -1.0108104254465082e-05 6.215012307732157e-05 3.4346546641227797e-06 -7.821606007414408e-05
PC1 1.1179399447158874e-06 1.5931710891343141e-06 -1.2314883931559213e-06 -1.458766911139279e-07 -7.849930429783818e-08 -1.6477687399322491e-07 -7.273081916700434e-09 3.860092958865566e-08 5.109159255222111e-08 2.6401266854225355e-09 3.1811218989783398e-09 -1.0544810680687115e-07 4.477477446481639e-07 -1.3603482441643362e-08 -2.5867086820178723e-07 -4.25846112953939e-07 -3.8577378532998065e-07 8.686286267566704e-08 1.3740427159781254e-08 1.1666375182956976e-07 -2.9578751792399785e-08 1.0327801012816266e-06 1.2746552923543557e-06 -7.589139051655599e-07 -1.0974744125861265e-06
PC2 1.8111557778487316e-07 -1.2314883931559213e-06 3.244463158075131e-05 4.7569681440346814e-07 1.023747253488183e-06 -6.444983222980217e-07 -2.2318410672517914e-07 -1.9772138361392214e-07 8.147735593414925e-07 -2.1546378770287874e-07 1.9317103637606296e-07 -1.8669532744298403e-08 -3.987824602223145e-07 1.9424792088334904e-07 -1.7173551676574686e-07 1.414373592862848e-07 -1.3690565112593246e-07 3.4697542057223244e-07 -1.2041134028960273e-07 -2.427248606498166e-07 -1.7608038963937293e-07 -2.387220702090461e-06 -8.830064350219452e-07 1.2596500119977026e-06 6.483519601050172e-06
PC3 5.253766312609589e-07 -1.4587669111392788e-07 4.756968144034681e-07 3.2095358193517808e-06 2.1042590988792137e-08 7.924398649559492e-07 6.446276400790461e-08 2.752830003216861e-07 -1.2389626189558142e-07 -7.068946608601453e-07 1.4560826856560737e-07 2.3626062450347838e-07 5.156922724922454e-08 -3.021783243531548e-07 1.5648189048472115e-07 -1.2063086295734355e-07 -1.592460756165481e-08 -1.6068593884820045e-07 -2.1234300529651183e-07 2.4416986331484276e-07 1.1627002647298734e-07 -9.958506094194377e-07 5.076474725264303e-07 2.2562101896067755e-06 -6.835304129720302e-06
PC4 9.93801770511295e-07 -7.849930429783813e-08 1.0237472534881832e-06 2.1042590988792176e-08 6.142741057117345e-06 1.1873443136690264e-06 -1.6893826733870583e-07 7.765757784372713e-08 -6.117101719786756e-07 4.5570310969630284e-07 1.502199626285258e-07 2.3641160275443017e-07 -5.615167314568179e-07 -1.2319568987436318e-07 -1.2314771960519675e-07 -6.629604993281733e-08 1.672547645351475e-07 -6.025828547959631e-08 -1.9108728458110933e-07 -8.612166078034852e-08 -2.0927376355506104e-08 4.364023292032923e-06 -6.947586744488083e-06 5.107840907478127e-06 6.97038713973536e-06
PC5 -1.7362919197835491e-06 -1.6477687399322497e-07 -6.444983222980213e-07 7.924398649559489e-07 1.1873443136690264e-06 1.1182395126693543e-05 3.185092870787512e-07 7.961383554500284e-07 -3.603610927225497e-07 -3.2660109034074824e-07 -2.2979690524645956e-07 -6.79037709336324e-07 4.31883377627867e-07 -8.643160851568125e-07 4.1351434316874075e-07 -5.8903982488836204e-08 -5.742721862877987e-08 4.6842661610583e-07 -2.3187817136591865e-07 9.858323098872347e-08 -5.273080814178397e-08 -1.1738631073313495e-06 6.177787561779644e-06 -2.1138858885391575e-06 -4.120344102644161e-06
PC6 5.819760225640557e-07 -7.273081916700473e-09 -2.2318410672517925e-07 6.446276400790455e-08 -1.6893826733870602e-07 3.1850928707875116e-07 1.0524140507531341e-05 5.375165913184512e-08 7.180572984275908e-08 2.448957960355341e-07 9.851336433426265e-08 -3.1794059272634285e-07 -5.5874156744460584e-08 -2.1650790503378427e-07 -1.2332404625140508e-07 -1.979489586818888e-08 -1.3836584175973973e-07 3.725903290916338e-07 -2.6449833500352775e-07 -4.0757696149803794e-08 -2.39255487085913e-07 -3.1407965394186827e-07 3.093468405808163e-07 -1.1534430951853532e-06 -3.869301516734057e-06
PC7 1.5811985756918644e-06 3.860092958865561e-08 -1.9772138361392216e-07 2.7528300032168616e-07 7.765757784372702e-08 7.961383554500286e-07 5.375165913184524e-08 8.588187436881728e-06 3.47812419724285e-07 -2.615679202398354e-07 -1.3791861345820843e-07 6.311428508101787e-07 8.734337657810085e-08 5.098864872682292e-07 -1.5384099606882618e-07 -2.3065041930941823e-07 -2.8619404059595373e-07 -1.772479071021953e-07 1.6092010300831354e-07 5.4592973946434235e-08 -1.4026202755026226e-07 -4.549521875507139e-07 4.299245687163102e-06 -2.21275212494088e-06 -4.996275957463247e-06
PC8 -2.107092112690837e-07 5.1091592552221007e-08 8.147735593414928e-07 -1.2389626189558163e-07 -6.117101719786757e-07 -3.603610927225498e-07 7.180572984275921e-08 3.4781241972428493e-07 9.175084572375642e-06 2.7980781330530627e-07 7.720597063086782e-08 -5.675795069802764e-07 2.4969749860636032e-08 1.3000160830305495e-07 -2.134179326960455e-08 -1.9032989018259358e-07 1.4354848293849446e-07 6.907037829931338e-08 -2.3094487281386697e-07 -2.386705690064586e-07 2.812193120102015e-07 1.182132899519444e-06 3.1214679239200606e-06 -2.0835373170303896e-06 -6.923975312403632e-06
PC9 1.468004051053561e-06 2.640126685422518e-09 -2.1546378770287882e-07 -7.068946608601455e-07 4.5570310969630294e-07 -3.2660109034074845e-07 2.4489579603553417e-07 -2.6156792023983564e-07 2.7980781330530617e-07 8.256458539609698e-06 -2.730911727603931e-07 -1.1750721833775767e-07 -1.292051540664702e-07 -1.9479550346392756e-07 -3.1890831065314684e-07 3.591382077681944e-08 2.2118999906615995e-07 1.8634348568390293e-07 -4.3128309757231596e-07 -2.115192642153554e-07 -2.849339163690594e-07 1.398983677491102e-06 -1.657837187019564e-06 -3.2752888199456322e-06 4.483546563169909e-06
