 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00045877758279929586 1.079718324106296e-06 -6.113539583614085e-07 5.245362215911996e-07 1.2058892723766238e-07 -1.6086409235827416e-06 1.690012699520466e-06 1.089622229582215e-06 1.0404726781194615e-07 1.5208106173271866e-06 5.246752316992253e-08 2.1694399575831415e-06 -2.718975707212898e-06 1.982562735944136e-06 -2.369671221287231e-06 -2.1130929647028803e-06 -1.4806705919963462e-06 -3.170461157128676e-07 -7.152347787058179e-07 2.5342497315205046e-06 7.687492420294162e-07 -9.919789927283821e-06 6.293743666864585e-05 4.4860490537024434e-06 -7.70420807835967e-05
PC1 1.0797183241062959e-06 1.5952454584590846e-06 -1.489486070733624e-06 -1.4158505603523723e-07 -1.1458310211544896e-07 -1.631076864023695e-07 2.071436132437678e-08 4.552399459621204e-08 4.6612906613432733e-08 3.201250279636295e-08 9.42472148907799e-10 -1.1072002603918696e-07 5.606258195118619e-07 1.2290998897530686e-08 -3.3912791583098813e-07 -5.32560189057527e-07 -5.037897527688678e-07 1.4360984930144458e-07 2.144643555393437e-08 1.5234460718451288e-07 -3.675789902905286e-08 1.5937684407260514e-06 1.1894065384735016e-06 -8.94177211331589e-07 -1.360871498286153e-06
PC2 -6.113539583614075e-07 -1.4894860707336243e-06 3.9830722572086423e-05 6.553011156810214e-07 1.3596955373003135e-06 -8.775177165541452e-07 -3.654818852988486e-07 -3.23038217604171e-07 1.1425887706769214e-06 -3.445567910691554e-07 2.2021754848263156e-07 9.48542476558467e-09 -7.214263456839254e-07 5.890892419555987e-08 -1.9416884958619424e-07 6.9924881183933626e-09 -1.9386465728215038e-07 4.957208747013076e-07 -3.3471842206308936e-07 -3.9361559199298074e-07 -2.4544023976539816e-07 -3.0046965221500228e-06 -1.070369317880577e-06 -9.769011361510084e-07 8.327041910581693e-06
PC3 5.245362215911989e-07 -1.415850560352374e-07 6.553011156810212e-07 3.2926012213877557e-06 4.7987313356815166e-08 9.55795629689906e-07 1.2164585012065814e-07 3.8406448753113046e-07 -8.328192980011692e-08 -8.80851538427181e-07 1.8509939675986385e-07 2.8074607184737045e-07 6.695265633933706e-08 -3.9127341106646617e-07 1.6073275310832952e-07 -1.5159264808648256e-07 -1.736387837345021e-08 -2.604259907408567e-07 -3.1344890339723175e-07 3.446430690091745e-07 1.4536999155840727e-07 -1.299886684573852e-06 4.997299802223121e-07 3.1194383430918315e-06 -7.190826412473368e-06
PC4 1.205889272376621e-07 -1.1458310211544902e-07 1.3596955373003148e-06 4.798731335681513e-08 6.4607717473053945e-06 1.5516984504321767e-06 -1.6918753376980675e-07 1.0004942489944339e-07 -8.05779127049214e-07 5.477599033426961e-07 1.5592584312578627e-07 2.7001348234457327e-07 -6.914770397295643e-07 -1.5335140147049954e-07 -1.904044711911271e-07 -9.396640915758587e-08 2.701415366671782e-07 1.2244353495474894e-08 -3.2539944040408265e-07 -1.4154874682700557e-07 2.2269594532831786e-08 5.8410576562075845e-06 -9.903281193018551e-06 7.370337701450112e-06 8.905341788012393e-06
PC5 -1.6086409235827422e-06 -1.6310768640236956e-07 -8.775177165541452e-07 9.557956296899062e-07 1.5516984504321776e-06 1.3143677878869885e-05 4.488720885813429e-07 1.1230492525487338e-06 -5.966147284881799e-07 -4.5378360299188497e-07 -3.508873387300088e-07 -9.72897073175211e-07 4.7421223240869827e-07 -1.207146228945567e-06 5.563392009463415e-07 -8.721407727746153e-08 -8.110929356830328e-08 6.70588438890312e-07 -3.4015582133388083e-07 2.315847359637665e-07 -3.369328498060191e-08 -1.6759111946061117e-06 6.638524520855316e-06 -9.492227962185702e-07 -5.287072620603469e-06
PC6 1.6900126995204665e-06 2.071436132437669e-08 -3.6548188529884833e-07 1.216458501206582e-07 -1.6918753376980678e-07 4.488720885813428e-07 1.2556803789421825e-05 5.5088239301724316e-08 9.90357063458304e-08 3.421442850059064e-07 1.0221611841802348e-07 -3.917116869258294e-07 -1.4271995448468608e-07 -3.763859499174541e-07 -1.173325340384232e-07 -6.967065053495478e-08 -2.0355811080616692e-07 4.378036437577004e-07 -3.2243515542958755e-07 -1.3115030883641598e-07 -2.7296454215973796e-07 -1.103127323613419e-06 1.0172294068169424e-06 -4.935745654590384e-07 -5.402924724849357e-06
PC7 1.0896222295822148e-06 4.552399459621203e-08 -3.2303821760417055e-07 3.8406448753113046e-07 1.0004942489944347e-07 1.1230492525487332e-06 5.508823930172422e-08 1.0219449477292161e-05 5.149857928945224e-07 -3.442429132325403e-07 -1.5011006646713582e-07 9.010133760290009e-07 1.2538287526408275e-07 7.158669459139084e-07 -3.064880342227666e-07 -2.93836285034311e-07 -4.303104519234768e-07 -2.4843138792363454e-07 1.7398011829802103e-07 7.097306083071155e-08 -1.739903291957128e-07 4.6395512460276064e-07 4.3590704323819346e-06 -1.862947123048798e-06 -6.511328898573945e-06
PC8 1.040472678119457e-07 4.661290661343266e-08 1.142588770676922e-06 -8.328192980011676e-08 -8.057791270492138e-07 -5.966147284881797e-07 9.903570634583022e-08 5.149857928945224e-07 1.1088092116753044e-05 3.238214925998714e-07 2.0135027157549562e-07 -7.2990756843353e-07 -5.726193779450974e-08 1.866009063158611e-07 -2.241810260797821e-08 -2.7604141045650455e-07 1.4357402842028005e-07 1.2797126142248889e-07 -2.8406020973877614e-07 -2.55647472504049e-07 4.261975088689037e-07 1.6643440994091433e-06 2.260944147576649e-06 8.950018008759402e-09 -9.378227702572303e-06
PC9 1.5208106173271876e-06 3.201250279636306e-08 -3.4455679106915544e-07 -8.808515384271809e-07 5.477599033426959e-07 -4.5378360299188534e-07 3.421442850059062e-07 -3.4424291323254056e-07 3.2382149259987134e-07 9.822420901677435e-06 -4.2071334633867445e-07 -1.1293944783275214e-07 -2.1953250053898503e-07 -2.8645262862657465e-07 -4.2255399035768285e-07 3.327601998973758e-08 1.6870788447434298e-07 2.519204561219159e-07 -4.932019467655303e-07 -2.3630163577379485e-07 -3.6336788402542555e-07 1.4342586119445202e-06 -1.4312338438523396e-06 -4.969598264767211e-06 5.9861224989430994e-06
PC10 5.246752316992344e-08 9.42472148907707e-10 2.2021754848263145e-07 1.8509939675986385e-07 1.5592584312578643e-07 -3.5088733873000896e-07 1.0221611841802362e-07 -1.5011006646713582e-07 2.0135027157549546e-07 -4.207133463386745e-07 1.0391445563673147e-05 -3.382520386145209e-07 1.6771426845960715e-07 -2.8209863932099606e-07 -2.6854009367817816e-07 3.66380166768747e-07 -6.289203675546018e-08 -1.2300619811537085e-07 3.0860581225472293e-07 3.9021726907996574e-07 3.293552870403874e-08 8.322694598049202e-07 -2.013210369039289e-06 -6.215176097855673e-06 8.25303588075292e-06
