 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005233782688740898 9.709211734757167e-07 1.1636115027070148e-06 6.583701839142461e-07 1.2915448331931078e-06 -1.853083561336814e-06 3.410274183465257e-07 1.8338490527899126e-06 -3.6069305297146086e-07 1.6236937525296995e-06 -1.3275232566929561e-07 5.706720319823771e-07 -2.1261752683533997e-06 1.2341055107500047e-06 -1.5574526793680761e-06 -1.4378101238288861e-06 -5.34314758177178e-07 1.0380887574874345e-07 -1.0129534674906081e-07 1.6779232369021463e-06 1.3428448338379504e-06 -9.710124123800673e-06 6.605862963204737e-05 2.3349503159417447e-06 -8.321177737495149e-05
PC1 9.709211734757171e-07 1.7529923514520478e-06 -1.2765407034716012e-06 -1.5900879442601195e-07 -8.581837347314478e-08 -1.4796394670598635e-07 -7.50528686212873e-09 4.978242488173761e-08 4.88757498291038e-08 5.109703435135761e-10 1.4657634858633516e-08 -1.1342297220617219e-07 4.675056202619624e-07 -3.2494780429305365e-08 -2.5809431371592774e-07 -4.295665367889049e-07 -3.7922086938137315e-07 9.88471479392412e-08 1.7058172804199204e-08 1.2534834016224e-07 -2.17289830061658e-08 1.1893364402031342e-06 1.0792433204816538e-06 -7.229886227925846e-07 -1.0189689055594691e-06
PC2 1.1636115027070146e-06 -1.2765407034716018e-06 3.336453514986266e-05 5.074814027912368e-07 9.814197437979253e-07 -7.656108108047316e-07 -2.7315054793957797e-07 -8.928276442255821e-08 6.827680942810533e-07 -3.2260666299933896e-07 2.614287746596822e-07 9.736467255910377e-09 -3.758461291807605e-07 1.4294453371295548e-07 -1.2351821716673095e-07 2.3604622335911604e-07 -1.0269079792823878e-07 2.754603114681788e-07 -2.979224972458765e-08 -1.3448883920070205e-07 -1.1941682689350747e-07 -2.3935128750717257e-06 -2.5495898875893142e-06 1.931775571128872e-06 7.517772055320259e-06
PC3 6.583701839142459e-07 -1.5900879442601203e-07 5.074814027912371e-07 3.513514494795424e-06 2.547828322705067e-09 7.782658355570141e-07 3.874636340616205e-08 2.542774682118176e-07 -1.2959698421382366e-07 -7.188511926243602e-07 1.489907831014614e-07 2.3647668330141431e-07 6.053591299332626e-08 -2.824634807327236e-07 1.9078122106692884e-07 -1.3304648879624322e-07 -3.4827970129599366e-08 -1.33923241474619e-07 -1.9272341409270915e-07 2.3565953051516562e-07 1.2752226465909203e-07 -1.2380793408920903e-06 9.262592538286453e-07 2.0934336715841465e-06 -7.362734710394847e-06
PC4 1.2915448331931084e-06 -8.581837347314475e-08 9.814197437979253e-07 2.5478283227049892e-09 6.564048672202571e-06 1.166316325160764e-06 -1.7623936069721267e-07 3.325521172884047e-08 -6.388660646912158e-07 4.984285944889272e-07 1.6396008954832045e-07 2.563750924160746e-07 -5.49522263609698e-07 -1.0558200237212744e-07 -9.956682796956505e-08 -9.154120202895007e-08 2.038898449716239e-07 -5.696900073245953e-08 -1.7153588543371037e-07 -1.0972895385745111e-07 -6.000203571219645e-08 3.956992231886703e-06 -6.1953467324662394e-06 4.471702148141582e-06 7.021214079003827e-06
PC5 -1.8530835613368126e-06 -1.479639467059862e-07 -7.65610810804732e-07 7.78265835557014e-07 1.1663163251607645e-06 1.153570701333253e-05 2.9888138282065806e-07 7.714714942217657e-07 -2.426119874310954e-07 -2.964407108941733e-07 -1.6828145467605763e-07 -6.993160243715894e-07 4.84829300304477e-07 -8.426251892663782e-07 3.6202526036517663e-07 -5.606411308346438e-08 -1.0316567882018384e-07 5.277239766942481e-07 -2.3038481985286063e-07 4.01374451315952e-08 -6.32152035850124e-08 -1.3729337174287402e-06 7.286785587367591e-06 -2.8486527982843685e-06 -3.682898531329408e-06
PC6 3.410274183465257e-07 -7.505286862128734e-09 -2.731505479395783e-07 3.874636340616201e-08 -1.7623936069721289e-07 2.988813828206583e-07 1.0840779120114465e-05 3.3185317089802295e-08 6.186921933455437e-09 2.110685016783952e-07 1.2826298167998945e-07 -3.1298756941621094e-07 -5.031578875266773e-08 -2.793010137515831e-07 -1.3786569648778455e-07 -4.63739042221108e-08 -8.69476450510415e-08 3.6136355408933606e-07 -2.6014171423493917e-07 -6.906880284894497e-08 -2.579343709136844e-07 -4.961884132044504e-08 6.254269767511622e-07 -2.0974933360225283e-06 -3.519803962334886e-06
PC7 1.8338490527899143e-06 4.978242488173759e-08 -8.928276442255804e-08 2.542774682118177e-07 3.3255211728840544e-08 7.714714942217659e-07 3.3185317089802156e-08 8.837747887348689e-06 3.7686372725188205e-07 -2.967425470406564e-07 -1.7457126540271172e-07 5.482801767524889e-07 5.544080672711741e-08 4.6863539159256377e-07 -1.038066680331173e-07 -1.731783073217337e-07 -2.833315524568335e-07 -2.0294768163231304e-07 1.448583056642576e-07 2.921875254228441e-08 -1.1128572011058943e-07 -7.476208590660044e-07 3.986231036084191e-06 -1.7148735923575438e-06 -5.1345721718435244e-06
PC8 -3.606930529714603e-07 4.887574982910377e-08 6.827680942810535e-07 -1.2959698421382353e-07 -6.388660646912158e-07 -2.426119874310953e-07 6.186921933455694e-09 3.768637272518821e-07 9.451431184835204e-06 2.9092089667475675e-07 6.284383618448003e-08 -6.332300799285816e-07 2.198959077692504e-08 1.2569757831997543e-07 -6.029186950024087e-08 -1.6780426071785185e-07 8.766797057128886e-08 5.5675411125617933e-08 -2.572383104900029e-07 -2.5762420777182586e-07 2.48556110786614e-07 1.009103180780604e-06 3.2843790646415234e-06 -2.194101662441888e-06 -6.809573853267043e-06
PC9 1.6236937525297001e-06 5.109703435136335e-10 -3.22606662999339e-07 -7.188511926243604e-07 4.984285944889268e-07 -2.964407108941732e-07 2.1106850167839537e-07 -2.9674254704065623e-07 2.9092089667475686e-07 8.525781256080869e-06 -2.216694374860451e-07 -8.084505604522612e-08 -1.2163114827817909e-07 -1.879167538052937e-07 -3.4923118290932297e-07 -4.974643032785384e-09 2.978811115583022e-07 1.7639399438488988e-07 -4.911726390844871e-07 -2.5524603326365194e-07 -2.896062642327045e-07 1.505688721254279e-06 -1.5285161236920933e-06 -2.9270379208597173e-06 4.681448409978087e-06
PC10 -1.327523256692918e-07 1.4657634858633517e-08 2.614287746596822e-07 1.489907831014615e-07 1.6396008954832045e-07 -1.682814546760575e-07 1.2826298167998942e-07 -1.7457126540271183e-07 6.284383618447989e-08 -2.2166943748604486e-07 8.668415100070967e-06 -2.3686907547465694e-07 1.2569256533781789e-07 -2.532868136221404e-07 -1.688259955614171e-07 1.6318049037705128e-07 -1.6248528704069648e-08 -1.7169138107403076e-07 2.56594316121796e-07 2.6246755858153595e-07 -5.281899775583018e-08 4.2495821518623826e-08 4.262225330301263e-07 -5.7358715799858065e-06 4.866516309240337e-06
PC11 5.706720319823785e-07 -1.1342297220617219e-07 9.736467255910051e-09 2.364766833014141e-07 2.563750924160746e-07 -6.993160243715891e-07 -3.12987569416211e-07 5.482801767524891e-07 -6.332300799285813e-07 -8.084505604522604e-08 -2.3686907547465708e-07 8.148134543512552e-06 -1.2543031379261879e-07 -6.388188940424132e-08 -9.9439866539912e-08 9.867298910157857e-08 4.522593795134949e-08 1.3436931553608422e-07 -3.175923003665988e-08 1.4510212552761508e-07 3.2472756543054926e-07 -6.92694965789513e-07 2.038728735681747e-06 -2.4427594725102133e-06 3.4410660835344395e-06
PC12 -2.1261752683533997e-06 4.675056202619626e-07 -3.7584612918076086e-07 6.05359129933263e-08 -5.495222636096982e-07 4.848293003044769e-07 -5.031578875266789e-08 5.544080672711742e-08 2.1989590776925008e-08 -1.2163114827817898e-07 1.2569256533781786e-07 -1.254303137926189e-07 7.693446403024486e-06 7.599598757297535e-08 -5.597822187754454e-08 -4.102724569845805e-07 -1.9247766593338921e-07 1.0802010949212541e-07 -1.0365054079069234e-07 1.242643738414174e-07 -4.9727812037752344e-08 -7.695132165213143e-08 2.7954716091828235e-08 -1.8135508927681994e-06 1.4298055589666743e-06
PC13 1.2341055107500045e-06 -3.249478042930543e-08 1.4294453371295564e-07 -2.824634807327234e-07 -1.0558200237212764e-07 -8.426251892663777e-07 -2.7930101375158307e-07 4.68635391592564e-07 1.2569757831997537e-07 -1.8791675380529363e-07 -2.5328681362214035e-07 -6.388188940424126e-08 7.59959875729755e-08 7.182043817697143e-06 -3.305680103122739e-07 5.418863177143133e-07 1.0604555807445145e-07 5.68548032484621e-08 -1.8608579228763222e-07 3.61891143531778e-08 1.1125782981514131e-07 8.568852681228194e-07 -8.421041169783632e-07 -1.7441236173547352e-06 -1.1294502793806891e-06
PC14 -1.5574526793680764e-06 -2.580943137159279e-07 -1.2351821716673095e-07 1.907812210669289e-07 -9.956682796956493e-08 3.620252603651766e-07 -1.3786569648778452e-07 -1.0380666803311708e-07 -6.029186950024098e-08 -3.492311829093231e-07 -1.6882599556141732e-07 -9.943986653991223e-08 -5.5978221877544504e-08 -3.305680103122739e-07 7.872110385315865e-06 4.2748211548703024e-08 1.0562112109991171e-07 -3.3659125260222955e-08 8.733939636623813e-08 9.190292124381972e-08 -4.160875326096976e-08 -1.286624551075314e-06 1.095147047315419e-06 -1.225177516784333e-06 8.856154969176625e-07
PC15 -1.4378101238288872e-06 -4.2956653678890476e-07 2.3604622335911583e-07 -1.3304648879624306e-07 -9.154120202895033e-08 -5.606411308346437e-08 -4.637390422211083e-08 -1.7317830732173368e-07 -1.6780426071785153e-07 -4.974643032785448e-09 1.6318049037705146e-07 9.867298910157845e-08 -4.1027245698458014e-07 5.418863177143131e-07 4.274821154870305e-08 7.791462781784916e-06 2.303573604765266e-07 -4.971221249264242e-07 -6.989330227972539e-08 -3.177168070177297e-08 2.0901020499470545e-07 -5.6937610174269927e-08 -1.308331701762983e-06 4.032993445055036e-06 -2.2240561793157773e-06
PC16 -5.34314758177178e-07 -3.792208693813731e-07 -1.026907979282391e-07 -3.4827970129599326e-08 2.0388984497162358e-07 -1.0316567882018396e-07 -8.694764505104152e-08 -2.833315524568335e-07 8.766797057128911e-08 2.978811115583016e-07 -1.6248528704069493e-08 4.522593795134933e-08 -1.9247766593338903e-07 1.0604555807445133e-07 1.0562112109991156e-07 2.303573604765266e-07 7.904769740444343e-06 -2.5937827786966665e-07 7.868066893038303e-08 -5.115028633042691e-07 5.430550862603305e-08 3.8339658081048144e-08 -9.125019064586014e-07 -4.075856724503453e-06 5.550610694797012e-06
PC17 1.0380887574874495e-07 9.884714793924113e-08 2.754603114681789e-07 -1.3392324147461895e-07 -5.696900073245933e-08 5.277239766942482e-07 3.613635540893363e-07 -2.0294768163231333e-07 5.567541112561784e-08 1.7639399438488983e-07 -1.716913810740308e-07 1.3436931553608422e-07 1.0802010949212508e-07 5.685480324846198e-08 -3.365912526022277e-08 -4.971221249264237e-07 -2.5937827786966644e-07 7.177265576417918e-06 1.2815746301175394e-07 -1.2616903391460816e-07 2.8568336082317338e-08 2.4236140200007254e-07 -3.1124643772750533e-06 6.429612720683986e-06 -7.548853859743554e-07
PC18 -1.0129534674906027e-07 1.7058172804199227e-08 -2.979224972458771e-08 -1.9272341409270936e-07 -1.7153588543371032e-07 -2.3038481985286086e-07 -2.6014171423493933e-07 1.4485830566425746e-07 -2.5723831049000306e-07 -4.911726390844872e-07 2.565943161217961e-07 -3.175923003665987e-08 -1.0365054079069236e-07 -1.8608579228763222e-07 8.73393963662379e-08 -6.98933022797257e-08 7.868066893038308e-08 1.281574630117539e-07 7.288990754528084e-06 -1.3435437261126354e-07 1.7781985993103512e-07 4.804735964884474e-07 -1.2726187028810796e-06 3.009075354602583e-06 -2.7157426774098032e-06
PC19 1.6779232369021463e-06 1.2534834016224006e-07 -1.3448883920070195e-07 2.3565953051516565e-07 -1.0972895385745091e-07 4.013744513159503e-08 -6.906880284894517e-08 2.9218752542284312e-08 -2.5762420777182586e-07 -2.552460332636518e-07 2.624675585815361e-07 1.4510212552761518e-07 1.2426437384141737e-07 3.6189114353177723e-08 9.190292124381976e-08 -3.17716807017731e-08 -5.11502863304269e-07 -1.2616903391460821e-07 -1.3435437261126343e-07 7.170482184956179e-06 3.5650986719699387e-07 3.865120538107238e-07 -4.807036219511174e-07 3.87545077653541e-06 -4.585000556228102e-06
