(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00165497035510403 0.675643278510672 -0.0470549023807336 0.0468402303679248 -1.37332977510592 0.697981368247214 2.53005815837419e-05 2.20320703287536e-05 -0.000123590439769384 -3.38278658277744e-05 -6.19692041140026e-06 3.14581776299024e-06 -2.98097067989412e-05 2.75461726436039e-05 -4.52943494158274e-05 -4.72923295155178e-06 1.13763792714286e-05 -2.87181420121756e-06 8.21419510299335e-06 3.96885291448073e-05 -2.09004534227144e-05 -3.15351988154505e-05 4.65708981105788e-05 -5.42273025069784e-06 3.04134494268202e-05 2.37850199947356e-05 -1.00253654756907e-05
covarSEX 0.675643278510672 323583.905623664 4703.72925751152 -4703.4647300268 -647974.212068632 324438.374904841 0.485797787341042 -0.0977639548165004 -0.300988351132414 0.177868696813141 -0.0990135167016132 0.196798521378934 -0.356075934392443 0.342216028482463 -0.435016947346636 0.415187214936557 -0.174735674953649 0.166228999378869 -0.145177922898797 -0.196147874433239 -0.351224085574689 -0.46260581123421 0.105564335344453 -0.0342834631319178 0.183958715507165 0.235613763559485 0.223947997357312
covarYOB -0.0470549023807336 4703.72925751152 162.908382664934 -162.890473123993 -9414.46123852661 4711.42630269823 0.00736144975772779 -0.00940834667048517 0.00257983779718097 -0.00201203536194823 0.0007924086719086 0.00789675961556267 0.00346109990172686 0.00790844127789676 -6.57773495091451e-05 0.00342522739935185 -0.00133424316396724 0.00391236375376026 -0.00305347095093468 0.00200856781401807 -0.0150360263525439 -0.0149041210622737 0.0107261640839679 0.00301781457627296 0.00178464093875453 -0.00626434094068715 0.00532104697445918
covarYOBsq 0.0468402303679248 -4703.4647300268 -162.890473123993 162.875709320055 9414.1091004774 -4711.33856955598 -0.00747572111521919 0.0094671339728958 -0.00245228744436025 0.00204800761601019 -0.000795002640068701 -0.00792883167755007 -0.00344273752984766 -0.00789740079970187 8.2620096783557e-05 -0.00339186799757853 0.00134538834663598 -0.00394349604811733 0.00308272045529126 -0.00207947928481269 0.0150345791866872 0.0149250964863119 -0.0107710775911725 -0.00301464132953752 -0.00182112311152842 0.0062825282711402 -0.00531690159105239
covarSEX_YOB -1.37332977510592 -647974.212068632 -9414.46123852661 9414.1091004774 1297587.1371559 -649709.184466461 -0.97487577036263 0.197619862017474 0.603792371120239 -0.35441638137436 0.199964662171217 -0.39643097763065 0.714524698564439 -0.687015659812759 0.87318076545219 -0.828222142193674 0.348121537704606 -0.329539882847089 0.293181503505802 0.38970787354986 0.704236510126604 0.924442730176607 -0.211523349466054 0.0673108409934905 -0.370311185707175 -0.471160666100523 -0.451957703205379
covarSEX_YOBsq 0.697981368247214 324438.374904841 4711.42630269823 -4711.33856955598 -649709.184466461 325319.008922805 0.489090888042407 -0.0998727406137967 -0.302863592282727 0.176595400567904 -0.10097307747003 0.199679229336336 -0.358513607852075 0.34485194533905 -0.438265882844718 0.41310336802245 -0.173378948764763 0.163360888737122 -0.148019456654798 -0.193598547173979 -0.353042100675002 -0.461891400618384 0.106013848455193 -0.0329977168876864 0.186381856717107 0.235552070214532 0.228016689191136
covarPC1 2.53005815837419e-05 0.485797787341042 0.00736144975772779 -0.00747572111521919 -0.97487577036263 0.489090888042407 0.00177843244336734 -0.000297763454341006 0.00026556414196988 -7.23945954955825e-05 -4.05522747286227e-05 -1.28612495754598e-05 3.35649967261179e-05 8.24700085062516e-05 -1.92513531543725e-05 2.9349777839109e-05 -4.29443781989299e-05 0.000219990806977286 5.24176298513339e-07 -9.33468585311001e-05 -0.000157902229729039 -0.000162600850649949 3.11001398926468e-05 5.41649424685057e-05 1.24128959726679e-05 1.56642621112404e-05 2.3586909192731e-05
covarPC2 2.20320703287536e-05 -0.0977639548165004 -0.00940834667048517 0.0094671339728958 0.197619862017474 -0.0998727406137967 -0.000297763454341006 0.00159684898680875 4.93777568508306e-05 0.000142721786663411 -3.87889084950126e-05 -2.67557583837723e-06 1.03195806407232e-05 1.79551066560668e-05 8.96932816478101e-06 3.16100497838202e-06 1.58474037346609e-05 -3.92792364701317e-05 7.04728827514848e-06 -5.73282475345833e-05 1.77341442196134e-06 -1.87134006437015e-05 1.58859620203041e-05 1.0017338002806e-06 1.09685732506646e-05 -8.44854195380119e-06 7.99131176480855e-06
covarPC3 -0.000123590439769384 -0.300988351132414 0.00257983779718097 -0.00245228744436025 0.603792371120239 -0.302863592282727 0.00026556414196988 4.93777568508306e-05 0.00185648678484172 1.10049038597129e-05 0.000145149493875784 7.15956587051297e-06 4.44286114725142e-05 -3.48057314116627e-05 -0.000210513268019912 1.21784192917759e-05 8.83219800040679e-05 3.97719087299775e-05 -0.000110392962573034 1.31836825363695e-06 3.18162610738739e-05 3.73153364110799e-06 -8.80304747006605e-05 -0.00010720419732888 7.05523856457304e-05 7.89734281233926e-06 -7.74824530710443e-05
covarPC4 -3.38278658277744e-05 0.177868696813141 -0.00201203536194823 0.00204800761601019 -0.35441638137436 0.176595400567904 -7.23945954955825e-05 0.000142721786663411 1.10049038597129e-05 0.00178455107970587 0.000203162142660648 -8.92781215195844e-05 -1.21894377586243e-05 -0.000178329703550427 0.000108636174157904 4.91212396156621e-05 4.93720029275869e-05 -9.28418472315252e-05 1.03701870345635e-05 -6.90798764823131e-05 -1.63716124182018e-05 4.2015189186935e-05 -2.80413136570623e-06 -6.48322363176451e-05 -2.85264947040848e-05 -9.76561759788187e-06 0.000157236856130591
covarPC5 -6.19692041140026e-06 -0.0990135167016132 0.0007924086719086 -0.000795002640068701 0.199964662171217 -0.10097307747003 -4.05522747286227e-05 -3.87889084950126e-05 0.000145149493875784 0.000203162142660648 0.00179668358956109 1.2166162710956e-05 0.000180884475232071 1.35782447538493e-05 -1.71023381947902e-05 -2.74650396281983e-05 -0.00011072886296901 5.99840557444985e-05 -0.000104509060536384 -9.86894400214594e-06 2.07200359959489e-05 -1.79866591379564e-05 0.000104798160106332 -5.25301861198131e-05 3.76218351816831e-05 2.87164668858549e-05 1.54812156517691e-05
