 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00035119358861650295 8.54152173976275e-07 -6.471317674231941e-08 3.712600787548453e-07 4.783897871782651e-07 -1.3571255424467461e-06 7.307120891572853e-07 1.029534018865596e-06 -1.0273271154866413e-07 1.1615882223112807e-06 -7.935684431825954e-08 9.878375600039645e-07 -1.8244724161881533e-06 1.1217536131383323e-06 -1.5034542342139276e-06 -1.2981508669448227e-06 -9.224278972524144e-07 1.9360326946565834e-08 -3.6895687372357496e-07 1.6776079836401505e-06 7.318624966171671e-07 -8.114810790555755e-06 4.724078170363403e-05 2.8265887107782027e-06 -5.872441730168808e-05
PC1 8.541521739762753e-07 1.2007947924476459e-06 -1.017324587232145e-06 -1.0956295129088694e-07 -7.173613465215429e-08 -1.2940583895916736e-07 -8.091284151555869e-10 3.844516706043925e-08 4.260137524639241e-08 7.650218618153702e-09 4.102207557037423e-09 -8.214711623141829e-08 3.7261735120470985e-07 -5.966910472626646e-09 -2.217043874668552e-07 -3.5902308701721173e-07 -3.271226073018117e-07 8.163530039096577e-08 1.5308486945840618e-08 9.972012980288548e-08 -2.4537690702534746e-08 9.585707126419835e-07 9.669467948850399e-07 -6.268329276451643e-07 -9.182927944176985e-07
PC2 -6.471317674232006e-08 -1.0173245872321448e-06 2.68902207790655e-05 4.1827503981224966e-07 8.78019791574561e-07 -5.532147411046725e-07 -2.1219548360602095e-07 -1.813909017778821e-07 7.231600897869119e-07 -2.1021010067393742e-07 1.582557675948765e-07 -4.4780246503934196e-09 -3.9091210885471307e-07 1.2086992235416926e-07 -1.3480553939298805e-07 6.73625555884541e-08 -1.1439522780803731e-07 3.0146778908007774e-07 -1.5182457923318235e-07 -2.2788737389894083e-07 -1.5491391017594116e-07 -1.9957322683997085e-06 -6.910942940827068e-07 4.3084524773318234e-07 5.477892677047301e-06
PC3 3.712600787548454e-07 -1.0956295129088704e-07 4.1827503981224977e-07 2.4458255377465064e-06 2.5644767809378274e-08 6.547131193401572e-07 6.635732127095904e-08 2.3254109893974468e-07 -9.081250209989073e-08 -5.867178931791709e-07 1.1994765768193049e-07 1.9405124045809992e-07 4.482961337507385e-08 -2.563830359551504e-07 1.231456841944016e-07 -9.626816429795256e-08 -1.554067198073834e-08 -1.4960393061291252e-07 -1.916816997921126e-07 2.15134787603601e-07 9.620662532825871e-08 -8.617185278033646e-07 3.710637671521773e-07 1.970179278750995e-06 -5.263370740242799e-06
PC4 4.78389787178265e-07 -7.173613465215438e-08 8.78019791574561e-07 2.5644767809378254e-08 4.755876888140086e-06 1.0096886879303153e-06 -1.3131852070018511e-07 6.759903587965584e-08 -5.157950781919217e-07 3.772593807711901e-07 1.1771382613729236e-07 1.9214804380159887e-07 -4.629764138770265e-07 -1.0570725049896267e-07 -1.1348831388428096e-07 -6.105566186996015e-08 1.5630853016861164e-07 -3.0651653260893765e-08 -1.816696063049905e-07 -8.072992918353989e-08 -4.889305097270858e-09 3.749588686562865e-06 -6.048383570841753e-06 4.4637601592240965e-06 5.788020777248701e-06
PC5 -1.357125542446746e-06 -1.294058389591675e-07 -5.532147411046724e-07 6.547131193401573e-07 1.0096886879303151e-06 9.091383592789914e-06 2.734086853467652e-07 6.994486260986001e-07 -3.404036902701847e-07 -2.7890910356400237e-07 -2.0729411074348042e-07 -6.125262730242265e-07 3.432714007312114e-07 -7.586439392766651e-07 3.618597788206021e-07 -5.1271512982813216e-08 -5.69264726781912e-08 4.1432964554505317e-07 -2.0441075947053402e-07 1.1460304412146822e-07 -3.439771016440474e-08 -1.0630827627061612e-06 4.847022194964808e-06 -1.285936484936804e-06 -3.4472309144865505e-06
PC6 7.307120891572848e-07 -8.091284151555939e-10 -2.1219548360602122e-07 6.635732127095904e-08 -1.3131852070018503e-07 2.7340868534676486e-07 8.623229944227107e-06 4.640767269094446e-08 6.721310293709132e-08 2.1765984733296987e-07 7.939144704599703e-08 -2.654698555265275e-07 -7.092335532578484e-08 -2.0893643316855444e-07 -9.448365286522572e-08 -3.162176319191484e-08 -1.1924064503140008e-07 3.0341388014338604e-07 -2.202679055891957e-07 -5.367689385062047e-08 -1.9048301231166552e-07 -4.6836229937127833e-07 4.048117387868523e-07 -6.627216010817591e-07 -3.3883288780432844e-06
PC7 1.0295340188655978e-06 3.844516706043925e-08 -1.8139090177788226e-07 2.3254109893974476e-07 6.75990358796558e-08 6.994486260986005e-07 4.6407672690944583e-08 7.004158858809474e-06 3.045253680285227e-07 -2.15875263155957e-07 -1.0990646978010858e-07 5.553393288023732e-07 7.583496202816207e-08 4.523332337376225e-07 -1.5494465850793317e-07 -1.8407830762484158e-07 -2.703397994005817e-07 -1.6215001795529261e-07 1.2310422534879492e-07 4.8657851919074397e-08 -1.2023398884582974e-07 -1.7092565017856307e-07 3.270501498437703e-06 -1.6265987989388597e-06 -4.212760641099363e-06
PC8 -1.0273271154866392e-07 4.260137524639236e-08 7.231600897869123e-07 -9.081250209989058e-08 -5.157950781919216e-07 -3.4040369027018466e-07 6.72131029370912e-08 3.0452536802852274e-07 7.543782271307533e-06 2.334884068132075e-07 8.805163450692382e-08 -4.812295170678292e-07 -4.894108107361044e-09 1.216264673716818e-07 -1.2529311281632915e-08 -1.5973032570168834e-07 1.0316471216597278e-07 6.983178843784384e-08 -1.9882472523809981e-07 -1.9254114671105041e-07 2.5677633449753274e-07 1.0218738191767518e-06 2.138386592849554e-06 -1.0494947896372692e-06 -5.984465908591458e-06
PC9 1.1615882223112798e-06 7.650218618153737e-09 -2.1021010067393763e-07 -5.867178931791708e-07 3.7725938077119005e-07 -2.7890910356400237e-07 2.1765984733296977e-07 -2.1587526315595708e-07 2.3348840681320734e-07 6.752081849090298e-06 -2.4457142997367773e-07 -9.418288049743115e-08 -1.242646948528443e-07 -1.7462592073799042e-07 -2.774525011102667e-07 2.1403287352661508e-08 1.6454496510382853e-07 1.5846293572717335e-07 -3.4402324900369763e-07 -1.7200874605979597e-07 -2.4272420115028295e-07 1.0973905469398018e-06 -1.1867411566034843e-06 -3.008516245148763e-06 3.8065418145946745e-06
