 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00043130134079085163 1.0704753740104687e-06 -1.2112857575504093e-07 4.512615742765199e-07 5.882250284091864e-07 -1.6801322715452758e-06 9.222347861546978e-07 1.2409191619653806e-06 -1.4355068928235666e-07 1.4105934312677385e-06 -7.935730250052553e-08 1.254093493816628e-06 -2.2634130379169076e-06 1.3678519920177256e-06 -1.8573693355687702e-06 -1.6244074154664381e-06 -1.1593856884830132e-06 1.8194976060004202e-08 -4.7500284060451226e-07 2.0575798573924262e-06 8.962935088141192e-07 -9.917874184319878e-06 5.81370430297683e-05 3.8195141095945645e-06 -7.250445852013737e-05
PC1 1.0704753740104687e-06 1.4757794853702478e-06 -1.2527678833916752e-06 -1.371609716552688e-07 -8.768944786769971e-08 -1.5858513848039461e-07 -6.218990223165283e-10 4.888895383239846e-08 5.524139804403278e-08 1.022889788026299e-08 4.406160851761855e-09 -1.0125953178500735e-07 4.599912636149327e-07 -8.890757942666994e-09 -2.732285254589352e-07 -4.439776801534879e-07 -4.0684341247495774e-07 1.0155479695634055e-07 1.7783798369399903e-08 1.225726298144779e-07 -2.999140930437555e-08 1.1854928943034394e-06 1.1835152671530845e-06 -7.874520949434347e-07 -1.09863851971712e-06
PC2 -1.2112857575504172e-07 -1.2527678833916748e-06 3.314737765453802e-05 5.189128503471923e-07 1.0852441508155473e-06 -6.763968735140457e-07 -2.5890357419069567e-07 -2.273258463273993e-07 8.909760611125445e-07 -2.5524406247648543e-07 1.904714501499066e-07 -9.350922788770614e-09 -4.810995026622033e-07 1.5821038168169354e-07 -1.7277162892758727e-07 8.470580450508405e-08 -1.3606607967895193e-07 3.70988920549032e-07 -1.871572686736108e-07 -2.8159330757166164e-07 -1.927403215907609e-07 -2.4467202190484003e-06 -8.424759801485864e-07 5.164777510524976e-07 6.701687152534598e-06
PC3 4.512615742765194e-07 -1.3716097165526892e-07 5.189128503471922e-07 3.001491096944578e-06 3.149406122494839e-08 8.105167397061961e-07 8.37899394834425e-08 2.868392961343392e-07 -1.079013211835979e-07 -7.234329204015275e-07 1.4808750317677662e-07 2.3762253521020286e-07 5.7094004830013914e-08 -3.169671464706689e-07 1.4830823787591282e-07 -1.1762294489716584e-07 -1.9133841618869234e-08 -1.8483053990379098e-07 -2.392536690024329e-07 2.662496669400543e-07 1.198875344183211e-07 -1.0574560518961951e-06 4.4509647036452115e-07 2.449367257964729e-06 -6.495156803014698e-06
PC4 5.882250284091875e-07 -8.768944786769974e-08 1.085244150815548e-06 3.149406122494835e-08 5.851809384057287e-06 1.2440861806476703e-06 -1.6330584409632526e-07 8.368933257019873e-08 -6.363631211031602e-07 4.618340131575172e-07 1.4729111507640347e-07 2.3847790133799496e-07 -5.721220460338615e-07 -1.3586179237775268e-07 -1.398519542205971e-07 -7.931395119226514e-08 1.9103725259845716e-07 -3.566761718987357e-08 -2.2566588266142188e-07 -9.921028379651199e-08 -4.477953262945848e-09 4.6308154785293975e-06 -7.529302359858988e-06 5.5594116569663795e-06 7.1851440898017525e-06
PC5 -1.6801322715452754e-06 -1.5858513848039456e-07 -6.763968735140454e-07 8.105167397061961e-07 1.24408618064767e-06 1.1198988818096285e-05 3.3885830096009065e-07 8.645417691530534e-07 -4.2342127515126514e-07 -3.460341842396389e-07 -2.578654462721582e-07 -7.556818430513124e-07 4.2202258423329423e-07 -9.379624211906136e-07 4.459521711859124e-07 -6.32756650129054e-08 -7.084713880155537e-08 5.100429105570016e-07 -2.508966341394979e-07 1.4327398407226426e-07 -4.334884037881971e-08 -1.3045907576016536e-06 5.945316354347787e-06 -1.571786833357275e-06 -4.247449267368936e-06
PC6 9.22234786154695e-07 -6.218990223165301e-10 -2.5890357419069577e-07 8.378993948344253e-08 -1.633058440963254e-07 3.388583009600905e-07 1.0620886545832717e-05 5.767863829643136e-08 8.271147425337274e-08 2.683785224600087e-07 9.595711068140013e-08 -3.275922918902412e-07 -8.722216474900986e-08 -2.529099409401347e-07 -1.1727385876667748e-07 -3.844642330255298e-08 -1.4740420132133365e-07 3.7304971829690025e-07 -2.6819410418419476e-07 -6.631635482537264e-08 -2.3520309552913187e-07 -5.940994940523923e-07 4.6732282510742904e-07 -7.476065821669349e-07 -4.189309525771686e-06
PC7 1.2409191619653783e-06 4.888895383239844e-08 -2.273258463273994e-07 2.8683929613433935e-07 8.368933257019877e-08 8.645417691530534e-07 5.767863829643151e-08 8.63103918059269e-06 3.7384207019691786e-07 -2.653262571457449e-07 -1.333095335625286e-07 6.867130183584011e-07 9.060852222186932e-08 5.541549429422828e-07 -1.9183809589068593e-07 -2.263730148722075e-07 -3.343422931135624e-07 -2.002501845396433e-07 1.5255782808937282e-07 5.995879556173077e-08 -1.4991441552324018e-07 -1.9492953531071254e-07 3.976565438438723e-06 -1.9731505469844238e-06 -5.134349788051933e-06
PC8 -1.4355068928235716e-07 5.524139804403283e-08 8.909760611125445e-07 -1.0790132118359789e-07 -6.3636312110316e-07 -4.234212751512652e-07 8.271147425337263e-08 3.738420701969177e-07 9.29712351912995e-06 2.8799138060873336e-07 1.1150236993965009e-07 -5.937363223065083e-07 -6.948798950544181e-09 1.4978209292984649e-07 -1.650584483761542e-08 -1.995514403823141e-07 1.2777086783768722e-07 8.793846753292476e-08 -2.45937877910504e-07 -2.3648027431661139e-07 3.1456370812730904e-07 1.2614050697072322e-06 2.6074154595256933e-06 -1.200350143513905e-06 -7.427681915686532e-06
PC9 1.4105934312677385e-06 1.0228897880263073e-08 -2.55244062476485e-07 -7.234329204015275e-07 4.6183401315751695e-07 -3.460341842396388e-07 2.683785224600087e-07 -2.6532625714574487e-07 2.8799138060873336e-07 8.319640155310845e-06 -3.0190160105769216e-07 -1.1807964654389061e-07 -1.5387815724958028e-07 -2.120390188841222e-07 -3.4180430361077857e-07 2.6977220335597833e-08 2.0108542492675697e-07 1.9685942431606397e-07 -4.2243088669603735e-07 -2.1254011436932207e-07 -3.01879325909491e-07 1.3508455731783467e-06 -1.4608871709391254e-06 -3.7331685566445632e-06 4.713545265769779e-06
