(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00486082582427055 0.929758631603839 -0.55629854174145 0.552551119251082 -1.75206469596442 0.823369463913364 -4.14595480962146e-05 -4.92208346267645e-05 -0.000170381560019893 8.15536020376781e-05 2.63804285379852e-05 2.99148025227113e-05 3.16758530221581e-05 2.62769702939922e-05 -3.27611824872523e-05 -5.29658160541679e-05 1.41740646811005e-05 -1.16512546303503e-05 8.11872760578416e-05 5.32485988963626e-05 6.68721338202267e-05 3.30788120899362e-05 2.72972100557278e-05 3.12587945351448e-05 8.22520388194302e-05 6.44718077907043e-05 8.03560557504359e-05 -9.89428481754185e-06 -0.000287080757867764 -2.56665390701906e-05
covarSEX 0.929758631603839 766598.517650421 12436.0294490337 -12387.9286263098 -1527898.57740046 761437.464325329 0.0934557032657561 0.0966246569117354 -0.404235279890067 -1.15086793454443 -0.0897486746150159 0.3299141936255 -0.120575080871621 0.586526315338952 -0.408830525012624 0.0731572478273639 -0.0274479757801742 0.489991417462819 0.563097224114583 -1.05378866971169 0.337120186222221 -0.0712067474847168 -0.648229631059477 -0.617451599873399 0.394503076675307 -0.222016955035043 0.0141057853006465 -0.508144274526359 -0.151684230162453 0.0728536941331522
covarYOB -0.55629854174145 12436.0294490337 415.861361805715 -414.262161511732 -24794.4493215324 12360.6531938253 0.00888024336856726 -0.00366695209904517 -0.00801739114048733 -0.0551262297370156 0.0104127570467268 0.0204740201593875 -0.0167875796687582 0.0238718685645397 -0.00497340760033312 0.00306218303289856 -0.00565426677246523 0.0395308190350222 0.00970028990702628 0.00467086472751902 -0.00659847578381461 -0.0330813853704683 -0.0131092804635543 -0.00989166484678477 -0.00881969780208387 -0.0228708369225403 -0.0113576165090444 -0.00658458364011661 0.0393690873203379 -0.0202706489510167
covarYOBsq 0.552551119251082 -12387.9286263098 -414.262161511732 412.675274980187 24698.9149519401 -12313.2095986369 -0.00903535772743784 0.0037504952985501 0.00816212024478885 0.0548737727249821 -0.0104285747466529 -0.0204998498628877 0.0167213138035694 -0.0238176324252875 0.00501915677722656 -0.00294531924331847 0.00566411749790794 -0.0394501439543833 -0.00966670778513474 -0.00476539245070967 0.00660738319909999 0.0330470690053338 0.0129350966076337 0.00979163184337184 0.00868831405617775 0.0227638343507215 0.0112004686144335 0.00666669139789792 -0.0394852164656251 0.0203243266031051
covarSEX_YOB -1.75206469596442 -1527898.57740046 -24794.4493215324 24698.9149519401 3045287.58293415 -1517662.61922204 -0.197597128672914 -0.19469221003563 0.81149532561585 2.28965313308305 0.182137172802294 -0.66189076702835 0.241079185603691 -1.16894066588518 0.815418499889996 -0.141811323592542 0.0509234412992556 -0.969902974289903 -1.11748880912886 2.10138854083339 -0.663296700923371 0.146664349875522 1.28605723925481 1.22679356359442 -0.791684904734058 0.436724029859252 -0.0377605488923392 1.00344486126098 0.307625837539252 -0.139015897208133
covarSEX_YOBsq 0.823369463913364 761437.464325329 12360.6531938253 -12313.2095986369 -1517662.61922204 756361.391484833 0.103959129255289 0.0980280815818571 -0.407361091582728 -1.13905375707786 -0.0924115383657808 0.332083472009807 -0.120625979438119 0.582540942731244 -0.406683867121293 0.0686751454003121 -0.0234852655234097 0.480088204185362 0.554547112550795 -1.04772959379795 0.326383009701606 -0.0754035766319332 -0.637926430633956 -0.609429644929634 0.397219957044906 -0.214766071743157 0.0235891457030351 -0.495381277031956 -0.155881280426023 0.0660333313594936
covarPC1 -4.14595480962146e-05 0.0934557032657561 0.00888024336856726 -0.00903535772743784 -0.197597128672914 0.103959129255289 0.00232616516499513 -0.000408182228365338 0.000151801355088049 -7.38515332714744e-05 -0.000111146313470551 1.45860476538939e-05 0.00010678286948166 0.000100779108204458 -4.49939850251986e-05 7.79451595635831e-05 -6.43140689129554e-05 0.000252359032577349 -7.44118048178614e-05 -0.000116938537225234 -0.000267401889592626 -0.000219084619463441 2.74196590064748e-06 7.68044309615271e-06 7.30329655567073e-05 -2.2188021137587e-05 1.6205293551439e-05 -5.40096988129853e-05 0.000108493301438417 0.00023919357455954
covarPC2 -4.92208346267645e-05 0.0966246569117354 -0.00366695209904517 0.0037504952985501 -0.19469221003563 0.0980280815818571 -0.000408182228365338 0.00204628618939958 0.000122716307211342 0.000199249379177055 -1.05207598139324e-05 -1.21688241844138e-05 -2.08031004968578e-05 3.75435741357254e-05 -3.11686071670724e-06 -1.08376838602861e-05 -9.61506961838001e-06 -7.27207681698362e-05 3.09304827517828e-05 -8.25993654102745e-05 3.42114419419316e-05 9.233069703962e-06 0.000108802392884174 1.19695174273981e-05 -3.58329998049309e-05 2.29189535921989e-05 7.57578171610799e-06 -2.54652478071428e-05 3.58394172500408e-05 -6.16904585351874e-05
covarPC3 -0.000170381560019893 -0.404235279890067 -0.00801739114048733 0.00816212024478885 0.81149532561585 -0.407361091582728 0.000151801355088049 0.000122716307211342 0.00227984238748963 2.60894755396344e-05 0.000231436310249367 -9.26493660943409e-06 6.62019941623402e-05 -5.88630234407451e-05 -0.000265720571763332 1.35316106775412e-05 0.000116519649269164 4.4244488720224e-05 -0.000228695150947284 -1.93250695195068e-05 2.26039664163269e-06 -2.71342472357553e-06 -7.35823869510992e-05 -0.00017352353045284 0.000145948225831181 3.3532317349928e-05 -5.51436722557313e-05 5.6004723384023e-05 -0.000125399425614372 -0.000203841382070478
covarPC4 8.15536020376781e-05 -1.15086793454443 -0.0551262297370156 0.0548737727249821 2.28965313308305 -1.13905375707786 -7.38515332714744e-05 0.000199249379177055 2.60894755396344e-05 0.00221448835254712 0.0004276072659936 -9.49791652841811e-05 5.18543963492528e-05 -0.000323566132119375 5.72672498067842e-05 7.02269409576306e-05 1.74234871540058e-05 -0.000174324984940673 -9.39833376902514e-05 -3.73732146737021e-05 -2.65443808440004e-05 5.2396429785132e-05 6.75732002782784e-05 -9.17029485143583e-05 -5.80109401041186e-05 2.75164099174161e-05 0.000122563485928764 -8.83261919682767e-06 0.000204506369534089 9.50112858031016e-05
