(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00187602670311097 2.78867930000197 -0.0474751167248145 0.0470830367188167 -5.49438355038255 2.70680177377686 -4.6925872437557e-05 -2.55828345022298e-06 -0.000104318694367054 -5.78163867210178e-05 2.47980663309994e-05 2.25571281221488e-05 -3.56083807132582e-05 1.68137324621654e-05 1.73696133719831e-06 -1.41616517131151e-05 -1.77810277881813e-05 1.88075580301391e-06 2.81339982274985e-05 3.68833744570145e-05 2.54292431560389e-05 -2.43087876407571e-06 2.11858952901409e-05 -1.49044124126603e-05 -1.85062872296605e-07 1.47627410319656e-05 4.58718306719433e-05 -4.79059458431188e-05 -0.000121145232777994
covarSEX 2.78867930000197 301989.910915271 3736.48568159457 -3732.34351556541 -603007.284405575 301064.177317875 0.192914472485216 0.119509942088459 -0.415746939903825 0.0577354110118004 -0.236129371154211 0.136279032631638 -0.0765531520029976 -0.0640196903565036 -0.13331904960009 0.280999757985783 -0.0962804038862589 0.0301220524424935 -0.0618552387389936 -0.465348861472232 -0.274897483163191 -0.298251479872231 0.239310242357644 -0.180422131425459 0.180837154401099 0.280116097391894 0.0548197763293108 0.184677579742747 -0.0899425404511435
covarYOB -0.0474751167248145 3736.48568159457 125.557046359485 -125.417652519608 -7470.48084026362 3734.55438754807 0.00112576022279349 -0.00499703096719972 -0.00529485604787028 -0.00449254093240735 -0.000126989348046297 0.00879374728281705 0.000353388788557549 0.0049720098784126 -0.00141200074435229 0.00507924805427506 -0.000310694476940636 0.00255085620741234 -0.000851519577444059 -0.000825979634772548 -0.0132455748314598 -0.0155365256719976 0.00734696104623428 0.00540990582715358 0.00424484052975578 -0.00314064499230167 0.00764244207519331 -0.00449341183817417 -0.00517702274154939
covarYOBsq 0.0470830367188167 -3732.34351556541 -125.417652519608 125.28091985955 7462.34717403344 -3730.56202205454 -0.00115731431312552 0.00504396175417294 0.00544199666682533 0.00454933275478037 0.000101876626373259 -0.00883774022238323 -0.000305463908050721 -0.00498356919345001 0.00146211056318809 -0.00504254047124653 0.000332264180353772 -0.00256405736836563 0.000849503276754039 0.000746144157138709 0.0132228894539187 0.0155430446840437 -0.00738444925500455 -0.00540590182250327 -0.00427106623065022 0.00314659247021268 -0.00768035396483232 0.00456907698502749 0.00520068554996443
covarSEX_YOB -5.49438355038255 -603007.284405575 -7470.48084026362 7462.34717403344 1204098.5949533 -601184.673551463 -0.387078599478402 -0.237990571084023 0.835364292646184 -0.114456975170941 0.474026678465942 -0.275233182156692 0.154802404864234 0.126852301889373 0.269280807099295 -0.559964462235101 0.190851987856972 -0.0573436419511642 0.125179028313755 0.928468507210078 0.550844828717978 0.595801172079156 -0.478331478324714 0.359793335925252 -0.364903585317239 -0.560409835618592 -0.117767381202696 -0.361482926590316 0.181545313493728
covarSEX_YOBsq 2.70680177377686 301064.177317875 3734.55438754807 -3730.56202205454 -601184.673551463 300167.064187144 0.194086030590463 0.118498145505505 -0.419702376542618 0.0567213683037112 -0.237917960535936 0.138995151342894 -0.078294618358804 -0.0628254483066801 -0.136003365915269 0.278997970684531 -0.0945786003428375 0.0272474913884976 -0.0633023639463369 -0.463175269445326 -0.275942276301885 -0.297572649086425 0.239087287231164 -0.179370970471138 0.184072831823483 0.280320378562121 0.0629457852322221 0.176773753658827 -0.0916272381367738
covarPC1 -4.6925872437557e-05 0.192914472485216 0.00112576022279349 -0.00115731431312552 -0.387078599478402 0.194086030590463 0.00149102674126799 -0.000251143321577556 0.000157607377201156 -7.46574026335306e-05 -2.45638752671482e-05 3.54746604046504e-06 4.41854829344122e-05 5.65005214465065e-05 -9.57645066783387e-06 3.51143227812653e-05 -3.34313394760243e-05 0.000176342955403006 -4.9220363541709e-06 -8.16706758314302e-05 -0.000156115237780253 -0.000127962692045624 2.0879147544223e-05 5.54298886864506e-05 3.96210804225125e-05 -7.49099250163309e-06 -1.06637855436411e-05 2.06319799564936e-05 7.6677277412232e-05
covarPC2 -2.55828345022298e-06 0.119509942088459 -0.00499703096719972 0.00504396175417294 -0.237990571084023 0.118498145505505 -0.000251143321577556 0.00132459068392023 4.99373057678322e-05 0.000119885266334876 -3.48559817096528e-05 -1.84939582405638e-05 -3.52563413882038e-07 2.73131667321291e-05 -1.20012716264001e-05 -1.32166884640585e-06 1.86873071273254e-05 -3.75375079477956e-05 -2.13528304771952e-06 -3.99259283618418e-05 1.81175514983609e-05 -1.84009048089949e-05 3.85087080921652e-05 -9.29580389531565e-08 7.99337858981986e-06 4.66764468563423e-06 2.06512332430936e-05 1.49632970734228e-06 -1.65699887671728e-05
covarPC3 -0.000104318694367054 -0.415746939903825 -0.00529485604787028 0.00544199666682533 0.835364292646184 -0.419702376542618 0.000157607377201156 4.99373057678322e-05 0.00151686745716191 1.78410003776812e-05 0.000107690439431373 -1.67052000609841e-06 3.84727897944572e-05 -2.5910688787606e-05 -0.000178984662519859 7.30369962277735e-06 8.94811558410669e-05 3.10816713379765e-05 -9.59012201933693e-05 1.84952642910672e-05 6.41241036368151e-06 -6.93009676096935e-06 -5.05388921154203e-05 -6.58526892970642e-05 6.11330592951702e-05 2.42948627693973e-05 -3.24352038663708e-06 -4.26123975000992e-05 -8.12908945552432e-05
covarPC4 -5.78163867210178e-05 0.0577354110118004 -0.00449254093240735 0.00454933275478037 -0.114456975170941 0.0567213683037112 -7.46574026335306e-05 0.000119885266334876 1.78410003776812e-05 0.00144502755295957 0.000169780218992005 -5.88316232543832e-05 -7.03929461316536e-06 -0.000133692596000014 8.9803593947019e-05 4.30151961489018e-05 6.93962075091794e-05 -9.08314379469133e-05 1.65761709322133e-05 -5.19534258952024e-05 -1.21478937793785e-05 3.7049057622962e-05 9.23633134239055e-06 -4.70611723379391e-05 -3.37328192623235e-05 1.04293618077927e-05 5.53688022028847e-05 3.46639289729735e-05 0.000138122505657783
