(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00174430586727342 -1.74187159484556 -0.0815120147142464 0.0807266666234056 3.45366207337094 -1.71232520647071 5.75490131682254e-05 -7.36176096648662e-06 -0.000195912358445474 1.05741368009504e-05 -5.63899553213039e-05 4.68112317002524e-05 -4.61246921684803e-05 -4.33853836600822e-05 -1.02630752266263e-05 5.38072909727969e-05 9.12393134221536e-06 5.029782766899e-05 3.43205816823399e-05 8.46268664422825e-05 4.42412542555062e-05 3.49833046037904e-05 -2.64120097848146e-05 5.90369986397101e-05 3.93360852028959e-05 -2.33932155773367e-05 -3.366075746421e-05
covarSEX -1.74187159484556 352370.353784672 7015.45734834817 -7006.46183378205 -704616.736219747 352297.774891469 0.330859940493898 0.138593119284406 -0.360344142314505 -0.00306359746978064 -0.23105240333195 0.279373359585466 -0.370261982681856 0.0645570831725696 -0.367142472768782 0.427838765159035 0.080035377573201 0.178839954464008 -0.159577118771131 -0.419754545312611 -0.378830945701993 -0.405858707906033 0.0742646603972963 -0.148444964344858 0.215617042649305 0.343612665502101 0.251178416811383
covarYOB -0.0815120147142464 7015.45734834817 230.557597003825 -230.263861615038 -14023.8513661803 7009.43116252133 -0.00077616362722585 -0.00378576141572496 0.00187917745578838 -0.00788318545484488 0.000879952071616618 0.0104199668496045 -0.00186127053517727 0.00520499899449619 -0.000561199087295221 0.0042662225310866 0.00538964630469996 0.00508342392091966 -0.00166144568418395 -0.0020266235770535 -0.0162204801587888 -0.0179242414377857 0.00912011791662859 0.00497282207553365 0.00367076971553742 -0.00207328382585766 0.00359110999522378
covarYOBsq 0.0807266666234056 -7006.46183378205 -230.263861615038 229.975162529079 14006.1524047447 -7000.72581559896 0.000635330178081245 0.0038608690641059 -0.00171865068381994 0.00793072809830532 -0.00087792141910405 -0.0104877961589483 0.00188055078295978 -0.0051940324061858 0.000625103175099468 -0.00422813191291155 -0.00536770132789633 -0.00510547235088384 0.00169698558800797 0.00193116899515866 0.0162071360402337 0.0179494677334363 -0.00916194493750727 -0.00497127719208974 -0.00371818409039577 0.00209971863562317 -0.0036052933875195
covarSEX_YOB 3.45366207337094 -704616.736219747 -14023.8513661803 14006.1524047447 1409013.93408838 -704499.915375075 -0.66524679236654 -0.275461474974301 0.723146743179903 0.00753251545666341 0.464734731339645 -0.561981911292853 0.74211947347736 -0.130042621279396 0.737509937667065 -0.851573902533299 -0.161108021469956 -0.354442283557621 0.322089254917707 0.836393782036803 0.75781547989959 0.80986552983444 -0.14762170647889 0.295213840838309 -0.433904865982168 -0.687570207302902 -0.506709877430196
covarSEX_YOBsq -1.71232520647071 352297.774891469 7009.43116252133 -7000.72581559896 -704499.915375075 352253.474637356 0.334361306855913 0.13688880876258 -0.362854501426072 -0.00444866687170289 -0.233713076549734 0.282675980007119 -0.371914390463489 0.065503390094597 -0.370435993378939 0.423815393518612 0.0811191741824985 0.175648020240094 -0.162526220236083 -0.41672142602317 -0.379020424885098 -0.404057087029539 0.0734111911839004 -0.146766498694034 0.21832229968599 0.343970675038746 0.255538214636782
covarPC1 5.75490131682254e-05 0.330859940493898 -0.00077616362722585 0.000635330178081245 -0.66524679236654 0.334361306855913 0.00184930870071493 -0.000311570664767054 0.000321802554348901 -6.72909746681338e-05 -4.33625446987743e-05 7.02346325739354e-06 4.12182129836517e-05 9.16571276209542e-05 -1.79780593618246e-05 2.8076864788857e-05 -4.38268690789935e-05 0.000242383293622328 -1.41310452190307e-06 -0.000110260744144684 -0.000180091750897684 -0.000185360482480287 3.10353252343394e-05 6.67618033761205e-05 2.77116723401735e-05 2.99821281327878e-05 6.24312262427196e-05
covarPC2 -7.36176096648662e-06 0.138593119284406 -0.00378576141572496 0.0038608690641059 -0.275461474974301 0.13688880876258 -0.000311570664767054 0.00174578016103257 6.75698996421024e-05 0.000177481901552018 -2.83352433454889e-05 -3.42723996664256e-05 5.01310251429692e-06 1.30893465485917e-05 -3.96848948233299e-06 -3.35406023045878e-06 2.43786674890659e-05 -5.93573765957445e-05 -1.01635762838081e-05 -3.62623428607506e-05 5.47395471990604e-06 -3.3298328157244e-05 5.56557163187653e-05 1.05058626164648e-06 -1.18167178572977e-05 7.7759768090483e-06 2.03761015511904e-06
covarPC3 -0.000195912358445474 -0.360344142314505 0.00187917745578838 -0.00171865068381994 0.723146743179903 -0.362854501426072 0.000321802554348901 6.75698996421024e-05 0.00195872237291668 8.75062357730043e-06 0.000165932674550217 1.33562198174624e-05 6.61407855280018e-05 -3.51122950382327e-05 -0.000212808482434087 3.28992990454742e-05 8.85489316792981e-05 3.62267924599335e-05 -0.000128861932601732 -2.90610568974865e-05 -8.88815016566853e-06 4.36437555560674e-06 -9.92962346417122e-05 -0.000113293294099804 7.66593533289412e-05 2.03822255084376e-05 -7.10002981345972e-05
covarPC4 1.05741368009504e-05 -0.00306359746978064 -0.00788318545484488 0.00793072809830532 0.00753251545666341 -0.00444866687170289 -6.72909746681338e-05 0.000177481901552018 8.75062357730043e-06 0.00176431279806451 0.000223062718315725 -0.000106167318034821 2.12425077624056e-05 -0.000211926687278771 0.000111014441756556 3.34843406962247e-05 4.33016809245544e-05 -0.00011896851871572 9.75529465849578e-06 -7.19688370475019e-05 5.09690928209897e-07 6.32555492051337e-05 1.62937948378576e-05 -6.8887123950783e-05 -4.02883266526587e-05 9.09830169639046e-06 0.000163405179257499
covarPC5 -5.63899553213039e-05 -0.23105240333195 0.000879952071616618 -0.00087792141910405 0.464734731339645 -0.233713076549734 -4.33625446987743e-05 -2.83352433454889e-05 0.000165932674550217 0.000223062718315725 0.00191522849228204 8.69446875700381e-06 0.000221334140787506 -4.3489776130959e-06 -3.05454229221236e-05 -3.21460280883344e-05 -0.000115399282181763 5.45938341418905e-05 -0.000109340901170122 -4.4931297986615e-06 2.83168822230276e-05 -3.47188992854646e-05 0.000121190957250543 -5.21731448996378e-05 3.54863810094039e-05 3.6860526131977e-05 2.4623164497218e-05
