(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00435269019805303 -3.35022588129394 -0.634050785307244 0.629655022169047 6.6728253797124 -3.32322170232587 0.000110584760728676 -3.62299541190247e-05 -7.65528166960113e-05 0.000146336712738239 8.64351835857143e-06 8.76334512758965e-06 7.11737847041854e-05 -3.90648787246729e-05 -1.35345236662067e-05 -6.10898765468147e-05 -1.61914518749408e-06 -5.76065698175643e-05 2.9090311298041e-05 2.37275992144907e-05 2.85896288237009e-06 1.29141545557671e-05 1.47633793471619e-05 7.07208012779931e-05 7.24438177959573e-05 2.73012622417763e-05 0.000124961732622133 4.36292371142342e-05 -0.0003482737010048 -4.55953358201068e-05
covarSEX -3.35022588129394 736115.480512577 13254.2900432794 -13201.0371793016 -1467515.63542107 731531.649570607 -0.304522381981592 -0.130871187008785 -0.375803516140123 -0.963911366704086 -0.216103887892893 0.455938679589077 -0.320559076569709 0.358373864276487 -0.239715925978766 0.0748140672219888 0.261335962932338 0.32345691375022 0.801920453992125 -0.792909276011027 0.679541329718624 0.0188397649043587 -0.768107746076584 -0.729608090558882 0.290507097367329 0.24595078715377 0.0333946463390582 -0.217158409323302 -0.722175231733896 -0.324045721925655
covarYOB -0.634050785307244 13254.2900432794 459.353446534448 -457.513922423282 -26422.3379769131 13170.4230552121 -0.00143028341860109 -0.00261525630457978 -0.000482973534965664 -0.0515725121800293 0.00847742680648367 0.0222431412343316 -0.00933652612793635 0.0279679794652866 -0.00550501437098281 0.00647694636630381 0.00257283602313439 0.0342881087122546 0.0168550816785636 -0.0024738369583272 -0.00156442997008056 -0.0242862976305992 -0.0133522922837229 -0.0181568096626712 6.15849026463079e-06 -0.0128679399947915 -0.0131056810979088 -0.0116930415341681 0.0342157782627327 -0.0162386827886832
covarYOBsq 0.629655022169047 -13201.0371793016 -457.513922423282 455.688497607613 26316.5628055337 -13117.8897022524 0.00112452712795185 0.00269166174128204 0.000543113170684533 0.0512792016349717 -0.00845684856164957 -0.0222046731273946 0.00923595417658196 -0.0278458889293042 0.00554490138814913 -0.00636213647373308 -0.00252900276249991 -0.0341860036767168 -0.0167324689634108 0.00238597625453654 0.0016430431623274 0.0242812381959331 0.0132045663099348 0.0180173663244446 -0.000100053627447304 0.0128461072037759 0.0128550781195056 0.0118145583005956 -0.0343448629303244 0.0161721477761497
covarSEX_YOB 6.6728253797124 -1467515.63542107 -26422.3379769131 26316.5628055337 2925675.25148303 -1458421.58155664 0.594118368839165 0.258803357757012 0.749639631607027 1.9173340837937 0.435950354668665 -0.90903377334541 0.638578203516278 -0.71648207092223 0.477891714688662 -0.146141784961281 -0.524145497472966 -0.639476859132583 -1.59279289139375 1.57979682421416 -1.34546532196885 -0.0326411388873381 1.52620095184828 1.45074607870357 -0.583036586013507 -0.494645817597808 -0.0754556563591039 0.422381515970031 1.45025456774468 0.647809426013514
covarSEX_YOBsq -3.32322170232587 731531.649570607 13170.4230552121 -13117.8897022524 -1458421.58155664 727020.428464669 -0.289772221774179 -0.127992408414347 -0.37391860624117 -0.953607547569968 -0.219900118665913 0.453231152152251 -0.318113586961564 0.35815648699637 -0.238236972167237 0.0713617686383059 0.262872120191622 0.316118633838336 0.791046300020426 -0.78704095687058 0.666147717309147 0.01387040408695 -0.75822258645042 -0.721252168178395 0.292577697157079 0.248697635257769 0.0420323506628357 -0.205274810448841 -0.728120134156522 -0.323891992950303
covarPC1 0.000110584760728676 -0.304522381981592 -0.00143028341860109 0.00112452712795185 0.594118368839165 -0.289772221774179 0.00226016271514184 -0.000399657119538894 -9.73628059906508e-06 -5.08101381403805e-05 -0.00013843827648482 2.48368155684963e-05 9.09592757574497e-05 0.000103307831877489 -3.51242105619012e-05 8.70452505959338e-05 -6.35248711481346e-05 0.000244905323849467 -7.0110437670454e-05 -0.000117007572000465 -0.000260989915385472 -0.000200952391153867 1.01953396496491e-06 -2.42090967944966e-05 6.56700327836728e-05 5.33194669728589e-06 3.71234656260301e-05 -6.88350716033536e-05 0.000113060585503 0.000226928836240921
covarPC2 -3.62299541190247e-05 -0.130871187008785 -0.00261525630457978 0.00269166174128204 0.258803357757012 -0.127992408414347 -0.000399657119538894 0.00197259861838117 0.000116901230994939 0.000176086547615163 -1.77493658400245e-05 -8.48344354713562e-06 -3.50806549157325e-05 4.08260691159496e-05 -2.64111976368977e-06 -5.2465008044426e-06 -1.6164348931466e-05 -5.81569214176573e-05 4.45289840939795e-05 -5.83702271986928e-05 4.34157258591714e-05 -1.25339473330886e-05 0.000101908302504289 1.08772669107203e-05 -5.38449890539993e-05 1.91369943052861e-05 -2.15317191425963e-05 -2.04366380005316e-05 3.7485523958467e-05 -3.73140105632819e-05
covarPC3 -7.65528166960113e-05 -0.375803516140123 -0.000482973534965664 0.000543113170684533 0.749639631607027 -0.37391860624117 -9.73628059906508e-06 0.000116901230994939 0.00206042111274849 1.43334362368351e-05 0.000257522106775397 8.96841893661454e-06 5.35317014503251e-05 -5.43644686972152e-05 -0.000238369048772663 1.29423088149684e-05 7.7380348319289e-05 5.1035296028451e-05 -0.000218133766106634 -5.0107071099957e-05 -2.92457717916142e-06 1.48992321316535e-05 -8.1638827995219e-05 -0.000168187818235777 0.000113340162663458 3.55728207357757e-05 -5.59668272977988e-05 2.85074176653352e-05 -0.000105116693900247 -0.000189069513430243
covarPC4 0.000146336712738239 -0.963911366704086 -0.0515725121800293 0.0512792016349717 1.9173340837937 -0.953607547569968 -5.08101381403805e-05 0.000176086547615163 1.43334362368351e-05 0.00221045702836754 0.000389697876042823 -0.000106357018097898 4.72599758258562e-05 -0.00031049833203712 5.8248594643022e-05 5.43737163756597e-05 7.47368544752214e-06 -0.000162876197975961 -9.02977154343898e-05 -4.14047758534371e-05 -1.80002443009519e-05 4.77267623055739e-05 5.84072778595326e-05 -8.25539060953229e-05 -4.36637384377357e-05 1.60851210012826e-05 0.000123264329363132 -5.24859804446808e-06 0.000209112571107659 0.000102978877296494
