 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0004615120198175692 1.6323939767050476e-06 -1.6058662909213152e-07 2.2094887402120562e-07 1.0671858054451743e-06 -8.103344255134899e-07 1.6101174942659175e-06 5.198554196576791e-07 1.2386356504134489e-06 1.009787306157443e-06 5.468550502470127e-07 3.1743507538733325e-06 -2.4700232458404706e-06 1.2870399599496742e-06 -1.362200857637642e-06 -1.7963392544215337e-06 -1.8461078306330475e-06 -1.0063128331261961e-06 -8.912739040699187e-07 2.1071751490795257e-06 2.495940292187683e-07 2.573467534681295e-06 -3.372448108410322e-06 3.694402792592877e-05 1.2268494668097708e-05 -1.1051589414516695e-05 -3.185094339183113e-05 -7.583703395345317e-05
PC1 1.632393976705048e-06 1.6299727439216125e-06 -1.3990033149831543e-06 -1.6811832828992942e-07 -4.3898761015883345e-08 -2.5560847391873933e-07 9.175701152357694e-08 1.0080195023248077e-07 1.492568346083476e-07 -2.7310920143776418e-08 1.1908492347516715e-07 -3.5014687563327635e-08 4.5217839245567986e-07 -7.39354131476707e-08 -2.809773560534023e-07 -5.305313994257005e-07 -4.537274219641491e-07 1.5681622414750204e-07 -7.680743337534929e-08 1.249343248401589e-07 -6.084326681837834e-08 -1.2691708236009075e-08 -3.447263583081483e-06 1.5275890209228822e-06 -8.31794435033604e-07 1.0259584916277407e-06 -6.420222294523859e-06 2.935096465824753e-08
PC2 -1.6058662909213626e-07 -1.399003314983155e-06 3.568325190740985e-05 7.761729809711762e-07 1.034558907223908e-06 -3.56142497576868e-07 -1.2333856849097027e-07 -1.46531294936159e-07 7.524488368248335e-07 -2.2535261653066175e-07 2.6809168146355426e-07 -4.494997303601424e-07 -6.813691807034742e-07 4.2742349320968075e-07 -7.575384921146703e-07 2.5151718554086285e-07 -7.268461780532252e-08 5.923320597951493e-07 3.690562078694605e-07 -3.597218175348758e-07 -2.4914278925041356e-07 3.96655699030778e-06 -6.1778731815903995e-06 2.078567560484343e-06 2.6538604851029487e-05 -7.929508713737845e-06 2.161530019270572e-06 -2.533473569801754e-06
PC3 2.2094887402120692e-07 -1.6811832828992945e-07 7.761729809711758e-07 3.104702666502011e-06 9.462868235805035e-08 8.072166421858407e-07 -5.349668111805072e-09 3.029488596954361e-07 -1.0453055643273979e-07 -7.006775704277952e-07 1.0389787433339208e-07 2.1541062445828115e-07 5.647527801697199e-08 -4.751088171550447e-07 4.256279146017845e-08 -2.608209351978783e-08 1.235766154557557e-07 -2.7345843240359044e-07 -3.450168637025744e-07 2.58191983992397e-07 8.678129253389202e-08 -4.2102851613364673e-07 1.2549271778314046e-06 8.193523490088398e-08 3.940729738650732e-06 -2.3469487314227687e-06 -2.9719382241914684e-06 7.627259065298812e-07
PC4 1.0671858054451734e-06 -4.389876101588334e-08 1.0345589072239076e-06 9.462868235805023e-08 6.057028478639504e-06 1.2612792829318435e-06 -2.2815435539842843e-07 1.2543337388153912e-07 -8.871899099239681e-07 3.2515326333969145e-07 2.1461791320366574e-07 1.738423402464093e-07 -6.580155229639242e-07 -3.484651410718666e-07 -1.109426666574232e-07 -1.4332771505534796e-07 5.0689385900228454e-08 -8.686237547034221e-09 -2.9106825248601627e-07 -1.7347273016999772e-07 1.0503894947407245e-07 -1.7727437936073635e-07 5.005751780654254e-07 -7.231916691044713e-06 6.147949813155713e-06 -1.0936354727416649e-05 3.645582484387933e-06 6.5662961515563256e-06
PC5 -8.103344255134891e-07 -2.5560847391873933e-07 -3.5614249757686884e-07 8.072166421858401e-07 1.2612792829318435e-06 1.163437737669756e-05 3.4063124849854377e-07 8.338062456155211e-07 -5.957672804377562e-07 -2.978396343686246e-07 -2.2938537386315833e-07 -8.731462521758777e-07 3.5772078261810126e-07 -7.91250899851742e-07 4.2073167662703687e-07 -8.465666186527894e-08 -1.2418031478832048e-07 5.241999241207293e-07 -2.314807509974892e-07 2.0520116465024572e-07 7.016145314066989e-08 -1.1323884547790297e-06 -1.381872110944127e-06 -2.8022477790133846e-06 4.533651188442171e-06 -3.2313301753288095e-06 1.2090205111508367e-05 -3.5325146593957905e-06
PC6 1.6101174942659154e-06 9.175701152357697e-08 -1.2333856849097038e-07 -5.349668111805219e-09 -2.2815435539842845e-07 3.40631248498544e-07 1.1151678821559638e-05 -3.718012462471579e-10 3.5846365413603684e-07 1.6388572791779075e-07 8.673954979883026e-08 -3.0845211656056327e-07 1.1751188144017414e-07 -1.5049992995782275e-07 -2.0634502814496964e-07 -6.120401405203578e-08 -5.934013538533301e-08 1.909993159496508e-07 -3.4406384393209807e-07 -1.3188184401685128e-07 -3.9638546621462474e-07 1.63825126865112e-06 -4.150179356663528e-06 -2.1411656795872798e-06 -4.800991356948337e-06 -8.121532564209875e-07 4.6166286237024065e-06 -7.627366460733823e-06
PC7 5.198554196576789e-07 1.0080195023248081e-07 -1.4653129493615914e-07 3.0294885969543606e-07 1.2543337388153886e-07 8.338062456155211e-07 -3.718012462471925e-10 9.233658985510872e-06 5.728329200649211e-07 -1.69741319340143e-07 -1.1843878712727878e-07 8.983322347934101e-07 1.2820195055463985e-07 3.147975173627406e-07 -1.4271393837990699e-07 -3.0525456343125157e-07 -2.0035797158273855e-07 -1.1774360126464928e-07 7.796384195057129e-08 4.7381361112495285e-08 -2.2674993135948198e-07 1.6941137908364466e-06 5.333891205640798e-06 -2.21126433952623e-07 -5.268769952013309e-07 -5.728345342386658e-06 3.600323407335075e-06 -8.246579495682862e-06
PC8 1.238635650413448e-06 1.492568346083474e-07 7.524488368248343e-07 -1.0453055643273978e-07 -8.871899099239679e-07 -5.957672804377557e-07 3.584636541360369e-07 5.72832920064921e-07 1.0025674689218637e-05 2.78055626789491e-07 1.400666700946777e-07 -5.355930857892801e-07 1.1370827184240664e-07 8.895302943861251e-08 -9.937255410227859e-08 -4.383760054509184e-07 4.2133193715506766e-08 8.171104787027993e-08 -4.507844446519158e-07 -2.374295373414316e-07 1.7581692081993824e-07 1.7410756619235126e-07 -4.6377802270238594e-07 3.2955714689209515e-06 -5.025534334486146e-06 -3.477562649802413e-07 -3.6005813696096752e-06 -1.1448631271120554e-05
PC9 1.009787306157442e-06 -2.731092014377644e-08 -2.2535261653066112e-07 -7.006775704277955e-07 3.251532633396913e-07 -2.9783963436862537e-07 1.638857279177909e-07 -1.6974131934014279e-07 2.78055626789491e-07 8.729082489037177e-06 -2.5541886308746843e-07 3.6164520951988455e-08 -3.6604420299322544e-07 -5.7201720969346704e-08 -5.852279129585961e-07 2.2612042133841696e-07 4.0234402412003995e-07 4.833029072316479e-07 -1.607077043239551e-07 -1.265206415267656e-07 -4.483391306580172e-07 3.3287319450247877e-07 -3.42613771372984e-06 2.738159469543749e-07 5.04412042124772e-06 5.991278608499939e-07 -3.40559558958837e-06 2.8176564433872118e-08
PC10 5.468550502470137e-07 1.1908492347516732e-07 2.6809168146355384e-07 1.0389787433339194e-07 2.1461791320366566e-07 -2.2938537386315872e-07 8.673954979883035e-08 -1.1843878712727885e-07 1.4006667009467782e-07 -2.554188630874685e-07 9.071829710158182e-06 -2.923391105914945e-07 8.827901282196225e-08 -2.5413291617482247e-07 -2.7259262113161716e-08 1.6693268473237017e-07 -1.6402337407311161e-07 -8.397906287743203e-08 1.7262902111428772e-07 4.4859994620921375e-07 -1.3767904760049375e-07 -3.2332284490997613e-07 -4.048617500815697e-06 2.413608583464289e-06 3.9325644421185234e-06 -3.699562844500524e-07 -9.066430003986903e-06 -1.6295208992591952e-06
PC11 3.1743507538733325e-06 -3.501468756332766e-08 -4.494997303601423e-07 2.1541062445828126e-07 1.738423402464093e-07 -8.731462521758776e-07 -3.0845211656056327e-07 8.983322347934101e-07 -5.355930857892801e-07 3.616452095198824e-08 -2.9233911059149426e-07 8.680940986752497e-06 -1.3339596561631922e-07 -1.120513641796685e-08 -3.254252937817792e-07 1.973934534001783e-07 1.7801967548609446e-07 2.428237632419431e-07 -8.808917733414019e-09 4.1627189119258907e-07 2.6556124146966283e-07 4.187791467222067e-07 2.7884393496455456e-06 2.444630652359343e-06 -4.6802969595467974e-06 -2.6668294821263655e-06 -8.139688074464757e-06 2.173327014110385e-06
PC12 -2.4700232458404706e-06 4.5217839245567996e-07 -6.813691807034747e-07 5.6475278016971943e-08 -6.580155229639245e-07 3.577207826181008e-07 1.175118814401738e-07 1.2820195055463974e-07 1.1370827184240666e-07 -3.660442029932253e-07 8.82790128219623e-08 -1.33395965616319e-07 7.714243767026919e-06 1.8308016761162605e-07 -5.156371637812099e-10 -4.143701283479101e-07 -7.450845560839762e-08 1.3462282289084444e-08 -1.23569328580702e-07 5.043841610464907e-08 -1.853014198479065e-07 1.3178960821830473e-06 6.679791283712698e-06 -6.42257783992339e-06 -8.93782363299233e-06 -1.8291212071405576e-06 1.2138222356961776e-07 5.127578224934628e-06
PC13 1.287039959949673e-06 -7.393541314767071e-08 4.2742349320968053e-07 -4.751088171550449e-07 -3.4846514107186635e-07 -7.912508998517418e-07 -1.5049992995782267e-07 3.147975173627405e-07 8.895302943861219e-08 -5.720172096934701e-08 -2.5413291617482236e-07 -1.1205136417966989e-08 1.83080167611626e-07 7.8707545445889e-06 -5.630429285738436e-07 7.200880360754332e-07 4.218806488693069e-07 3.470777246762393e-08 -1.3046510760649038e-07 -6.580294098149632e-08 1.7096537667157141e-09 -3.231685151591732e-07 -1.9225745433528876e-06 2.9691111018708426e-06 2.4895431660877485e-06 -6.600239612698504e-06 5.6247580158642925e-08 -5.428182002640419e-06
PC14 -1.3622008576376401e-06 -2.809773560534023e-07 -7.575384921146708e-07 4.256279146017847e-08 -1.1094266665742345e-07 4.2073167662703676e-07 -2.0634502814496964e-07 -1.4271393837990696e-07 -9.93725541022784e-08 -5.85227912958596e-07 -2.7259262113161776e-08 -3.2542529378177927e-07 -5.156371637810277e-10 -5.630429285738438e-07 8.46243538827628e-06 -1.0345722680942819e-07 1.5225327386030452e-07 -1.577978635431776e-07 7.271787202649147e-08 -5.7626226572631286e-08 -4.881027168235815e-08 2.133791026761791e-07 -3.093134218327106e-07 -1.7994833563147963e-06 -5.129592220722313e-06 6.512260295373242e-06 -4.222145395284248e-06 4.367679555712106e-06
PC15 -1.796339254421531e-06 -5.305313994257006e-07 2.5151718554086254e-07 -2.6082093519787742e-08 -1.4332771505534801e-07 -8.465666186527923e-08 -6.120401405203577e-08 -3.052545634312513e-07 -4.383760054509184e-07 2.2612042133841683e-07 1.6693268473237007e-07 1.9739345340017844e-07 -4.143701283479102e-07 7.200880360754332e-07 -1.0345722680942845e-07 8.17771062918184e-06 3.7417905860687084e-07 -5.835828430647776e-07 -1.760063993167177e-09 -5.360867459286546e-08 1.1789412923947952e-07 -4.4379565194389435e-06 5.015658936855934e-06 5.154006599904483e-06 -4.8090180003830225e-06 3.0323511172858304e-06 -3.9568041464211545e-06 3.4709388940257442e-06
PC16 -1.846107830633046e-06 -4.5372742196414906e-07 -7.268461780532242e-08 1.2357661545575563e-07 5.0689385900228474e-08 -1.2418031478832088e-07 -5.9340135385333116e-08 -2.003579715827387e-07 4.21331937155067e-08 4.023440241200398e-07 -1.6402337407311146e-07 1.7801967548609428e-07 -7.45084556083978e-08 4.2188064886930693e-07 1.522532738603047e-07 3.741790586068711e-07 8.141747036217408e-06 -3.0398483705574993e-07 -6.673666690945506e-08 -4.7072144253202204e-07 -1.1002633232660647e-09 7.084483038377331e-07 8.907369571207829e-07 -4.714289517970533e-06 -4.12532877608128e-06 1.5953719502691118e-06 2.23504934083839e-06 1.695106779040678e-08
