 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003891754801151052 5.526055726822527e-07 -2.706097741525395e-06 -7.374364546149405e-07 9.238053351904939e-07 -2.0586015235161027e-07 1.737101464188522e-07 1.9433684902948612e-06 8.235764765444665e-07 3.5485339116654224e-07 -5.429559489969794e-07 2.6186054412809235e-07 -3.664142103925269e-07 7.27492738671386e-07 3.1730612164463123e-07 -8.891751555903298e-07 -1.7046349386969491e-07 -4.7564685249119585e-07 4.6626772288911884e-07 1.2133686765568824e-06 2.240463331752364e-07 7.028592664837842e-06 3.0667853115184165e-06 1.4992061750343396e-05 -3.6466183831623744e-05
PC1 5.526055726822526e-07 1.3654766715602128e-06 -1.0178955337793906e-06 5.117084633813672e-11 -6.492201894163034e-08 -2.074407255586985e-07 3.6426471757829776e-08 1.235459358064472e-07 1.5262895992000266e-07 -5.686008172737203e-08 1.4149564440405316e-07 -6.73118297604179e-08 2.954314094569843e-07 -7.94470757768202e-08 -1.3179556479382014e-07 -2.864882235368978e-07 -2.2012958860370597e-07 -1.9657654945820906e-08 -2.2332535477323967e-08 7.185563867385896e-08 1.586583618880805e-08 -1.5211754596380368e-06 2.1131670476845546e-06 -4.51445958259466e-06 -1.830158253497032e-06
PC2 -2.706097741525394e-06 -1.0178955337793904e-06 2.60799612498005e-05 4.338424125394433e-07 8.893674570326667e-07 -1.3882720652021157e-07 -5.546217440263376e-08 -1.763178461130523e-07 2.2710114786400237e-07 -7.43956804043074e-09 -1.810160335171952e-08 -1.1580483053498516e-07 -1.8471306518678672e-07 2.7313839040388416e-07 -3.5384922546713137e-07 3.157212874978693e-07 -7.354409738119979e-08 5.974933905279781e-07 3.871878798568396e-08 -2.457452250618125e-07 8.824756509181361e-08 2.8024862405075254e-07 -6.444650330739882e-07 2.065854942304793e-06 6.863461678208554e-07
PC3 -7.3743645461494e-07 5.117084633809039e-11 4.3384241253944345e-07 2.740930308620853e-06 4.8866041904452125e-08 4.996969164203392e-07 7.871894258764701e-09 9.800667165069306e-08 -1.0233979277029472e-07 -4.6318905329990066e-07 1.2791776619938384e-08 1.4538607610515007e-07 1.2678530344104108e-07 -3.9410247449387457e-07 -4.1204991071131535e-08 -9.371537710320633e-09 2.000771288493076e-08 -1.2452669004132579e-07 -2.9335643019527693e-07 1.9536600508227419e-07 6.087433111192073e-08 4.0082022455483425e-07 -7.28858915753439e-07 -8.981942640065892e-07 1.3536279711538337e-06
PC4 9.238053351904936e-07 -6.492201894163036e-08 8.89367457032667e-07 4.886604190445215e-08 4.79151338341825e-06 9.914350276932125e-07 -2.9809391710119334e-07 6.996421376347302e-08 -7.211481136461416e-07 1.6164263156945506e-07 1.597959458205378e-07 -1.3347987296751689e-08 -4.070131051671654e-07 -1.6815411211700886e-07 -6.341274026856999e-08 -2.410881864409911e-08 5.9604381281473794e-08 9.672527989074075e-08 -1.4824704747932205e-07 -1.2176675442007484e-07 1.064867773999782e-08 -9.813766028323904e-07 -1.820460814509532e-06 1.2689862795347687e-06 3.6431659683931463e-07
PC5 -2.058601523516099e-07 -2.0744072555869874e-07 -1.3882720652021106e-07 4.996969164203397e-07 9.91435027693212e-07 8.695185312132864e-06 1.3975806890145686e-07 7.136004509594125e-07 -4.3765397351847857e-07 -1.632057198692757e-07 -2.1704345871005683e-07 -6.189899811833215e-07 3.0305531102105147e-07 -4.852039807234186e-07 2.2187680820480493e-07 -2.260368979732285e-08 -8.001783880151721e-08 3.6837722524039024e-07 -1.0613673673575018e-07 2.63644916374625e-07 9.919244161720658e-08 -1.1462933538324173e-06 -3.502378201050619e-06 7.098048543894274e-06 5.551360586252084e-07
PC6 1.7371014641885293e-07 3.6426471757829697e-08 -5.546217440263353e-08 7.87189425876458e-09 -2.9809391710119334e-07 1.3975806890145686e-07 8.494969369495012e-06 1.1209962567091078e-08 9.624313095502625e-08 1.1833085895929664e-08 3.986532375284677e-08 -1.604944947550321e-07 8.636040037144796e-08 -2.66808134638993e-07 -3.0763899180248116e-08 4.021324369883274e-08 -1.7437138497202285e-08 2.2562612549308434e-07 -9.443783327743707e-08 -2.1800058543903065e-08 -2.504663706914112e-07 -2.8317727415329145e-07 -1.2674364544407327e-06 3.710098966603888e-06 -4.541299450799836e-06
PC7 1.943368490294862e-06 1.235459358064471e-07 -1.7631784611305217e-07 9.800667165069329e-08 6.9964213763473e-08 7.136004509594127e-07 1.1209962567091061e-08 6.955180071427604e-06 3.927149764203033e-07 -1.463508828684668e-07 -9.800191581308118e-08 5.081510550590585e-07 9.350207532858858e-08 2.7755439138484724e-07 -1.9712211764735728e-08 -3.1857529691556143e-07 1.2658441411358447e-08 -2.764451668276877e-08 3.487490353123541e-08 2.0087460927472732e-08 -1.6714417287571874e-07 1.9532010579188924e-06 1.1416191085982476e-06 3.2116515784181005e-06 -7.80078038200054e-06
PC8 8.235764765444669e-07 1.526289599200027e-07 2.271011478640021e-07 -1.0233979277029468e-07 -7.211481136461419e-07 -4.376539735184785e-07 9.62431309550263e-08 3.927149764203033e-07 7.5284974955964144e-06 1.3801921242382875e-07 1.730382784147633e-07 -1.9528586351570375e-07 2.437438769823296e-07 2.462039586256582e-10 -5.462271801423842e-08 -1.9322984619368863e-07 9.740104473005741e-08 8.020878990909625e-08 -1.5549546785747906e-07 -2.0193846111515172e-07 1.482176147027552e-07 -5.387768598074162e-07 2.3384925833162127e-06 -9.72111626158735e-07 -4.087983725809211e-06
PC9 3.5485339116654203e-07 -5.686008172737203e-08 -7.439568040430857e-09 -4.6318905329990055e-07 1.616426315694549e-07 -1.6320571986927566e-07 1.1833085895929689e-08 -1.463508828684668e-07 1.3801921242382878e-07 6.765660069224504e-06 -4.3935530103158084e-08 -1.4941740756683515e-07 -1.2529239655850392e-07 -8.646107044922274e-09 -2.4174392021799915e-07 1.4520220373331253e-07 2.7921550458368265e-07 2.511240168055256e-07 -1.937724167480392e-07 -1.480283433431574e-07 -1.8415977449943617e-07 -8.550908444947358e-07 1.958158531605124e-06 -9.109297477083582e-07 -2.0168160055932282e-06
