 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0009960383943288264 -2.368600783835412e-06 -1.546099336171492e-05 -5.276043518114192e-06 2.7532763373031e-06 1.6917138121537263e-06 6.2499716945228145e-06 2.928967426424515e-06 1.5078096934584067e-06 -1.4015211596620437e-06 1.004170143175584e-06 6.616478830049637e-06 -2.3083139530567937e-06 4.360647861945102e-06 -1.8697328089713188e-06 9.914171913658909e-07 2.6141506437324515e-06 1.243155866866386e-06 5.186350875273784e-06 4.246935896117013e-06 -4.138059000470421e-07 3.1136905979310243e-06 -2.169767555511673e-05 9.216696384933082e-05 -7.75311920938134e-05
PC1 -2.368600783835411e-06 4.002031373326125e-06 -3.093022108965892e-06 3.961331691068918e-07 -2.3201929582077516e-07 -3.683648941434199e-07 1.561083169419129e-07 1.1715066123833571e-07 6.887694344054732e-07 2.1760034771579764e-07 3.2340465017034984e-07 -1.4718717115701473e-07 1.1319731869142137e-06 -2.838276369988937e-07 -4.236746724265618e-07 -9.995381313186225e-07 -8.889576104993986e-07 7.344075395191079e-08 -3.445767834624215e-07 2.4674994967892347e-07 3.6387227175324816e-07 -4.26666052028875e-06 6.14462694132937e-06 -1.4861447287082261e-05 -9.767651995517627e-07
PC2 -1.546099336171492e-05 -3.0930221089658903e-06 8.50924804507668e-05 2.127759275589468e-06 2.177878297481046e-06 -1.381789437338825e-06 -1.1324754714303728e-06 1.349453920903345e-06 6.742084141000332e-07 7.306795455618698e-07 5.28991228302674e-07 -5.833448844567345e-07 5.053272702767282e-08 1.4151224125654248e-06 1.1489869881046746e-06 -2.5980277926257577e-07 -1.6799960983349903e-06 2.5337475135130113e-06 1.3211704693739643e-06 -3.06338988313946e-06 -4.5365940968500875e-07 7.220961998241862e-06 -3.5771730064256666e-07 2.675969070127601e-05 -1.4433480239622836e-05
PC3 -5.27604351811419e-06 3.961331691068921e-07 2.1277592755894667e-06 8.763188967169909e-06 2.4359245960206784e-07 2.070622292323464e-06 1.1396808577360826e-07 1.1447896340469903e-06 3.697361986641193e-07 -1.2895285467223307e-06 2.1484385966574948e-07 -4.152649490936875e-07 2.6246154422182085e-07 -1.7676463354080171e-06 -3.1107611038450126e-07 -2.8544005995702998e-08 3.2810739497951146e-07 -6.69197279668398e-07 -9.017082301671104e-07 5.663849408993815e-07 6.354833479755285e-07 -1.9016724377565205e-06 4.092123103862491e-06 -7.455138743949777e-06 7.98704127052478e-07
PC4 2.753276337303098e-06 -2.3201929582077495e-07 2.177878297481047e-06 2.4359245960206784e-07 1.2965407257967413e-05 3.4508709213087483e-06 -1.386856369050862e-06 3.9583902104032096e-07 -2.025386320023439e-06 -4.314605456526201e-10 6.634194443279273e-07 3.571586109507326e-07 -1.6273384089724009e-06 -4.3980715901024606e-07 -5.939864314965101e-08 1.2006554755033388e-07 -3.325874634032411e-07 4.500687574262487e-07 -9.091477885489301e-07 -1.373149776642326e-07 1.432343347628463e-07 -4.505417717679882e-06 -2.4774054344833875e-06 5.5430542905321825e-08 5.669150671729802e-06
PC5 1.6917138121537294e-06 -3.683648941434194e-07 -1.381789437338826e-06 2.070622292323465e-06 3.4508709213087504e-06 2.777445631796313e-05 -3.723765221845363e-08 3.4764188739632527e-06 -1.8471660964843026e-06 -1.0659375371077262e-06 -6.980225094022072e-07 -1.6538125443820518e-06 3.9136159618732647e-07 -2.2658375748358357e-06 5.378580640637594e-07 -6.546324761125487e-07 -2.458604010193926e-07 1.6952923609461478e-06 -3.277424026826101e-07 1.315601435721235e-06 6.615409226665163e-07 8.748666167840753e-07 -6.379722435164146e-06 8.98249351737763e-06 -2.54339286373791e-06
PC6 6.2499716945228145e-06 1.5610831694191289e-07 -1.1324754714303743e-06 1.1396808577360818e-07 -1.3868563690508629e-06 -3.7237652218453914e-08 2.668353805079272e-05 3.529280804161255e-07 7.145027618610082e-07 2.6916547234376007e-07 -6.497280142193392e-07 -4.9778698129584535e-08 3.7721497082610425e-07 -3.801770747759143e-07 5.583749222814968e-07 1.1642152372078478e-06 -8.117819488738611e-07 8.674750871774716e-07 -9.046097947187548e-07 -8.927730004000745e-07 -6.953066393252869e-07 6.528966574503988e-09 -3.4925553951052175e-06 1.5800571934973313e-06 -1.0155891406907588e-05
PC7 2.928967426424514e-06 1.171506612383359e-07 1.3494539209033455e-06 1.1447896340469914e-06 3.9583902104032123e-07 3.4764188739632527e-06 3.5292808041612616e-07 2.1475025278604585e-05 6.36035117232772e-07 -7.775526579386323e-07 8.169685991742361e-08 2.069521461615013e-06 1.0401613462160853e-06 7.951101719619114e-07 -1.3808767097259548e-07 -1.0790518260129267e-06 -6.948359749411603e-09 7.48053241423626e-07 1.5729668465143756e-07 -5.17233430806059e-07 -3.372405855803519e-07 1.0881010723155883e-05 9.918292705537397e-06 1.3395174190906094e-05 -3.8198780327202115e-05
PC8 1.5078096934584107e-06 6.887694344054729e-07 6.742084141000322e-07 3.69736198664119e-07 -2.025386320023439e-06 -1.8471660964843022e-06 7.145027618610081e-07 6.360351172327723e-07 2.4374881929619623e-05 3.217061009170673e-07 1.2955126175443936e-06 -1.4134024132823843e-06 2.738105243144873e-07 1.9265564383991247e-07 1.2137642170151322e-07 -8.601160661652154e-07 3.1876332820778605e-07 -7.256411025694924e-07 -2.0992176133565594e-06 -1.6106508619863096e-07 1.020452094988107e-06 2.5502282929110983e-07 1.5366132061824914e-05 -7.531692436594292e-06 -2.5860862603656056e-05
PC9 -1.4015211596620448e-06 2.1760034771579793e-07 7.306795455618703e-07 -1.2895285467223305e-06 -4.314605456524278e-10 -1.0659375371077262e-06 2.6916547234375996e-07 -7.775526579386328e-07 3.217061009170676e-07 2.0963789712261627e-05 -1.5364083645965597e-06 2.8274755627239266e-07 -1.9105701621270235e-07 -2.3327293110063788e-07 -3.8652020889554174e-07 2.0337340041905986e-07 8.942661463340127e-07 8.095299133007384e-07 -4.0873026236633405e-07 -6.371801256822566e-07 -1.2142471970222134e-06 2.6025796766706822e-06 8.931372921006946e-06 -1.4039780881239049e-05 -7.877713769875073e-06
