 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002175367981967787 3.3740889477844727e-07 -2.1000162552296438e-06 -3.8703169108547223e-07 -4.1644384127236704e-07 -2.6130455703310385e-07 1.2406814852608936e-07 5.318479921894422e-07 7.296440828621146e-08 6.43532211821332e-07 1.276394353132259e-07 1.538811436158515e-07 -1.1114958465024542e-07 2.4737824465220274e-07 -1.0749554179441211e-07 -4.1772873210496615e-07 -2.4419848031138744e-07 1.4344547383124231e-07 -1.7096132806425347e-07 6.378682691475931e-07 1.7096811957651842e-07 2.2255785151433602e-07
PC1 3.37408894778447e-07 7.142494348783617e-07 -6.168391515649353e-07 4.418036988219513e-08 -6.668305230657518e-08 -1.758778966211451e-08 8.003489484232944e-09 3.283007534369378e-08 9.729435419594359e-08 -1.102550231914628e-08 4.449484321989598e-08 -3.506655471275651e-08 2.266265740702571e-07 1.1875844443275826e-08 -9.994225405968537e-08 -1.7128056207878715e-07 -1.5259457382216796e-07 2.7435480395139604e-08 5.6392722423806045e-08 1.145487828468198e-08 1.5935776285118605e-08 -1.3405196083581466e-06
PC2 -2.100016255229645e-06 -6.168391515649356e-07 1.7354193853900082e-05 2.1187810300629254e-07 5.697547168039028e-07 -2.13423818798652e-07 -8.620286055104195e-08 4.443329168124516e-08 8.832174151964042e-08 -3.860016797240039e-08 5.847643818689908e-09 5.7576179874581966e-08 -2.1795177262492538e-07 -2.955267979688909e-08 -1.716618213896823e-07 7.67470906801816e-08 -1.7328795765082434e-07 1.7737713612582347e-07 -1.650596773697818e-08 -4.816582793750558e-09 -6.65542389670053e-09 2.9039637206752735e-07
PC3 -3.870316910854725e-07 4.418036988219513e-08 2.1187810300629268e-07 1.5350072043804912e-06 2.8545795910969916e-08 2.451861438715596e-07 1.0705279254233083e-08 6.059308466839032e-08 -6.202965885251593e-08 -3.287683313121724e-07 3.980146811903494e-08 1.432987114863201e-07 5.829846848628673e-08 -1.7631329698771317e-07 -2.32792442383729e-09 1.2892321975078908e-08 2.439090661734191e-09 -1.1217729943030814e-07 -1.3177238466944668e-07 1.1815718543179216e-07 2.8690723565652344e-08 3.4013267883152816e-07
PC4 -4.1644384127236757e-07 -6.668305230657514e-08 5.697547168039025e-07 2.8545795910969906e-08 2.748971362328692e-06 4.540737953628654e-07 -1.8550872852924807e-07 -3.1544061520338875e-08 -3.576977191365402e-07 2.5319091489576703e-07 8.618407976360938e-08 1.1276508254293842e-07 -1.9768090021843152e-07 4.2287189625168745e-08 -1.073454894588525e-07 -3.63248153240193e-08 8.301211665723061e-08 -3.620571425108198e-09 -1.0447688106224225e-07 -6.761302441490354e-08 6.3862108507142674e-09 -8.911095769505692e-07
PC5 -2.6130455703310465e-07 -1.7587789662114505e-08 -2.1342381879865227e-07 2.4518614387155955e-07 4.5407379536286536e-07 4.8541152827746455e-06 6.365616407474283e-08 5.160508695968647e-07 2.0212917217381213e-08 -5.762103129587482e-08 -8.323382767977553e-08 -2.993219893889351e-07 1.715210847474585e-07 -2.576760310098775e-07 1.9296146779448906e-08 6.672468188443636e-08 -7.195193589335194e-08 2.657103952919545e-07 -1.1457408373236611e-07 7.078833274892003e-08 7.45950293807838e-08 -8.068949364145376e-07
PC6 1.2406814852608923e-07 8.003489484232943e-09 -8.620286055104209e-08 1.070527925423293e-08 -1.8550872852924807e-07 6.365616407474275e-08 5.847209343687221e-06 3.4097883157526944e-08 9.373654901050184e-09 1.172350886715642e-07 -1.4308491394085947e-08 -1.408602633987265e-07 1.8848275176951154e-08 -1.9089268169831492e-07 3.754343531904495e-09 -4.904962554595914e-08 -7.364416936985174e-09 2.436741787014314e-07 -6.389836184235566e-08 -4.6732811139706016e-08 -8.394251245212824e-08 -5.698217423713059e-07
PC7 5.318479921894424e-07 3.283007534369376e-08 4.443329168124526e-08 6.059308466839034e-08 -3.15440615203389e-08 5.160508695968646e-07 3.409788315752699e-08 4.823544708193388e-06 2.5936390662434946e-07 -7.71454076224403e-08 -3.660089233830364e-08 3.740635451869643e-07 5.742490386901156e-08 3.0700349373509013e-07 -7.354573305984854e-08 -1.50175955253516e-07 -1.2498423400977225e-07 -9.3410601173884e-09 7.53349472909609e-08 -6.167597847724122e-08 -1.0279473513527828e-07 6.766881672305235e-07
PC8 7.2964408286212e-08 9.729435419594359e-08 8.832174151964047e-08 -6.202965885251596e-08 -3.5769771913654025e-07 2.0212917217381123e-08 9.373654901050075e-09 2.593639066243494e-07 4.902039563798032e-06 3.112926252296344e-08 1.745546555851448e-07 -2.302019821733921e-07 9.299070979164604e-08 -5.0065858594176745e-08 6.042292442352161e-08 -1.020452024615361e-07 3.6864652719503026e-08 9.678495826830054e-08 -5.047238309314463e-08 -5.145265657908442e-08 8.979823330007303e-08 -1.1101303278533274e-06
PC9 6.435322118213324e-07 -1.1025502319146243e-08 -3.860016797240054e-08 -3.287683313121723e-07 2.5319091489576713e-07 -5.762103129587486e-08 1.1723508867156412e-07 -7.714540762244034e-08 3.11292625229634e-08 4.667540901844231e-06 -3.7987803047157556e-08 -1.334487249926582e-07 -6.192113300052334e-08 -1.623562698894733e-07 -6.287828563695623e-08 1.4045009653329174e-09 9.237534240330463e-08 1.3416896312263593e-07 -1.5346775095922352e-07 -7.797476180215848e-08 -9.29158574441121e-08 -4.1729963121084444e-07
