 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.000351930563631769 8.354217043729413e-07 2.6219336079963895e-09 3.004630028349214e-07 7.349788147416264e-07 -1.5692525266294038e-06 6.859874737804326e-07 9.265161519085431e-07 -1.9824294451107773e-07 1.2932588616566724e-06 8.199509869856929e-08 9.667004256952607e-07 -1.7961446866818848e-06 1.1705537772466378e-06 -1.5252246155779245e-06 -1.318896699115308e-06 -7.792171730976894e-07 -1.3020988402619133e-08 -3.719124870688448e-07 1.5936969310124644e-06 8.27892978947548e-07 -7.740746501180146e-06 7.590199000441235e-06 5.489618861659916e-07 -3.596289976721595e-06
PC1 8.354217043729413e-07 1.2233529994829025e-06 -1.049528738212282e-06 -1.1727824591663779e-07 -7.240331662234678e-08 -1.2777915527726237e-07 2.83073237865958e-08 2.6059333339388105e-08 5.979928272663048e-08 1.0694285987588874e-08 1.4717476670639401e-08 -7.484723350653697e-08 3.735663072063999e-07 1.8999452508834475e-08 -2.2307147813078418e-07 -3.5634968194096963e-07 -3.284798307166515e-07 7.784752714067777e-08 6.027454147344966e-09 8.940433800481584e-08 -2.0847130497760923e-08 -1.1280291190041717e-06 -1.1576610094163413e-06 -9.147783148325687e-07 2.6091459951977622e-08
PC2 2.621933607999359e-09 -1.0495287382122823e-06 2.7179459890960026e-05 4.812354786782056e-07 9.022408239574158e-07 -5.389465599764497e-07 -2.4697124102775404e-07 -1.493581624134713e-07 7.103503309433367e-07 -1.957656460927051e-07 1.585025130569783e-07 -4.682718945293305e-08 -4.1374636136169587e-07 1.03913421201078e-07 -1.6004639175746492e-07 5.3879063061400524e-08 -1.2400926026426795e-07 3.011290218661429e-07 -1.0738901046910801e-07 -2.2853774484840207e-07 -1.530311345295506e-07 1.264842611994036e-06 -2.245496834043964e-06 1.5210647349225362e-05 -5.006455597992338e-06
PC3 3.004630028349221e-07 -1.172782459166378e-07 4.812354786782057e-07 2.4576537738055886e-06 6.291399575171997e-08 6.658504432895517e-07 2.711198771162559e-08 2.34578024274095e-07 -1.2312935005301043e-07 -5.737617749342824e-07 1.3745082808800568e-07 2.0346188802992937e-07 3.88324045198927e-08 -2.828018531262222e-07 1.222622393345493e-07 -1.0824665674327645e-07 1.3072716463579483e-09 -1.5732739922235764e-07 -1.8567867719351582e-07 2.015009306983432e-07 8.732942556532164e-08 -2.3483168104840974e-07 -1.0354530694626245e-07 5.293586576314187e-06 -1.8049417472581983e-06
PC4 7.349788147416263e-07 -7.240331662234679e-08 9.022408239574158e-07 6.291399575171998e-08 4.766671606721053e-06 1.0542409954379111e-06 -9.340694579684922e-08 1.0429370222170906e-07 -4.981555899671762e-07 3.702216674714546e-07 1.325482355879082e-07 2.021215858398424e-07 -4.673990122643662e-07 -7.902063168168747e-08 -1.1951268132761927e-07 -6.715426643064614e-08 1.4177185646763976e-07 -5.847457650608754e-08 -1.7976684764416848e-07 -1.0531274241891677e-07 -1.5074732458367057e-08 -1.075145145229725e-06 1.804261562627712e-06 5.302317723535108e-06 -9.244922626134378e-06
PC5 -1.569252526629404e-06 -1.277791552772624e-07 -5.389465599764498e-07 6.658504432895518e-07 1.054240995437911e-06 9.15590673642028e-06 2.8823957235961893e-07 6.919229512015967e-07 -3.4292658360472123e-07 -2.596327045883444e-07 -1.8642193570020945e-07 -6.256070372831963e-07 3.359187491645267e-07 -7.391494464265566e-07 3.502473599081889e-07 -5.290406887905332e-08 -4.797310520749371e-08 4.1286611371223517e-07 -1.9800339091642722e-07 9.834120850359251e-08 -2.5063872645630225e-08 -3.503314332315883e-07 -2.3592660713834775e-06 5.658775697527277e-06 -2.7762414179997763e-06
PC6 6.859874737804313e-07 2.8307323786595734e-08 -2.4697124102775404e-07 2.7111987711625566e-08 -9.340694579684929e-08 2.8823957235961893e-07 8.719278151638711e-06 2.3928495033348322e-08 8.15207627924236e-08 2.3025352863355132e-07 1.0042010289252257e-07 -2.338287104678671e-07 -7.673001826747356e-08 -1.7385499642987356e-07 -9.882480789061916e-08 -2.8024434868574533e-08 -1.1045887768004313e-07 3.000507846860769e-07 -2.459215801862518e-07 -7.386718917186842e-08 -1.9861739417067622e-07 -3.108106514135056e-07 -1.9275233826175633e-06 -1.795701310308949e-06 -2.066343483421591e-06
PC7 9.265161519085424e-07 2.6059333339388134e-08 -1.4935816241347165e-07 2.34578024274095e-07 1.0429370222170906e-07 6.919229512015969e-07 2.392849503334843e-08 7.070577094363369e-06 2.814640419734521e-07 -2.2181316715808597e-07 -1.0310100912171077e-07 5.653526134935411e-07 8.759788377136565e-08 4.417627873410764e-07 -1.566860368615492e-07 -1.8868822381951601e-07 -2.6491629700916684e-07 -1.665248673605368e-07 1.2724602092775555e-07 4.2401011992400865e-08 -1.250233463906432e-07 -3.823973403108195e-07 5.121921352618782e-06 1.2735565331221528e-08 -5.922401698680468e-06
PC8 -1.982429445110775e-07 5.979928272663054e-08 7.103503309433362e-07 -1.2312935005301043e-07 -4.981555899671764e-07 -3.429265836047215e-07 8.152076279242352e-08 2.8146404197345227e-07 7.602316934674763e-06 2.4258723102521476e-07 1.0793544900690041e-07 -4.5837443368312157e-07 -3.967445262547097e-09 1.3683699544785078e-07 -5.7374534732133616e-09 -1.5582415760835033e-07 1.1760971203843708e-07 6.53147260727644e-08 -2.1904707757528482e-07 -2.1346672167358395e-07 2.559900286547187e-07 -1.976653714428575e-06 -3.485950289275264e-07 -2.7254503878745354e-06 7.478075128276659e-07
PC9 1.293258861656671e-06 1.0694285987588775e-08 -1.9576564609270484e-07 -5.73761774934282e-07 3.7022166747145446e-07 -2.5963270458834434e-07 2.3025352863355134e-07 -2.2181316715808615e-07 2.4258723102521487e-07 6.8054533580203405e-06 -2.496324775935917e-07 -1.030742651682563e-07 -1.422235052702747e-07 -1.692626583746336e-07 -2.8542272166929007e-07 2.449124562233251e-08 1.5526714015465748e-07 1.6473367133446011e-07 -3.369899189053148e-07 -1.7509004210692656e-07 -2.467054549189328e-07 -1.0610456369873352e-07 -4.078937267054885e-06 5.319725040408561e-06 8.240602532567374e-07
