(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00427044566548185 -3.41900470834799 -0.621083703423517 0.616757068707175 6.80985709172855 -3.39148533005084 0.000126069950975657 -2.62532591575904e-05 -8.89346711252236e-05 0.00015626470758927 9.34306615722775e-07 1.72720119676931e-05 8.1623578686403e-05 -2.68433252993126e-05 -9.83690677721813e-06 -5.28127536970097e-05 5.34595884956389e-06 -5.35823993463961e-05 3.95998229621062e-05 2.32414366492723e-05 1.32274037739447e-05 1.94090587991113e-05 3.82124113309151e-06 5.42426930601009e-05 7.59445904691581e-05 2.923221295563e-05 5.38633295597947e-06 0.000138197006849008 -0.00024583105898347 -0.00015046227345549
covarSEX -3.41900470834799 722382.19841902 13027.6467054712 -12975.2254284521 -1440136.57949873 717883.351873636 -0.284970113327248 -0.0741946238780794 -0.495252386072772 -0.806796000439387 -0.154327499676546 0.440194822559749 -0.163770876855104 0.412119731841745 -0.214427797281938 -0.0205999538843896 0.172698444902433 0.448284894953288 0.868832743655206 -0.754584898642835 0.587860369270947 0.120402528107573 -0.853403145818083 -0.686914902505443 0.348898581570449 0.167414796899063 0.640097579704636 -1.07607793314753 -1.77251232616046 2.72078489646149
covarYOB -0.621083703423517 13027.6467054712 451.428074913643 -449.619172560012 -25970.4727361113 12945.159591658 -0.00324314863551838 -0.00293257852252861 -0.00289845515444089 -0.0493362554851084 0.0088666222168016 0.0204247381377482 -0.00777349358919279 0.0264166351976654 -0.00525818708902091 0.00245979883051518 -0.000592939755444162 0.036432612453716 0.0157233022263466 -0.00159682973823721 -0.0041576016453386 -0.0225821517824793 -0.013539300387122 -0.0152139210548496 0.000508675913400464 -0.0141520000121949 0.0272697589918928 -0.0482164215227969 0.0164764591641187 0.0708446787071935
covarYOBsq 0.616757068707175 -12975.2254284521 -449.619172560012 447.824139967693 25866.3494204019 -12893.4466804276 0.00294751396818517 0.00299165927147453 0.00293745709009492 0.0490816771737048 -0.00883938856918459 -0.0203939325183502 0.00768131734171833 -0.0263035243715115 0.00529353336651841 -0.00235539931969281 0.000625192365878491 -0.0363184166315458 -0.0156142474953007 0.00152419806975947 0.00421950810054062 0.0225984513033103 0.0133912565773632 0.0150823641275009 -0.000600073410131977 0.014123587381589 -0.0271673210336464 0.0480049454862357 -0.0165120055162476 -0.0704605476564543
covarSEX_YOB 6.80985709172855 -1440136.57949873 -25970.4727361113 25866.3494204019 2871090.89758265 -1431211.2544522 0.556109077126866 0.144945985382387 0.987347012499616 1.60537670514733 0.31177482731579 -0.87817678635614 0.326004879474851 -0.823536592112625 0.427707201101871 0.0442829039481544 -0.346837398246425 -0.888713440211355 -1.72625072815575 1.50426052074208 -1.16269527290775 -0.235087335110382 1.69630630014994 1.36564301237495 -0.699523408454189 -0.337461871099812 -1.27441769618019 2.14705158064095 3.53571909192784 -5.4319119665767
covarSEX_YOBsq -3.39148533005084 717883.351873636 12945.159591658 -12893.4466804276 -1431211.2544522 713455.893311026 -0.271308128146763 -0.0708051260604602 -0.492201138995958 -0.79873578009598 -0.15749391961568 0.438110853004058 -0.162296798150536 0.411476494687748 -0.213333274288344 -0.0236670299201629 0.174186005356681 0.440550340918312 0.857604423031814 -0.749818591857709 0.575039408190915 0.114771683217774 -0.843047471587557 -0.678836639211808 0.350684887152291 0.170040452695181 0.634476329021645 -1.07111447878881 -1.76354329915996 2.71152361411004
covarPC1 0.000126069950975657 -0.284970113327248 -0.00324314863551838 0.00294751396818517 0.556109077126866 -0.271308128146763 0.0022641924782272 -0.000392411651218131 1.16273145460338e-05 -6.53846231849802e-05 -0.000143482068816175 2.47189145142507e-05 8.3707545515024e-05 0.00011149525659668 -2.70524762891164e-05 9.86604322378768e-05 -5.41036035962018e-05 0.000236317967365748 -6.4862606983357e-05 -0.000115605606345444 -0.000261649319191542 -0.000201903624806091 -1.77042751145539e-06 -2.9595491626599e-05 6.19575407394693e-05 -2.70882320847785e-06 -0.000148789877044473 0.000202799303436242 -0.000134140084084565 -0.000403664191258776
covarPC2 -2.62532591575904e-05 -0.0741946238780794 -0.00293257852252861 0.00299165927147453 0.144945985382387 -0.0708051260604602 -0.000392411651218131 0.00194750857662396 0.000110950342326692 0.000177304358293018 -1.66182208756602e-05 -9.82841953197615e-06 -3.40362356186406e-05 3.75692566631573e-05 3.58135139195859e-08 -7.60580286852674e-06 -1.64001676803168e-05 -5.62995162642996e-05 4.12473168311166e-05 -5.94551881680936e-05 4.07945386221869e-05 -1.5619336895043e-05 9.96563625704489e-05 1.10337036586895e-05 -5.48532811708116e-05 1.98203257466752e-05 1.97780043583263e-06 -3.46790241468434e-06 -1.70258140161258e-05 5.59669016003957e-05
covarPC3 -8.89346711252236e-05 -0.495252386072772 -0.00289845515444089 0.00293745709009492 0.987347012499616 -0.492201138995958 1.16273145460338e-05 0.000110950342326692 0.00203639381853847 4.03376264906641e-05 0.000253138071351823 2.9600262466355e-06 5.63363296535519e-05 -5.25127507162747e-05 -0.000235449154727147 1.02454344765425e-05 8.31230190640781e-05 5.40998100210228e-05 -0.000216823136876862 -5.02846864439058e-05 -3.29429248024224e-06 2.01387000928824e-05 -8.53145818891386e-05 -0.000172588438265527 0.00010891815828987 3.52035049660719e-05 4.07546534897972e-05 -8.39350929099131e-05 9.11815531329451e-05 3.5940568344805e-06
covarPC4 0.00015626470758927 -0.806796000439387 -0.0493362554851084 0.0490816771737048 1.60537670514733 -0.79873578009598 -6.53846231849802e-05 0.000177304358293018 4.03376264906641e-05 0.00216469616733938 0.000388787306287839 -0.00010190325182029 3.7672542030554e-05 -0.000308370612225394 6.31607567009066e-05 5.73873772576272e-05 5.52671832453403e-06 -0.000166156249329945 -8.25933674150446e-05 -4.36272005440575e-05 -1.92036960977804e-05 3.55736435128342e-05 5.89797464587981e-05 -7.2667084251304e-05 -4.54053462335672e-05 1.11782326615229e-05 -6.85543855391856e-05 -0.000115479376056134 3.49811699247249e-05 0.000106183395185591
