 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004642583750310147 6.923371004028766e-07 -3.3558100722886322e-06 -8.873765458231555e-07 1.0759083629858131e-06 -3.7080743645165654e-07 1.8840819170879675e-07 2.261459620560827e-06 8.984843575294378e-07 4.118105064180962e-07 -6.283819464567482e-07 3.460686565357729e-07 -3.708244295329165e-07 9.469551811885734e-07 3.9555657893587977e-07 -1.0127369032093946e-06 -2.830865338255861e-07 -6.1504322521398e-07 5.954817991486724e-07 1.437817103916051e-06 3.690803134154535e-07 8.67175721320884e-06 3.6702660453556698e-06 1.8099803814514875e-05 -4.357214725916419e-05
PC1 6.923371004028763e-07 1.626546608295062e-06 -1.207012975576748e-06 -3.3518070924962225e-09 -7.832690785057657e-08 -2.3403201769827045e-07 2.890242649392283e-08 1.5467070751482887e-07 1.752892214131764e-07 -7.170196140636225e-08 1.7051583226772564e-07 -8.616565947236777e-08 3.531670457732751e-07 -9.528454458505443e-08 -1.5338700813127708e-07 -3.513203544197257e-07 -2.607249514295815e-07 -2.112387099398007e-08 -2.956741128985157e-08 8.254646612812887e-08 1.2408202764581368e-08 -1.7912977791617594e-06 2.530282090424353e-06 -5.370434963311674e-06 -2.2299287781470233e-06
PC2 -3.355810072288633e-06 -1.207012975576748e-06 3.097697455009388e-05 5.23010641796137e-07 1.042863172472347e-06 -1.7399930133428063e-07 -6.117320270036466e-08 -1.9835865313869132e-07 2.9018766722976784e-07 2.284586322007386e-09 -3.023719984886623e-08 -8.840726124734022e-08 -2.1726079955852197e-07 2.989750034120147e-07 -3.8217207619737916e-07 3.3396303591168025e-07 -1.2809097379926893e-07 7.297091664104575e-07 9.021295149410838e-08 -2.9636016257295113e-07 1.202141903169405e-07 6.106943213937829e-07 -4.331043543088772e-07 2.1278604128178865e-06 2.5208578548298013e-07
PC3 -8.873765458231547e-07 -3.3518070924960654e-09 5.230106417961371e-07 3.255128400964681e-06 5.743334127057493e-08 5.899689924275239e-07 5.503573154064466e-09 1.0734812823321462e-07 -1.221642971121188e-07 -5.532951978385302e-07 1.8304627846421156e-08 1.8737838596717633e-07 1.5182656917745835e-07 -4.7079922523168956e-07 -6.791618088422198e-08 -6.433028054894766e-09 1.1590772266279024e-08 -1.4116333405147297e-07 -3.5468305506680656e-07 2.223956822901721e-07 7.891236307005657e-08 4.5048105958395137e-07 -9.075403263666561e-07 -1.0582858771095423e-06 1.6544053091307354e-06
PC4 1.0759083629858136e-06 -7.832690785057654e-08 1.0428631724723477e-06 5.743334127057496e-08 5.718089567758744e-06 1.1773977342182783e-06 -3.5271272130260057e-07 8.22145852253795e-08 -8.729457372380696e-07 1.8839680129515092e-07 1.9864390708868924e-07 -1.0574964640499695e-08 -4.801803227419962e-07 -2.0239168684660348e-07 -8.144878173187758e-08 -3.425400108000953e-08 7.1000783486056e-08 1.1766131567908504e-07 -1.6858846523739183e-07 -1.496727612350562e-07 1.410943505965909e-08 -1.2368912576010738e-06 -2.1389165024416166e-06 1.4651035828528076e-06 5.18892677251098e-07
PC5 -3.7080743645165675e-07 -2.340320176982705e-07 -1.7399930133428042e-07 5.899689924275242e-07 1.1773977342182789e-06 1.035379143711362e-05 1.713443546670379e-07 8.442816387962351e-07 -5.066795802861685e-07 -1.8644388816297188e-07 -2.637730032824329e-07 -7.22726641112644e-07 3.9231901404792526e-07 -5.806019089860912e-07 2.716988604544644e-07 -3.5270907822743734e-08 -1.2146263712093355e-07 4.421548411765815e-07 -1.355760195677147e-07 3.227073256771369e-07 1.2064672668711386e-07 -1.3351378378742435e-06 -4.0319864700773374e-06 8.407335813533503e-06 5.25771058338988e-07
PC6 1.8840819170879588e-07 2.890242649392282e-08 -6.117320270036433e-08 5.503573154064498e-09 -3.5271272130260073e-07 1.713443546670378e-07 1.008269148365887e-05 3.277662872802159e-08 1.0730687825340205e-07 1.846701958212428e-08 3.8108647254823044e-08 -1.77859741190552e-07 1.3345502675648638e-07 -2.782420868826176e-07 -4.5420854077083585e-08 3.552442453045067e-08 -1.9283811173949563e-08 2.9124550235655667e-07 -1.2290186454041952e-07 -2.659827230749711e-08 -2.9135044695313796e-07 -7.845306967002862e-08 -1.480349410314699e-06 4.5024453681227195e-06 -5.551907351862697e-06
PC7 2.261459620560828e-06 1.5467070751482897e-07 -1.9835865313869193e-07 1.0734812823321454e-07 8.221458522537963e-08 8.442816387962349e-07 3.2776628728021467e-08 8.296363539833489e-06 4.585285499490789e-07 -1.6523051937009033e-07 -1.1149092879519986e-07 6.162135916713146e-07 1.2141031774924991e-07 3.2241828774044913e-07 -2.3513939010358983e-08 -3.811043840278957e-07 9.767539640882388e-09 -4.301641869643881e-08 4.069185157251934e-08 2.4122562825340738e-08 -2.0310555785258488e-07 2.2648048865253866e-06 1.3089362152856253e-06 3.925456883923556e-06 -9.36067652463476e-06
PC8 8.984843575294383e-07 1.7528922141317643e-07 2.901876672297675e-07 -1.2216429711211884e-07 -8.729457372380697e-07 -5.066795802861684e-07 1.0730687825340185e-07 4.5852854994907887e-07 8.928516722027206e-06 1.7051487210128966e-07 2.1329046741471818e-07 -2.5697810551052383e-07 2.724303484918619e-07 -3.823005727186116e-09 -5.9061330176405174e-08 -2.145838329964837e-07 1.049278439876414e-07 8.079233348428132e-08 -1.7497812690351604e-07 -2.5714601671864985e-07 1.7124911553358933e-07 -6.310588007447763e-07 2.7818448716181337e-06 -1.1398131213751642e-06 -4.780433648921009e-06
PC9 4.1181050641809505e-07 -7.170196140636233e-08 2.284586322007544e-09 -5.532951978385302e-07 1.8839680129515107e-07 -1.8644388816297185e-07 1.846701958212443e-08 -1.6523051937009028e-07 1.7051487210128976e-07 8.056914081109079e-06 -6.227047134842617e-08 -1.8497396982094697e-07 -1.624555572039778e-07 -3.289832966230935e-09 -2.8626060456473533e-07 1.721744896378662e-07 3.4817831238329115e-07 3.094969832837644e-07 -2.2890606587512458e-07 -1.9131583239463322e-07 -2.3123006235002864e-07 -1.0698998152921302e-06 2.3563952950137757e-06 -1.104757929684078e-06 -2.4624121616868733e-06
