 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00040515388442900036 6.576397826198347e-07 -3.15761721497962e-06 -7.44531258919368e-07 9.536652109091881e-07 -1.9715390781968585e-07 2.286511860567899e-07 2.0253155296518967e-06 8.711776419126771e-07 4.1449028871779365e-07 -5.240288290652941e-07 4.919098602396701e-07 -3.4061672910364886e-07 8.393571962183396e-07 3.0325820336001216e-07 -9.600816495656937e-07 -2.7502336385063396e-07 -5.817880470959759e-07 4.937882014307698e-07 1.340444067271614e-06 2.7902676038578283e-07 7.873397080759474e-06 4.085660369388442e-06 1.4561231159027898e-05 -4.070241648520664e-05
PC1 6.576397826198354e-07 1.4242457650796155e-06 -1.1027325850946722e-06 -1.1207743439341176e-08 -7.050751079887963e-08 -2.1384711671878818e-07 3.063064653857667e-08 1.3385971928528225e-07 1.6399483110092843e-07 -5.8505130967169955e-08 1.582486318491529e-07 -7.79871799487737e-08 3.2301738671373054e-07 -8.612006625975918e-08 -1.4731416339987176e-07 -3.236965817875468e-07 -2.4970209732625947e-07 -1.490353709833057e-08 -2.942344907232367e-08 7.620879936964583e-08 1.1013261637228532e-08 -1.6178683757266371e-06 2.236191563065891e-06 -4.74292693652181e-06 -1.812359697688867e-06
PC2 -3.1576172149796216e-06 -1.1027325850946722e-06 2.8420317200681122e-05 4.711376596062717e-07 9.771435642568314e-07 -1.4684581055909184e-07 -5.3365169497289066e-08 -2.2596028991372642e-07 2.693237485695388e-07 1.0256350123497415e-08 -4.037169288031996e-08 -9.536408426354956e-08 -2.3556960230260808e-07 2.8762779179275547e-07 -3.7129496550871967e-07 3.0315992614031865e-07 -1.3650434903823452e-07 6.796277222445598e-07 8.591996804683141e-08 -2.9654446525650723e-07 1.0951691358663366e-07 6.23779721715837e-07 -5.500519946921777e-07 2.214376140446344e-06 3.2072679813056597e-07
PC3 -7.44531258919369e-07 -1.1207743439341199e-08 4.711376596062718e-07 2.8589495507707545e-06 5.1722387643398166e-08 5.545247519414298e-07 1.3673766651018567e-08 1.0786463744675481e-07 -1.0481612204899639e-07 -5.164637243347022e-07 1.3750245684465035e-08 1.7170189675195168e-07 1.3596823403383936e-07 -4.363329650776755e-07 -6.815438386061209e-08 -9.163760673743153e-09 2.133376050655561e-08 -1.3465130865841384e-07 -3.2857802061253713e-07 2.0947857597260475e-07 7.484306003607297e-08 4.863313197544078e-07 -8.522001584452723e-07 -1.001252956978342e-06 1.5149630424695837e-06
PC4 9.53665210909189e-07 -7.05075107988797e-08 9.771435642568316e-07 5.1722387643398086e-08 5.063303514986687e-06 1.0812794151752783e-06 -3.2168170195337013e-07 7.84316631208578e-08 -8.171916566565401e-07 1.7439134651618347e-07 1.7685422525870946e-07 -3.0650481105257526e-09 -4.3933814283440676e-07 -2.0090401359729273e-07 -8.22813868913924e-08 -3.924608381610337e-08 7.416813890817714e-08 1.2489535284902516e-07 -1.6514695586203177e-07 -1.3467165997197498e-07 1.726043228301695e-08 -1.1216965564361186e-06 -2.1654415588834895e-06 1.5804253447947725e-06 6.345010520160362e-07
PC5 -1.9715390781968622e-07 -2.1384711671878845e-07 -1.468458105590916e-07 5.545247519414296e-07 1.0812794151752792e-06 9.409104167098535e-06 1.7312893937172248e-07 7.849538250032022e-07 -5.004295325890387e-07 -1.881024477487774e-07 -2.5979370432557883e-07 -6.787050520933096e-07 3.574691960506344e-07 -5.639580065834784e-07 2.397773208131759e-07 -1.7656269519448582e-08 -9.358159205715678e-08 4.225590194353878e-07 -1.383073185809552e-07 3.084468978772205e-07 1.1657162865472811e-07 -1.3259907385117027e-06 -3.5631564274447656e-06 7.655776995505915e-06 2.713514515078849e-07
PC6 2.286511860567901e-07 3.0630646538576686e-08 -5.336516949728917e-08 1.3673766651018516e-08 -3.2168170195337013e-07 1.7312893937172248e-07 9.222251799410308e-06 1.9792670135575843e-08 9.088378762986182e-08 2.1747736370724502e-08 2.5101986094773766e-08 -1.601390261004226e-07 1.0881345428558714e-07 -2.5836172481270117e-07 -4.188343127909144e-08 3.721164559250232e-08 -1.7517808951783285e-08 2.6772283587260967e-07 -1.054682573662652e-07 -2.6738543827522138e-08 -2.7194732239628455e-07 -2.188000753063556e-07 -1.2425515985975215e-06 3.9502111999154965e-06 -5.198715877326149e-06
PC7 2.0253155296518967e-06 1.33859719285282e-07 -2.2596028991372597e-07 1.0786463744675492e-07 7.843166312085813e-08 7.849538250032022e-07 1.9792670135576022e-08 7.5890323528550265e-06 4.457513692732313e-07 -1.5696470076599513e-07 -9.534143757153744e-08 5.861594106993424e-07 1.1637821776238584e-07 3.0480031833457057e-07 -4.853204586673611e-08 -3.711858008308648e-07 1.0341460793783567e-08 -4.810206495072393e-08 3.3017857850640886e-08 3.181071053937074e-08 -1.8807743249939115e-07 2.107658108351064e-06 1.1654604973361946e-06 3.7482388162464283e-06 -8.682518108405053e-06
PC8 8.711776419126767e-07 1.6399483110092843e-07 2.6932374856953857e-07 -1.0481612204899623e-07 -8.171916566565401e-07 -5.004295325890388e-07 9.088378762986155e-08 4.4575136927323136e-07 8.172427934657932e-06 1.569360661436497e-07 2.1744621459578303e-07 -2.356638113341777e-07 2.424402142094855e-07 -5.236435769570756e-09 -5.619678768536289e-08 -2.0746630533731264e-07 1.0543519675495319e-07 7.511278745702088e-08 -1.6214484584330062e-07 -2.325540982616319e-07 1.5921469087351242e-07 -5.9994571298901e-07 2.5354122027011005e-06 -1.062324577026852e-06 -4.679581957221728e-06
PC9 4.1449028871779344e-07 -5.8505130967169955e-08 1.025635012349739e-08 -5.164637243347023e-07 1.7439134651618336e-07 -1.8810244774877787e-07 2.174773637072437e-08 -1.569647007659953e-07 1.569360661436498e-07 7.355480352408494e-06 -5.223222061606514e-08 -1.6833498308595505e-07 -1.4423045600416192e-07 9.020320807211002e-10 -2.6578583525209165e-07 1.5656949550274441e-07 3.030755425127625e-07 2.9103672304180734e-07 -2.061367247433168e-07 -1.6957629283637016e-07 -2.190758122611152e-07 -9.341624101536563e-07 2.223876507532033e-06 -1.2139743265371396e-06 -2.199194746005344e-06
PC10 -5.240288290652919e-07 1.582486318491529e-07 -4.037169288032006e-08 1.375024568446512e-08 1.7685422525870954e-07 -2.597937043255789e-07 2.5101986094773684e-08 -9.534143757153735e-08 2.1744621459578276e-07 -5.2232220616065404e-08 6.986777566278031e-06 -1.819470700793211e-07 2.2957141252621125e-07 -3.1309293967599336e-07 -5.8808398656426136e-08 -1.2914614852719086e-07 -3.601284922270792e-07 1.6881891530303436e-07 2.0376760476525233e-07 2.210444294739357e-07 -1.5654455813134045e-08 -1.4450882626525975e-06 2.1134651494358457e-06 -4.044666415522135e-06 -5.650658305186242e-07
PC11 4.919098602396683e-07 -7.798717994877366e-08 -9.536408426354925e-08 1.717018967519517e-07 -3.065048110525778e-09 -6.787050520933099e-07 -1.601390261004225e-07 5.861594106993425e-07 -2.3566381133417783e-07 -1.6833498308595505e-07 -1.8194707007932103e-07 6.893704139509011e-06 -1.7463601059471272e-07 3.668446975751649e-08 -2.8072158629312435e-07 1.7601267654037154e-07 1.6581237364738567e-07 1.5176914632788745e-07 -2.1682057544183358e-08 2.6857810069398746e-07 2.1959475166899538e-07 -2.8217260156942494e-07 6.882323106535948e-07 -4.536489818054867e-06 8.202538395499184e-07
PC12 -3.4061672910364796e-07 3.2301738671373054e-07 -2.3556960230260842e-07 1.3596823403383936e-07 -4.3933814283440686e-07 3.574691960506342e-07 1.0881345428558697e-07 1.1637821776238592e-07 2.424402142094855e-07 -1.4423045600416177e-07 2.2957141252621106e-07 -1.7463601059471278e-07 6.454096926623546e-06 -8.958228196970424e-09 -7.18140500098458e-08 -1.8823602365009196e-07 8.316780790300421e-09 -7.67877010994893e-08 -1.573450490686296e-08 5.5844364171547807e-08 -1.0050097776964784e-07 1.7250420328601565e-06 -2.430684620468289e-06 -3.741073093749799e-07 1.4063050314716905e-06
PC13 8.393571962183401e-07 -8.61200662597592e-08 2.876277917927556e-07 -4.363329650776756e-07 -2.0090401359729278e-07 -5.639580065834786e-07 -2.583617248127011e-07 3.048003183345709e-07 -5.236435769570892e-09 9.020320807208606e-10 -3.1309293967599325e-07 3.668446975751647e-08 -8.9582281969704e-09 6.476535644841232e-06 -2.0975786778390447e-07 4.6978815859785953e-07 2.3129591404101065e-07 5.6296292536033224e-08 -2.047987747698512e-08 -1.3083487281374083e-08 3.9652611404039516e-08 -1.0408419232334414e-06 -5.995575165806361e-07 2.4819796352637767e-06 -1.8959943331298197e-06
PC14 3.0325820336001317e-07 -1.4731416339987176e-07 -3.712949655087198e-07 -6.815438386061203e-08 -8.228138689139233e-08 2.3977732081317605e-07 -4.18834312790915e-08 -4.853204586673582e-08 -5.619678768536275e-08 -2.657858352520914e-07 -5.880839865642618e-08 -2.807215862931242e-07 -7.181405000984575e-08 -2.0975786778390452e-07 6.729620039985363e-06 -4.6977412386705543e-08 -9.48467091169453e-08 -2.652236354455759e-08 1.8773947878735974e-07 1.0584530186179774e-07 -4.084769757292136e-08 2.0846084067327476e-07 1.240003759575329e-06 -1.8663197952726435e-06 -1.3947608319944037e-07
PC15 -9.600816495656947e-07 -3.2369658178754673e-07 3.031599261403188e-07 -9.16376067374321e-09 -3.924608381610334e-08 -1.765626951944862e-08 3.721164559250233e-08 -3.711858008308647e-07 -2.074663053373127e-07 1.565694955027445e-07 -1.2914614852719073e-07 1.7601267654037165e-07 -1.8823602365009177e-07 4.6978815859785943e-07 -4.697741238670546e-08 6.453867382318941e-06 2.181654867895247e-07 -2.2946516937572505e-07 -5.202019732793764e-08 4.215757923107322e-08 6.433695989660037e-08 -6.360688572946196e-07 1.5390096964594188e-06 -4.0887944779245485e-07 -8.455398371273469e-07
PC16 -2.750233638506339e-07 -2.497020973262595e-07 -1.365043490382347e-07 2.1333760506555584e-08 7.416813890817723e-08 -9.358159205715676e-08 -1.751780895178333e-08 1.0341460793783403e-08 1.0543519675495308e-07 3.0307554251276263e-07 -3.6012849222707907e-07 1.6581237364738573e-07 8.31678079030042e-09 2.3129591404101078e-07 -9.48467091169454e-08 2.1816548678952493e-07 6.448030530438504e-06 4.0334227629791335e-08 -2.2775804195731633e-07 -2.6385336586907137e-07 -1.295305619770988e-07 1.0967478131127379e-06 -3.315060568930412e-07 -7.566612370992773e-07 -1.537295124905504e-06
PC17 -5.81788047095975e-07 -1.4903537098330424e-08 6.796277222445599e-07 -1.34651308658414e-07 1.2489535284902513e-07 4.2255901943538746e-07 2.677228358726098e-07 -4.810206495072421e-08 7.511278745702086e-08 2.910367230418076e-07 1.688189153030345e-07 1.5176914632788742e-07 -7.678770109948926e-08 5.6296292536033244e-08 -2.6522363544557655e-08 -2.2946516937572516e-07 4.0334227629791494e-08 6.178627328627666e-06 1.9580103087895383e-07 -1.4176218440310716e-07 2.0978872700467555e-08 1.360639967178596e-07 3.200781526020094e-07 -8.168297199520113e-07 3.8672268133783245e-06
PC18 4.937882014307706e-07 -2.942344907232359e-08 8.59199680468312e-08 -3.285780206125373e-07 -1.6514695586203187e-07 -1.383073185809553e-07 -1.0546825736626497e-07 3.301785785064089e-08 -1.6214484584330057e-07 -2.061367247433168e-07 2.0376760476525226e-07 -2.1682057544183447e-08 -1.5734504906862993e-08 -2.0479877476985156e-08 1.8773947878735974e-07 -5.202019732793774e-08 -2.2775804195731633e-07 1.958010308789539e-07 5.994590555383505e-06 -1.0598889645278342e-07 6.275612519948007e-08 1.4914183867731226e-07 -4.664434772436603e-06 2.1661232576285267e-06 6.659577752447636e-06
PC19 1.3404440672716153e-06 7.620879936964578e-08 -2.965444652565072e-07 2.094785759726045e-07 -1.346716599719748e-07 3.0844689787722047e-07 -2.673854382752199e-08 3.181071053937077e-08 -2.3255409826163177e-07 -1.6957629283637014e-07 2.2104442947393555e-07 2.685781006939875e-07 5.58443641715478e-08 -1.3083487281374075e-08 1.058453018617979e-07 4.215757923107332e-08 -2.6385336586907137e-07 -1.4176218440310722e-07 -1.0598889645278336e-07 6.2038703023106045e-06 1.8105907988027185e-07 1.460099091459608e-06 2.5091626229663445e-06 1.9712835041398955e-06 -5.218197972099308e-06
PC20 2.7902676038578214e-07 1.1013261637228494e-08 1.0951691358663352e-07 7.4843060036073e-08 1.726043228301686e-08 1.1657162865472822e-07 -2.719473223962843e-07 -1.8807743249939101e-07 1.5921469087351228e-07 -2.190758122611152e-07 -1.5654455813134105e-08 2.1959475166899528e-07 -1.0050097776964776e-07 3.965261140403958e-08 -4.084769757292144e-08 6.43369598966003e-08 -1.295305619770988e-07 2.097887270046753e-08 6.27561251994799e-08 1.8105907988027185e-07 5.686156375542329e-06 -1.115222058991406e-06 3.3681438970576495e-07 -1.7899609351709802e-06 4.76759644333278e-06
proband 7.873397080759472e-06 -1.6178683757266378e-06 6.237797217158328e-07 4.863313197544093e-07 -1.1216965564361203e-06 -1.3259907385117031e-06 -2.1880007530635631e-07 2.1076581083510594e-06 -5.999457129890121e-07 -9.341624101536578e-07 -1.4450882626525969e-06 -2.82172601569426e-07 1.7250420328601567e-06 -1.040841923233442e-06 2.0846084067327523e-07 -6.360688572946201e-07 1.0967478131127364e-06 1.360639967178591e-07 1.4914183867731292e-07 1.4600990914596066e-06 -1.1152220589914056e-06 0.000392539385723664 -0.00021084735458230252 2.209534452733002e-05 -1.382525154479273e-06
maternal 4.085660369388506e-06 2.236191563065893e-06 -5.500519946921776e-07 -8.522001584452717e-07 -2.165441558883491e-06 -3.5631564274447627e-06 -1.2425515985975124e-06 1.1654604973362165e-06 2.535412202701115e-06 2.223876507532036e-06 2.1134651494358415e-06 6.882323106535974e-07 -2.4306846204682885e-06 -5.995575165806308e-07 1.2400037595753282e-06 1.5390096964594171e-06 -3.3150605689303766e-07 3.200781526020059e-07 -4.664434772436605e-06 2.5091626229663513e-06 3.368143897057601e-07 -0.00021084735458230217 0.0016848762160053235 -0.0011686282318789025 -0.0011765353292708754
gpm 1.456123115902785e-05 -4.742926936521813e-06 2.2143761404463586e-06 -1.0012529569783437e-06 1.5804253447947782e-06 7.655776995505912e-06 3.950211199915495e-06 3.7482388162464084e-06 -1.062324577026868e-06 -1.213974326537145e-06 -4.0446664155221325e-06 -4.536489818054866e-06 -3.7410730937498454e-07 2.481979635263772e-06 -1.866319795272643e-06 -4.0887944779245237e-07 -7.566612370992826e-07 -8.168297199520086e-07 2.1661232576285347e-06 1.971283504139885e-06 -1.7899609351709792e-06 2.209534452732981e-05 -0.0011686282318789038 0.003006027256797321 -0.00065901833437235
gmm -4.0702416485206685e-05 -1.812359697688863e-06 3.207267981305549e-07 1.5149630424695822e-06 6.345010520160332e-07 2.713514515078785e-07 -5.198715877326162e-06 -8.682518108405063e-06 -4.67958195722173e-06 -2.199194746005342e-06 -5.65065830518616e-07 8.202538395499166e-07 1.4063050314716925e-06 -1.895994333129823e-06 -1.3947608319943892e-07 -8.455398371273442e-07 -1.537295124905503e-06 3.867226813378329e-06 6.659577752447626e-06 -5.2181979720993054e-06 4.767596443332786e-06 -1.3825251544797996e-06 -0.0011765353292708725 -0.0006590183343723534 0.003005519917994016
