 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003615392120310155 6.564994504254511e-07 -3.1034756817281614e-06 -6.425353439273265e-07 8.568899553218709e-07 -8.608286530853473e-08 3.374629188146666e-07 1.826808590257004e-06 7.920326529869392e-07 5.146959229345714e-07 -3.481377578220766e-07 7.872174886934254e-07 -3.2470452701653657e-07 8.954831176114317e-07 1.612516979621991e-07 -8.613638863565982e-07 -3.915157816809332e-07 -6.551024529869746e-07 3.370553296490788e-07 1.3161790262080636e-06 2.1495624551527248e-07 7.320943259297964e-06 4.525841219437359e-06 1.1731378441002516e-05 -3.911910664531119e-05
PC1 6.564994504254508e-07 1.2785671994270258e-06 -1.058634136465175e-06 -1.943823540332996e-08 -6.920301912430163e-08 -1.9908228018759563e-07 3.099408056036976e-08 1.2701663569186072e-07 1.6886830971818384e-07 -4.684216813515675e-08 1.5640192255124683e-07 -7.480336848845186e-08 3.137024210140906e-07 -8.386833527600642e-08 -1.4869520942202563e-07 -3.2497554424144666e-07 -2.542406774255212e-07 -7.93516468376441e-09 -2.893269988444918e-08 7.511861316015549e-08 7.927777613949898e-09 -1.4844470034806908e-06 2.0777945139688385e-06 -4.309665782910951e-06 -1.5050821397412022e-06
PC2 -3.1034756817281627e-06 -1.0586341364651751e-06 2.739887569837241e-05 4.522003238046632e-07 9.661809728573618e-07 -1.0264150452627854e-07 -4.595881807667093e-08 -2.214499659217611e-07 2.6323506199651303e-07 -4.121884719280143e-09 -5.4679557100507095e-08 -1.0462615165672516e-07 -2.883040858163787e-07 2.7422558247795417e-07 -3.8839593187752605e-07 2.5900368083688505e-07 -1.2680286194770633e-07 6.615653737934218e-07 9.18926597851174e-08 -3.195890635977132e-07 9.777911219216341e-08 5.427488290423532e-07 -2.9776235079534487e-07 2.244365715288541e-06 -9.241062677697804e-09
PC3 -6.425353439273264e-07 -1.943823540332987e-08 4.5220032380466313e-07 2.5771693865043503e-06 5.169946529954903e-08 5.448828165414131e-07 2.4614943636999025e-08 1.1028408488989096e-07 -9.936664564459774e-08 -5.034762752873217e-07 1.4191089010157126e-08 1.6734547698900316e-07 1.2960336508913621e-07 -4.2077208651806173e-07 -7.152609864984218e-08 -3.8438361872736595e-09 2.83070251275006e-08 -1.4008377813037848e-07 -3.258194018288124e-07 2.1033160988397268e-07 7.638836330851444e-08 5.778352926196209e-07 -9.168354841962496e-07 -9.388276572215788e-07 1.5171144979265425e-06
PC4 8.568899553218707e-07 -6.920301912430159e-08 9.661809728573623e-07 5.169946529954902e-08 4.61024778977279e-06 1.0378775462221697e-06 -3.1135144896372386e-07 9.225925755973619e-08 -8.137203063914217e-07 1.7152120615033455e-07 1.6907989143772927e-07 1.3505869541205987e-08 -4.208143195016361e-07 -2.0762013216386186e-07 -9.925171900588419e-08 -4.89240927088496e-08 8.239370672860774e-08 1.4430294660018225e-07 -1.7748434408629985e-07 -1.273261831189477e-07 2.9461441885453058e-08 -1.1076640827900922e-06 -2.3443914316895016e-06 1.8829888043318527e-06 8.321793446024287e-07
PC5 -8.608286530853463e-08 -1.9908228018759571e-07 -1.026415045262781e-07 5.448828165414133e-07 1.0378775462221699e-06 8.929284382142115e-06 1.669525906160148e-07 7.783531843765473e-07 -5.286656742633708e-07 -1.8740951275253e-07 -2.581110780698241e-07 -6.769910027525824e-07 3.644205998350415e-07 -5.650621690932508e-07 2.2854338751492976e-07 -1.4036067425476791e-08 -1.0222104909868425e-07 4.3478657005780284e-07 -1.5834155392854896e-07 3.2900511946752305e-07 1.2959204640233776e-07 -1.300596948798019e-06 -3.150024655218278e-06 7.34578272878912e-06 -5.489664895063585e-08
PC6 3.3746291881466623e-07 3.0994080560369805e-08 -4.5958818076671076e-08 2.4614943636999085e-08 -3.1135144896372386e-07 1.6695259061601495e-07 8.81843310378843e-06 2.7989942142760934e-08 9.349993838293123e-08 4.252321606932776e-08 3.405656145067701e-08 -1.47459682804636e-07 1.0662162511378362e-07 -2.390893210503911e-07 -4.039445198666786e-08 2.2252035577953474e-08 -2.831468582964474e-08 2.6179957338611644e-07 -1.0203184610663586e-07 -1.8314447161054618e-08 -2.638346037245801e-07 -2.6123917010478563e-07 -1.06020525906757e-06 3.6954663369679565e-06 -5.178844014021546e-06
PC7 1.8268085902570049e-06 1.2701663569186078e-07 -2.2144996592176107e-07 1.1028408488989092e-07 9.225925755973619e-08 7.783531843765476e-07 2.7989942142760745e-08 7.267905964660121e-06 4.366873961899528e-07 -1.4276966758021575e-07 -8.497534764467975e-08 5.96337718796878e-07 1.1154135847846717e-07 3.0771666751280977e-07 -7.935936372729013e-08 -3.6800837143218585e-07 -1.0598886945300976e-08 -5.8153842839040564e-08 2.5151179385276555e-08 3.641901229404097e-08 -1.8961092478298622e-07 2.271947054165147e-06 8.649941074638856e-07 3.865151619098388e-06 -8.489772835153298e-06
PC8 7.920326529869395e-07 1.688683097181837e-07 2.63235061996513e-07 -9.936664564459771e-08 -8.137203063914213e-07 -5.286656742633703e-07 9.349993838293139e-08 4.3668739618995276e-07 7.839057625439421e-06 1.615525713132693e-07 2.2756642314555977e-07 -2.2530764276514897e-07 2.174122799453387e-07 2.8491632717296876e-09 -5.81511295013242e-08 -1.914621685287435e-07 9.968552036384934e-08 7.669714770808301e-08 -1.6523958284775473e-07 -2.1941930367080894e-07 1.6354330074197754e-07 -7.068677376623372e-07 2.5427424200411043e-06 -1.1923219307084496e-06 -4.907389289980165e-06
PC9 5.14695922934571e-07 -4.6842168135156777e-08 -4.121884719280185e-09 -5.034762752873216e-07 1.7152120615033455e-07 -1.8740951275252973e-07 4.252321606932769e-08 -1.4276966758021567e-07 1.6155257131326934e-07 7.022673911169516e-06 -6.646183870536471e-08 -1.6178899041003251e-07 -1.5175913937714815e-07 -1.5420548187656124e-08 -2.7290348816353423e-07 1.4254192840976144e-07 2.8967214086643075e-07 2.975636440355665e-07 -1.8244245678719565e-07 -1.6086261531158036e-07 -2.2908180799818119e-07 -8.920202238415307e-07 2.2427887558168836e-06 -1.4784686532468936e-06 -2.1085293417001653e-06
