 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004075419222039781 6.067558713831884e-07 -2.8857364275554447e-06 -8.474957464248275e-07 8.434856004124285e-07 -2.487341844198181e-07 2.752880485382178e-07 1.9427539793614047e-06 8.920412171318408e-07 3.0339859358285037e-07 -4.5256439229269967e-07 2.736961193609727e-07 -3.375751227715045e-07 9.0836519458173e-07 3.259493402786945e-07 -9.534374460581331e-07 -3.4469289887634545e-07 -5.200127370166791e-07 5.616118431906344e-07 1.3310944313594328e-06 3.1542239258896715e-07 7.968315818411495e-06 3.292210326374593e-06 1.6516575779923342e-05 -3.810906352170771e-05
PC1 6.067558713831884e-07 1.4299239108152794e-06 -1.0936605626746777e-06 1.9734502795007142e-09 -7.421913918937498e-08 -2.082889109558257e-07 2.712056435795764e-08 1.3703788197908428e-07 1.6031938608421211e-07 -6.062246029543538e-08 1.5298195876219992e-07 -7.535255215497447e-08 3.1560289767271396e-07 -8.410624377748348e-08 -1.4101322510856545e-07 -3.118676992179171e-07 -2.297639478376629e-07 -1.502464825395863e-08 -2.1155723414986222e-08 6.77559968000235e-08 1.068993978769681e-08 -1.6312502563206332e-06 2.2077701996331095e-06 -4.630948920563945e-06 -1.945482036123008e-06
PC2 -2.885736427555445e-06 -1.0936605626746775e-06 2.7847431040573663e-05 4.769046705154223e-07 9.427850132771537e-07 -1.5361065196936085e-07 -6.005769626688758e-08 -1.8633350311891702e-07 2.69772683524104e-07 1.1932837306805845e-09 -2.4439492696945412e-08 -9.138774718417935e-08 -2.1940591588201957e-07 2.690454812769007e-07 -3.4935437126999955e-07 3.191849141138463e-07 -8.769899320301951e-08 6.670741526238595e-07 7.708574687686616e-08 -2.935018980125741e-07 1.0925123562754561e-07 4.5836878981105993e-07 -5.448248403728735e-07 2.2389066001905067e-06 3.137812398457659e-07
PC3 -8.474957464248275e-07 1.973450279500823e-09 4.769046705154221e-07 2.8788931092358897e-06 5.494364327653645e-08 5.24797221104487e-07 -3.7944274043267085e-09 9.556547328617416e-08 -1.1311032512198644e-07 -4.835692235240595e-07 1.5858889075949495e-08 1.7045376433466284e-07 1.342779120253623e-07 -4.279623032047305e-07 -5.304810398415285e-08 2.0829978758736904e-10 1.5386129895477886e-08 -1.2641410114565214e-07 -3.0790332661626077e-07 1.9122752421693974e-07 6.271643351636504e-08 4.25796284076479e-07 -8.294074442501569e-07 -9.172944076993705e-07 1.4527710803582657e-06
PC4 8.434856004124293e-07 -7.421913918937498e-08 9.427850132771537e-07 5.494364327653646e-08 5.065319446818947e-06 1.072384744169562e-06 -3.2621155442089367e-07 6.717181976473012e-08 -7.911845134210133e-07 1.7305560954482432e-07 1.7933774711311894e-07 -1.508666936952646e-08 -4.279403858858784e-07 -1.8007761314672438e-07 -7.515419280425483e-08 -3.3909611907468446e-08 6.586626371851652e-08 1.0198013335016654e-07 -1.576227791089846e-07 -1.3563679155115962e-07 1.3989078502324264e-08 -1.1281154385917069e-06 -1.7658282965707435e-06 1.2477819089750488e-06 4.274034660563692e-07
PC5 -2.487341844198172e-07 -2.082889109558257e-07 -1.536106519693607e-07 5.24797221104487e-07 1.0723847441695623e-06 9.243707116732533e-06 1.582774074800806e-07 7.686845710633727e-07 -4.70454077633243e-07 -1.679060668794488e-07 -2.3476368347792308e-07 -6.561877382645113e-07 3.4836357141717994e-07 -5.262323814289042e-07 2.3311473176382764e-07 -3.329994217486129e-08 -1.1560895064011412e-07 4.1037084372431797e-07 -1.2692573754874233e-07 2.887225381357554e-07 1.2006559355681012e-07 -1.3727374878366093e-06 -3.557549144709816e-06 7.661957058694719e-06 6.322063108140469e-07
PC6 2.75288048538218e-07 2.7120564357957674e-08 -6.005769626688779e-08 -3.794427404326713e-09 -3.262115544208935e-07 1.5827740748008062e-07 9.059061236821982e-06 4.42838279489519e-08 1.0609814075618125e-07 2.7112185035192718e-09 2.4625821968898212e-08 -1.5117120955269253e-07 1.215746166894371e-07 -2.560249017800012e-07 -4.146413791862158e-08 2.017575606829926e-08 -9.92866713707625e-09 2.67459096075864e-07 -1.0620116541129714e-07 -2.2540466242215224e-08 -2.486173187993362e-07 -6.315894824032692e-08 -1.4040944943922107e-06 4.0362693182066046e-06 -5.024238494879085e-06
PC7 1.9427539793614047e-06 1.3703788197908425e-07 -1.8633350311891724e-07 9.556547328617421e-08 6.717181976473012e-08 7.686845710633726e-07 4.42838279489519e-08 7.430102763517164e-06 4.141589478594378e-07 -1.557527021129166e-07 -1.0855518748142845e-07 5.637102148960455e-07 1.0483360950804578e-07 3.016047808663409e-07 -3.059769748258912e-08 -3.448357430835182e-07 1.5717683867667047e-08 -3.455901211445161e-08 3.178659171156676e-08 2.003523584990291e-08 -1.7061952358361435e-07 2.0514753754213183e-06 1.113012132372675e-06 3.553065431015111e-06 -8.440715561500866e-06
PC8 8.920412171318398e-07 1.603193860842121e-07 2.697726835241038e-07 -1.1311032512198656e-07 -7.911845134210135e-07 -4.7045407763324326e-07 1.0609814075618131e-07 4.1415894785943795e-07 8.029339745444043e-06 1.5060341505251166e-07 2.0675519012782397e-07 -2.3023434530976482e-07 2.389339825327067e-07 4.665078928764152e-10 -4.882101581398082e-08 -1.9765774152201896e-07 9.62957785678102e-08 8.540354470978018e-08 -1.434483074953591e-07 -2.3278740187964295e-07 1.5329249542972905e-07 -5.577000224590569e-07 2.650067206542451e-06 -1.1268697447523015e-06 -4.388870585401373e-06
PC9 3.0339859358285095e-07 -6.062246029543542e-08 1.1932837306804438e-09 -4.835692235240595e-07 1.730556095448244e-07 -1.6790606687944887e-07 2.7112185035190977e-09 -1.557527021129164e-07 1.5060341505251158e-07 7.238501403548284e-06 -5.983909870908798e-08 -1.703068706733864e-07 -1.4758919116394158e-07 -7.554109535704883e-09 -2.555333887369685e-07 1.6538097040966657e-07 3.1148772645729943e-07 2.8063292555841856e-07 -1.901353870039864e-07 -1.8522940305870484e-07 -2.2712086726264534e-07 -8.893069109318331e-07 2.0297700056231003e-06 -9.58972095438464e-07 -2.1943538770811678e-06
