 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.000553246769417482 -6.961216987957786e-07 -9.505841580312696e-06 -1.7491516563125654e-06 8.185830514140058e-07 -1.012071161796449e-06 4.259272106823778e-06 6.211543399052677e-07 1.588126681309568e-06 -5.852371620751531e-08 4.120061828108043e-07 3.5040946041539317e-06 5.357066372570166e-07 2.4415962336929867e-06 -3.3207973699999375e-07 1.5326465279354692e-06 1.3542822268967671e-06 -8.303168409879288e-07 1.6433818804125168e-06 2.8799276584827684e-06 -9.465228629323582e-07 2.5943622650717534e-05 2.342739003320552e-05 -6.586640688712788e-06 -7.443225548468641e-05
PC1 -6.961216987957792e-07 2.117944354997429e-06 -1.870209753579079e-06 1.7263307201292922e-07 -1.6565301598165545e-07 -3.7340222494720435e-07 1.4729964280247825e-07 1.8602470641548863e-07 4.013368126204757e-07 9.45910156197757e-08 2.8398983817920553e-07 -1.730871120805232e-07 6.637197611420475e-07 -1.4324829916173473e-07 -2.4903752746851773e-07 -6.412249060468386e-07 -4.2774780169307615e-07 9.165132984617792e-10 -1.1077704651334198e-07 1.6404186491368781e-07 4.3532005963400346e-08 -3.6546310990940066e-06 2.889741679553086e-06 -6.2945301906645e-06 -1.9719629957801882e-07
PC2 -9.505841580312691e-06 -1.8702097535790796e-06 5.0231906385631765e-05 9.122325950818081e-07 1.580294204296516e-06 -5.396314800114966e-07 -5.394306911192641e-07 -1.9656356378729443e-07 5.347225255312725e-07 -1.9965428221074078e-07 -4.8001553294865366e-08 -5.151630475016219e-07 -8.905512288019786e-07 6.091750135914903e-07 -2.9952779098882497e-08 3.397095709563111e-07 -7.729668327335094e-07 1.4065738792632778e-06 4.341999610718486e-07 -1.236978607177378e-06 -1.1311361872777555e-07 3.7845289276192386e-06 -3.131064914199011e-06 1.7733647678596402e-06 5.7822597414092745e-06
PC3 -1.7491516563125633e-06 1.7263307201292898e-07 9.122325950818088e-07 4.598146112598474e-06 6.014954074127121e-08 1.152950090233015e-06 1.4603823740843525e-07 3.816577303605254e-07 -1.0409133807403977e-07 -8.02479696931254e-07 2.2539783847342715e-08 1.241319613647734e-07 1.5625970590564478e-07 -8.879898978228876e-07 -4.862695585249036e-07 -4.9935097753877354e-08 2.4802146775239536e-08 -3.9458376595562477e-07 -5.58095616523071e-07 2.3689784684263534e-07 2.1536525277298878e-07 -5.630790946617752e-07 9.94344998029921e-07 -4.135600406497769e-06 2.174413918935184e-06
PC4 8.18583051414006e-07 -1.656530159816556e-07 1.5802942042965154e-06 6.01495407412712e-08 6.9991399054243845e-06 1.8609290479736996e-06 -7.053953945272406e-07 2.6412007095845034e-07 -1.6332659010189674e-06 2.617596820700167e-07 3.164840191963661e-07 2.40666297246204e-07 -6.767908700587189e-07 -2.430887059049723e-07 -3.0050885465517306e-07 9.914262509841582e-08 1.3937013621120166e-07 2.8881473388992275e-07 -3.5895441444047534e-07 -8.075388586797599e-08 4.870003059060841e-08 -2.063649281377729e-06 -3.452943825128218e-06 3.2230318972358083e-06 1.0540264955273996e-06
PC5 -1.0120711617964472e-06 -3.734022249472043e-07 -5.396314800114975e-07 1.152950090233015e-06 1.8609290479736994e-06 1.6064062387844373e-05 2.7374190781162654e-07 1.8035516482130454e-06 -1.1482467624291036e-06 -4.3257838217089703e-07 -4.970501337759042e-07 -1.2448928402213375e-06 5.209806368317905e-07 -9.745507675855287e-07 4.2855588054679974e-07 1.3792511293618702e-07 -4.5111268091459007e-07 9.970578418317461e-07 -5.1833086011449635e-08 6.969329364617479e-07 5.694054012184145e-07 -3.5316671288919526e-06 -5.134186913691707e-06 7.802902738364832e-06 5.109202933249852e-06
PC6 4.259272106823783e-06 1.4729964280247825e-07 -5.394306911192642e-07 1.4603823740843538e-07 -7.053953945272407e-07 2.7374190781162665e-07 1.5702788655642057e-05 1.795797249463415e-07 -5.07197221472041e-08 2.384314931959321e-07 -2.9773073808524125e-07 4.231844635362623e-08 7.802780528429051e-08 -6.063082149695302e-07 3.957072449046942e-07 1.7399424673391591e-07 -9.766375195738059e-08 9.438874592589719e-07 -2.4501783963851546e-07 -2.4205695226376367e-07 -2.617086105353613e-07 3.8576763676890723e-07 -1.2376249460258418e-06 6.257386834723732e-06 -1.1177880855771184e-05
PC7 6.211543399052695e-07 1.8602470641548868e-07 -1.9656356378729371e-07 3.81657730360525e-07 2.641200709584503e-07 1.8035516482130435e-06 1.7957972494634113e-07 1.2649599374647057e-05 6.374175865473623e-07 -4.7028773469118973e-07 2.2645068649434338e-07 1.2611766243861109e-06 2.771261752360941e-07 6.684550402879793e-07 -2.1999447253898014e-07 -8.450302105986025e-07 -1.2102603229609794e-07 2.5719664739575165e-07 1.2933999113376973e-07 -1.1979537608930484e-07 -1.8236469028035845e-07 4.284468870982815e-06 2.320706083143614e-06 8.814509404040855e-06 -1.8604065950900974e-05
PC8 1.588126681309569e-06 4.0133681262047577e-07 5.347225255312733e-07 -1.0409133807403956e-07 -1.6332659010189676e-06 -1.148246762429104e-06 -5.071972214720436e-08 6.374175865473622e-07 1.4644169670009268e-05 2.5297201447702923e-07 8.366479430384245e-07 -5.576646135190366e-07 4.1692807601380867e-07 7.384224427971448e-08 -9.372976868750686e-08 -3.86651859134992e-07 3.128517231472621e-07 -4.1695161073538393e-08 -9.737553695767126e-07 -1.603667549522458e-07 3.0781739403248497e-07 -6.586628696094036e-07 6.6156969895325135e-06 -3.575896418841936e-06 -1.5678177213477506e-05
PC9 -5.852371620751494e-08 9.459101561977585e-08 -1.9965428221074117e-07 -8.024796969312543e-07 2.6175968207001653e-07 -4.32578382170897e-07 2.3843149319593213e-07 -4.702877346911901e-07 2.5297201447702907e-07 1.225849988718403e-05 -5.606194582211566e-07 -1.4018631432025255e-07 -2.6511909958996225e-07 -4.1155697522524025e-08 -4.117305101379535e-07 1.840507082347236e-07 4.958213778173833e-07 6.269131171533576e-07 -2.3786808712001795e-07 -2.609675411100288e-07 -7.407017895833657e-07 -3.410962313907767e-07 4.765798741569853e-06 -7.102327060812341e-06 -1.6912271917223089e-06
