 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00026136654578342054 4.541394010008139e-07 -2.206976992974002e-06 -4.731967238187079e-07 -1.687829897358942e-08 -2.8856897942138894e-07 -2.918787569618257e-07 6.949262327241894e-07 5.7469977223063957e-08 8.259569295650557e-07 -4.4390119510643504e-08 -4.683486720225247e-08 2.2016910059034318e-08 1.2646549962251649e-07 1.1916771189040561e-07 -4.751152532182036e-07 -2.2801875260943885e-07 2.548724039555789e-07 -1.5837365255797151e-07 6.549884935092794e-07 2.4394910967654063e-07 4.817044359214811e-10
PC1 4.5413940100081385e-07 8.437686426105761e-07 -6.292507359375634e-07 4.880135254826475e-08 -5.8059044016381873e-08 -3.6644122953735084e-08 -2.6012792677991265e-09 4.2500881614756287e-08 1.0619862238064671e-07 -2.3936337365135116e-08 4.856098169013451e-08 -3.770460585269894e-08 2.2715383803443638e-07 6.972785487450134e-09 -1.027776036721238e-07 -1.835472837514036e-07 -1.6008992487138778e-07 2.530409352427848e-08 5.1355634499877674e-08 2.1414889730823264e-08 2.010579013997252e-08 -1.353371266559633e-06
PC2 -2.206976992974001e-06 -6.292507359375632e-07 1.7716439804355936e-05 2.0891056536060307e-07 5.893613832248207e-07 -2.088562026615215e-07 -4.919477988133109e-08 1.2117869038076122e-08 1.1719194985502451e-07 5.91927805538501e-08 -8.264412161377127e-09 6.538322883457393e-08 -1.3790747667892846e-07 4.586081440473336e-08 -1.833775728375735e-07 1.0963212881875376e-07 -1.7175093553660227e-07 1.5583532379689993e-07 -6.744709955867801e-09 -8.33844544726585e-09 -1.1067484879966736e-08 1.68086984675674e-07
PC3 -4.731967238187083e-07 4.8801352548264774e-08 2.0891056536060304e-07 1.7796374817600052e-06 1.783452228627895e-08 2.7176035672444935e-07 2.0601427778983032e-08 5.765413065528526e-08 -6.00102728172661e-08 -3.2922183028288455e-07 3.0697342049925105e-08 1.3120869056775957e-07 6.868590779905158e-08 -1.7289458715076996e-07 -1.8548937288457028e-09 -6.614121627471327e-09 6.6331018320889754e-09 -1.0353433867715988e-07 -1.4007848444509729e-07 1.166949858674216e-07 4.238263358255571e-08 3.2160000392282025e-07
PC4 -1.6878298973589324e-08 -5.805904401638187e-08 5.893613832248208e-07 1.783452228627896e-08 3.0865508818328763e-06 4.2990892915414554e-07 -2.0733636210702279e-07 -1.830458856800741e-08 -3.4936389579389417e-07 2.3655174931730373e-07 9.951545307198274e-08 1.0017270278630668e-07 -2.0991560032601762e-07 2.313155183873116e-08 -9.391095612546666e-08 -3.3858215043252616e-08 5.6681990573588095e-08 3.735252821933206e-09 -8.147364624947942e-08 -7.221735087602191e-08 -2.128981801612252e-08 -8.041651616830643e-07
PC5 -2.8856897942138915e-07 -3.664412295373507e-08 -2.0885620266152155e-07 2.717603567244493e-07 4.299089291541457e-07 5.211410386788359e-06 3.8960795172640235e-08 4.83192669339602e-07 1.6896280155526735e-08 -5.385241800853374e-08 -8.319863361731229e-08 -2.9823207298065053e-07 1.7434722275781177e-07 -2.43145761244976e-07 3.2115424749599955e-08 6.290101416363951e-08 -4.885142325789664e-08 2.365796773485023e-07 -1.0712881970680512e-07 8.206908828721887e-08 7.189788374796449e-08 -6.671528992255404e-07
PC6 -2.918787569618254e-07 -2.601279267799106e-09 -4.91947798813311e-08 2.0601427778983016e-08 -2.0733636210702276e-07 3.8960795172640255e-08 6.0171781666012625e-06 8.424091934158089e-09 9.161642190133115e-09 8.247117277753822e-08 -1.0029076598976522e-09 -1.416614571719448e-07 2.2532626544949013e-08 -1.5167335805090248e-07 -2.6717309705656845e-08 -2.1973706062142385e-08 -2.3878107272078998e-08 2.396290621954594e-07 -6.218184040218897e-08 -3.1172511230108144e-08 -9.799457958761471e-08 -6.42612545717925e-07
PC7 6.949262327241895e-07 4.250088161475631e-08 1.2117869038076034e-08 5.765413065528525e-08 -1.830458856800731e-08 4.831926693396022e-07 8.42409193415806e-09 5.015857401029835e-06 2.2271337239204064e-07 -8.139066859669967e-08 -4.134273784354089e-08 3.5230450841124137e-07 6.722065839194849e-08 2.6913789217380313e-07 -2.789813699588178e-08 -1.6642303888382344e-07 -1.0920327285457502e-07 -3.237002852765385e-08 7.032255193919734e-08 -3.10951569582959e-08 -1.1450374979624699e-07 5.745557448940355e-07
PC8 5.7469977223062904e-08 1.0619862238064666e-07 1.1719194985502441e-07 -6.001027281726607e-08 -3.4936389579389417e-07 1.6896280155526798e-08 9.161642190133151e-09 2.2271337239204064e-07 5.0602980447399466e-06 1.014295264035461e-08 1.4729574451289253e-07 -2.2385300674444297e-07 9.423574313700225e-08 -5.807860310964609e-08 5.7965625316537675e-08 -9.553328036049342e-08 3.8791555759747666e-08 6.735757312591829e-08 -4.223743471120103e-08 -5.94400042803967e-08 8.887116660244937e-08 -1.0480736384259011e-06
PC9 8.259569295650559e-07 -2.393633736513512e-08 5.9192780553850104e-08 -3.292218302828845e-07 2.3655174931730376e-07 -5.3852418008533777e-08 8.247117277753821e-08 -8.139066859669971e-08 1.0142952640354646e-08 4.769575079866126e-06 -3.612439002405621e-08 -1.4453956982152412e-07 -4.3443324962146424e-08 -1.2825687315664829e-07 -5.51302847647608e-08 3.159945776261213e-08 1.1271834332992384e-07 1.3203806082084993e-07 -1.6244107898158745e-07 -8.180387622659437e-08 -8.508569825220455e-08 -4.625037306148094e-07
