 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00038011980595676335 5.630362418470101e-07 -2.9705870399094424e-06 -7.142166563906744e-07 7.871918216738857e-07 -2.152662568663012e-07 2.482755563826733e-07 1.916824449314814e-06 8.248808706533843e-07 3.423783977747498e-07 -4.940649120586113e-07 3.7893397596338196e-07 -3.356977230116378e-07 8.108347676240986e-07 2.7259495133665493e-07 -9.391153725076079e-07 -2.6451918429519045e-07 -5.727739437773399e-07 4.896295192044321e-07 1.26275103891908e-06 2.462654291609252e-07 7.618987803849904e-06 3.643600236416347e-06 1.4527673547942028e-05 -3.736133162206085e-05
PC1 5.630362418470101e-07 1.338397913408368e-06 -1.05084009675991e-06 -4.603425730581633e-09 -7.003840079232099e-08 -1.9998093784690884e-07 2.8236531508933648e-08 1.277394931277421e-07 1.49138064040994e-07 -5.683191292693723e-08 1.4606924485387882e-07 -7.064200426975877e-08 3.040753612150872e-07 -8.003875497292033e-08 -1.379998846082683e-07 -3.016798854670411e-07 -2.290018711601544e-07 -1.6469194642548215e-08 -2.6480483759867802e-08 6.952754224554907e-08 1.0235872268056e-08 -1.564005686626682e-06 2.1232719504600365e-06 -4.384445420585002e-06 -1.7907360056527443e-06
PC2 -2.9705870399094433e-06 -1.0508400967599096e-06 2.680762330445184e-05 4.5129122229856784e-07 9.207196398054951e-07 -1.3873085993982177e-07 -5.5855386783261746e-08 -2.0759792999162379e-07 2.513085058301507e-07 -5.776938932350899e-10 -3.893421085413922e-08 -9.567915401930074e-08 -2.1809968764794535e-07 2.737779275429252e-07 -3.4225611337896935e-07 2.927715816482758e-07 -1.1534843539638893e-07 6.434352571787774e-07 7.094949550908695e-08 -2.7172216121058224e-07 1.061191586847753e-07 5.200252650493881e-07 -5.48670474934335e-07 2.244425800692461e-06 2.362935106792151e-07
PC3 -7.142166563906748e-07 -4.603425730581615e-09 4.5129122229856784e-07 2.6958673571861956e-06 5.350123593728696e-08 5.140317228760867e-07 6.927354898376447e-09 9.835336735241398e-08 -1.0806085239542923e-07 -4.832754433172149e-07 1.84855659022158e-08 1.6508586220958327e-07 1.275299363847436e-07 -4.1241398400922585e-07 -5.883691719415586e-08 -5.504421725875711e-09 1.591501520620469e-08 -1.264572062750354e-07 -3.070894453437616e-07 1.9857793288233615e-07 6.726334897472867e-08 4.2314264348509415e-07 -8.233589574045738e-07 -8.359729621652879e-07 1.403632232745112e-06
PC4 7.871918216738859e-07 -7.003840079232096e-08 9.207196398054956e-07 5.3501235937287043e-08 4.77193704498262e-06 1.0367705213652237e-06 -3.0355202755857533e-07 6.929114837702117e-08 -7.703909818406467e-07 1.657107299624415e-07 1.6704577463045965e-07 -9.25959166258745e-09 -4.109113861186602e-07 -1.797401747472529e-07 -7.943097706274369e-08 -3.676674064821137e-08 6.986036780801043e-08 1.0947231990001991e-07 -1.533225425541778e-07 -1.2774781725040505e-07 1.173853988099069e-08 -1.0744470510225685e-06 -1.8784526498447872e-06 1.3669507352788243e-06 5.211097971405757e-07
PC5 -2.1526625686630035e-07 -1.9998093784690884e-07 -1.3873085993982159e-07 5.140317228760866e-07 1.0367705213652244e-06 8.861511881750566e-06 1.618286049271906e-07 7.476334557035616e-07 -4.704424005037804e-07 -1.738604195392899e-07 -2.447461089454516e-07 -6.445471226658483e-07 3.3520319063994066e-07 -5.242954632634985e-07 2.2730764885820257e-07 -1.92487907441581e-08 -9.710790464331333e-08 3.98632739897483e-07 -1.2463154251574188e-07 2.9034682747702183e-07 1.0950770194952496e-07 -1.3339564755242643e-06 -3.3534313479182547e-06 7.272400927714763e-06 4.178482856938526e-07
PC6 2.482755563826735e-07 2.823653150893359e-08 -5.585538678326171e-08 6.927354898376494e-09 -3.035520275585753e-07 1.6182860492719067e-07 8.690582953031586e-06 2.2110976553509506e-08 8.851779663214833e-08 2.06783327715008e-08 1.8939617954383924e-08 -1.5406191440504573e-07 1.0632026147651025e-07 -2.586390856758165e-07 -3.2432639083775956e-08 3.289848809746102e-08 -1.5206739177831938e-08 2.5299065276296607e-07 -1.0473712124479863e-07 -2.9765973064334093e-08 -2.566623800572724e-07 -1.4272623905489856e-07 -1.1628715021844447e-06 3.7558299665307277e-06 -4.8732784390322404e-06
PC7 1.916824449314814e-06 1.277394931277421e-07 -2.0759792999162355e-07 9.835336735241402e-08 6.92911483770211e-08 7.476334557035615e-07 2.2110976553509466e-08 7.149433999054213e-06 4.1999842873161255e-07 -1.4557021526401534e-07 -8.826011058733112e-08 5.547038999701429e-07 1.0905996845567609e-07 2.9512622681521367e-07 -4.5325057430724935e-08 -3.4468915643421435e-07 7.675663581543679e-09 -3.2590076503870235e-08 3.247212863663115e-08 2.7286398058971544e-08 -1.7299989337320598e-07 2.05898533243034e-06 1.1198000073280455e-06 3.5322402034185064e-06 -8.187712509867494e-06
PC8 8.24880870653384e-07 1.4913806404099408e-07 2.513085058301506e-07 -1.0806085239542932e-07 -7.70390981840647e-07 -4.704424005037806e-07 8.851779663214823e-08 4.199984287316125e-07 7.711391927642116e-06 1.5524947022277504e-07 2.0166241396483965e-07 -2.2290581134365908e-07 2.2544352425995614e-07 -2.4744837993459432e-09 -4.911308884103936e-08 -1.9425194432087092e-07 9.625416928067521e-08 7.889412200621122e-08 -1.545882707311664e-07 -2.1956708672899728e-07 1.544772522489614e-07 -5.214358804198416e-07 2.527922603954347e-06 -1.091690396885678e-06 -4.4113674816046095e-06
PC9 3.423783977747498e-07 -5.683191292693718e-08 -5.776938932352901e-10 -4.832754433172149e-07 1.657107299624415e-07 -1.738604195392898e-07 2.0678332771500923e-08 -1.4557021526401547e-07 1.5524947022277504e-07 6.9397351938271725e-06 -5.4491719585631634e-08 -1.6000456633287635e-07 -1.4182844401912406e-07 3.5732597275080973e-09 -2.58432740807677e-07 1.454555172100561e-07 2.844069796067792e-07 2.749313448041325e-07 -1.9231492668645083e-07 -1.5908494049495308e-07 -2.073391200585634e-07 -8.903687917236384e-07 1.9754689304620223e-06 -9.671186302463058e-07 -2.1050723123770816e-06
PC10 -4.940649120586127e-07 1.460692448538789e-07 -3.893421085413938e-08 1.8485565902215937e-08 1.6704577463045957e-07 -2.4474610894545154e-07 1.8939617954384086e-08 -8.82601105873311e-08 2.0166241396483957e-07 -5.449171958563175e-08 6.582478784071326e-06 -1.745804398831768e-07 2.2181910026187204e-07 -2.962650895401402e-07 -5.1751284093682515e-08 -1.2659083630227343e-07 -3.389525569081233e-07 1.5866670081928494e-07 1.9044235155028484e-07 2.1405622609391022e-07 -1.6088465668856997e-08 -1.3248359371223567e-06 1.9029366996246411e-06 -3.741871687414372e-06 -4.447585852428464e-07
PC11 3.789339759633829e-07 -7.064200426975873e-08 -9.567915401930038e-08 1.650858622095833e-07 -9.259591662587535e-09 -6.445471226658487e-07 -1.5406191440504557e-07 5.547038999701429e-07 -2.229058113436589e-07 -1.6000456633287643e-07 -1.745804398831769e-07 6.497431465506969e-06 -1.6527502104130845e-07 3.4637804071893734e-08 -2.719198484858653e-07 1.6882919919457188e-07 1.5100187552472443e-07 1.4598640599098141e-07 -3.024601359760958e-08 2.5422740954970055e-07 2.1565402192165092e-07 -2.7153801223186065e-07 5.794487904196003e-07 -4.121378966695533e-06 7.503649975192456e-07
PC12 -3.356977230116372e-07 3.0407536121508693e-07 -2.180996876479454e-07 1.2752993638474355e-07 -4.109113861186599e-07 3.3520319063994066e-07 1.0632026147651019e-07 1.0905996845567629e-07 2.2544352425995588e-07 -1.418284440191241e-07 2.2181910026187188e-07 -1.6527502104130845e-07 6.084314191745712e-06 -1.1169741123021266e-08 -6.59954194296559e-08 -1.7850005839140663e-07 2.17438471295364e-09 -7.160800021880218e-08 -1.1141776631318739e-08 5.341763468796647e-08 -9.621950689964757e-08 1.6179239868577451e-06 -2.2821157077392027e-06 -1.2077811127169262e-07 1.0689169876204071e-06
PC13 8.10834767624099e-07 -8.003875497292027e-08 2.737779275429252e-07 -4.1241398400922575e-07 -1.797401747472528e-07 -5.242954632634984e-07 -2.586390856758167e-07 2.9512622681521367e-07 -2.4744837993459403e-09 3.573259727508155e-09 -2.962650895401402e-07 3.46378040718938e-08 -1.1169741123021206e-08 6.102857940624909e-06 -1.9338501757786575e-07 4.4704952669037563e-07 2.2951020268499185e-07 5.322291287819286e-08 -2.179822138220389e-08 -1.5632215874164557e-08 4.5884959154028555e-08 -9.635401155631648e-07 -7.210097966682085e-07 2.2965065495474987e-06 -1.4629676426113157e-06
