 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00028951767233520356 9.689303037407746e-07 -9.715560822965216e-08 1.1532237044513067e-07 5.710686237786715e-07 -5.156061483332334e-07 1.060191273005589e-06 3.8588184035752156e-07 9.105907737800549e-07 6.757959041120796e-07 3.652919019933371e-07 2.0595615139821535e-06 -1.5671270039459338e-06 8.962604394367763e-07 -9.085683244307345e-07 -1.224572165975188e-06 -1.2197990944412506e-06 -7.009826676284474e-07 -5.816102495951957e-07 1.4147626047029275e-06 8.586322314897363e-08 1.915098125084095e-06 -3.813437922233719e-06 2.312388054230973e-05 8.85237452619477e-06 -5.375996665057289e-06 -1.869219825200984e-05 -4.838026911097614e-05
PC1 9.68930303740775e-07 1.0282261436611154e-06 -9.233726299655912e-07 -9.608570137842162e-08 -3.232221025777121e-08 -1.6702614754809232e-07 6.010697108940822e-08 6.488066874439858e-08 8.522393300953091e-08 -2.2275899547007403e-08 7.544020524369532e-08 -1.736160015424425e-08 2.8997344397030424e-07 -4.58253655860482e-08 -1.8038657404180582e-07 -3.452792558476078e-07 -2.888149693012495e-07 1.0352905910142277e-07 -4.9123013963023465e-08 8.129664372497494e-08 -3.790605390612125e-08 -4.003675465502795e-08 -2.097031030465877e-06 9.791013495161567e-07 -6.142445325974244e-07 6.132360615522089e-07 -3.997327789290885e-06 -3.9781409748186444e-08
PC2 -9.715560822965152e-08 -9.233726299655914e-07 2.3200239739512627e-05 5.171457310712246e-07 6.727867432540703e-07 -2.3197393508603884e-07 -8.281047491620637e-08 -1.1734128628071969e-07 5.065397951419427e-07 -1.4565060699803535e-07 1.7003700597109346e-07 -2.9984636512091297e-07 -4.545260624269085e-07 2.772230224172692e-07 -4.962156338381195e-07 1.540647903153538e-07 -3.8657464308714534e-08 3.848232122934265e-07 2.0938148777481646e-07 -2.429920186724737e-07 -1.7542810648533332e-07 2.525325377649459e-06 -4.061604559646981e-06 1.4722189616318693e-06 1.69513228345075e-05 -4.910382256856577e-06 1.4917159828952628e-06 -1.8084464625629005e-06
PC3 1.1532237044512999e-07 -9.60857013784217e-08 5.171457310712246e-07 1.9817315611435933e-06 6.704216881839069e-08 5.094955182649026e-07 -3.6519850277596486e-09 1.982302348870822e-07 -7.912303907569369e-08 -4.532786226223622e-07 6.928042639462252e-08 1.4541393966522005e-07 2.9490324547303935e-08 -3.054914499886348e-07 3.086224933858272e-08 -1.839651613400389e-08 8.46093692306985e-08 -1.8344329912969616e-07 -2.2231647787626218e-07 1.747554549421274e-07 5.4255692599788934e-08 -3.10176590642098e-07 8.841066388658837e-07 -4.064615923371242e-08 2.2342892035331478e-06 -1.4524126993435198e-06 -1.5976067844787458e-06 3.956266695408788e-07
PC4 5.710686237786714e-07 -3.2322210257771214e-08 6.727867432540704e-07 6.704216881839065e-08 3.831756156895805e-06 8.284563081524431e-07 -1.4871513246939778e-07 8.32678540440094e-08 -5.88157678319702e-07 2.134079004419285e-07 1.3252162238119114e-07 1.0982430420009794e-07 -4.2037824358072027e-07 -2.1716860493653592e-07 -7.679919957136654e-08 -9.528443258653499e-08 4.11475242975181e-08 5.59344548155994e-09 -1.9518666097004505e-07 -1.1808796496034747e-07 6.735042060677791e-08 -1.620156061188196e-07 3.6528550544107717e-07 -4.538672074709434e-06 3.853889874409366e-06 -6.914643347986285e-06 2.281738959251433e-06 4.2029892826245234e-06
PC5 -5.15606148333234e-07 -1.670261475480922e-07 -2.3197393508603934e-07 5.094955182649026e-07 8.28456308152443e-07 7.4975367379628685e-06 2.158101403433785e-07 5.441121196785925e-07 -4.0305652855698284e-07 -1.981189827132e-07 -1.5927470997550485e-07 -5.856392020772786e-07 2.2804034269679206e-07 -5.165325525502542e-07 2.767169431751346e-07 -5.0968236377632453e-08 -8.163947474273448e-08 3.488808676061167e-07 -1.5495968526536634e-07 1.3892673243616902e-07 5.7696090760868115e-08 -8.634195383756123e-07 -8.230911985388004e-07 -1.6034287046587165e-06 3.0315120953624467e-06 -2.194177883512993e-06 7.897201693444894e-06 -2.1516567282672023e-06
PC6 1.0601912730055898e-06 6.01069710894083e-08 -8.281047491620608e-08 -3.651985027759551e-09 -1.4871513246939786e-07 2.158101403433788e-07 7.219112407989445e-06 -1.2123685942024417e-08 2.3801476019697919e-07 1.1104717267188729e-07 5.230421120385068e-08 -1.9931711089547848e-07 7.338832063389622e-08 -1.1094194188435849e-07 -1.290676713681176e-07 -4.039074897837132e-08 -3.3665486363855695e-08 1.1858331216682328e-07 -2.3087225517523775e-07 -9.451369269686274e-08 -2.572307167116645e-07 1.1558210395368543e-06 -2.8437462288452236e-06 -1.4314086359505802e-06 -3.101874043612711e-06 -3.824723455836537e-07 2.992250664170146e-06 -4.86689158926067e-06
PC7 3.8588184035752113e-07 6.488066874439862e-08 -1.1734128628071966e-07 1.9823023488708228e-07 8.326785404400924e-08 5.441121196785925e-07 -1.2123685942024597e-08 5.971241765133632e-06 3.9592138695883834e-07 -1.1343418748259854e-07 -7.316636623227218e-08 6.016307842501842e-07 9.820875313589477e-08 2.1755344689215105e-07 -9.474802253965122e-08 -2.01342391671577e-07 -1.4626088993511374e-07 -7.628654894990273e-08 4.502526321629855e-08 3.60118579925472e-08 -1.455645935493029e-07 1.215507092539365e-06 3.412925867841077e-06 -1.7771920886531765e-07 -3.4041309125028935e-07 -3.788252768197344e-06 2.418961790265591e-06 -5.49424074398988e-06
PC8 9.105907737800557e-07 8.522393300953103e-08 5.065397951419432e-07 -7.912303907569359e-08 -5.88157678319702e-07 -4.0305652855698305e-07 2.3801476019697908e-07 3.9592138695883845e-07 6.491461716896375e-06 1.8880996654914357e-07 9.916534944307514e-08 -3.580205729069759e-07 5.713492165233921e-08 5.715514248510591e-08 -5.368185512803444e-08 -2.9329152235364284e-07 2.1499549526116025e-08 5.7062855943759606e-08 -2.9874005294183946e-07 -1.5670147080188694e-07 1.3131091528146184e-07 2.1903331549834416e-07 -3.466195926352562e-07 2.359687982902299e-06 -3.2647031284274964e-06 -2.1524063686327532e-07 -2.5041614325529765e-06 -7.675038703949573e-06
PC9 6.7579590411208e-07 -2.2275899547007397e-08 -1.4565060699803543e-07 -4.532786226223623e-07 2.1340790044192844e-07 -1.9811898271320043e-07 1.1104717267188721e-07 -1.1343418748259849e-07 1.8880996654914365e-07 5.629238933790366e-06 -1.7173605008646334e-07 3.077165016386422e-08 -2.4476525718298944e-07 -3.559701432935632e-08 -3.9298974631241376e-07 1.4536050918239988e-07 2.563383716294761e-07 3.160173027181699e-07 -9.747506980532844e-08 -7.573958973618852e-08 -2.9609013706127666e-07 1.7541746165160095e-07 -2.111050797904431e-06 1.1397057283589558e-07 3.4030305429407426e-06 1.4415250410444658e-07 -1.959081598537699e-06 -1.563331326940574e-07
