 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.0001469442125841334 -2.6834072028103155e-07 3.56292637376279e-05 0.00024739437967633227 -3.542726800058477e-05 -1.3185448376195234e-06 1.4060771622001291e-08 1.306159360664235e-06 -1.3952554763229294e-08 -3.449041695362501e-05 -2.8512770754601084e-05 -6.286019289757811e-05 -1.821887350347152e-05 0.0001337232657709428 -0.00011415212115703341 -2.989779637915148e-05 -6.42411833636238e-05 -8.445941626851301e-05 -8.804994668475389e-05 4.917440934866474e-06 -0.00012719732222830863 -4.745367103191098e-05 -4.6036949522497024e-05 -8.615983618221856e-05 -7.82496363401556e-05 -4.064335449541642e-05 -9.500642553791364e-05 -8.253991734742639e-05 0.00018958799979369408 -2.1974849803946503e-06 1.992210619096557e-06 3.039360458573056e-06
yob -2.683407202807653e-07 1.92953923645413e-07 1.7801729041046885e-07 1.0122158424600159e-06 -1.380327648131978e-07 -1.0854181378812051e-09 1.057357944303151e-11 4.125268383302275e-09 -3.182361773182383e-11 -2.2288940906874674e-07 2.1393254580276436e-05 7.53267378006172e-06 -1.3457247439332143e-05 -4.650602601970911e-06 -7.2702535210577845e-06 -5.623853027722363e-07 -8.121689503860575e-06 1.199584617063518e-05 -4.345194124729759e-06 -1.2345759290935415e-05 1.2909194331687111e-05 -1.0304547813544842e-05 -4.6788265161433375e-06 1.8597605731433675e-05 7.594301732251016e-06 -2.000655228978754e-06 -2.269090551188519e-06 1.1489391392959776e-05 -2.4924101186964996e-05 -3.434264557599792e-08 4.002853450273574e-08 4.518035577773725e-08
age 3.562926373738503e-05 1.7801729040956046e-07 4.888454176813477e-05 0.0004416402188960234 -4.836839586952324e-05 -1.4287176803400697e-06 1.2259907043817657e-08 1.4224983104834052e-06 -1.2226265897850737e-08 -9.939730791454328e-06 5.914917232875666e-06 -1.6877734328589694e-05 -1.841257322318772e-05 -2.188394996203468e-05 4.872238063773365e-06 -7.953738739917832e-06 -1.4547034579912372e-05 -1.0607544721984918e-05 -1.067434617831233e-05 -1.3061423077902665e-05 4.127031674598662e-06 -2.378898863602744e-05 -9.957589605861448e-06 -3.862622589989394e-06 2.37397569319823e-05 -4.561840039859505e-05 -3.775327865124578e-05 -2.3051068634022235e-06 3.131041793646185e-05 -2.7155323636453133e-07 -3.716216399701548e-08 -1.3304714907752104e-07
sex 0.0002473943796727829 1.0122158424493585e-06 0.0004416402188948408 0.006361251684325867 -0.0005661177361265418 -1.2098783223886807e-05 9.944284782364503e-08 1.4705635411354305e-05 -1.1613590714527104e-07 -2.004217905114963e-05 -0.00021247010521719252 -0.0002685711993559351 -1.9278211403411728e-05 -0.0005578772667739145 0.00014564451962618643 0.00011454290181429249 0.00010911892540419774 -0.00017456128464676216 -0.0002442326159121918 -0.00017693135207907343 9.020894559058342e-05 -0.00041857855957613257 5.749184464541438e-05 -0.00011367243242781139 0.000165867298844055 -0.00028335360347989444 -0.00027121474669400386 -6.454184412050122e-05 1.3615887066507827e-05 -2.56556900326077e-07 -7.804583425545171e-07 -3.743831418025326e-06
age_sex -3.542726800026946e-05 -1.3803276481218121e-07 -4.8368395869477276e-05 -0.0005661177361274035 5.776702285707834e-05 1.4186049351936913e-06 -1.2189070855893904e-08 -1.6276688247068057e-06 1.358043574762894e-08 1.180374918558025e-06 1.0911429254339853e-05 2.5886379905619634e-05 -6.54414503485488e-07 4.885903606681321e-05 -2.5930465174853814e-05 3.900180973163633e-06 -4.95784798543022e-06 2.235491180401056e-05 1.3440816033884324e-05 2.4754593385645413e-05 -8.708302689403587e-06 3.782344137013561e-05 -8.32750812719477e-06 1.261830598200664e-05 -2.4720066627056296e-05 2.9870252858246613e-05 2.7778151523245334e-05 -1.1778228509455641e-06 -3.419334813439456e-06 4.980595193752495e-08 1.6128268418383592e-07 3.563049655236744e-07
age2 -1.3185448376132632e-06 -1.0854181378562965e-09 -1.4287176803414336e-06 -1.2098783223936809e-05 1.4186049351966364e-06 4.3949490293619355e-08 -3.908893320489607e-10 -4.377620530583127e-08 3.898820928283016e-10 2.091718567495285e-07 2.92522889563785e-07 6.377879936930837e-07 1.7883558065458983e-07 9.202785065764706e-07 -5.284938165730732e-07 3.7747600163515715e-07 2.742874239663814e-07 6.66435884569383e-07 -1.0543553592524704e-07 4.085355479715754e-07 -2.547164674412848e-08 5.998416466000456e-07 1.2555311517371005e-07 3.7565398992328235e-07 -6.775387536812502e-07 1.2323878211080478e-06 8.9419818354128e-07 -1.2420203783022082e-07 -9.931668916112526e-07 5.791614254069016e-09 2.2444506297178422e-09 5.0271497982479735e-09
age3 1.406077162195463e-08 1.0573579442832589e-11 1.2259907043839595e-08 9.944284782418938e-08 -1.2189070855931126e-08 -3.9088933204926257e-10 3.57933416435219e-12 3.896961171107821e-10 -3.5723040671679595e-12 -1.7716843909707045e-09 -1.2634104672258036e-09 -5.327397389299017e-09 -1.439245929619746e-09 -8.544534421271509e-09 4.538772554684044e-09 -5.179134679318291e-09 -3.2182194704051336e-09 -6.271501275977596e-09 2.4858936472971608e-09 -5.520071932286455e-09 5.011347595849179e-10 -5.8157979986343404e-09 -1.2779146125597003e-09 -1.9774242479644476e-09 6.310206468830952e-09 -1.0482473338786475e-08 -7.2675653194763105e-09 3.915028053243365e-09 5.787948305110461e-09 -4.402457596356725e-11 -1.5268723595760892e-11 -3.624285622305769e-11
age2_sex 1.306159360656422e-06 4.125268383275242e-09 1.4224983104838684e-06 1.4705635411398432e-05 -1.6276688247088638e-06 -4.3776205305799696e-08 3.896961171101714e-10 4.8549006215731346e-08 -4.224568414554873e-10 3.581906054257224e-08 -4.4729554424400744e-08 -6.680014164183401e-07 -3.509206681371418e-08 -1.406840763568319e-06 8.142290281556519e-07 -3.8571516668356764e-07 -1.3661268533376137e-07 -6.517693424205938e-07 -7.357718518534156e-08 -8.563596488716345e-07 3.040229168343544e-07 -1.0444533841335068e-06 2.2926114660319824e-07 -1.9842845732446044e-07 9.766814600424433e-07 -9.210975006385289e-07 -7.598530856595635e-07 3.3078135678765297e-07 -1.356405901463919e-07 -1.1131160275273955e-09 -4.093166645497434e-09 -8.38492091594589e-09
age3_sex -1.3952554763174547e-08 -3.182361773160894e-11 -1.2226265897867259e-08 -1.1613590714578309e-07 1.3580435747660888e-08 3.8988209282840835e-10 -3.5723040671660365e-12 -4.2245684145590415e-10 3.801630871700337e-12 -2.1989508400902683e-10 -1.0904155541269504e-09 5.543021729990092e-09 2.6778386625302956e-10 1.1470361339576543e-08 -6.660993304013981e-09 5.771136413786612e-09 2.9034441133116324e-09 5.888116270821245e-09 -1.627133610158973e-09 8.201452707777245e-09 -2.166210180760729e-09 8.35708782246311e-09 -1.525374444281116e-09 4.5751897372878943e-10 -9.1195893584885e-09 8.347704975775268e-09 6.3919066343717585e-09 -5.0815109157823125e-09 2.3282243486178087e-09 1.1385246527813943e-11 2.525989408031134e-11 5.1638756658968105e-11
PC_3 -3.4490416953621135e-05 -2.2288940906864102e-07 -9.939730791449508e-06 -2.0042179051108845e-05 1.1803749185533006e-06 2.0917185674939096e-07 -1.7716843909695212e-09 3.581906054271442e-08 -2.198950840102712e-10 0.04440601764363839 0.0010271361181474529 0.0016775943250219674 0.0019094055289020893 -0.005591428413577851 0.003262603349778771 0.006221594836624681 -0.005465825536821077 -0.0027462251608679784 -0.0018304867306161187 0.004351127068855038 0.006610905840148883 0.006327570919213288 -0.003890843138365486 -0.015593267738780385 -0.0013820081358941604 -0.001731527569607199 0.004613034441472308 -0.0033361803625690184 0.011000213583355161 -1.3688193339075088e-05 1.8336514921684497e-05 1.936786521899467e-05
