 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0352832229781092e-05 3.0217099117333684e-08 -3.2546347678577227e-06 -1.7163157593319394e-05 1.0881917220045624e-06 6.35374458278978e-08 -3.7584582320018104e-10 -2.1968042247385732e-08 1.3888122556687876e-10 3.6798481816561885e-06 -2.6967233720356068e-06 4.1554517704979804e-06 -3.8478391884362905e-05 4.819375538262295e-05 -6.872756152768391e-05 4.695378077304326e-05 -4.067883863667114e-05 -4.812497297917905e-06 -7.360913936226448e-05 -5.435917386189997e-06 -1.4392383213596339e-05 -4.918880465219563e-05 1.8284401125987794e-06 -3.5061240433045525e-05 -5.192706184152636e-06 4.712970257349072e-06 -3.8922567527745364e-05 -4.498696216682909e-05 6.30875842115817e-05 -5.972525112145632e-08
yob 3.0217099117301305e-08 9.848208340378454e-08 1.5601132098892172e-07 3.87455513267105e-07 -4.461723702610794e-08 -6.917918612797472e-10 -2.783701307376997e-13 6.310451051694096e-10 -1.3958072320520733e-12 7.436170542602751e-07 6.944427918918092e-06 5.472087901449392e-07 -6.79989117287451e-06 -1.5817255872672662e-06 -3.094533404880683e-06 1.5128510879955478e-07 -2.439090193183093e-06 4.6235363108451005e-06 -1.6808175246712839e-06 -4.20544105448024e-06 5.754516691746949e-06 -5.4564087906905435e-06 -2.7495834777694485e-06 8.541463630926516e-06 2.7196606595220756e-06 6.319997430660113e-08 -2.2585202772505204e-06 2.9025011441642105e-06 -1.1397430974335884e-05 -6.221988444383232e-09
age -3.2546347678554247e-06 1.5601132098866176e-07 4.2626286782727186e-05 0.0006345545493161434 -4.233459728323147e-05 -8.550122872249098e-07 5.341210250478896e-09 8.525882638877906e-07 -5.329082770454049e-09 1.1501141161659805e-06 -2.625890217868564e-06 -5.963157860298972e-06 -1.6948809290366385e-05 7.5198507234330785e-06 1.495434308879146e-05 1.0719348017597891e-05 2.867409429845764e-06 3.263759330140836e-06 1.3482786625057293e-05 -6.619696404713505e-06 -1.5529435124603466e-05 -1.0259371650279307e-05 -3.650076706079429e-05 9.482332281358758e-06 8.183217575166147e-06 -4.916324525106291e-06 -4.0929385301759554e-05 -2.0181832485768497e-05 1.052253642947703e-05 -7.875492959564318e-08
sex -1.7163157593649578e-05 3.874555132642471e-07 0.0006345545493150917 0.01652280877147398 -0.00107073358198393 -1.2472313705515756e-05 7.658990643224138e-08 2.1160318115395534e-05 -1.3042095574376907e-07 1.543202104403146e-05 9.25058971240619e-05 -4.085394564613538e-05 0.00010562161967159236 -3.030867143889451e-05 0.00017632922246281398 0.00020768894761398577 8.979283085229901e-05 0.0002633799384004387 0.0001772203990206773 -0.00039490705505498103 1.5917396979926833e-05 -3.597443450373582e-05 -0.0001036772761026592 -6.672743030857038e-05 0.00030249298631952715 0.00032030533513730187 -0.00040669787423686354 -0.00021672742549921193 -6.094789021745143e-05 -1.266513100565321e-06
age_sex 1.088191722013988e-06 -4.461723702613435e-08 -4.233459728316215e-05 -0.0010707335819840013 7.163594659049836e-05 8.518858846631117e-07 -5.326590960663726e-09 -1.4485304226623425e-06 9.08592494892798e-09 -2.0331889905658196e-06 7.744545237427168e-07 9.695234855540534e-06 -5.201733328305718e-06 1.008856631829932e-06 -1.777087385601126e-05 -1.3076766973040686e-05 -8.886252964128436e-06 -1.2721007274744298e-05 -1.5093993933319896e-05 2.261720023940287e-05 -1.6842138659696443e-06 2.3760730078595055e-06 9.678638848557574e-06 8.33012226861967e-06 -1.714767689537913e-05 -2.183125826507934e-05 3.0241398627131867e-05 1.56459178105669e-05 3.2912233705636166e-07 1.7139107949606416e-07
age2 6.353744582763479e-08 -6.917918612706658e-10 -8.550122872249682e-07 -1.2472313705538971e-05 8.518858846646528e-07 1.755472478792058e-08 -1.1160616063302403e-10 -1.750490886738196e-08 1.1129488869303184e-10 5.657930071057453e-08 3.9321729962003793e-07 2.428768024423496e-07 2.1489851510155034e-07 -1.2297267954851384e-07 -4.3314111142450616e-07 -2.3931624933754215e-07 -2.0549058117575257e-07 1.221690216346306e-07 -4.2207718270988966e-07 -8.105887281533839e-08 4.2425770397743965e-07 2.974746677564283e-08 7.724627480200406e-07 8.902675128076812e-08 9.794203839419918e-09 1.3664970182455203e-07 7.544641302338442e-07 4.3797658319935773e-07 -6.328830141155879e-07 3.0783012082454922e-09
age3 -3.7584582320366797e-10 -2.78370130699485e-13 5.341210250479688e-09 7.658990643239875e-08 -5.326590960674188e-09 -1.1160616063303161e-10 7.203523567020838e-13 1.1128096740487201e-10 -7.181584856350202e-13 -8.865546428501793e-10 -3.350601326875509e-09 -2.0662633725660753e-09 -1.528599196274974e-09 8.021089629619983e-10 2.833445108266834e-09 1.6300852722771303e-09 1.7538044641091976e-09 -1.3480469739225412e-09 3.0368622779418514e-09 1.2320141650981454e-09 -2.763487380145551e-09 1.7712247627622082e-10 -5.44335271935919e-09 -1.3458405248562897e-09 -8.125590084955807e-10 -1.1068895629505173e-09 -4.622741245246071e-09 -2.5738122294025163e-09 5.38329567052699e-09 -2.8759422085761312e-11
age2_sex -2.1968042247003928e-08 6.310451051554975e-10 8.525882638863917e-07 2.116031811539809e-05 -1.4485304226624215e-06 -1.7504908867350992e-08 1.1128096740466152e-10 2.986516851883371e-08 -1.9042893748911674e-10 4.6016722346391204e-08 -1.0961306250731342e-07 -2.997092275751421e-07 8.401782046054996e-08 -1.991600355193347e-08 4.550327395758576e-07 2.575644251130684e-07 2.0899716243873216e-07 1.8869889015862763e-07 3.8384722371759316e-07 -3.389813964413149e-07 4.564647728913908e-08 -2.4945881479860347e-08 -2.677185591746283e-07 -2.528513556029553e-07 3.182881977798667e-07 4.10151001041623e-07 -6.329117016382425e-07 -3.074004300654862e-07 7.265066669721581e-08 -4.351254261594297e-09
age3_sex 1.3888122556668747e-10 -1.3958072320708815e-12 -5.329082770445433e-09 -1.3042095574379178e-07 9.085924948928935e-09 1.1129488869283893e-10 -7.181584856337072e-13 -1.9042893748912592e-10 1.2324721715819366e-12 -1.7129815653033614e-10 1.1366579470460396e-09 2.4232671447246486e-09 -4.309448755010029e-10 1.7380726332685636e-10 -3.332365238971186e-09 -1.5000386895184995e-09 -1.4106087591065597e-09 -9.008195227974138e-10 -2.9062568539718013e-09 1.449926102419194e-09 -3.7536697051415175e-10 4.860741690334293e-11 2.1005997223090995e-09 1.968537063406979e-09 -1.932364343166771e-09 -2.3333186632833816e-09 4.025676145899308e-09 1.6266254236054996e-09 -8.278987947805015e-10 3.1633529354160436e-11
PC_3 3.6798481816570876e-06 7.436170542602242e-07 1.1501141161360322e-06 1.5432021043353916e-05 -2.0331889905189283e-06 5.657930071119571e-08 -8.865546428541666e-10 4.601672234541558e-08 -1.7129815652406494e-10 0.025712777119088277 0.0007408849589219736 0.0017830990846966195 -0.00032878684330234014 -0.004415017064350109 0.001844720726767064 0.003697453920777905 -0.003958227847110725 -0.0002854227509835373 -0.001296784762425112 0.0005637238730053142 0.00491769133750352 0.0025992794010585756 -0.0014994261965427837 -0.009271463433686407 0.0010444982222496215 -0.0007913816283322383 0.003117001138731198 -0.0006553399487086936 0.004699300122486054 6.317122884574487e-06
