 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.0016750400546526063 -1.0014888385780104e-06 -0.001521465859355324 2.3464318864470893e-05 -1.1836268361800604e-07 -0.00022785544444966355 -0.0002801493851609764 -0.00019675814357645192 -0.00014733721628800843 0.0007401708096132419 -0.00039897674708963305 0.0003321487927691807 -0.0004027065322704818 0.00013854953704564343 -0.00037711447372691204 7.036246774313879e-05 -0.00022462654056367188 -5.6159299829876925e-05 -0.0003280089594350125 -0.00047635887790172925 -0.0004834949615703368 0.00026605148414156674 -0.0002389195475803203 -0.0007025523437871154 0.0002961546701185958 -2.4538350738490885e-06 7.169456992441442e-07 3.9600846484934515e-06
yob -1.0014888385780778e-06 3.3838092327804466e-07 1.5528674173323133e-06 -2.020934947086838e-08 1.0435166658175138e-10 6.811033898666093e-06 2.5342717477988655e-05 6.435615520975714e-06 -3.469091764935547e-05 -1.591445857678253e-05 -1.7626524800184082e-06 1.7975236939876328e-06 -1.3811566103721709e-05 1.8352593232784165e-05 -1.0052641463965466e-05 -2.560743092373494e-05 3.242586521245828e-05 -2.8797272140503687e-05 -6.5869421922962304e-06 3.5359473737295105e-05 1.5003489532298853e-05 3.600833684697317e-07 -8.04624122969604e-06 2.253372143554585e-05 -4.585142156074984e-05 -3.251358777739622e-08 2.927999802897127e-08 1.9342208756878198e-07
age -0.0015214658593552589 1.5528674173317278e-06 0.0014729887152050503 -2.3046378209613204e-05 1.179107548245127e-07 0.00024077867692120592 0.00037020760453567835 0.00025720973084886054 1.8403937975798428e-06 -0.0005659167467697884 0.00020913093972140144 -0.00019681958111817543 0.0002343970194399105 -0.00018650088041230416 0.00023040095873443347 -2.4694411696730897e-05 8.237576445600511e-05 -9.581838580102226e-05 0.0002744096090117149 0.00042894761526927053 0.00041733033930290656 -0.00028965119019470366 0.0001306332856171557 0.0006026120112860814 -0.00015927033765771246 -1.3784680933219187e-06 1.4882582324233868e-06 3.463299104429833e-06
age2 2.346431886446923e-05 -2.0209349470873624e-08 -2.304637820961282e-05 3.623213491147114e-07 -1.8622647187523327e-09 -3.4618569537851405e-06 -5.465462191525454e-06 -4.201648065471095e-06 -4.094908962316506e-07 8.549301802577039e-06 -3.1830552130131495e-06 3.0562954647923073e-06 -3.921354903489515e-06 3.43310761888478e-06 -4.038116984212148e-06 -4.127973646776988e-08 -4.804925717641624e-07 1.0573837019095168e-06 -4.194078150024507e-06 -6.315807109893614e-06 -5.885904440306453e-06 4.734075545857232e-06 -2.147064668773931e-06 -9.411435800794235e-06 1.75293316635939e-06 2.3492456863795778e-08 -2.0916817935622796e-08 -5.9117859002934776e-08
age3 -1.183626836179934e-07 1.0435166658172996e-10 1.1791075482450855e-07 -1.8622647187522986e-09 9.616341867374827e-12 1.6218908319721713e-08 2.796902558428261e-08 2.2890508394711548e-08 1.3505054220511254e-09 -4.2372899071139706e-08 1.5033172212972298e-08 -1.5166730071243084e-08 2.063508448679422e-08 -1.9198163292020845e-08 2.155358478105923e-08 8.085810587109327e-10 2.7700181363991117e-10 -4.989565643925882e-09 2.0047611831795166e-08 3.207943619351158e-08 2.7081839515943536e-08 -2.5345141948970982e-08 1.0760943451918224e-08 4.894735442506181e-08 -6.992485312150667e-09 -1.3330422865528975e-10 9.85139920378103e-11 3.2635824441045947e-10
PC_3 -0.00022785544444970662 6.811033898666001e-06 0.00024077867692126126 -3.46185695378607e-06 1.6218908319726805e-08 0.06391633801878402 0.002163334089867306 0.002051611181903483 -0.0048226998063637125 -0.01370475792554197 0.005632041760967294 0.007822123510666225 -0.010263921398008255 -0.0011991925008703879 -0.0007447933752566595 0.0031277437151952902 0.014881045081226674 0.006270999557567915 -0.006208285078223293 -0.022582149715726803 0.002522122420952036 -0.0013419253940849653 0.007702893600517739 -0.0022603208990637992 0.013647053801163617 -2.937369897851854e-05 3.386122747945117e-05 5.009040737990911e-05
PC_4 -0.0002801493851607672 2.5342717477988648e-05 0.00037020760453549935 -5.46546219152274e-06 2.7969025584269237e-08 0.002163334089867286 0.2288198628708297 -0.010270046575806059 0.006882493250628967 -2.8247997550602402e-06 -0.005117293011924042 -0.011090514618395888 -0.0011967216063461614 -0.021671011173076935 0.0045559973342255335 0.018261190083141504 -0.029509970383959742 -0.010594682543008221 0.01786981870046139 0.014710436871272664 -0.010287398917221273 0.006100735365550115 -0.0068292336063416606 -0.00031196724519245116 0.00977303268426471 -1.664435139993701e-05 0.00013694623000339812 9.148055420343626e-05
PC_5 -0.00019675814357634545 6.4356155209757636e-06 0.0002572097308487797 -4.201648065469901e-06 2.2890508394705844e-08 0.002051611181903461 -0.010270046575806015 0.30013603070569406 -0.0035232287337638286 -0.0013369736388656914 -0.001229293096201631 0.004745247892877776 -0.025815069363175278 0.0095446835809864 -0.027163383388125514 -0.022154262278866032 0.001457992144192175 -0.021324743647939685 0.020021618774133276 -0.03472791234572147 0.013674562429707996 0.00763002229415537 0.0010064973104735398 -0.0030312014676320866 0.024575372453060053 2.421564997704017e-06 -5.2118638963467475e-05 3.5344022004329583e-06
PC_6 -0.0001473372162879406 -3.469091764935554e-05 1.8403937975139693e-06 -4.094908962306174e-07 1.3505054220458488e-09 -0.004822699806363732 0.006882493250628927 -0.0035232287337638355 0.372257635379416 0.011593796163203092 -0.004832190964836858 -0.017194193340330895 -0.017557666615949177 0.011586867818310517 -0.014404457431962394 -0.000518086673904168 -0.008686854804593074 -0.03556610034382289 0.02297492049033454 0.03754196521235952 -0.009965085613582237 -0.00024766534603434055 -0.009170289745300304 -0.0035121110570436064 -0.017487924105237824 3.9971476838535814e-05 -2.4405105269627607e-05 -4.417197164723456e-05
PC_7 0.0007401708096133713 -1.591445857678276e-05 -0.0005659167467699499 8.549301802579717e-06 -4.237289907115428e-08 -0.013704757925541988 -2.8247997551479014e-06 -0.0013369736388657478 0.011593796163203076 0.4579862464276359 0.015306506866913186 -0.014264513946536618 -0.029097635925657034 0.018580171966670757 0.01289325710812332 0.04704464849964279 0.015142748983584179 -0.04279954950854191 -0.029867309926928903 0.043650580602225444 -0.019250183376660773 -0.019427036557154737 0.003323056910483586 0.007978905030789398 -0.01776606705441621 3.8626866277199767e-05 -8.653260081667299e-05 -0.00010986599725547345
PC_8 -0.00039897674709005464 -1.7626524800180296e-06 0.00020913093972182566 -3.1830552130198686e-06 1.5033172213007106e-08 0.005632041760967353 -0.005117293011923915 -0.0012292930962015398 -0.004832190964836851 0.015306506866913046 0.48491793627735835 0.005081483203655801 0.028839901703747062 -0.001475894495217357 -0.012586367892263061 -0.03168685343741328 0.012119209170637373 0.05045298452888494 -0.022465196980548257 0.013451424172629794 0.02800810549592075 0.01198069163629415 -0.008918308318767078 0.011593740374023645 -0.02023885417246188 9.956832113091933e-06 -1.2690894060419737e-05 -5.4878419465840465e-05
PC_9 0.00033214879276948373 1.7975236939873266e-06 -0.00019681958111848326 3.0562954647972036e-06 -1.516673007126858e-08 0.007822123510666185 -0.011090514618396 0.00474524789287771 -0.01719419334033091 -0.014264513946536527 0.0050814832036558165 0.6604094203358626 0.032703706417809175 -0.005051351310733049 -0.0352006351046989 0.016624981882830812 -0.005551210362668931 -0.010847182913313528 -0.024204328350983056 -0.025874222683912766 -0.008484262927678258 0.003465472790110419 -0.0031384313415211357 -0.01686862232269591 0.03864779080286115 -1.1707936713913615e-05 1.1996530815977299e-05 4.829017657021181e-05
PC_10 -0.00040270653227053517 -1.3811566103721306e-05 0.0002343970194399815 -3.921354903490693e-06 2.063508448680064e-08 -0.010263921398008254 -0.00119672160634613 -0.025815069363175246 -0.017557666615949166 -0.02909763592565701 0.028839901703746968 0.03270370641780921 0.8220857443158444 0.035031737985391574 -0.03113602877421375 -0.026394211795644648 0.0010835861132811682 0.03558359739852204 0.00338108616464495 -0.021387878666183423 0.024328029127385263 0.0043852925326224096 -0.014734704827327836 -0.0026001397368039655 -0.02446089392625987 -1.0330867477630902e-05 -0.00011824732507535458 -8.228866003792035e-06
PC_11 0.00013854953704550577 1.8352593232784266e-05 -0.00018650088041218237 3.4331076188829083e-06 -1.91981632920115e-08 -0.0011991925008703716 -0.02167101117307697 0.009544683580986412 0.011586867818310507 0.018580171966670684 -0.0014758944952172782 -0.005051351310733132 0.03503173798539159 0.7459997316025602 -0.01767350014173349 -0.015682801787540272 0.02156075162670242 0.05609836339558026 -0.012639941006730583 0.032787447119951005 -0.03131284561541289 -0.01731663205378611 -0.005031596163765961 -0.009166453905048024 0.06134955805467965 -8.193757357478328e-06 -0.0001119982527307466 -1.1841819389447353e-05
PC_12 -0.0003771144737271948 -1.0052641463965278e-05 0.00023040095873472376 -4.038116984216771e-06 2.155358478108335e-08 -0.0007447933752566229 0.004555997334225694 -0.02716338338812546 -0.014404457431962371 0.012893257108123226 -0.012586367892263113 -0.03520063510469886 -0.03113602877421374 -0.01767350014173355 0.8161291428875576 0.04042418079005341 -0.0012671958628285344 -0.01930769853789891 0.004743624013756587 0.03966063636099965 0.03361072974497223 0.019829335054219698 0.02365506977067409 0.02398529622221026 0.006191950327127163 -1.807025571616415e-05 -1.437631956775517e-05 -4.7337447808166394e-05
PC_13 7.036246774329366e-05 -2.560743092373501e-05 -2.4694411696880323e-05 -4.12797364653625e-08 8.085810586985028e-10 0.003127743715195252 0.018261190083141556 -0.02215426227886611 -0.0005180866739040725 0.047044648499642856 -0.03168685343741333 0.016624981882830847 -0.026394211795644735 -0.015682801787540276 0.040424180790053284 0.8729128709336937 0.01475964964978967 -0.01873254898241631 -0.024803793448842846 0.03727902010266845 0.036135449633070735 0.008433782467426251 -0.04527896674759275 -0.04089900194548587 -0.018875136872201437 -6.718238887732901e-05 -2.3151317073688874e-05 -7.383809561221017e-05
PC_14 -0.0002246265405637263 3.2425865212458484e-05 8.237576445606053e-05 -4.804925717651078e-07 2.770018136449013e-10 0.014881045081226684 -0.029509970383959843 0.0014579921441921844 -0.008686854804593077 0.015142748983584293 0.012119209170637347 -0.00555121036266893 0.0010835861132812475 0.021560751626702526 -0.0012671958628285391 0.014759649649789711 0.8501923652775275 -0.008432720728042445 -0.003460397013156764 0.014241195383752124 -0.023388083286276 -0.00802242537485389 -0.0064026625315593685 -0.07084712240699097 0.011962546543730607 3.0357888123766486e-05 -0.00017243114832566673 1.5979453409881303e-05
PC_15 -5.6159299829919704e-05 -2.8797272140503596e-05 -9.5818385800986e-05 1.0573837019089753e-06 -4.989565643923269e-09 0.006270999557567926 -0.010594682543008226 -0.021324743647939702 -0.03556610034382286 -0.042799549508541916 0.050452984528884984 -0.010847182913313559 0.03558359739852208 0.05609836339558027 -0.01930769853789889 -0.018732548982416424 -0.008432720728042452 1.0357751217144278 -0.04012704362623841 0.00019247533168235379 0.028710275210572567 0.0024145646566946727 0.012650614788384106 0.009708396412314092 -0.035263903581858526 2.1191255496134707e-05 4.0174580219033496e-05 3.857839585928377e-05
PC_16 -0.0003280089594350946 -6.586942192296295e-06 0.0002744096090118157 -4.1940781500261165e-06 2.0047611831804046e-08 -0.0062082850782233375 0.017869818700461507 0.020021618774133325 0.02297492049033454 -0.029867309926928997 -0.022465196980548417 -0.024204328350982997 0.0033810861646449888 -0.012639941006730604 0.004743624013756526 -0.024803793448842877 -0.0034603970131566997 -0.040127043626238444 0.9995536777924706 0.028142054358779076 0.011362085172705927 -0.010942107461203708 0.019440104673993867 0.04240016294700007 0.028092461459520702 -2.53280139376692e-05 4.4908783255631074e-05 0.0002121114329680684
