 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept -833190647945.3008 2.3370033803437956e-05 -0.008903056371494869 -2454084796.6969953 -38506344091.98447 0.0003130920073793844 -3.1722998303234197e-06 -114617375.99034034 4492935.512354304 0.014830501741644193 -0.023425853985366406 0.015711839525219786 -0.03983496935556265 0.0320251115497141 0.024318418798990705 0.04233177607266027 0.03530294982435121 0.09802270232188759 0.06142515076912966 0.006293175426273875 0.024848957539587872 0.06449119091936928 0.025761971907279486 0.0812477451644554 0.05681331540997728 0.08388830658207139 0.05482831759907281 -0.07388883947995127 -0.02328506214144213 0.00022782290105465223 0.0010722247716642487 -0.00016591268069728122 -0.0009341538230841228
yob -0.0001622310786080248 3.15269703430745e-06 2.9776047542824937e-06 1.6174235995490017e-05 -8.595000018967333e-06 -3.022210187439875e-08 3.0204556115413846e-10 -2.7825878827034686e-08 1.2211990989574102e-09 1.3105990223555407e-05 0.0005076949093694455 1.3109777083225137e-05 -0.00024210300588580833 1.4283294058971458e-05 -0.00025071434554740246 -9.248802739254639e-05 -3.532002333527753e-05 0.0004688718045424701 -0.00012756934504670506 -0.00021580781012834393 0.0002666961689567218 -0.00020578452749798483 3.1317431120334804e-05 0.0003595185751165133 0.00021704377334756038 -5.710385977465784e-05 -0.00017732163587072148 0.0001188634021506545 -0.0004147073747830066 -8.452505154345796e-07 -1.2824630254776557e-06 -1.5517373365233378e-06 4.115503773642679e-06
age -0.015448182470923775 2.977604754284431e-06 0.00011479697726061332 0.0012733768803952672 -0.0008207033736861649 -3.571982452539242e-06 3.312374640392335e-08 -2.889272814325053e-06 1.1487925363202145e-07 -7.93978577469423e-05 0.000506562115683518 -7.135861365149734e-05 3.307626520431978e-05 -0.0007841801887975359 -0.00060969660151729 -0.0006028726285133592 -0.0005385533929985362 -0.0003882226294469568 -0.00043423971451657855 -6.54884297676808e-05 0.00010305509137412244 -0.0007973754649922009 0.00031955305469645346 -0.000542321803188696 0.0002302251704315634 -0.0009412116383801703 -0.0009249441901310446 0.0003437990866406727 0.00023153421556006633 -5.808398097799191e-06 -7.789169379663103e-06 -4.68881367521637e-06 1.2731793310063874e-05
sex 115911189743.7516 5.147600858841564e-07 0.0013017142089153555 -60185945059.216896 7454329430.300999 -4.480438427697478e-05 4.5392719838294565e-07 58425836.10352215 -1565937.6554787557 -0.001976117844895774 0.004309558542956696 -0.00226154298836138 0.005563126352397924 -0.004907139930343992 -0.004461406354329494 -0.006153972435263393 -0.005141383334250192 -0.013408653141752108 -0.008736296922879892 -0.00027047331904688594 -0.002938534287762687 -0.008966049996694668 -0.002448441481434005 -0.012934878856854631 -0.007572439396327006 -0.01207036281024752 -0.008640302223618992 0.009128154400243541 0.0016522190210077874 -3.7564517138964465e-05 -0.00015083844525697862 3.268606263586408e-05 0.000122776292861547
age_sex -44428392612.82305 1.1682510375976563e-06 -0.00050201416015625 1804547594.4058352 -2279607273.9117556 1.7595291137695312e-05 -1.784414052963257e-07 -7280798.283673263 311389.0559764549 0.000836324691772461 -0.0013595581054687501 0.0009000778198242188 -0.0022247314453125 0.00177001953125 0.00146484375 0.0023895263671875003 0.001995849609375 0.005487060546875 0.0035064697265625 0.00030260086059570314 0.0013977050781250001 0.0036254882812500003 0.0014358520507812501 0.004669189453125 0.00323944091796875 0.004718017578125001 0.0031494140625 -0.0040649414062500005 -0.0012557983398437502 1.2707710266113282e-05 6.13689422607422e-05 -1.049041748046875e-05 -5.2928924560546875e-05
age2 0.0005151374541809683 -3.0222101874463666e-08 -3.5719824525394216e-06 -4.141209051438223e-05 2.7354984701034016e-05 1.1831861620451647e-07 -1.1388210886055382e-09 9.668466329683072e-08 -3.818424863083863e-09 2.7362757725675686e-07 -6.546579312044481e-06 5.556882162954443e-07 -8.107443760286444e-06 2.9096821504798385e-05 7.762969492004322e-06 1.8320150064204102e-05 1.6349144929878742e-05 2.681030799104593e-05 8.163208745284865e-06 2.68572388730107e-07 1.834278290002398e-06 2.3019829497567284e-05 -8.622417576066042e-06 2.056933050190617e-05 1.9590930261026997e-06 3.208612552702163e-05 2.0440675775985152e-05 -1.8931939723416895e-05 -5.020138276085632e-06 1.2504832838550862e-07 2.0920994814623272e-07 2.1075959873121608e-07 -3.762897236464978e-07
age3 -5.057235331105297e-06 3.0204556115475755e-10 3.312374640392646e-08 3.929524911328215e-07 -2.6818334816637144e-07 -1.138821088605583e-09 1.1302648993051936e-11 -9.504898648452116e-10 3.729907512336463e-11 4.684559780671398e-09 9.454118274720086e-08 -1.7889759981374814e-09 8.628906571075192e-08 -2.594562904168209e-07 -5.0654423961749753e-08 -1.869104675389579e-07 -1.536896022122458e-07 -2.7279443607371055e-07 -8.050186654485003e-08 -2.8629366313776905e-08 -2.0491778245761413e-08 -2.280993414145119e-07 3.484377916517577e-08 -1.639968950836723e-07 -6.723801568182711e-08 -3.229801990492376e-07 -1.6625937854609644e-07 2.568284795537713e-07 -2.6290935614255756e-08 -8.264847370858618e-10 -1.9455153761425046e-09 -2.3511366557080475e-09 3.6510306923123995e-09
age2_sex -185749351.7006833 7.081970256312416e-09 -2.110904083345159e-06 42912830.904893085 -10000103.32236146 7.450526353533908e-08 -7.634307015998185e-10 -38222.63839370032 1364.2010902685033 3.897703776891036e-06 -5.948315889703855e-06 4.164557951409842e-06 -1.0079668483982578e-05 6.057654105395735e-06 6.2816782174030035e-06 1.0244314741312146e-05 8.331864387256625e-06 2.392977182952548e-05 1.6011062523488546e-05 1.7220170523420086e-06 6.564264250458221e-06 1.5567699210936012e-05 7.690537852731217e-06 2.0499918296814886e-05 1.5435700054278927e-05 2.007147488890767e-05 1.3338957693611382e-05 -1.831568637046999e-05 -4.876016384969173e-06 4.776511043786053e-08 2.8387046493699526e-07 -6.784735063743929e-08 -2.33029696090839e-07
age3_sex 6652149.260441372 -1.7479091468912486e-10 7.69470970239276e-08 -891538.3575499043 382326.6403695443 -2.6853604559181163e-09 2.7254877336403095e-11 1213.7335685876951 -56.71819860263969 -1.2835188709531227e-07 2.1262138027537757e-07 -1.406644892453058e-07 3.384663945758595e-07 -2.672133562920286e-07 -2.3707303184341482e-07 -3.642679007257285e-07 -3.0572277914799893e-07 -8.396866844468566e-07 -5.402118036490502e-07 -3.3167855439293435e-08 -2.1314203847122695e-07 -5.515891494102032e-07 -2.119078857106951e-07 -7.293842814743227e-07 -4.97363562494335e-07 -7.194507980248076e-07 -4.91887009619475e-07 6.013409325691434e-07 1.8250033946364713e-07 -1.963390606888589e-09 -9.43190174210599e-09 1.7688217238042526e-09 7.99969623831069e-09
PC_3 0.01098132181430234 1.3105990223551987e-05 -7.939785774712891e-05 0.00041744451959786576 0.0005257592205982736 2.736275772628008e-07 4.684559780613929e-09 2.0354992579699323e-06 -6.206746434662344e-08 0.675371905009443 -0.08176334052890115 0.014376571107142196 0.15656774074411772 -0.025527043877549616 0.0425956803405521 -0.0048538186488113685 -0.1122784506247869 -0.1443692381128377 -0.046919140002076705 0.1269652089966527 0.028689797616271797 0.22383658085190503 0.009290430424690473 -0.3532779868381112 -0.08736071246951288 -0.004908738602139625 0.122141530815631 -0.08907557506764811 0.3529576284825543 1.9313556091415816e-06 -2.2358149203494007e-05 -0.0003090642163684662 0.001064844633870535
