 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_11 -2.3472403351358232e-05 1.2532484648060573e-05 1.3028828994933214e-05 3.6340910321120387e-09 -3.62270785082958e-10 -0.0021538691210767004 -0.014023942937962212 -0.001580199615384789 0.007090508206254343 0.019512279642887428 -0.008791990501811687 -0.00041861138997089325 0.027032977185335216 0.5620287553505575 0.006243276651614276 -0.005521686221819543 0.02979450063050101 0.02686315473428081 -0.009020764747492761 0.019264314463675818 -0.027101987708327557 -0.017525039487900917 -0.0009114386260695685 -0.007132955049615727 0.04434045169199519 -5.554827597133812e-05
PC_12 -0.00013998066664750556 -5.324603489984588e-06 3.898388301735015e-06 -2.2415771837054242e-07 1.109687442117604e-09 -0.0018791940676844002 0.003918909550254633 -0.017664029429667917 -0.014250569596597254 0.004876770889072733 -0.0036547083015225964 -0.03017267492889665 -0.005209495217686274 0.006243276651614278 0.6322352379165603 0.03041420764857306 -0.01263632387525357 -0.023378283199192478 0.008387829157806953 0.0322450483299845 0.02643404709709185 0.017847301340413187 0.021241721810242975 0.019788170921621846 0.009719931461264694 -2.8296175263255235e-05
PC_13 4.941922418354439e-05 -1.3691859252515575e-05 1.7197248591195563e-05 -5.884093466892303e-07 3.6080281449118415e-09 0.0036708853165418674 0.009382064372290711 -0.012706184676438524 -0.000919610771703084 0.032035300647425866 -0.018972639392482282 0.023480903313722084 -0.005182144177375874 -0.0055216862218195545 0.03041420764857305 0.6594002220452543 0.034224975112448264 -0.002453170584864976 -0.012180310723100636 0.027753881154101122 0.026438917484067723 0.008546250233931308 -0.03270003060947118 -0.02463150785530735 -0.015064374690249583 -6.478638671711264e-05
PC_14 -6.298543855665751e-05 1.58326835752454e-05 -6.054603618730268e-06 3.536386537362757e-07 -2.1253105675045642e-09 0.008049394267688356 -0.019028924268452693 0.0004536556056897838 -0.0002880042033866207 0.010801859887265513 0.015856569795484166 -0.0040463306092310344 -0.0022993759399574285 0.02979450063050099 -0.012636323875253583 0.03422497511244826 0.6400403515689985 -0.002528901433831196 -0.0019977190356741978 0.013996125321625618 -0.003296272420539302 -0.005273620249308899 -0.001613305263866093 -0.049706747481656266 0.019644621989976147 -2.1247692736362856e-05
PC_15 -7.703573802604373e-05 -1.1685187766271453e-05 1.8291663074239604e-05 -5.555372424282921e-07 3.2453880191047225e-09 0.0062209564583821635 -0.010971522720902599 -0.01662334992980746 -0.024275283370789293 -0.036996429488612016 0.03233916829072498 -0.002053263202007063 0.017967162752606593 0.026863154734280838 -0.023378283199192485 -0.0024531705848649726 -0.002528901433831193 0.7381670716356359 -0.010357312412409553 0.012162619816609366 0.005973939502338681 -0.004748507532171777 0.0031092736739279808 0.003146998600196875 -0.023097927617570943 5.4529797933845076e-05
PC_16 -3.903970232469135e-05 -6.414730219415098e-06 -2.1322570823482154e-05 3.9512945993759354e-07 -3.1139079844363216e-09 -0.004113680742036611 0.013056828822985514 0.013450023466116956 0.013906561968691333 -0.025315760170102175 -0.019308881254542675 -0.022630120326634896 0.0025908193384408386 -0.009020764747492839 0.008387829157806989 -0.012180310723100572 -0.001997719035674153 -0.0103573124124095 0.7872226806858622 0.017418706800626522 0.0053794908473094845 0.013418440462739059 0.02247634963222934 0.03174261649742675 0.013720053023254838 9.255115768056973e-05
PC_17 -8.411511875885644e-05 2.1227431477530187e-05 9.726472090535253e-06 2.046681453294329e-07 -1.7362180463152448e-09 -0.016992524563975354 0.010620587930930797 -0.02578154151862039 0.028935572733827294 0.02817180964919938 0.012322144248812722 -0.012033235241882595 -0.0064873925416284155 0.019264314463675818 0.03224504832998451 0.027753881154101125 0.01399612532162561 0.012162619816609373 0.017418706800626484 0.849083536402266 -0.030934534461941183 -0.018985171203484776 -0.026394297607182756 -0.015612441464788625 -0.056241777079992415 -2.6039284983244026e-06
PC_18 -2.8493497211657493e-05 7.604550446333907e-06 -1.2817395296978553e-06 3.3550326102054534e-07 -3.227482852394871e-09 -0.0005513643685589685 -0.004982878919635278 0.006785748532999106 -0.0077538573833833 -0.009558177120795439 0.02294410648653685 -0.012360189105149738 0.02054043886077137 -0.027101987708327568 0.02643404709709184 0.026438917484067723 -0.003296272420539303 0.005973939502338662 0.005379490847309526 -0.03093453446194118 0.8359733267347458 0.03438574811871179 -0.027410216221187392 -0.014863370066380497 0.011373992517576283 -3.451523277871262e-05
PC_19 -1.0431852208556013e-05 -1.913321184923673e-06 -2.0122911416813157e-05 3.9699927952666603e-07 -2.645797127221942e-09 -0.0014741764543423827 0.0058568162886092155 0.004396939287073673 -0.00023969033306876677 -0.011610814494141683 0.007522099681283899 -0.0036705129855064507 0.007023594479704475 -0.017525039487900757 0.017847301340413194 0.008546250233931301 -0.005273620249308894 -0.004748507532171793 0.013418440462738953 -0.018985171203484787 0.03438574811871179 0.8297814647175641 -0.0022509888000580226 0.01401545989713001 0.01753039192688035 6.382236060748322e-05
PC_20 -6.364981084311585e-05 -1.7735436641253529e-06 -1.01556580493979e-05 1.4907556757861244e-07 -1.010270266023207e-09 0.004853619852655737 -0.005473824215352659 0.000340315118415866 -0.008883767900365967 0.00025047965392011636 -0.006117296832411587 -0.0027747828641567834 -0.013523562739798678 -0.000911438626069453 0.021241721810242975 -0.0327000306094712 -0.0016133052638660887 0.0031092736739279773 0.022476349632229515 -0.02639429760718277 -0.027410216221187386 -0.0022509888000580183 0.8298181166896915 0.05150281994281594 0.002582576933132817 7.52889519739798e-05
PC_21 -0.00014213733376141938 1.2503186149444358e-05 -4.549184534114206e-06 2.2573867254820616e-07 -1.220275354274853e-09 -0.003158124237419021 -0.0004251072811845818 -0.0045683179874569865 -0.002591694472109048 0.009952613511457905 0.004353265445307843 -0.013278649034623264 0.005623866512655199 -0.007132955049615695 0.01978817092162186 -0.024631507855307353 -0.04970674748165623 0.0031469986001968846 0.031742616497426754 -0.015612441464788638 -0.014863370066380497 0.014015459897129986 0.05150281994281595 0.9306662679739575 0.001106164163250775 1.5988595036318206e-05
PC_22 0.00014474040763232985 -2.7163935952937885e-05 3.375833404185241e-05 -1.3024310273056068e-06 9.362557034125355e-09 0.010991877461739021 0.007854633853926332 0.01702033754094846 -0.013383200059078877 -0.016799790410583017 -0.014727453041698415 0.028144195647470942 -0.012200294093653181 0.04434045169199527 0.00971993146126474 -0.015064374690249606 0.019644621989976158 -0.023097927617571002 0.013720053023254871 -0.05624177707999242 0.011373992517576273 0.017530391926880263 0.0025825769331327924 0.0011061641632507324 0.9020844210974174 9.807880487896796e-05
proband 6.024840423866221e-07 1.6566131169372453e-08 -6.999466159969337e-08 2.832752070290375e-09 -2.5756285830488758e-11 6.90091995341282e-06 6.162282562060453e-05 -2.2970337982671444e-05 8.394774517051896e-06 -3.8276922895570286e-05 -2.2935827350289722e-05 -5.3744486113451515e-06 -6.155298271955628e-05 -5.554827597132074e-05 -2.829617526325488e-05 -6.478638671711214e-05 -2.124769273636349e-05 5.452979793384528e-05 9.255115768056622e-05 -2.603928498322663e-06 -3.451523277871151e-05 6.382236060748315e-05 7.528895197397848e-05 1.598859503631686e-05 9.807880487896384e-05 1.6028602634645185e-05
