 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0001473513675599572 -2.7521247924045114e-07 3.58150023441654e-05 0.0002489224448875449 -3.5634882772073104e-05 -1.325479645402778e-06 1.4133065375014383e-08 1.3133711567617695e-06 -1.4025913099804456e-08 -3.6979039212770624e-05 -3.536522990084737e-05 -6.079991394224955e-05 -1.8053549340529115e-05 0.00013955810587866876 -0.00011197419323616872 -3.106211374534455e-05 -6.009254938002828e-05 -7.913530365468921e-05 -8.680074279371238e-05 8.13534549282161e-06 -0.00012353056029364775 -5.3827944270473646e-05 -5.390053610876603e-05 -8.518812753497237e-05 -7.834731098982832e-05 -3.944906224283508e-05 -9.595870493830226e-05 -8.223199534629462e-05 0.00018330147687354646 2.252784184699084e-07
yob -2.752124792407156e-07 1.9386620809270215e-07 1.7913102669081787e-07 1.021991137396766e-06 -1.3923411230618777e-07 -1.0982427515153403e-09 1.067515757073654e-11 4.157924243009716e-09 -3.2053443290057395e-11 -2.642561972830711e-07 2.1387368856507655e-05 7.613426128492922e-06 -1.3515780777807686e-05 -4.588358696234877e-06 -7.263085423559538e-06 -5.869593889552938e-07 -8.090632659159953e-06 1.2155491300304616e-05 -4.33840758929971e-06 -1.2344450326967677e-05 1.3047039066677513e-05 -1.0458701782135676e-05 -4.828147429395927e-06 1.872180110064209e-05 7.641689291096503e-06 -1.992134618564198e-06 -2.288950226472514e-06 1.1557705928955907e-05 -2.5182156854900305e-05 6.890973867215317e-09
age 3.581500234404965e-05 1.791310266910307e-07 4.9123582874770745e-05 0.0004437784150735177 -4.860323846136849e-05 -1.435696959233846e-06 1.2319814949158044e-08 1.4294203004748665e-06 -1.2285869081063455e-08 -9.903905243849471e-06 6.177218994141838e-06 -1.702917386440182e-05 -1.8505752604369382e-05 -2.2168663320121854e-05 4.795561858226349e-06 -7.972251512084e-06 -1.4777050379670475e-05 -1.0833420830808965e-05 -1.078843489903179e-05 -1.3201479866101341e-05 4.006746627476175e-06 -2.368976799239555e-05 -9.73485284787168e-06 -3.905718925311731e-06 2.3857365397758074e-05 -4.5918926281741735e-05 -3.793528190043857e-05 -2.3561217983007207e-06 3.165893604141985e-05 -3.542685002584424e-07
sex 0.00024892244488607514 1.021991137398454e-06 0.00044377841507304525 0.0063917054603656485 -0.0005688325393858489 -1.215727035606394e-05 9.992431932982908e-08 1.4776356241541463e-05 -1.1669642975885422e-07 -1.7962758678241065e-05 -0.00020767686298527496 -0.0002717292567729145 -1.9214269660413163e-05 -0.0005653594445053801 0.00014345254054481772 0.00011550079769749442 0.00010531437502137999 -0.00018022540237858916 -0.0002471899473129475 -0.0001794923330907169 8.686873015768365e-05 -0.00041503938947105184 6.53313783488743e-05 -0.00011461447260456213 0.00016704478952415518 -0.0002870799840687758 -0.0002722824216892818 -6.617610884199681e-05 1.87556655524796e-05 -2.4148217559130553e-06
age_sex -3.563488277193283e-05 -1.392341123063845e-07 -4.86032384613406e-05 -0.0005688325393860636 5.804479904187785e-05 1.4254836494370449e-06 -1.2248265359189271e-08 -1.6355226880779162e-06 1.3646203679298959e-08 9.401700705669928e-07 1.0287138114801198e-05 2.624716520316587e-05 -6.459659511058627e-07 4.9635006766642905e-05 -2.5762652100932932e-05 3.834613828929218e-06 -4.515541094019643e-06 2.3033898222417775e-05 1.3692312427252076e-05 2.515449198393462e-05 -8.308725463630528e-06 3.73634595266914e-05 -9.180300109127028e-06 1.2795681908275864e-05 -2.4828236724432466e-05 3.0210240893378514e-05 2.7875245136859586e-05 -1.07291353505726e-06 -4.128864916339982e-06 2.9902123133422137e-07
age2 -1.32547964539941e-06 -1.0982427515206503e-09 -1.4356969592343066e-06 -1.2157270356081847e-05 1.4254836494383324e-06 4.416403570576216e-08 -3.927988132928137e-10 -4.398906866326449e-08 3.917823627709795e-10 2.0664191500083058e-07 2.842963592057766e-07 6.441555812616669e-07 1.7996236040495903e-07 9.32367374058195e-07 -5.271015219753282e-07 3.781526589146544e-07 2.8219716719536933e-07 6.775501286992733e-07 -1.0348401594559168e-07 4.145022625153176e-07 -1.9396818065602963e-08 5.935605935461763e-07 1.1486013481469991e-07 3.792797843624405e-07 -6.806281240050315e-07 1.241062210699474e-06 8.981728879986281e-07 -1.232857264883863e-07 -1.0075794645467478e-06 9.317422588823886e-09
age3 1.4133065374988901e-08 1.0675157570784811e-11 1.2319814949166023e-08 9.99243193300195e-08 -1.2248265359204384e-08 -3.9279881329293147e-10 3.596831085653203e-12 3.9159363179192165e-10 -3.5897346985223955e-12 -1.7548438694195204e-09 -1.2019283895227783e-09 -5.376205194205506e-09 -1.4476375272631643e-09 -8.640733113913443e-09 4.533024236794881e-09 -5.196917265417066e-09 -3.2812187715486675e-09 -6.357476103904892e-09 2.480841168559222e-09 -5.574910460338753e-09 4.5916912284066146e-10 -5.777930323558746e-09 -1.2035107963496316e-09 -2.000224049096812e-09 6.340030466809553e-09 -1.0553076021683984e-08 -7.300389838530003e-09 3.922653686263198e-09 5.883117751819989e-09 -6.900001021866999e-11
age2_sex 1.3133711567578946e-06 4.157924243013349e-09 1.4294203004746664e-06 1.4776356241553191e-05 -1.6355226880785403e-06 -4.398906866324499e-08 3.915936317916351e-10 4.878409916939107e-08 -4.2450919536110916e-10 4.195148353033978e-08 -2.8610163214373132e-08 -6.769791592033863e-07 -3.562279555638523e-08 -1.4267158575460909e-06 8.112918306612067e-07 -3.854787197920552e-07 -1.4848704937943875e-07 -6.68703719738985e-07 -7.831704552205275e-08 -8.67521192941457e-07 2.947670213666505e-07 -1.0338592089080276e-06 2.4976175167788717e-07 -2.024980638946884e-07 9.81003023653309e-07 -9.300259087259434e-07 -7.626143522550541e-07 3.297882725696496e-07 -1.1926205815552846e-07 -7.127310081990428e-09
age3_sex -1.4025913099775106e-08 -3.2053443290084995e-11 -1.2285869081066773e-08 -1.1669642975900159e-07 1.3646203679309424e-08 3.9178236277096115e-10 -3.5897346985212185e-12 -4.245091953612596e-10 3.820147878730014e-12 -2.581338774469585e-10 -1.196018514516372e-09 5.6052776850703515e-09 2.712867437401029e-10 1.1607128268132335e-08 -6.651736812899231e-09 5.7865521861627725e-09 2.98702730181409e-09 6.001115280279634e-09 -1.608433873217015e-09 8.285045331988569e-09 -2.1099994385794843e-09 8.299654002953798e-09 -1.6520498064214606e-09 4.800440904148125e-10 -9.161151186691228e-09 8.415692924617145e-09 6.417551472580437e-09 -5.0896340653043985e-09 2.2341937059802686e-09 4.847506489536113e-11
PC_3 -3.697903921279185e-05 -2.6425619728323795e-07 -9.90390524389462e-06 -1.7962758678760025e-05 9.401700706192871e-07 2.0664191500210185e-07 -1.7548438694300227e-09 4.195148352890269e-08 -2.581338774353267e-10 0.044628859812221235 0.0009822647563459983 0.0017045601740874505 0.0019218537219257497 -0.005583061946656584 0.003299251372971303 0.006243926010993261 -0.005462571406466796 -0.0027161128947753403 -0.0018273662566948544 0.0044010426574462285 0.006678374705993982 0.006314077331973284 -0.003966331356593022 -0.01565981517101153 -0.0013838305127359537 -0.0017330202045261066 0.004632985960831117 -0.0033494083250510667 0.010995973710098998 4.585366783629461e-06
PC_4 -3.536522990081267e-05 2.1387368856507607e-05 6.177218994149467e-06 -0.00020767686298532037 1.0287138114797885e-05 2.84296359205371e-07 -1.2019283895181e-09 -2.861016321407995e-08 -1.1960185145203737e-09 0.000982264756345996 0.1539702640950414 -0.006639589656380256 0.008984531785133738 -0.009137927537939086 0.00015500000517010143 -0.004978691998279751 -0.0005497330581223073 -0.012986582638796903 0.0038222600335463142 0.009218846723382256 -0.016583619924339797 -0.009251206026366941 0.012176846102020099 0.008358615890921536 -0.005411405017011551 0.004705101376444375 -0.004935290707200392 -0.0013826097634816485 0.00920541725236011 5.477788187245968e-05
PC_5 -6.0799913942183854e-05 7.613426128492818e-06 -1.702917386439024e-05 -0.0002717292567730397 2.624716520316762e-05 6.441555812610865e-07 -5.376205194198529e-09 -6.769791592031199e-07 5.605277685065558e-09 0.001704560174087429 -0.006639589656380272 0.20049891182199878 -0.0036551147019389723 -0.007026584971933131 -0.00022064740216033924 0.005342712463250408 -0.01193606883478438 -0.0025835100558249673 -0.014713348899331163 -0.009243239965141412 -0.0010446635463290143 -0.01305658212706517 0.010698577454309237 -0.022674828195103667 0.0044390756171978265 0.003278787486839718 -0.00010276488297038758 -0.005071924270710238 0.015893290120866304 -2.0354632554435472e-05
PC_6 -1.805354934054726e-05 -1.3515780777807803e-05 -1.8505752604400285e-05 -1.9214269660767148e-05 -6.459659510685997e-07 1.7996236040586858e-07 -1.4476375272709392e-09 -3.562279555744554e-08 2.712867437489125e-10 0.0019218537219257395 0.008984531785133743 -0.0036551147019389567 0.2516391794591494 0.0018030353382353262 0.013585082371395645 -0.011641141004424906 -0.007082951253692917 0.007873935298206059 -0.013039427736275706 -0.0024571555600375037 0.0018718372323226634 -0.021949853448395073 0.011800866505043915 0.02516816723138575 -0.004777449313308426 -5.746070078447783e-05 -0.008848845084149614 -0.0014382862549855288 -0.013168061226262769 1.0322648222318212e-05
PC_7 0.00013955810587877802 -4.588358696234777e-06 -2.2168663320077327e-05 -0.0005653594445051681 4.963500676661041e-05 9.32367374056632e-07 -8.640733113897634e-09 -1.4267158575448208e-06 1.1607128268118612e-08 -0.005583061946656619 -0.009137927537939097 -0.007026584971933135 0.0018030353382352936 0.31406665013481044 0.01334134940461243 0.0020326852808273265 -0.013850079946784454 0.01831449323206433 0.0036090922132464283 0.025270260890987183 0.010029029660016247 -0.0333896550661018 -0.02313819944937529 0.025378767174013418 -0.006291927885596343 -0.009102018931291717 -0.00018509344283299038 0.010519076043536569 -0.01836922654800866 -3.592196032770624e-05
PC_8 -0.0001119741932363015 -7.263085423559824e-06 4.7955618581265414e-06 0.00014345254054392938 -2.5762652100829537e-05 -5.271015219721459e-07 4.533024236765446e-09 8.112918306579495e-07 -6.6517368128693275e-09 0.0032992513729713214 0.00015500000517007888 -0.00022064740216029674 0.013585082371395675 0.013341349404612493 0.33941289464782165 0.01821673725361094 0.009085523770863146 -0.008064259902514524 -0.0025984367996213903 -0.0170488155612635 0.013117465477522966 0.02742576380877847 -0.017826483442531602 0.011295679083621758 0.02128015381397628 0.005495822955594102 -0.004386301180191382 0.004784594168503875 -0.013888110127154714 -2.2385725779897116e-05
PC_9 -3.106211374537147e-05 -5.869593889552992e-07 -7.972251512148071e-06 0.00011550079769686779 3.8346138289961974e-06 3.781526589164931e-07 -5.19691726543237e-09 -3.8547871979396373e-07 5.786552186178573e-09 0.006243926010993271 -0.0049786919982797335 0.005342712463250441 -0.011641141004424913 0.002032685280827366 0.018216737253610914 0.4540363838201344 0.010080565466836363 -0.0015563312664697156 -0.027489791032827195 0.02204374896635965 -0.005143612930223303 -0.0013181230746097264 -0.021824994306924 -0.008646266604707485 -0.012971217181247162 -0.004338475201689593 -0.0010470609144282847 -0.01174637695740954 0.025799843556860647 -7.11685113935053e-06
PC_10 -6.009254938002845e-05 -8.090632659159983e-06 -1.4777050379696702e-05 0.000105314375021084 -4.515541093990891e-06 2.821971671960636e-07 -3.2812187715540065e-09 -1.484870493801926e-07 2.987027301819826e-09 -0.0054625714064668 -0.0005497330581222803 -0.011936068834784371 -0.00708295125369292 -0.013850079946784447 0.009085523770863128 0.01008056546683635 0.5348401682836685 0.025308091801454838 -0.0043574711418322325 -0.00586123468410316 -0.001952042503621535 0.01328242086427548 0.0031124276873580837 -0.003720523214405247 0.018954710115234513 0.005559836691495021 -0.009795931150961563 0.004434990546768157 -0.012526128636566523 -5.276770835207186e-05
PC_11 -7.913530365463859e-05 1.2155491300304552e-05 -1.0833420830816363e-05 -0.00018022540237884796 2.3033898222435386e-05 6.775501286992312e-07 -6.357476103902739e-09 -6.68703719739222e-07 6.00111528027921e-09 -0.0027161128947753455 -0.012986582638796755 -0.002583510055824949 0.007873935298206056 0.018314493232064313 -0.008064259902514581 -0.001556331266469774 0.025308091801454796 0.5057242935122046 0.00658190802295759 -0.0010126209508792643 0.025197262675082953 0.026001669359845384 -0.008586424369909978 0.014695268091622086 -0.02593557120875601 -0.01586408454126475 -0.0006000754929011459 -0.007429531429274949 0.043942839004686415 -5.1041642553729986e-05
