 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0509760972235462e-05 3.254906746484831e-08 -3.251439530307445e-06 -1.729104054317472e-05 1.0993039589941702e-06 6.355054058197413e-08 -3.7630618741958506e-10 -2.2219502350406896e-08 1.4055153856960176e-10 5.018799898904817e-06 3.8056382319287646e-07 2.8972537049324575e-06 -3.88760310652366e-05 4.540734011681637e-05 -7.009496499832327e-05 4.7526158606680685e-05 -4.267542752934367e-05 -7.391829488470746e-06 -7.542005602432456e-05 -8.474842931844276e-06 -1.779524615465715e-05 -4.6391406654496884e-05 5.621548879970214e-06 -3.680436000896809e-05 -5.967584818210314e-06 4.56457596992364e-06 -3.7435413198014734e-05 -4.3978581527445276e-05 6.740222197445442e-05 -1.6577826165112486e-06 1.309478418184261e-06 1.7464644814395986e-06
yob 3.2549067464776084e-08 9.8518209829213e-08 1.5603863862598307e-07 3.8513680947273765e-07 -4.4430168889946484e-08 -6.912452956938659e-10 -2.8715981347435384e-13 6.269691370626509e-10 -1.369360541288381e-12 7.633434521137153e-07 6.988770827821828e-06 5.288703419816325e-07 -6.805800244472699e-06 -1.6244052118730864e-06 -3.1164546228375463e-06 1.587851082361358e-07 -2.4706516219666616e-06 4.586600070436031e-06 -1.7073786548121469e-06 -4.247700334502402e-06 5.705916917426085e-06 -5.414807436640939e-06 -2.694089010356477e-06 8.517872418300975e-06 2.709856568777417e-06 6.083135216180705e-08 -2.235450757514779e-06 2.913974594789217e-06 -1.1338549681212264e-05 -2.956819837598926e-08 1.5531975650435163e-08 2.9149825611949425e-08
age -3.2514395303034097e-06 1.5603863862471962e-07 4.262620053519439e-05 0.0006345570408216047 -4.233446746411317e-05 -8.550059523304337e-07 5.341153451440946e-09 8.525810826361982e-07 -5.329017115544352e-09 1.1839378447031242e-06 -2.5240241641353036e-06 -6.006783890125502e-06 -1.6943118411941067e-05 7.4884574384252185e-06 1.4978476186643973e-05 1.0766512992648213e-05 2.891256204376131e-06 3.151135691202238e-06 1.34312143249787e-05 -6.77820760572651e-06 -1.5688466794859273e-05 -1.0175359103605733e-05 -3.638280859900751e-05 9.359163488001082e-06 8.099138235114646e-06 -4.918523856279639e-06 -4.092624104043685e-05 -2.0044843959913277e-05 1.0812064249545638e-05 -1.297030582856767e-07 1.6364087356072876e-07 -6.744544240324933e-08
sex -1.7291040543314028e-05 3.851368094421004e-07 0.000634557040824045 0.016522941658278868 -0.0010707400277768647 -1.2472368920595065e-05 7.659036443382159e-08 2.1160394624830044e-05 -1.3042115919936063e-07 1.448592734962085e-05 9.082501105962317e-05 -4.021549032029522e-05 0.00010622520549838934 -2.7506234007841384e-05 0.00017853110416749093 0.00020795083579333145 9.272683284936215e-05 0.0002642072075480786 0.00017839640321124878 -0.0003944675741426302 1.6855660955137722e-05 -3.7711989888085935e-05 -0.00010588241880732374 -6.715573987127472e-05 0.0003016975765598013 0.0003204556239213886 -0.00040847234069977005 -0.00021514819135129746 -6.0275264259763575e-05 -3.5420987424377075e-07 1.7788543823051673e-06 -3.549070145878759e-06
age_sex 1.0993039590093585e-06 -4.443016888785966e-08 -4.233446746428093e-05 -0.0010707400277768808 7.163629910617732e-05 8.518855765273627e-07 -5.326604803284138e-09 -1.4485351754746398e-06 9.085941396843421e-09 -1.945597368624223e-06 9.502892259695153e-07 9.625178362493412e-06 -5.244382387653468e-06 7.84355124704609e-07 -1.7922828843952245e-05 -1.3073057873151155e-05 -9.094914524902138e-06 -1.2839171123410272e-05 -1.5206917224865812e-05 2.250482529001588e-05 -1.8316775868350766e-06 2.546494997243747e-06 9.901924780572704e-06 8.30069237644116e-06 -1.712975983710742e-05 -2.184324930540659e-05 3.037523771504519e-05 1.5594622628752714e-05 4.197545793911095e-07 7.797907859455701e-08 -5.2365078652013165e-08 2.322962844044701e-07
age2 6.355054058194653e-08 -6.91245295663793e-10 -8.550059523303595e-07 -1.2472368920543539e-05 8.51885576523819e-07 1.7554548581507993e-08 -1.1160490421173274e-10 -1.7504835486167796e-08 1.1129410837156265e-10 5.658899610480616e-08 3.928346890594188e-07 2.4304281443069145e-07 2.1464791578293578e-07 -1.2363634953247766e-07 -4.3409181934484233e-07 -2.398377683839122e-07 -2.0671083363091859e-07 1.2290206734609735e-07 -4.21994839386397e-07 -7.977001684220443e-08 4.2540959292467405e-07 2.956294891488269e-08 7.721324008405869e-07 9.028284738924632e-08 1.0821666219222715e-08 1.3662465223950463e-07 7.550241231142754e-07 4.3617739616252594e-07 -6.357738163034952e-07 3.2347936678126302e-09 -2.100851921192117e-09 1.8213563813197803e-09
age3 -3.7630618742136763e-10 -2.8715981359517103e-13 5.3411534514402205e-09 7.659036443348847e-08 -5.326604803261247e-09 -1.1160490421172668e-10 7.203443672335743e-13 1.1128092147887543e-10 -7.181565208576798e-13 -8.899561558723679e-10 -3.3561667371319857e-09 -2.063938644975106e-09 -1.5262601659997955e-09 8.126878140499107e-10 2.841956076853969e-09 1.6314626275912728e-09 1.7653859293421214e-09 -1.3454878798995306e-09 3.0409531617620113e-09 1.2327086450178043e-09 -2.7611955978469702e-09 1.7111375950391432e-10 -5.4510441096731505e-09 -1.3482192276293605e-09 -8.161238193451413e-10 -1.1063940630645681e-09 -4.629409657725369e-09 -2.5666211162037774e-09 5.388127462862068e-09 -2.560010117085372e-11 8.055688206343462e-12 -1.420280135783759e-11
age2_sex -2.221950235116025e-08 6.269691370390756e-10 8.525810826396875e-07 2.1160394624830718e-05 -1.4485351754746665e-06 -1.7504835486241213e-08 1.1128092147934952e-10 2.9865233456964476e-08 -1.9042914006839194e-10 4.397637572228087e-08 -1.1390885916713617e-07 -2.9796549380534497e-07 8.488020612871919e-08 -1.5036291702717168e-08 4.580505197613651e-07 2.5719849102432587e-07 2.132290427774791e-07 1.918654140852582e-07 3.8651918946057815e-07 -3.3564513475570373e-07 4.968726502640821e-08 -2.9010109769742906e-08 -2.731071667966175e-07 -2.514739300999534e-07 3.184264711523466e-07 4.104128941529895e-07 -6.357207801671208e-07 -3.071570741164943e-07 6.901640806303137e-08 -2.086404472416387e-09 9.807875042903557e-11 -4.448676786492716e-09
age3_sex 1.4055153857314315e-10 -1.3693605411974111e-12 -5.329017115566753e-09 -1.304211591993668e-07 9.085941396843734e-09 1.1129410837203265e-10 -7.181565208607148e-13 -1.9042914006839502e-10 1.2324723721601337e-12 -1.575121201297766e-10 1.1664256269419224e-09 2.4110584426829295e-09 -4.3628132480447557e-10 1.4217098876273186e-10 -3.350760120206063e-09 -1.4965158050806687e-09 -1.4368240727278896e-09 -9.237730945054486e-10 -2.9244705878020515e-09 1.4246565944526061e-09 -4.049488412113539e-10 7.640177389880102e-11 2.1376987550714482e-09 1.956609678188172e-09 -1.935394579913129e-09 -2.335029712150907e-09 4.043462002599718e-09 1.628602061260657e-09 -7.976144436996458e-10 1.5999896727822496e-11 3.5820440561676088e-12 2.6405235564584358e-11
PC_3 5.018799898901546e-06 7.633434521137878e-07 1.1839378447566283e-06 1.4485927350586605e-05 -1.9455973686898828e-06 5.6588996103714384e-08 -8.899561558654592e-10 4.3976375723625944e-08 -1.5751212013830684e-10 0.025725645022134633 0.0007676180751692631 0.0017720992282582147 -0.0003323688713141186 -0.0044387644963565405 0.0018334795963643941 0.0037025440697372233 -0.0039747466095609064 -0.0003080061428669658 -0.0013124530987778866 0.0005364523017248495 0.00488765180027907 0.002623297198506646 -0.001466482651226008 -0.009286962298615241 0.0010374112120371281 -0.0007924936598081719 0.0031293618335465154 -0.0006456470952237733 0.004737695218064254 -7.545445386937932e-06 1.245488050831899e-05 1.4043152812705348e-05
