 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_11 -2.8267044802994606e-05 1.2384510149824569e-05 1.258501067711974e-05 9.489085220713968e-09 -3.8966921232697177e-10 -0.002185820161469055 -0.014077152660990225 -0.0015249804814263413 0.007064029217208912 0.01952032664258778 -0.008709511871707189 -0.0004502396753041171 0.027006762817136914 0.5594193868539423 0.006262451648512857 -0.005424034388927654 0.029729100143233305 0.026657041036070913 -0.009101472425159997 0.019205266026393827 -0.026971105432482597 -0.017415465751860242 -0.0009268945944360658 -0.007107807350977024 0.04399921491632977 -1.0401015407566101e-05 -4.9202668802680745e-05 -4.2267391827519785e-05
PC_12 -0.00014199832456134108 -5.3493015772208205e-06 3.660395515826189e-06 -2.1971506141476852e-07 1.0875441176543326e-09 -0.0018932082897235266 0.003837160720687846 -0.017555565251813118 -0.014181565596693178 0.0049048886785291596 -0.0036129796998211543 -0.03004536470548305 -0.00512920773684456 0.006262451648512886 0.6292320444967787 0.030303746140626482 -0.01254071149943425 -0.023311587869270074 0.008282349120310476 0.03210772053388376 0.026309933520294333 0.017780629772483788 0.02113415081075056 0.019694174447702762 0.009606544363267149 -4.532001855841376e-06 -2.2205462589211167e-05 -2.6149023408708413e-05
PC_13 4.590643359875697e-05 -1.3694714099461185e-05 1.692610346599833e-05 -5.82950221615002e-07 3.5772791609798594e-09 0.0036259813856107676 0.009245914660233072 -0.012602319819239942 -0.0009018865372394626 0.031957729104869395 -0.018857227644191052 0.02332499220184946 -0.005088879762502379 -0.005424034388927504 0.030303746140626458 0.6563237184386119 0.034128198847592765 -0.002494515797700821 -0.012191377456154529 0.027678272844347245 0.02634074323480051 0.00851588556090169 -0.03257368309575795 -0.024531162959278083 -0.015128431049540857 -2.9059462930047388e-05 -6.523007083406962e-05 -5.46726250396213e-06
PC_14 -6.665899587689038e-05 1.568670272812471e-05 -6.3355623288575765e-06 3.5676258828682986e-07 -2.1393027454338608e-09 0.007977572665884655 -0.01903878986368167 0.0004914031143484294 -0.00027789283610780714 0.010830074131712284 0.015814613628984838 -0.004054980817075732 -0.0022081526048719487 0.0297291001432333 -0.012540711499434242 0.03412819884759277 0.6370293601415808 -0.0025789356578628585 -0.0020889178494386735 0.013960346185299358 -0.0032757281147332115 -0.005217398157567899 -0.0016231167616129407 -0.04948291462779382 0.0194391746999776 1.569934034616285e-05 -4.282201567201317e-05 -3.2125150674866804e-05
PC_15 -7.208861463822282e-05 -1.1549930512469685e-05 1.8585321180753315e-05 -5.588643631331877e-07 3.259705813994498e-09 0.006231127362303121 -0.010809810673453829 -0.016588249089131344 -0.02416698982798827 -0.03691280385950096 0.032148766579037785 -0.002018408128894995 0.017789397820395576 0.026657041036070778 -0.023311587869270067 -0.002494515797700826 -0.002578935657862874 0.7346970863037496 -0.010188517200155928 0.012085319916306639 0.005942169446819577 -0.004753027964620194 0.0031132407491964325 0.003131034930688106 -0.02287567687833558 1.3586468935130749e-05 3.861514926657775e-05 4.461974145866938e-05
PC_16 -3.118907737280457e-05 -6.248502145543649e-06 -2.0555965973754587e-05 3.829518751205425e-07 -3.049199468485187e-09 -0.004029333549465059 0.013169647128021352 0.013323552074146759 0.013839016856234418 -0.025343443756692192 -0.019281153112744587 -0.02249986284770932 0.002424245171324047 -0.009101472425160092 0.008282349120310535 -0.012191377456154553 -0.0020889178494385013 -0.010188517200156016 0.7836723931952991 0.01731745432526861 0.005376834814481877 0.013295300460570356 0.022390732494197003 0.03159143759513453 0.013828106306573378 2.7904424174790625e-05 4.171731145227811e-05 9.073969232107818e-05
PC_17 -8.500502914469957e-05 2.1101746214715477e-05 9.639985849065553e-06 2.0421917271114927e-07 -1.7312942573009637e-09 -0.016924557236842556 0.010527168094128292 -0.025638489160508877 0.028809583806700054 0.02807362493672956 0.012275323023584698 -0.012008851390164723 -0.00642857382799274 0.01920526602639377 0.03210772053388376 0.027678272844347238 0.013960346185299403 0.012085319916306615 0.017317454325268565 0.8450724653610786 -0.03076735695893041 -0.0188948965156038 -0.026288191233032554 -0.015551706093922622 -0.056056067747570486 1.4480498458979e-05 -4.4489034302593386e-05 1.1150796976254932e-05
PC_18 -2.822356824015342e-05 7.569438281799656e-06 -1.2235038691805808e-06 3.3309300225452134e-07 -3.209013784637252e-09 -0.0005479962621741821 -0.004964708371317424 0.006760568102028933 -0.007712398350635026 -0.009508535630263005 0.022836291557988074 -0.012320982328457684 0.02044478509211539 -0.026971105432482604 0.026309933520294284 0.026340743234800332 -0.0032757281147332952 0.005942169446819532 0.005376834814481968 -0.030767356958930465 0.832025835211724 0.03416847331732743 -0.02729151152078684 -0.014795828456180457 0.011309469305034561 -3.1562172867408065e-05 -2.2499651659021808e-05 1.791297524827177e-05
PC_19 -1.2158748553267807e-05 -1.935661297515071e-06 -2.0197661742273245e-05 3.9782484747313164e-07 -2.6467312668626943e-09 -0.0014822964191871801 0.005790304679844895 0.0043907005033878045 -0.0002396381324325395 -0.011523111203323933 0.007503906432767691 -0.0036587708272976718 0.007029918155023189 -0.01741546575186056 0.017780629772483802 0.008515885560901697 -0.005217398157567921 -0.004753027964620202 0.013295300460570088 -0.018894896515603884 0.034168473317327794 0.8259084275820395 -0.0022420278687198297 0.013942050415472517 0.017395975253565628 7.795740556050524e-05 -6.738992461690513e-06 -2.3169430549821718e-05
PC_20 -6.24210799158512e-05 -1.7469370732986268e-06 -1.0050110251910368e-05 1.4751537953432147e-07 -1.0010225401201071e-09 0.004839146608356318 -0.005421457915804403 0.00032589005804807954 -0.008846931768345485 0.0002265959399569759 -0.00609508295010899 -0.0027469805776381916 -0.013478010389645662 -0.0009268945944362887 0.021134150810750575 -0.03257368309575798 -0.0016231167616129326 0.003113240749196426 0.022390732494196916 -0.026288191233032537 -0.027291511520787095 -0.0022420278687195145 0.8258494117118612 0.05127402767291892 0.002612175604785025 6.458284153169378e-05 1.9947059881262306e-05 6.66820250489252e-07
PC_21 -0.00014145414035992768 1.2447208312833598e-05 -4.562539437139851e-06 2.2532806237655594e-07 -1.2178964262401813e-09 -0.003143190058971849 -0.00041808782171810804 -0.00455128079754628 -0.0025819766405154572 0.009904591989513685 0.0043321742148138215 -0.013207443791903792 0.005597551240723958 -0.007107807350977047 0.01969417444770279 -0.024531162959278065 -0.04948291462779378 0.003131034930688096 0.031591437595134546 -0.015551706093922632 -0.014795828456180393 0.013942050415472584 0.051274027672918936 0.926233907715261 0.0011205893201440024 1.363749073672079e-05 1.286655778773119e-05 -8.802459276504453e-06
PC_22 0.00015130725431563378 -2.690279269769836e-05 3.413284342735241e-05 -1.3045578354425383e-06 9.361053136814746e-09 0.011003419804620888 0.008006353370662996 0.016861966163609198 -0.01333907126380623 -0.016874646811952422 -0.014717784727280404 0.0280872033720138 -0.012290694139891862 0.0439992149163297 0.009606544363267128 -0.015128431049540713 0.01943917469997756 -0.02287567687833565 0.013828106306573147 -0.05605606774757036 0.011309469305034518 0.017395975253565718 0.0026121756047850137 0.0011205893201439235 0.8980186752108871 2.678125798231693e-05 0.00010031477668316824 4.27490299739482e-05
proband -1.9717975961802195e-06 -3.0756098956895204e-08 -2.716452599093825e-07 5.913574966524993e-09 -4.096365081951633e-11 -1.5039098592844505e-05 -1.6654641161740124e-06 2.422659216405874e-06 1.212867994100771e-05 1.3152118342535138e-05 -1.8903260857417847e-06 -2.236458718728944e-05 -9.404091086184024e-06 -1.040101540765102e-05 -4.53200185584137e-06 -2.9059462930047022e-05 1.5699340346161647e-05 1.3586468935130955e-05 2.790442417472933e-05 1.4480498458969057e-05 -3.156217286737994e-05 7.795740556054631e-05 6.458284153169056e-05 1.3637490736721341e-05 2.6781257982290227e-05 3.940807267280973e-05 -2.5405764447376624e-05 -2.2399308140976162e-05
paternal 2.2224488646484244e-06 4.502205750292173e-08 1.1496128755061779e-07 -1.614168044654818e-09 8.594130487364678e-12 1.9239779672990378e-05 6.593139769629928e-05 -3.205844552142449e-05 -1.128735991321252e-05 -5.207593274072879e-05 -1.7810544990791327e-05 3.868917939350733e-05 -4.5145374883730276e-05 -4.920266880259209e-05 -2.2205462589210916e-05 -6.523007083407154e-05 -4.2822015672008055e-05 3.861514926657957e-05 4.171731145232096e-05 -4.4489034302590655e-05 -2.2499651659043824e-05 -6.738992461734035e-06 1.9947059881265406e-05 1.2866557787728237e-05 0.00010031477668327088 -2.5405764447376614e-05 5.269723426414305e-05 -2.3269014090104876e-06
maternal 3.0505183455132514e-06 5.163264098049853e-08 3.025686196929885e-07 -4.7897052501430135e-09 2.3093816593635848e-11 2.5666094311117026e-05 6.261460900775118e-05 -1.9214039187594107e-05 3.995060176789443e-06 -5.258837860432426e-05 -2.513559471627507e-05 -5.1385995320766775e-06 -6.117723486320346e-05 -4.226739182750114e-05 -2.6149023408712336e-05 -5.4672625039646835e-06 -3.212515067487124e-05 4.461974145866853e-05 9.073969232107795e-05 1.1150796976263828e-05 1.7912975248175427e-05 -2.3169430549927865e-05 6.668202504885697e-07 -8.802459276506979e-06 4.2749029973948095e-05 -2.2399308140976135e-05 -2.3269014090105113e-06 4.947529521389071e-05
