 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.000532209867952598 -1.890011881654182e-06 7.524768042402773e-05 -2.6588765401981267e-05 -1.1456617327090218e-06 -2.75580603782647e-06 2.8937804823672766e-08 1.4587640167269414e-07 -2.250148776705905e-09 -0.00020603334088110624 0.00024741916795721565 -0.0003677067488737526 -5.989712024227487e-05 0.0003690168283990219 -0.0007778119590343729 -0.00016422895347333415 -2.9089625475888767e-05 4.51443207439778e-05 -0.00024354304931175833 9.457185613340037e-05 -0.0002209587773715448 -4.301900472977594e-05 -3.906961132867933e-05 -0.00013713593126393116 -0.0005464616946322092 -9.777948301598908e-05 -0.0007718001242545523 -5.441849709376323e-05 0.0011364367999744584 -9.883789217065913e-07 -1.6259456333450656e-05 1.5917644316118183e-05 2.2301114612360583e-05
yob -1.890011881652454e-06 6.659814303774293e-07 1.791634640601082e-08 1.6295441940032872e-06 -3.2885672890396233e-07 1.2166262342992129e-08 -9.250710268501926e-11 8.612211574409824e-09 -6.070417949410364e-11 -1.2580604298582858e-06 0.00010933746346015585 2.3219400422105744e-05 -6.245190018488059e-05 1.486205758929799e-05 -5.469686880732965e-05 -7.203516263248754e-06 -2.4768563373488144e-05 5.4987683060424067e-05 -1.98618915068183e-07 -5.5579212595305866e-05 4.1995016309327065e-05 -3.54390746410875e-05 -1.818163899670428e-05 6.006773400372519e-05 4.052874788354918e-05 -9.168439465329815e-06 -8.183711391610756e-07 4.165487758874808e-05 -0.00010746094405428008 -8.036324819781915e-08 -1.1839193602790117e-07 -7.960783686761533e-08 2.7100281759733995e-07
age 7.524768042425032e-05 1.791634639938081e-08 7.86747902780015e-05 0.0007132853858133717 -7.77316415377651e-05 -2.3431913925950635e-06 2.0564697623882695e-08 2.3185926239322425e-06 -2.0364142210829427e-08 -3.093553716482154e-05 -4.003456746528263e-05 -0.00015499327205991287 -2.3114414298366348e-05 -5.265805991808823e-05 6.774281367313313e-05 -8.0312694801846e-05 3.972702851732573e-05 -7.137861250976716e-05 4.0152097304303576e-05 7.621779166759441e-06 -0.0001332854850543494 7.31928679690234e-05 -1.9353885647162984e-05 -8.388521760009785e-05 9.05255634913837e-05 -0.00011138693256297647 -0.00010212933462497599 0.00011557911244250167 0.0001442413004267638 -1.3449310829344138e-06 9.751658264703044e-07 -1.0012414878599084e-06 -5.202681621328862e-07
sex -2.658876539822771e-05 1.629544193968638e-06 0.0007132853858151997 0.013709683264821455 -0.0013186113858018667 -2.0058740302832396e-05 1.6965740831283663e-07 3.681536317702129e-05 -3.106843933612435e-07 -0.000245866361151845 -0.0008059479870643625 -0.0007717728679632092 -6.730997982799205e-05 -0.0007917393842832311 0.0005437632200980966 -0.0001920149367758498 0.0007853059545344896 -0.0018089552199670469 -8.781830355632803e-05 -0.00039860533347468234 -0.0023698259095569704 -0.0016054652844857621 -0.0007962828831887084 -0.0018468760285468874 0.0011753401804848055 -0.0015730456526303266 -0.0006781257126795813 0.0010112935533234477 -0.0006093816490647764 -1.1719531807940412e-05 6.087222483307595e-06 -1.1783536002590539e-05 -1.6438422652609873e-06
age_sex -1.1456617331439622e-06 -3.288567288999007e-07 -7.773164153797204e-05 -0.001318611385801795 0.00013974416456203717 2.313282038600683e-06 -2.0326426294221007e-08 -4.131326375740822e-06 3.621604008098662e-08 1.5703586104058216e-05 7.367459256522088e-05 8.236251927747922e-05 3.484268287717633e-05 7.768799649602992e-05 -5.37731271323674e-05 2.701144908532004e-05 -4.8940511998420964e-05 0.0002195214259572083 -1.125448425381675e-05 4.986704928825817e-05 0.00022919834921561108 0.00014919782536326715 9.820259158628702e-05 0.0002037174640124567 -6.734518708404818e-05 0.0001581026828074171 0.000116367412328143 -0.00012129883805354793 8.572494683365036e-05 1.3093269613903274e-06 -4.890418681977675e-07 8.459635022203086e-07 -4.5395024847674394e-08
age2 -2.7558060378333107e-06 1.2166262343073454e-08 -2.3431913925952587e-06 -2.00587403027764e-05 2.3132820385943637e-06 7.30604444255828e-08 -6.615226853630439e-10 -7.200393228930713e-08 6.530029404931782e-10 6.491186833598521e-07 3.3300945890396423e-06 4.899110311357416e-06 -1.9702297526292863e-07 3.7414795956876784e-06 -3.382850671661018e-06 2.3548174735049312e-06 -1.8976341865306297e-06 2.9008089600799444e-06 -1.8956843712861106e-06 -4.511462593855632e-07 3.997720743298524e-06 -2.58759367579522e-06 6.749914802328296e-08 3.6737263550821144e-06 -8.118472973093173e-07 3.20725343808014e-06 2.5929758200287974e-06 -4.383823232404208e-06 -4.912716275995412e-06 3.866086961083346e-08 -2.356231177762064e-08 3.77842454934172e-08 -5.9183623574911645e-09
age3 2.8937804823737107e-08 -9.250710268605095e-11 2.0564697623886374e-08 1.6965740831234694e-07 -2.032642629416568e-08 -6.615226853631112e-10 6.148992721310615e-12 6.529731233371381e-10 -6.078322062366476e-12 -5.68751195869943e-09 -2.14489590141036e-08 -4.160787792893938e-08 -3.843641606753719e-09 -3.8024851158727655e-08 2.3286755040435073e-08 -2.4814281346847214e-08 1.577841604999967e-08 -1.9432258402149033e-08 2.102737878368127e-08 -3.0704060705325182e-09 -3.221159181400789e-08 1.9253936557540473e-08 -3.3502534813476975e-09 -2.9148053792801667e-08 6.083572505430535e-10 -2.989707711045886e-08 -2.695404915863908e-08 4.846598418398009e-08 3.4558922834416094e-08 -3.328015039559617e-10 1.7976746196852656e-10 -3.885987762262986e-10 1.9350527931354155e-10
age2_sex 1.458764016867871e-07 8.612211574251367e-09 2.3185926239387774e-06 3.681536317701926e-05 -4.131326375740831e-06 -7.200393228950712e-08 6.5297312333889e-10 1.2734868887064681e-07 -1.151805126597758e-09 -4.589766411647981e-07 -1.683517445459133e-06 -2.224243867608464e-06 -1.5152174057954049e-06 -2.492292853620528e-06 1.3610174170866823e-06 -9.687610984624915e-07 6.121618946767751e-07 -6.4948009666443206e-06 8.831743386438677e-07 -1.2816543645735493e-06 -6.790624326919686e-06 -3.777155722866773e-06 -3.5483164972421388e-06 -6.138723775076648e-06 1.2383353641444914e-06 -5.301334760365672e-06 -4.345665765185718e-06 3.9708071580925876e-06 -2.8130919296645097e-06 -3.631442610450897e-08 1.5991908115803564e-08 -2.623616608377269e-08 8.449020384847565e-09
age3_sex -2.2501487768320075e-09 -6.070417949342162e-11 -2.03641422108908e-08 -3.1068439336123115e-07 3.6216040080987643e-08 6.530029404950439e-10 -6.078322062382837e-12 -1.1518051265977888e-09 1.0689943865501583e-11 4.8518879159620075e-09 1.2606143200819718e-08 1.775553432018308e-08 1.5927121790556072e-08 2.280934680323553e-08 -8.743490976279774e-09 1.2822469281053269e-08 2.0107046626326893e-10 5.541612802226115e-08 -1.1966737976214789e-08 1.2353915581660065e-08 6.347155979235278e-08 2.8796195548892105e-08 3.7329253861924714e-08 5.301011170321575e-08 -7.856751707942844e-09 5.068729042003061e-08 4.679405614942558e-08 -3.652236611753735e-08 2.599540102487446e-08 3.136535741899331e-10 -1.676416731178755e-10 2.6150085244548947e-10 -1.1421887237079489e-10
PC_3 -0.0002060333408811577 -1.2580604298575993e-06 -3.093553716480676e-05 -0.0002458663611511196 1.5703586103976965e-05 6.491186833593392e-07 -5.6875119586941994e-09 -4.589766411622575e-07 4.851887915938614e-09 0.14206225000431066 -0.0064889159207454665 0.00016774815474531957 0.01169849167176664 -0.0026069141251820476 0.01595565640822417 0.015427558784930653 -0.02739638012845272 -0.01375587813642317 -0.010730809495326891 0.02939012378861656 0.010757192532409164 0.02823447430524512 -0.01422868483248813 -0.06358618849572722 -0.01597486736874824 -0.013947015810113596 0.020346016573958896 -0.016300203394628416 0.04321066503969317 1.2049598392842941e-06 -0.00011216576962025568 0.00013055629622839724 0.0001276752133552893
PC_4 0.00024741916795722666 0.00010933746346015995 -4.003456746483052e-05 -0.0008059479870567328 7.367459256435864e-05 3.3300945890254515e-06 -2.1448959013972952e-08 -1.6835174454324416e-06 1.260614320057651e-08 -0.006488915920745609 0.4830001156866484 -0.015784999398580035 0.05410449576234483 -0.024512068918265725 -0.013039035197670489 -0.002682108644714072 0.011092195347407364 -0.01957725230794838 0.027277850564285947 0.04106280512923764 -0.041625821522758684 -0.030699021402928902 0.033170863160001895 0.031004332415909944 -0.020185821076372984 0.016163788306682886 -0.01581099209829841 0.004696558374824766 0.05391735013075479 0.00010730764242137077 -0.00014308397632130962 0.0002260311884078602 0.00018012485776531487
PC_5 -0.00036770674887384383 2.321940042211028e-05 -0.00015499327205953175 -0.0007717728679556145 8.236251927661603e-05 4.899110311345157e-06 -4.1607877928823985e-08 -2.2242438675814083e-06 1.7755534319934268e-08 0.00016774815474524592 -0.015784999398579646 0.609017736903444 -0.005151794428905246 -0.019180039099676503 -0.017800372048439705 0.029994349622188984 -0.02977999866870488 -0.02894366124152141 -0.042793487839135454 -0.014465008116527433 -0.00696760813608733 -0.030387256497427954 0.02010267475020708 -0.06463776534538701 -0.015984659676957388 -0.000698845532788554 -0.004242003691387835 -0.0169617965938623 0.060689167392664285 -4.474779478419447e-05 1.1881633729187398e-06 2.4496038009274832e-05 -0.00011378954416544925
PC_6 -5.98971202425597e-05 -6.245190018487849e-05 -2.3114414298503594e-05 -6.730997982822374e-05 3.484268287720409e-05 -1.970229752587568e-07 -3.843641606790486e-09 -1.5152174057961926e-06 1.5927121790562227e-08 0.011698491671766708 0.05410449576234523 -0.005151794428904785 0.810925743292591 0.015048889251979234 0.06097519320314527 -0.010060456118326273 0.003970939872428355 0.02996115502331976 -0.03857309948383816 -0.012189292317335185 0.05463925772610021 -0.08263718902856486 0.03905760573222831 0.08765376980959408 -0.006053235801118389 0.00046957224582715987 -0.03485169405280519 0.023976076066427536 -0.05387834574124408 5.0306702523416694e-05 -0.0001467149252999224 0.00022179516076030985 4.222146471131961e-05
PC_7 0.0003690168283989 1.4862057589302001e-05 -5.265805991781415e-05 -0.0007917393842773183 7.768799649535905e-05 3.741479595678851e-06 -3.8024851158644335e-08 -2.4922928535995207e-06 2.280934680304245e-08 -0.0026069141251820953 -0.024512068918265198 -0.019180039099676412 0.015048889251978977 1.034022265421464 0.011890601791432857 0.06397990085656832 -0.05003264113804525 0.07514305579929768 0.0364794243323653 0.05447838870088337 0.04496466385590311 -0.1080926856130795 -0.06897464280992573 0.07056894010870582 0.004681662050220221 -0.014070839597786548 -0.033926415045305525 0.03548809404178658 -0.08904726509446038 -8.411216932578618e-05 0.00020457239998758397 -8.28036520935719e-06 -0.0005254753242227411
