 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 9.018820401942892e-06 1.971191774915501e-08 -2.444917503119016e-06 -1.113668265180195e-05 7.167252912242915e-07 4.790568073001349e-08 -2.8306520385316374e-10 -1.4714676485739007e-08 9.419645611065669e-11 3.4749417989748957e-06 2.7398813397663984e-06 1.9740522437545344e-06 -3.286481605187656e-05 4.2389984420337385e-05 -5.951776660565504e-05 3.8445008176033034e-05 -3.664729333659057e-05 -5.546330720112415e-06 -6.451513829705855e-05 -6.43946516668193e-06 -1.597605011415316e-05 -3.952479491469394e-05 3.1702237149408135e-06 -3.0784942829328284e-05 -6.131931303986264e-06 4.047720578986345e-06 -3.2515029689207706e-05 -3.943923059803772e-05 5.6614151133378446e-05 -1.307251090205582e-06 1.0687442787650638e-06 1.452798545842329e-06
yob 1.9711917749155344e-08 8.280407250407908e-08 1.232536912626189e-07 3.504696581673622e-07 -3.843152511675094e-08 -4.282152719986812e-10 -1.1916213537493168e-12 5.526057884846307e-10 -1.3593498471851276e-12 6.094498770155265e-07 5.8783522612516525e-06 3.869471606650302e-07 -5.576214632794906e-06 -1.5347293564815387e-06 -2.580441659273504e-06 1.2593243258277455e-07 -2.0706615098343994e-06 3.765398343520015e-06 -1.3520761266318368e-06 -3.5143891640791597e-06 4.906454215793307e-06 -4.3970039496482845e-06 -2.199260183161518e-06 7.019622824405154e-06 2.418905696959624e-06 -8.061110583390231e-08 -1.8035426313064092e-06 2.65018111884309e-06 -9.374668522149189e-06 -2.3485646212269903e-08 1.313113252337181e-08 2.5250122413593016e-08
age -2.4449175031035707e-06 1.2325369126217368e-07 3.254214914129075e-05 0.0004798736994381923 -3.217368633054838e-05 -6.548239639075252e-07 4.100650868794518e-09 6.501591657379413e-07 -4.074232011218922e-09 1.6607546414430683e-06 -1.5077823104546663e-06 -7.220055263511247e-06 -1.8579083409029564e-05 -3.546351414494694e-06 1.0778865704007745e-05 1.0395439154148689e-05 6.988062119750861e-06 -8.242215919136178e-08 9.697869296075496e-06 2.44348380236802e-06 -1.5879292296006902e-05 -8.979680266861047e-06 -2.0554822705851493e-05 -2.6416888975556594e-06 1.835556189126003e-05 -5.7651217441903835e-06 -2.3709973630649576e-05 -9.06100804515404e-06 9.026068669228078e-06 -4.898519389741185e-08 1.520266795283718e-07 -4.394525570018768e-08
sex -1.1136682651613797e-05 3.504696581646712e-07 0.0004798736994370537 0.012687363504968593 -0.000823971797808364 -9.448946842621562e-06 5.811044356655987e-08 1.6309107933775598e-05 -1.0064159758887719e-07 1.1466744390295525e-05 7.91993319878909e-05 -3.633318816550742e-05 -7.8846492568949e-05 -0.00018143057268657964 0.00018421420831645407 0.00020498139969039286 0.0001325170301108359 0.00019187088496943193 5.058267862837643e-05 -0.00010163654049379222 -0.00015539270443135512 -0.0001277293372371616 5.7277413221483195e-05 -0.0002491526796192372 0.0005019570677545058 0.00030273557201676836 -0.0001901575640110466 -0.00012530004943261537 -8.885414825735267e-05 1.2629193502179535e-06 1.4236406943555292e-06 -2.9250038094800658e-06
age_sex 7.167252911922465e-07 -3.8431525116442003e-08 -3.2173686330471546e-05 -0.0008239717978084553 5.5334205085123135e-05 6.495056547867748e-07 -4.071359990071242e-09 -1.1218160630612578e-06 7.050362616505218e-09 -1.5854347322759376e-06 4.6164543026854497e-07 8.193992026782588e-06 5.862129537200643e-06 1.0517354290504137e-05 -1.6937744593432366e-05 -1.2838720598825207e-05 -1.1075773483846076e-05 -9.0618110113816e-06 -6.136837553313264e-06 4.417958010263284e-06 9.027242622013282e-06 8.365395915825957e-06 -1.0266051724986019e-06 1.8980195088372568e-05 -3.0134452009269186e-05 -2.0174548670251736e-05 1.606114699119449e-05 9.687152480925553e-06 2.641467873465585e-06 -3.268959362535334e-08 -3.799519734277341e-08 1.864716638363166e-07
age2 4.790568072960591e-08 -4.2821527198902487e-10 -6.548239639075067e-07 -9.448946842645516e-06 6.49505654788394e-07 1.3507035740272595e-08 -8.616346440323243e-11 -1.3406389635696946e-08 8.552839269409789e-11 3.1260036118479e-08 3.143149094754077e-07 2.4064302086560903e-07 2.631038811312387e-07 8.217086220956308e-08 -3.2748563191042273e-07 -2.2662407021722043e-07 -2.6256758825469994e-07 1.499744131965104e-07 -3.176131637504645e-07 -2.2094618824153226e-07 4.080357891244295e-07 3.6564719201754225e-08 4.5309943317835757e-07 2.7370503154502373e-07 -2.1252300123825621e-07 1.4463212379933233e-07 4.310920297057948e-07 2.2445063017571284e-07 -5.269958545277352e-07 1.5886527080524564e-09 -2.0756996718109425e-09 1.2574928022396672e-09
age3 -2.8306520385140634e-10 -1.1916213537774512e-12 4.100650868794341e-09 5.81104435667152e-08 -4.071359990081756e-09 -8.616346440323084e-11 5.584114835848649e-13 8.550940450559412e-11 -5.54089506542515e-13 -6.296408803061334e-10 -2.7131070648277736e-09 -1.924691384880073e-09 -1.760384438948763e-09 -4.428771753562627e-10 2.1645174600025396e-09 1.519183920829356e-09 2.023768687932713e-09 -1.3948317498915572e-09 2.3112745005418333e-09 1.9568797452501737e-09 -2.6195913133788156e-09 7.419791125767953e-11 -3.374363666857032e-09 -2.315378661519198e-09 6.588536567620678e-10 -1.1056349988329772e-09 -2.6613669202577137e-09 -1.3268115879555616e-09 4.462743547342799e-09 -1.480680359706026e-11 8.932905525839077e-12 -1.0152812554964171e-11
age2_sex -1.4714676484885935e-08 5.526057884620685e-10 6.501591657363605e-07 1.630910793377898e-05 -1.1218160630613626e-06 -1.3406389635663877e-08 8.55094045053792e-11 2.320784323174712e-08 -1.4835997412857813e-10 3.582395807734579e-08 -8.700841213194606e-08 -2.494555162162737e-07 -1.254054686616406e-07 -2.0233957349889254e-07 4.188534453785123e-07 2.5242348347250623e-07 2.4531394285075536e-07 1.308645982780391e-07 1.912843026076264e-07 -3.388516797624977e-09 -1.636424217622654e-07 -1.4741825430260027e-07 -4.6103160848397985e-08 -4.4268202781472413e-07 5.722710302006757e-07 3.806969206613863e-07 -3.5206271717542195e-07 -1.974101246103488e-07 1.4664066899859865e-08 1.2901042502795993e-10 -6.162394839401389e-12 -3.5328735958133824e-09
age3_sex 9.4196456107193e-11 -1.3593498472037436e-12 -4.074232011209038e-09 -1.0064159758890698e-07 7.050362616506462e-09 8.552839269388862e-11 -5.540895065411545e-13 -1.4835997412859005e-10 9.631411409871902e-13 -1.3031685329213647e-10 9.153002425413198e-10 1.9959326985348694e-09 8.212898892389604e-10 1.26675628293895e-09 -3.019204676605946e-09 -1.4946172092167821e-09 -1.610592538624703e-09 -6.012970603876611e-10 -1.6258583070281633e-09 -4.784153299222615e-10 9.210769967354824e-10 8.143859674590509e-10 6.717995696940391e-10 3.0539015808457454e-09 -3.4669027514367976e-09 -2.1928388078245265e-09 2.2896125344015395e-09 1.044533898324076e-09 -4.1411869967743013e-10 2.160080540398356e-12 3.189377039474211e-12 2.085829399895288e-11
PC_3 3.4749417989745633e-06 6.094498770155737e-07 1.6607546414471296e-06 1.1466744390304198e-05 -1.585434732275535e-06 3.126003611840744e-08 -6.296408803057388e-10 3.58239580773195e-08 -1.303168532918689e-10 0.022206886011660976 0.0006957887510213077 0.0014158646917029971 -0.0003178416927683955 -0.00372478335037982 0.0015873316200585603 0.0030735348002891103 -0.003434200951291816 -0.00030027450630954074 -0.001184205446081371 0.0004262422639173494 0.0042066755568466565 0.002231825183501133 -0.001337047327711881 -0.007829433738738801 0.0008104376846372804 -0.0006691917610980753 0.002657809304698832 -0.0005199836132667298 0.003932298115377997 -6.281050439907888e-06 1.0055884827220903e-05 1.2430822697908512e-05
PC_4 2.7398813397630636e-06 5.878352261251723e-06 -1.507782310462802e-06 7.919933198716752e-05 4.616454303207711e-07 3.143149094756103e-07 -2.7131070648292464e-09 -8.700841213307009e-08 9.153002425487175e-10 0.0006957887510213145 0.07540916291380355 -0.0020322090804118726 0.004308788667976526 -0.002820103732214729 -0.0003963317525199924 -0.0028148275154480855 -0.0006545170757052655 -0.0053547751551348164 0.0012425040254525654 0.0034990254937664416 -0.007345122014651062 -0.004891580309594443 0.005637004817915299 0.004414348092771791 -0.0025739066099964574 0.0019519091127160983 -0.003180243414502856 -0.0002605110546119478 0.0029252225130609617 -1.030699441984291e-06 2.810326143117789e-05 2.427941668634376e-05
PC_5 1.9740522437490426e-06 3.869471606651407e-07 -7.2200552635112155e-06 -3.633318816617884e-05 8.19399202682822e-06 2.4064302086561295e-07 -1.924691384880115e-09 -2.494555162172097e-07 1.995932698540811e-09 0.0014158646917029948 -0.002032209080411883 0.09878356616012929 -0.0023772435516456352 -0.0034560552753773615 -0.0007676178415549791 0.003871170274540644 -0.007045809462002552 -0.001083626225235612 -0.007566609784491771 -0.005518605614972707 -0.0003334822200494946 -0.006867396974625328 0.005727115289898889 -0.011825530447995307 0.004377595712585051 0.0026561698608305317 -0.0011370978822550144 -0.0012351300011480641 0.006983392386253943 1.7728618053380212e-06 -1.2548396172580289e-05 -9.608958838127743e-06
PC_6 -3.286481605188235e-05 -5.576214632794746e-06 -1.8579083409024533e-05 -7.884649256902871e-05 5.86212953720557e-06 2.631038811311433e-07 -1.7603844389481958e-09 -1.2540546866173595e-07 8.212898892395365e-10 -0.00031784169276839535 0.004308788667976514 -0.0023772435516456417 0.12513447561171367 0.0023766839285645036 0.0036861395095181995 -0.005135774369900164 -0.004039432421197411 0.002458433811540628 -0.005745411592976285 0.0009274334690846449 2.2103932286799307e-07 -0.01006881425585768 0.006246025359142187 0.011136365942160109 -0.0030235219303275536 -0.0003242981020039024 -0.005157853113274328 -0.0017806296673651427 -0.004197105280631256 5.704451760437507e-06 -8.641866931078963e-07 -4.031315430251632e-06
PC_7 4.238998442033329e-05 -1.5347293564815495e-06 -3.5463514144990208e-06 -0.00018143057268731682 1.0517354290553945e-05 8.21708622096454e-08 -4.428771753567447e-10 -2.0233957349990705e-07 1.2667562829453485e-09 -0.00372478335037982 -0.0028201037322147433 -0.0034560552753773654 0.002376683928564495 0.15654155024922564 0.005700600063280022 -0.0012735686733529009 -0.006440196762999745 0.006085526083193207 0.004451656820927418 0.015047426501500797 0.004743939060278143 -0.015015370662601986 -0.010904464898290134 0.01298259058751645 -0.006367131364423753 -0.004844281357698258 -0.001019042694608056 0.00522097599093952 -0.006534434274401039 -1.031028261013228e-06 -1.6044599808421502e-05 -2.7733393793971004e-05
PC_8 -5.9517766605646875e-05 -2.5804416592736136e-06 1.0778865704008114e-05 0.00018421420831733117 -1.6937744593494132e-05 -3.274856319104587e-07 2.1645174600029044e-09 4.1885344537981405e-07 -3.0192046766143876e-09 0.0015873316200585665 -0.0003963317525199893 -0.0007676178415549893 0.003686139509518192 0.005700600063280035 0.16785713333294924 0.006487694894475742 0.006861687350405664 -0.0027230196445005997 -0.002469424388910647 -0.007498550493431098 0.005336108411098926 0.014547359452566274 -0.00899041144897806 0.005265170267965152 0.010377141970690867 0.0020943948367114842 -0.000574998209334205 0.0008012123844736009 -0.007230258346066413 -2.309077290527065e-06 -2.2595342496318084e-06 -1.8844201175152398e-05
PC_9 3.844500817603555e-05 1.2593243258271073e-07 1.0395439154115912e-05 0.00020498139969005552 -1.283872059880093e-05 -2.2662407021654193e-07 1.5191839208250124e-09 2.524234834719859e-07 -1.494617209213346e-09 0.0030735348002891064 -0.0028148275154480655 0.0038711702745406543 -0.005135774369900157 -0.001273568673352896 0.006487694894475718 0.22447265449675904 0.007028263436945252 0.0008881070942556859 -0.012233370274584113 0.00556706547183392 -0.001987571199260315 -0.0019970266552301816 -0.008834237302730152 -0.004876423471899809 -0.004086617082158392 -0.0005655712364641151 -0.00014052702130355537 -0.005487927573840831 0.01041321904135871 -3.555828891136705e-06 9.422114279690998e-06 1.3760494389211623e-06
PC_10 -3.664729333658721e-05 -2.0706615098346006e-06 6.988062119767286e-06 0.0001325170301119187 -1.1075773483920586e-05 -2.625675882550521e-07 2.0237686879350037e-09 2.4531394285229744e-07 -1.6105925386345633e-09 -0.003434200951291812 -0.0006545170757052642 -0.007045809462002552 -0.004039432421197418 -0.00644019676299975 0.006861687350405673 0.0070282634369452784 0.2731058140445831 0.014054178365113544 -0.006802818424103933 -0.0032046982826660544 -0.0002277732686831955 0.00884158200824927 0.0019511800758172256 -0.0025033240766531924 0.008047745446141707 0.002618796584103609 -0.002398682025520733 -0.001538476417040583 -0.007123850910909521 -7.856094906275278e-06 -6.413697029449195e-06 -2.4078859288800283e-05
PC_11 -5.546330720113787e-06 3.765398343520019e-06 -8.242215921058927e-08 0.00019187088496891062 -9.061811011342674e-06 1.499744131969394e-07 -1.394831749894499e-09 1.308645982771841e-07 -6.01297060381902e-10 -0.000300274506309548 -0.005354775155134827 -0.0010836262252355818 0.0024584338115406297 0.006085526083193225 -0.002723019644500632 0.0008881070942556772 0.014054178365113534 0.2550495167389296 0.002834140806603493 -0.00174020489019152 0.009733117261228283 0.01272574849109 -0.0034922914604360936 0.00798038372824543 -0.007671671809316242 -0.003950354303532947 -0.00026674058302541203 -0.0013926259135157342 0.016311169614176623 -2.693521538733265e-06 -2.7771055907017282e-05 -1.7371798791485848e-05
PC_12 -6.451513829705194e-05 -1.3520761266320415e-06 9.697869296058824e-06 5.058267862866256e-05 -6.136837553336916e-06 -3.176131637501798e-07 2.311274500540321e-09 1.912843026081893e-07 -1.625858307032176e-09 -0.0011842054460813709 0.0012425040254525714 -0.0075666097844917565 -0.0057454115929762685 0.0044516568209274155 -0.0024694243889106446 -0.012233370274584092 -0.0068028184241039295 0.002834140806603516 0.28495601201522486 0.012958544716486192 -0.000547486644892376 -0.008517189774543866 0.004717753504149769 0.014696031105155384 0.008976813673756958 0.0077716246716114405 0.007500091158026778 0.008871704835747634 0.0033460025255701367 3.1975720310514733e-06 -1.34661285980668e-05 -1.527315712082501e-05
PC_13 -6.439465166677003e-06 -3.5143891640792842e-06 2.443483802388265e-06 -0.000101636540492949 4.417958010203371e-06 -2.209461882419766e-07 1.956879745253145e-09 -3.388516796351042e-09 -4.784153299305956e-10 0.0004262422639173554 0.003499025493766473 -0.005518605614972727 0.0009274334690846441 0.015047426501500738 -0.007498550493431091 0.005567065471833933 -0.003204698282666042 -0.0017402048901915782 0.012958544716486178 0.29812763727254166 0.011889654935656064 -0.0008739393452154496 -0.00629247894549419 0.014192187129521609 0.008272906714305696 0.0020537319851720785 -0.014858639370893621 -0.011391471494240149 -0.004787830976597506 -2.943951010183221e-06 -3.666044522942814e-05 -1.7740970166586664e-05
PC_14 -1.5976050114153757e-05 4.906454215793447e-06 -1.587929229600721e-05 -0.0001553927044317257 9.02724262203992e-06 4.080357891244642e-07 -2.6195913133791787e-09 -1.6364242176283729e-07 9.210769967392518e-10 0.004206675556846664 -0.007345122014651053 -0.0003334822200494939 2.2103932285484138e-07 0.004743939060278155 0.005336108411098914 -0.0019875711992603127 -0.00022777326868320447 0.009733117261228252 -0.0005474866448923938 0.01188965493565607 0.2905667795349522 -0.0016551362674676676 -0.0012304798515331442 0.005275444217707273 -0.0023014596022721814 -0.0025957713524256284 -0.0017853419889565583 -0.021322769791847444 0.005714985846558797 1.234676880369829e-05 -3.489886656128761e-05 -2.3175069382254236e-05
PC_15 -3.952479491469372e-05 -4.397003949648234e-06 -8.979680266851494e-06 -0.00012772933723695666 8.365395915810536e-06 3.65647192015483e-08 7.419791125898318e-11 -1.474182543022605e-07 8.143859674567875e-10 0.002231825183501133 -0.0048915803095944425 -0.006867396974625326 -0.010068814255857674 -0.015015370662601982 0.014547359452566274 -0.0019970266552301837 0.00884158200824931 0.012725748491089987 -0.00851718977454389 -0.0008739393452154901 -0.0016551362674677133 0.33833170677021385 -0.00860469254836454 0.003615998703471268 0.004502770035293637 0.00011575985146795497 0.00213931309144645 0.0005910114906738686 -0.01079466693231036 3.0385938322183127e-06 2.450586704648612e-05 2.2586098654152373e-05
PC_16 3.170223714942296e-06 -2.199260183161464e-06 -2.0554822705900953e-05 5.7277413220033387e-05 -1.0266051723952952e-06 4.530994331794267e-07 -3.3743636668641057e-09 -4.610316085060213e-08 6.717995697084625e-10 -0.0013370473277119102 0.005637004817915194 0.005727115289898937 0.006246025359142196 -0.010904464898290016 -0.008990411448978051 -0.008834237302730193 0.0019511800758171627 -0.0034922914604362076 0.0047177535041498 -0.0062924789454941316 -0.001230479851533001 -0.008604692548364646 0.3500467818608368 0.006886015519229784 0.0030015431114185317 0.0030026991471079874 0.008447459193785013 0.01189036865822584 0.007286258124793801 7.410994025580475e-06 3.37551442316205e-05 3.2547469207661486e-05
PC_17 -3.0784942829337953e-05 7.019622824405054e-06 -2.6416888974867326e-06 -0.00024915267961864846 1.898019508833092e-05 2.737050315435952e-07 -2.315378661510054e-09 -4.426820278138409e-07 3.0539015808399547e-09 -0.007829433738738798 0.004414348092771749 -0.011825530447995333 0.011136365942160093 0.012982590587516425 0.0052651702679652 -0.00487642347189981 -0.0025033240766531386 0.007980383728245373 0.01469603110515542 0.014192187129521633 0.005275444217707242 0.0036159987034712774 0.006886015519229708 0.3812579591768261 -0.011621491915848872 -0.009194452006249661 -0.013644905520531199 -0.007502265194947152 -0.026503514951607174 2.134993224989846e-06 -2.4856235980780815e-05 -5.613848960095697e-06
PC_18 -6.131931303978803e-06 2.418905696959502e-06 1.8355561891229196e-05 0.0005019570677544788 -3.013445200926321e-05 -2.125230012375905e-07 6.588536567576531e-10 5.722710302004807e-07 -3.4669027514351564e-09 0.0008104376846372784 -0.002573906609996424 0.0043775957125850775 -0.0030235219303275584 -0.006367131364423714 0.010377141970690834 -0.004086617082158378 0.008047745446141666 -0.007671671809316242 0.008976813673756972 0.008272906714305672 -0.0023014596022721792 0.004502770035293653 0.0030015431114185425 -0.01162149191584889 0.38251061542512876 0.0043426119079649945 -0.008726764148240562 -0.00420213444063005 0.004481771779802462 -8.552132664842338e-06 -1.6689143055454705e-05 1.4876651372029129e-08
PC_19 4.047720578991052e-06 -8.061110583373079e-08 -5.7651217442678566e-06 0.0003027355720154746 -2.0174548670157942e-05 1.446321238009882e-07 -1.1056349988438827e-09 3.8069692065934756e-07 -2.1928388078109723e-09 -0.0006691917610981246 0.0019519091127161 0.0026561698608306068 -0.00032429810200389073 -0.0048442813576981564 0.002094394836711436 -0.0005655712364641433 0.0026187965841036193 -0.003950354303532967 0.007771624671611428 0.00205373198517207 -0.002595771352425584 0.00011575985146797107 0.003002699147107975 -0.009194452006249628 0.004342611907964987 0.393471850675878 -0.0007082312196983084 0.004080041379702804 0.0011961958987912382 2.958960582827307e-05 7.355472165714001e-07 -4.337208064888923e-06
PC_20 -3.251502968920838e-05 -1.803542631306286e-06 -2.3709973630656312e-05 -0.00019015756401188693 1.6061146991250556e-05 4.3109202970593524e-07 -2.6613669202586166e-09 -3.5206271717655523e-07 2.2896125344086438e-09 0.0026578093046988305 -0.003180243414502915 -0.0011370978822550116 -0.005157853113274323 -0.0010190426946080449 -0.0005749982093341996 -0.00014052702130357608 -0.002398682025520733 -0.00026674058302554024 0.007500091158026769 -0.014858639370893613 -0.0017853419889565624 0.0021393130914463595 0.00844745919378495 -0.013644905520531169 -0.008726764148240581 -0.0007082312196983466 0.3874429993613078 0.01778593176990643 -0.0009800697214270764 1.864581304472786e-05 9.104314756761348e-06 1.5610769999943727e-05
PC_21 -3.943923059804072e-05 2.6501811188430997e-06 -9.061008045141114e-06 -0.00012530004943262556 9.687152480926312e-06 2.2445063017545322e-07 -1.3268115879539445e-09 -1.974101246103639e-07 1.0445338983241568e-09 -0.0005199836132667298 -0.0002605110546119604 -0.0012351300011480644 -0.0017806296673651362 0.005220975990939519 0.0008012123844736104 -0.005487927573840837 -0.0015384764170405744 -0.001392625913515691 0.008871704835747637 -0.01139147149424014 -0.021322769791847423 0.0005910114906738726 0.011890368658225847 -0.007502265194947143 -0.004202134440630046 0.004080041379702749 0.017785931769906418 0.42240616589163726 0.003210800874936945 -1.7621010725444632e-06 2.4815147729068706e-05 -1.4775866090926356e-06
PC_22 5.661415113338526e-05 -9.374668522149458e-06 9.026068669172167e-06 -8.885414825822986e-05 2.641467873519948e-06 -5.269958545266706e-07 4.462743547336463e-09 1.4664066898853896e-08 -4.1411869967157896e-10 0.003932298115378034 0.0029252225130609833 0.006983392386253908 -0.004197105280631248 -0.006534434274401162 -0.007230258346066436 0.010413219041358715 -0.00712385091090959 0.016311169614176505 0.0033460025255701107 -0.004787830976597526 0.005714985846558711 -0.01079466693231029 0.0072862581247940756 -0.02650351495160722 0.00448177177980241 0.0011961958987912326 -0.000980069721426994 0.003210800874936935 0.41213263087186847 1.4186833165989125e-05 5.785473246235425e-05 1.9336943861488946e-05
proband -1.307251090205611e-06 -2.3485646212270433e-08 -4.898519389644109e-08 1.2629193502397892e-06 -3.2689593626840555e-08 1.5886527080325428e-09 -1.4806803596933847e-11 1.2901042505848587e-10 2.160080540204273e-12 -6.28105043990739e-06 -1.030699441987355e-06 1.772861805337815e-06 5.704451760435914e-06 -1.031028261012708e-06 -2.3090772905252384e-06 -3.5558288911338297e-06 -7.856094906279471e-06 -2.693521538793256e-06 3.19757203105101e-06 -2.943951010181659e-06 1.2346768803697084e-05 3.0385938322055834e-06 7.410994025522739e-06 2.1349932249847727e-06 -8.552132664839863e-06 2.9589605828267704e-05 1.864581304472767e-05 -1.762101072545315e-06 1.4186833166009436e-05 2.0822252995460015e-05 -1.3395893435461665e-05 -1.225997486987527e-05
