 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.017754715496598825 -1.2236384936904366e-05 0.0025616745929049234 0.00575359208934867 -0.0007049198055992039 -9.073543411152191e-05 9.667900118693473e-07 2.5490028030806515e-05 -2.739968672354769e-07 -0.00639350386850831 0.0008753951693439686 -0.0006796530594318385 0.0008129646425790875 -0.0055942588629539465 0.0005235267238128807 0.007795587017905573 0.0021457131832399463 -0.002310449786027863 -0.0073795496825203545 -0.0037922450584202292 -0.008107503547891743 -0.006930989274364742 -0.014518742191653736 -0.0018166801647675026 -0.007986126591433983 -0.007394349327402163 -0.0030812417267765757 0.015931632273377346 0.011302152667278501 -3.7926607577255166e-05 -5.8327796926346026e-05 -0.0001240444373338976 -0.0001323629831477188 0.0001946678856843291 9.595113608263189e-05 0.00019484998320121104
yob -1.2236384936876995e-05 3.946709408228342e-06 3.5154795653173366e-06 3.0601812676582314e-05 -3.6078337795890282e-06 -7.987816482360555e-09 -5.891082062009843e-11 9.408198798329366e-08 -7.02649734705301e-10 1.595648680924845e-05 0.000682404751556996 0.00011358100459319344 -0.00044859690025938586 0.00023694744672678753 -0.0005110127067290987 -0.00011437892736531768 -0.0002086623412413071 0.0004884524798079317 -0.00019127688637247107 -0.0004162195447646821 0.00031131604860329214 -0.0002740630283439422 -0.00010340848648968123 0.0002861876779886329 0.0002459675856283628 -5.3858329725923856e-05 -0.00013975023256475872 0.00011756806881521268 -0.0005274920212526734 -6.487634848681597e-08 -1.7123272892849693e-06 8.466561419658977e-08 9.59908316732917e-07 2.4195339627710757e-06 -1.6211021304782203e-06 3.1666751399639315e-08
age 0.002561674592899098 3.5154795652567255e-06 0.0015349291932680552 0.015430097082351558 -0.0015233996211187527 -4.588844258515654e-05 4.2354185405899266e-07 4.563950468599492e-05 -4.2140252621321143e-07 -0.001207257405012962 0.0007558590662749066 -0.0003867889380382519 -0.0003527260556823187 -0.00399630487339505 0.0013577633418360132 0.0006782279623960772 -0.0012419111507693576 -0.0006064940235359313 0.0010966142643989772 -0.004041450652233476 -0.0009593806749295329 7.212125045014964e-05 0.0006148204577624312 0.0006765924465370016 -0.0012055232409365671 -0.00344601771911306 0.0006167795414207514 0.0023946261204695245 0.003358736867860882 -1.2911407081703903e-05 -3.595098438053066e-05 -1.1469898174664053e-05 -7.122806279443997e-05 0.00012997877837183196 2.3126078623961083e-05 -3.148553561229609e-05
sex 0.0057535920892293774 3.060181267634866e-05 0.015430097082323903 0.2676109063320307 -0.02490626819486397 -0.0004416150733831374 3.942168044165037e-06 0.0007140950106145024 -6.382137229015923e-06 -0.001886580878209821 0.009077475141998314 -0.00026803600685286493 -0.007880474325494113 -0.047879339498927996 -0.0007176542502636342 0.008887184396172781 0.002233216156094777 -0.013395195096998195 0.019022362752960233 -0.042436750271487404 0.0021376841341944433 0.0014284765538009146 0.010851252454826746 -0.028185246805447137 -0.0148675511434998 -0.027706038750514316 0.03229815780609117 0.011474604413791042 0.015420568784532193 -2.2324150643573948e-05 -0.0003543913984753334 -3.334132753774472e-05 -0.0002232877852819826 0.0007832941764325966 0.00019945651836847137 -0.000587430928752374
age_sex -0.000704919805586482 -3.607833779541986e-06 -0.0015233996211156807 -0.024906268194862562 0.0024566659922481723 4.5571797530295535e-05 -4.2084376358631466e-07 -7.361319300378684e-05 6.804362795359548e-07 0.000153309858727266 -0.0011455092729854006 -0.0001790923779821368 0.000777550989817155 0.004530900878443362 -0.00022957121578587837 -0.0009927122092396033 -0.00011340521901984655 0.0016264722243575513 -0.0017829836902034893 0.003632756502357668 -0.0008789116926045304 0.00015558951830477665 -0.000763484791151101 0.0028284717450927734 0.0016613732613816807 0.0037069315403591378 -0.002625186235690441 -0.001801469627995699 -0.0019912290261196296 3.862547519242794e-06 3.6984887117450466e-05 -7.256195748813505e-06 2.6000485925221053e-05 -8.083162785347381e-05 -9.191315780399273e-06 5.414404621083134e-05
age2 -9.073543411130944e-05 -7.98781648229658e-09 -4.5888442585151794e-05 -0.0004416150733839599 4.557179753038733e-05 1.4261478756541296e-06 -1.3559860610376234e-08 -1.4171190510066286e-06 1.3479482676588902e-08 3.476742883615873e-05 -1.3430650268048064e-05 1.1460558256506994e-05 -4.362212487693269e-06 0.00013386286431150046 -5.478345145520509e-05 -2.7104481657095918e-05 1.399068422199191e-05 2.679840560976285e-05 -3.480314596355172e-05 9.977704126614055e-05 2.9411438694695103e-05 1.717702539003695e-06 5.789433516465561e-07 -1.186590123624914e-05 5.4194182321609426e-05 0.00011850626030521646 -2.6042097470362777e-05 -9.669732866943917e-05 -0.00010319282404207702 3.5941571077680457e-07 9.018238211281937e-07 1.8062291755073262e-07 2.0906751615867454e-06 -3.4869776746446115e-06 -3.8196590860745175e-07 6.398912456861037e-07
age3 9.667900118672674e-07 -5.89108206245029e-11 4.2354185405891357e-07 3.9421680441726785e-06 -4.2084376358717e-07 -1.3559860610375231e-08 1.3216147090787187e-10 1.3478050746012095e-08 -1.3141520582603565e-10 -3.1726721851507444e-07 1.927928630208544e-07 -1.0482622312161695e-07 6.692452715558992e-08 -1.2570630431471411e-06 5.111032836649797e-07 3.047439106900406e-07 9.463901787597368e-09 -2.0556004711642027e-07 2.8039454081343437e-07 -8.53694590770589e-07 -2.387163989744064e-07 -9.194176703776325e-08 -2.392150304677874e-07 8.55125427542666e-08 -5.874732284829003e-07 -1.1998427664365282e-06 2.7427996931484245e-07 1.1212428505837067e-06 9.458885487606116e-07 -3.384806189259435e-09 -6.603599427480002e-09 -2.9130618984430665e-10 -1.9213087261462057e-08 2.9177597899178333e-08 1.3245570437220498e-09 -4.113765655639327e-09
age2_sex 2.5490028030374613e-05 9.408198798340876e-08 4.5639504685894145e-05 0.0007140950106144239 -7.361319300378307e-05 -1.4171190510035947e-06 1.3478050745983764e-08 2.2878017724222095e-06 -2.1772134934984684e-08 -3.696523859004421e-06 4.147170975818585e-05 7.471391540824825e-06 -2.024060340186241e-05 -0.0001316752526591566 1.7021806005693234e-05 3.5090228994511116e-05 3.820153928328508e-06 -4.652196485922484e-05 5.156322492958409e-05 -9.889536801555367e-05 3.842178703107034e-05 -5.913470184362648e-06 1.1900583224266116e-05 -7.882053415291256e-05 -5.432260824261254e-05 -0.00013251540875071065 7.232401198053955e-05 6.949914940043883e-05 7.434117579797858e-05 -1.4910228185205312e-07 -1.0499481987176457e-06 5.024943891850349e-07 -7.832678814762114e-07 2.341953924798637e-06 -3.0669367121604956e-08 -1.5609358180963928e-06
age3_sex -2.7399686723132555e-07 -7.026497346923e-10 -4.214025262122022e-07 -6.3821372290148854e-06 6.804362795358894e-07 1.3479482676558644e-08 -1.3141520582575265e-10 -2.1772134934983777e-08 2.1236705361263112e-10 1.3789450861410397e-08 -4.3248738844496497e-07 -5.052211809449631e-08 1.1693303988878156e-07 1.1911851240123262e-06 -2.4219316872047863e-07 -3.5297892848747366e-07 -6.23907601130523e-08 3.7137038937443256e-07 -4.7185483095755643e-07 8.654803598652192e-07 -4.301470487103482e-07 4.4470796879748314e-08 8.772323424544253e-09 6.561949383497604e-07 5.364998825529783e-07 1.3385351092257228e-06 -6.545121824499667e-07 -8.084623327461259e-07 -8.381925762557338e-07 1.9987686223649277e-09 8.557653738521125e-09 -6.760206773503224e-09 7.1683723787892855e-09 -2.043098483409071e-08 2.3404875027720093e-09 1.411209547502929e-08
PC_3 -0.006393503868509909 1.5956486809253984e-05 -0.0012072574050151924 -0.001886580878246286 0.00015330985873133947 3.4767428836234285e-05 -3.1726721851584264e-07 -3.6965238591389354e-06 1.378945086275516e-08 0.8789539856871553 -0.15125855739206734 0.05608973971924861 0.13864270200028903 0.03779146010192536 0.056278243098772815 0.06844394401035783 -0.16800081362850533 -0.10624466426962705 -0.05191109259014583 0.1809380950359501 0.03286915649848595 0.2732045761180245 0.07092123739848222 -0.5057139761642452 -0.13023028404528628 -0.05507680476970867 0.1592865328123184 -0.15207074116096406 0.3937781490635025 -0.00030154750562210754 -0.0007727587307345431 -0.001375162328406538 -4.798584925032107e-06 0.0015495303235993452 0.0026841439073240184 0.0004374349522564515
