 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0013262688739796122 -3.1307322246321982e-06 0.00023831535568425555 -0.00024084166479396548 -4.355160347990044e-06 -8.221131770261164e-06 8.370573997635168e-08 7.859933372471611e-07 -1.1918459103488479e-08 -0.0009231063585564264 -9.286265030775805e-05 -0.0002698259125176465 0.0008390133353257171 0.0005732266365596412 -0.0003847601729775255 -0.001151901944147451 -0.0004392280507463009 -0.000684123421300228 -0.0009968878293753808 -0.0004815289339586345 -0.00020914821529838625 -0.00082511712434822 0.00044443879306364494 -0.000544836922029496 -0.0006525441767009536 -0.00018060352620942965 -0.0009619700514726739 0.0006480634338025674 0.0011383832321706288 -1.100309559570673e-06 -3.0168415042180396e-05 1.106525436332428e-05 2.6934416723745995e-05
yob -3.1307322246314312e-06 1.028598641501793e-06 1.0578919003772589e-06 6.220656226369205e-06 -7.990260211225704e-07 -6.266004225140265e-09 3.514882811500617e-11 1.9380090749447523e-08 -1.2800208836693273e-10 1.2102971059311402e-05 0.00014351754199410982 3.201527290436335e-05 -9.548517272404344e-05 3.467556000005571e-05 -8.726166221425635e-05 -1.7031197619078162e-05 -6.207666145393787e-05 8.607522917698601e-05 1.074950964866572e-05 -7.877985690635028e-05 6.293141072628343e-05 -7.920629330402659e-05 -1.761785516251419e-05 9.190951649838102e-05 5.727594616559253e-05 -1.4012786677001262e-05 -1.7671992915429395e-05 4.412200954245097e-05 -0.00014754279649840604 -1.829939070037714e-07 1.7133851106546136e-08 -5.934504972531694e-07 4.763773896395861e-07
age 0.0002383153556839776 1.0578919003723287e-06 0.0002726404522207788 0.0029463516860416075 -0.0002711019618730873 -7.49716823547983e-06 6.359970921886182e-08 7.477150980988975e-06 -6.342430181247838e-08 -1.6125578197575907e-05 -0.00011011385398949778 -0.0003041326142784012 -0.00020305182993335004 -0.000285938681700981 -8.149437145593852e-05 -0.0002696369932681867 -0.0006657193702302518 -0.00035011492582109763 0.00012764450005276468 -0.00014580874770874885 6.046419844637261e-05 0.00022439634679325326 -6.22632787370385e-05 7.134798928792904e-06 -0.00023055573075577722 -0.0002470506251141661 -0.00036655880212550145 -6.946165541403715e-05 0.00043318603619166166 -3.494680534404616e-06 -5.161861999840713e-06 -3.029305132996704e-06 1.2882937665013142e-05
sex -0.00024084166479813448 6.220656226239004e-06 0.002946351686039241 0.07188691493707418 -0.00601886981042302 -7.680141106145721e-05 6.253377325415138e-07 0.00015543187756626676 -1.2561010063953463e-06 0.0022536080197546626 -0.00030594106158327684 -0.00680178357382243 -0.00213224340235834 -0.005146794429089001 0.0011323079852434007 0.0006434870542295894 -0.0057430690966669235 -0.010082392852469192 -0.0016116331664675866 -0.004445491254971808 0.002470209686579832 0.0029165426729251616 -0.006252227069203089 -0.004751151118188279 -0.0038032645874400695 -0.00023332177836737485 0.004077157541827693 0.002937874675460701 0.0006801426973245522 -9.082232128012459e-06 -5.8338847353376873e-05 9.581376827509167e-06 0.00012328113361156017
age_sex -4.355160347610559e-06 -7.990260211165232e-07 -0.0002711019618729401 -0.0060188698104239905 0.0005361755801777521 7.464109883636661e-06 -6.334170974917149e-08 -1.4502157601717903e-05 1.2143963830748333e-07 -0.0001840174662403409 8.117581366331962e-05 0.000540947315442762 0.00019329853558659724 0.0004957908498612172 -9.807127952694275e-05 5.8779612606828276e-05 0.0005419497558550818 0.0008909972214450337 7.039079651554639e-05 0.00046017139933469833 -0.0002688543046883377 -0.0002070925714452567 0.000589099649834796 0.0004132261841409786 0.00032712378755728574 0.00020265727987582493 -0.0001474436502894892 -0.00010076164570827441 -0.00011099714450898194 1.7854439516265701e-06 4.457560779355432e-06 -2.1894259383185496e-06 -8.55600438983262e-06
age2 -8.221131770253813e-06 -6.2660042250448735e-09 -7.497168235480732e-06 -7.680141106153605e-05 7.464109883642006e-06 2.157944338660255e-07 -1.893762196980732e-09 -2.1500016991619119e-07 1.8869872972603032e-09 9.846080626578842e-07 7.372012872421468e-06 7.804311939609592e-06 1.9093456739741273e-06 1.0008880689996053e-05 -7.446331811488667e-07 8.963403501030467e-06 1.5938924627945697e-05 1.2861370304933538e-05 -4.5492065824278185e-06 4.472503287436785e-06 -2.027304407423945e-06 -6.151702594435294e-06 9.894884111960723e-07 2.120808709219577e-06 8.936785010128555e-06 8.696497908526173e-06 9.659795673620832e-06 2.1406855741585905e-06 -1.26482323464102e-05 1.002738429122008e-07 1.1490770097198997e-07 7.418729684891389e-08 -2.9710223215108593e-07
age3 8.370573997629298e-08 3.514882811392162e-11 6.359970921887637e-08 6.25337732542287e-07 -6.33417097492262e-08 -1.8937621969809307e-09 1.7083792577365388e-11 1.8870181002644076e-09 -1.7024547138380286e-11 -1.423237066330121e-08 -6.125740366737229e-08 -5.8016745547379045e-08 -2.0940960673126946e-09 -8.860246998749575e-08 1.1246706733045545e-08 -9.010035601656312e-08 -1.3185570901494962e-07 -1.1868903172145817e-07 3.590991336581374e-08 -5.753918875572697e-08 3.046516271737532e-08 3.957148333901617e-08 -9.33409801279965e-09 -1.6042546087706253e-08 -9.16050465205885e-08 -9.362038012700231e-08 -8.589742208764912e-08 -1.052320101901815e-08 8.391935520853126e-08 -8.60466396729082e-10 -7.61122636189658e-10 -6.279607111671444e-10 2.14449449395215e-09
age2_sex 7.85993337236727e-07 1.93800907491674e-08 7.477150980986116e-06 0.00015543187756631422 -1.4502157601719794e-05 -2.150001699160802e-07 1.8870181002632045e-09 4.0733205165611385e-07 -3.5162117243295787e-09 4.405069109914936e-06 -3.0836138380940736e-06 -1.2611125983598086e-05 -4.898355816181207e-06 -1.4392673154382185e-05 2.799036671277819e-06 -3.125775969013247e-06 -1.548741156658809e-05 -2.4670088081767224e-05 -1.0428160498096645e-06 -1.3794897572581768e-05 8.05495265048048e-06 5.1170401959149714e-06 -1.730782074531559e-05 -9.982240755025772e-06 -1.0323536470876817e-05 -1.0216181359555783e-05 4.282608775613969e-07 -8.42204227677492e-07 2.5945887695745055e-06 -6.013737270783243e-08 -8.652887192823163e-08 8.340196759287897e-08 1.6542587969952602e-07
age3_sex -1.1918459103411778e-08 -1.280020883647246e-10 -6.342430181246456e-08 -1.2561010063958869e-06 1.2143963830751191e-07 1.8869872972596506e-09 -1.702454713837258e-11 -3.516211724329926e-09 3.1143852246422774e-11 -3.144706923333292e-08 3.178012379349864e-08 9.198420445886312e-08 3.243712092151061e-08 1.2966089902485376e-07 -2.4629208909060973e-08 2.975989126514355e-08 1.3571541092968838e-07 2.1242124790161976e-07 9.32284608370483e-09 1.2767145574320806e-07 -7.323731695487232e-08 -4.3815461040792204e-08 1.5611144225457824e-07 6.657601086177414e-08 1.1107923239288425e-07 1.234918067941341e-07 2.0296197405688844e-08 3.3966525538902286e-08 -9.658485983973166e-09 5.735873521296054e-10 4.217146924531367e-10 -8.531777258423057e-10 -9.142323577119279e-10
PC_3 -0.0009231063585565813 1.2102971059310148e-05 -1.6125578197606824e-05 0.0022536080197559896 -0.00018401746624046033 9.846080626585803e-07 -1.423237066330635e-08 4.405069109918176e-06 -3.1447069233361054e-08 0.22340344248203603 -0.012542563053896238 0.004526617970661515 0.025308988215424186 -0.007533014260715165 0.023397380802726683 0.019552043612496253 -0.050263747019482864 -0.03985706409926838 -0.007039805333152093 0.02771222473012389 0.003439537437053229 0.05568589817325264 -0.01914071041937957 -0.11559486946851363 -0.03053195254031316 -0.015040373460319166 0.03422647052638431 -0.023209782872838113 0.07406584575650577 -4.688173492586886e-05 9.06525642423423e-05 -7.647682248886151e-05 0.00015471216468989184
