 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.000479983307915326 -1.7020204028157188e-06 0.00012437249473014905 -0.00010061758371680559 3.2720105349931597e-06 -3.799752150357341e-06 3.545868460033124e-08 4.107226829208846e-08 -1.3137901645281535e-09 -0.00014615407559103325 0.00012190738812249273 -0.0002738163979628095 2.452171171379153e-05 0.00038098911883732 -0.0006054685676419535 -1.529559622937668e-05 -0.0001194925680577884 -7.873449287266505e-05 -0.00016725286111494056 0.00010603117259313943 -0.00022733322397372469 -0.00010241822112737605 -3.932545154638035e-05 -0.00028793349035110606 -0.00043962957842037787 -7.98362988485985e-06 -0.0006633358140016222 -0.0001235508056538873 0.0009370561619070402 -1.1199439782021247e-06 -1.4681090587170281e-05 1.340325578343998e-05 1.902505756177612e-05
yob -1.7020204028169523e-06 5.641763927320889e-07 -1.6316183648631517e-08 -4.403804985815797e-06 1.4955437221645738e-07 1.1738909991572343e-08 -9.257131305970533e-11 -2.5214409621835137e-09 1.9786730418161888e-11 9.913429101093769e-07 9.757968976430337e-05 2.347124860222779e-05 -5.907252112675169e-05 1.1851772978444823e-05 -5.11239313422548e-05 -5.991258746687364e-06 -2.323381701508749e-05 4.6472012665469e-05 -1.7050854175476427e-06 -4.6155524087873666e-05 3.7532416391757174e-05 -3.546280476962539e-05 -1.5921907216590163e-05 5.288006474294092e-05 3.20651254774432e-05 -1.1876996475218976e-05 -2.6919843382079127e-06 3.3330853181126626e-05 -8.929314526504847e-05 -5.1597050379340805e-08 -6.406032050293156e-08 -1.1130498312231101e-07 2.8652868010923516e-07
age 0.00012437249473011336 -1.6316183645746642e-08 0.0002629493036599497 0.0031558517177970266 -0.0002622193099904253 -6.679098603915111e-06 5.2754951053350555e-08 6.659742733662364e-06 -5.260083309481225e-08 3.684348433244358e-06 -0.00015917463914727242 -0.00023377108402967522 4.503894086199103e-05 -6.428020354463944e-05 0.00014606356604050073 3.9649464066440745e-05 -7.879388222441736e-05 -7.194193552396686e-05 0.00013705870557611738 -0.00021329591462841682 -0.00012418960749469127 0.00012618106823467535 -0.0001306335426363623 -0.00020760598142389672 9.240127027257862e-05 -0.00010846113005368133 -9.900797564577735e-05 -2.7002559939666902e-05 0.00018865268956738527 -2.3865586633048953e-06 2.7249231169764555e-07 4.320724849200593e-06 -7.308221550485946e-06
sex -0.00010061758371728821 -4.4038049856104235e-06 0.003155851717796487 0.07153135430249496 -0.0057154952915134645 -7.794528857540646e-05 6.016047158083803e-07 0.0001412401195985468 -1.0938614572203396e-06 -0.0003824625129765983 -0.0015678451461912748 -0.0028524796983769077 0.001865811239431521 -0.00030795544808737645 0.0009464045245528463 0.000773053002959096 0.00048670534733584177 0.0001731260191977675 0.0024830485170929594 -0.0034479168382378694 -0.0014536597949469025 0.0026366350189872523 -0.00292904992122592 -0.00266483131272591 -0.00013309233099120194 -0.0026444642450045353 -8.368167575436117e-05 -0.0015704854881704805 0.0028940473762907415 -3.1182362545827764e-05 1.429354066907488e-05 6.0617023430937514e-05 -9.61736507468758e-05
age_sex 3.272010534983916e-06 1.4955437219407133e-07 -0.0002622193099904164 -0.0057154952915133405 0.0004719911546606965 6.663438886923546e-06 -5.26322473932734e-08 -1.1973641373211767e-05 9.470345148515205e-08 2.7690091744625105e-05 0.0001308020536661134 0.00023044630078006024 -0.00012188748691068779 3.1770686883749785e-05 -5.828604804621907e-05 -5.8527757086310836e-05 -2.805810989206975e-05 3.34875002562718e-05 -0.0002147123587561784 0.00027401301122766364 0.00013024483195722746 -0.00017808779588288675 0.00024526515174712684 0.00023194760159905002 6.020070984423181e-05 0.0002617948096052632 4.56686283182286e-05 9.590363369318731e-05 -0.00019217454204219794 2.8529563690637465e-06 -1.4994575465328048e-06 -4.683092989597811e-06 7.574802124428659e-06
age2 -3.7997521503562585e-06 1.1738909991338972e-08 -6.679098603915906e-06 -7.7945288575422e-05 6.663438886924059e-06 1.7431104538630783e-07 -1.4071562333713207e-09 -1.736106539739615e-07 1.4014091410131223e-09 -5.8824737436396005e-08 5.962908650702977e-06 6.447073789473176e-06 -2.128829566903369e-06 3.240423803724436e-06 -4.6997035544689726e-06 -8.781361816864115e-07 1.170575372812638e-06 2.592283605014315e-06 -4.203333654637627e-06 4.7338070764385066e-06 3.4544690452266473e-06 -4.0079449167048204e-06 2.672132521178164e-06 6.375476073790203e-06 -6.420447489141639e-07 3.2299998057624055e-06 1.9124106614974956e-06 -4.059796803260136e-07 -5.892993043284879e-06 6.377780577562915e-08 -1.5166259103506316e-08 -8.011366763725196e-08 1.5832205710345645e-07
age3 3.545868460032766e-08 -9.25713130575577e-11 5.275495105336131e-08 6.016047158084864e-07 -5.263224739327585e-08 -1.4071562333714286e-09 1.1584910701396214e-11 1.4014676737620123e-09 -1.1536834313262286e-11 -7.253666877036433e-10 -4.19968897632793e-08 -5.084027412981357e-08 1.3400134034774017e-08 -3.0449317213906996e-08 3.122035435319595e-08 2.405440125153113e-09 -7.92929724074936e-09 -1.6840356814830672e-08 3.799569377980348e-08 -4.019627956543549e-08 -2.6533383090487964e-08 3.10565390296771e-08 -2.1640943406854098e-08 -4.9338704835921014e-08 -2.7627312307944622e-09 -3.0279617163855285e-08 -1.7231425217838974e-08 1.3473707204525827e-08 4.375017272106097e-08 -5.232147840715686e-10 1.816155305007571e-10 4.327651271534192e-10 -1.0615093650672018e-09
age2_sex 4.107226829511277e-08 -2.52144096185953e-09 6.659742733662777e-06 0.00014124011959854255 -1.1973641373211623e-05 -1.7361065397396908e-07 1.4014676737621184e-09 3.109874214043444e-07 -2.5098701213301447e-09 -7.641961590467994e-07 -3.0526505971005376e-06 -5.563552357276677e-06 2.483497988744668e-06 -1.1951940843457317e-06 9.488210704343223e-07 1.2117501787056393e-06 3.3307447539248244e-07 -1.3841934245848478e-06 5.799279384307864e-06 -6.640310819520786e-06 -3.854863966095938e-06 4.078360498670372e-06 -6.584445984436142e-06 -6.085034289740714e-06 -2.467557879691826e-06 -8.003375241205007e-06 -1.941688139107375e-06 -1.6344527136631233e-06 4.083965114268522e-06 -7.474452839306971e-08 4.881175279474138e-08 1.0414257521122756e-07 -1.815363577200049e-07
age3_sex -1.3137901645509212e-09 1.9786730414415095e-11 -5.2600833094821724e-08 -1.093861457220288e-06 9.47034514851497e-08 1.4014091410133305e-09 -1.1536834313264351e-11 -2.5098701213301158e-09 2.0632931452839005e-11 7.212300799706615e-09 2.2772776880306327e-08 4.1583364095506716e-08 -1.584303070848731e-08 1.2240383482391172e-08 -2.565304341972154e-09 -4.764856064959125e-09 1.0930623317919163e-10 1.2705964373055587e-08 -4.9147761667589915e-08 5.274211445077901e-08 3.7509418876309334e-08 -3.0396892390080155e-08 5.6143622122560084e-08 4.8519519506486225e-08 2.4387487022503493e-08 7.169793415415158e-08 2.3031579457643916e-08 8.201197012141071e-09 -2.8193022202599746e-08 6.127964243830472e-10 -4.766923020271535e-10 -7.029265540707597e-10 1.3708239811992526e-09
PC_3 -0.0001461540755910814 9.913429101091865e-07 3.6843484333460175e-06 -0.00038246251297394395 2.7690091744406605e-05 -5.882473743892755e-08 -7.253666876841246e-10 -7.641961590412655e-07 7.212300799662756e-09 0.12072898228166505 -0.004216454966670411 -0.002196793808282587 0.005936798804949229 -0.0056072591160236055 0.017104065402036947 0.011346305527595277 -0.02717494154117715 -0.011703628784828394 -0.007856728427718895 0.0255721845565146 0.011147228064400582 0.025744217776815674 -0.014607219975482552 -0.0537063996808723 -0.011529651655053291 -0.012221946704156736 0.0203976052890202 -0.014396839654883883 0.03901890349482232 6.303099248128998e-06 -0.00013083454697901615 0.00016510508800230943 0.00012459660664126962
