 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006886092064783481 -2.4452830608774385e-06 0.00013916667024855848 1.661669035618129e-05 -4.690489763588487e-06 -4.529916227179987e-06 4.389788869649583e-08 1.8633173365828427e-07 -1.9151885473951907e-09 -0.00036784684544313533 -3.607598630143051e-05 -0.0006585249728545418 -0.00037493245089164815 0.0007799086083178917 -0.001061468632467921 -2.463403077734965e-05 -0.00027180011383101384 0.0003858275426949789 -4.472993029085971e-05 0.00040213063642868384 -0.00017464449593225715 -0.000253210342167164 -0.0002334937337160081 -0.0008286702538443611 -0.0008164440677363941 -0.0003035507958164289 -0.0006415661995663613 -0.0009475034872113328 0.002045374575541862 -1.4683749853539274e-06 -1.9480100820399565e-05 2.4859792662712195e-05 2.6048106900153692e-05
yob -2.4452830608776177e-06 8.64583816739005e-07 1.1073094980450225e-06 2.2140558239112995e-06 -2.811983966099617e-07 -4.935520015777184e-09 1.0610651561741613e-11 5.1576699704326685e-09 -1.967210642345556e-11 -9.31279722767711e-06 0.00019718635448157657 6.592442802545917e-05 -6.273870940556835e-05 1.363267398079507e-05 -9.767221189786737e-05 -8.11405987919756e-06 -4.953409749565782e-05 8.430890672976329e-05 -9.378668821979886e-06 -8.720372058534161e-05 5.2251363262852245e-05 -5.9996364280473305e-05 7.940633506497574e-07 9.613787194178454e-05 4.813327908456742e-05 -7.241507136617153e-06 -1.4059618804222294e-06 7.036491591301228e-05 -0.00016975749919171125 -1.1114372601223975e-07 -2.107376557961556e-07 2.5889241699102065e-07 6.561158317656735e-08
age 0.0001391666702481508 1.1073094980475705e-06 0.00020678975233080036 0.002221518019400448 -0.00020306465487397168 -5.564543646542961e-06 4.595987504837595e-08 5.4857496844776055e-06 -4.526564751262887e-08 -1.1848386099485778e-05 0.00020598646271382832 9.078770347715546e-06 -2.134779551125895e-06 6.129338295836701e-05 -0.00038128614037392195 2.184970284247389e-05 -0.00027791612785829515 0.0002743779959673167 0.00015120933580696532 4.114237067084271e-05 0.00019982139711887574 6.861047205038199e-05 0.00011305527559684119 -0.00010698667054615107 -0.00011284900972020908 -0.0001450329446723939 -1.4507008983920043e-05 4.4930334532664596e-05 9.565935555390996e-05 -1.5822661522259635e-06 2.6973583499613458e-06 -4.122765005498369e-06 2.9318405888461125e-06
sex 1.6616690347175104e-05 2.214055823937387e-06 0.0022215180193954445 0.04354571905699833 -0.0037636018587436097 -5.7739675039862255e-05 4.637034553343343e-07 9.836974720123636e-05 -7.949781895589066e-07 -0.00031477493972584394 0.00010263952553114354 -0.001365852686667382 0.0021868503654300397 -0.00057762583314466 -0.0019075140001500559 -0.0004611398047862772 -0.0012087609236772988 0.0006492207661104764 0.002977368649173935 -0.0013679073742236256 -0.0019581324844299224 0.0003887108619350524 0.002556799157437418 -0.0002801785923756101 -0.0024540108667007897 -0.0009783035605980706 0.0028308785627459707 0.0006823960762921021 -0.0008319348502704132 -2.9232008755701968e-05 1.6993451596448917e-05 -0.00011162223584109108 0.00012302593163351002
age_sex -4.690489762786904e-06 -2.81198396605792e-07 -0.0002030646548734523 -0.0037636018587430303 0.00034342098055740436 5.481838613809189e-06 -4.525188724426979e-08 -9.31634464524954e-06 7.735635832880461e-08 2.7412769382998007e-05 3.6020158705334875e-05 0.00017597908876136405 -0.00014805237192800437 0.00014752833754296763 0.00013567686192445783 3.82163917673504e-05 1.4428384611098905e-05 -9.225371678869819e-05 -0.000288454147465954 0.00013952040990160226 0.00020780078901052847 -0.00011787544361800781 -0.0002113294345241209 1.660044905324134e-05 0.00029166488233994776 0.0001274133171405535 -0.00013142454052628738 -2.9135044116299333e-05 4.351608217989955e-05 2.5747541189362324e-06 -8.321798711748522e-07 7.1278935191447705e-06 -9.038085255586237e-06
age2 -4.529916227166722e-06 -4.935520015804931e-09 -5.564543646542214e-06 -5.7739675039990964e-05 5.4818386138224994e-06 1.550891882113395e-07 -1.3127889148472423e-09 -1.5265676410561392e-07 1.2903524978644864e-09 1.5341606570401832e-07 5.581017809295752e-07 3.2936178832214113e-06 -1.015976702417526e-06 3.1509346103689804e-06 5.6638621166665695e-06 1.5064464286210194e-07 4.2843772084483366e-06 -6.07777561038118e-06 -5.8753930848038745e-06 -2.193301798111971e-06 -4.844228863031866e-06 -4.421810139619197e-06 -2.9325741182709036e-06 4.694210149038924e-06 5.723503098244514e-06 4.212663368555591e-06 2.668663451969513e-07 -1.8771000303828485e-07 -6.592513664248433e-06 4.511790512549666e-08 -6.079670061201212e-08 9.384400035333689e-08 -8.009921920828254e-08
age3 4.389788869637347e-08 1.061065156292198e-11 4.5959875048365336e-08 4.637034553353496e-07 -4.5251887244375524e-08 -1.3127889148471083e-09 1.1342395774803174e-11 1.2902343835446206e-09 -1.112783822482634e-11 -4.44629762560205e-09 -5.399355814777303e-09 -3.707848673634947e-08 4.528140725628095e-09 -4.698721688211107e-08 -4.199558298366137e-08 -1.0394362294138578e-08 -2.5732655958346188e-08 5.663268911792082e-08 5.925908129550323e-08 9.697091573022522e-09 3.9890772243158115e-08 4.183149089168569e-08 2.1516454235263346e-08 -3.556875431853388e-08 -5.8077446878359085e-08 -3.866432852835274e-08 -4.972542415238005e-09 4.470780935861815e-09 5.606552328486191e-08 -3.98631561195813e-10 4.28940046970278e-10 -6.596745838036241e-10 6.916929435349671e-10
age2_sex 1.8633173363279882e-07 5.1576699705572824e-09 5.485749684462294e-06 9.836974720120607e-05 -9.316344645248242e-06 -1.5265676410521659e-07 1.2902343835414494e-09 2.603240324331871e-07 -2.2129145871916734e-09 -1.1643512186057788e-06 -1.1902629448256213e-06 -5.654281640669579e-06 3.2651571356285303e-06 -6.057473644716177e-06 -3.265805121609815e-06 -1.391373773843621e-06 7.914884882812516e-07 3.2180514979338202e-06 7.840680024053516e-06 -3.934730041149443e-06 -6.349469478149697e-06 4.949915208331223e-06 4.806732162458142e-06 2.0509730014687687e-08 -8.973509193068302e-06 -4.571521290892922e-06 1.4104922522181302e-06 4.5949755019303003e-07 -1.334404069568946e-06 -6.414446624362138e-08 1.2616369790984644e-08 -1.5311417274126754e-07 2.2198158445536047e-07
age3_sex -1.9151885471936564e-09 -1.9672106424404826e-11 -4.5265647512493e-08 -7.949781895585457e-07 7.735635832878425e-08 1.290352497860934e-09 -1.1127838224797916e-11 -2.2129145871914194e-09 1.9194374997042405e-11 1.392824695642143e-08 1.0425581991022332e-08 5.128139752700999e-08 -2.34422720886948e-08 6.351571369521774e-08 2.6603968807655237e-08 1.7830949550344513e-08 -1.1408915924625049e-08 -3.120162202783369e-08 -6.417937221821974e-08 3.7086010265171355e-08 5.987783565592642e-08 -5.357687992108832e-08 -3.20155015113439e-08 -4.043372337687616e-09 7.876001953269599e-08 4.5347147831106775e-08 2.47011604885748e-09 -5.2148796873176615e-09 1.436228247046877e-08 5.097243146122837e-10 -5.866948592444628e-11 1.0796662249243462e-09 -1.7551292400705153e-09
PC_3 -0.00036784684544297237 -9.312797227676707e-06 -1.1848386099183787e-05 -0.0003147749397219879 2.741276938263917e-05 1.5341606569572965e-07 -4.446297625532673e-09 -1.1643512185959274e-06 1.3928246956338769e-08 0.17699033098156733 -0.002434848851394772 -0.014320778196212903 0.026143466356952964 -0.004432816471449475 0.021360706802979402 0.026292440431480903 -0.04218858543380871 -0.0330755234776308 -0.02825410194826915 0.04884651794831106 0.03369020572669139 0.04769237884759139 -0.0395447185372884 -0.09338514142722415 -0.02434657528333196 -0.024136641504435962 0.027135028982290203 -0.042215295452281545 0.07498203446493899 1.9089272479840713e-05 -0.00017963719364814528 0.00012679681387637342 0.0002471089236983268
