 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.01899036422024065 2.330311166100877e-05 -0.013058409394594465 0.00018916214991358956 -9.016962333941116e-07 -0.0002171597437555468 0.0019136547603357686 0.00104314177437889 -0.002421838206402644 -0.0002189064494908114 -0.001546368776309311 0.0014151279399654186 -0.0007291633469564117 0.0013449270134568902 -0.002178634344755358 -0.00251906169769971 0.0033778088399391394 -0.0026268451810539124 -0.0011515901095455643 0.000485516649182757 0.0038495360594147984 0.0003888630069738396 0.00016756067121907024 0.0009263728420636504 -0.002749742229843043 7.274587706921275e-06 -1.9154934474295318e-05 2.1147757921580256e-05
yob 2.330311166098191e-05 4.297929110452846e-07 -1.1392424829519884e-05 1.5716683305574443e-07 -6.975845620398122e-10 2.1650141950212396e-05 1.034397019023794e-05 -1.868420679545503e-05 -4.8173638020474595e-05 -2.2043976420527662e-05 1.5504733090870202e-06 1.5260669482790768e-05 3.66895183367199e-06 2.297181562195266e-05 -1.1686223367064829e-05 -3.3104147390829915e-05 3.778693127061181e-05 -2.041894530587864e-05 -2.3135338944609133e-06 2.967025875848808e-05 1.1513821496276738e-05 3.306141181916877e-06 -1.3880385226774815e-05 6.330463542253125e-06 -5.427810780193329e-05 -1.0694476241064587e-07 -5.2328198806163416e-08 2.3722899900126098e-07
age -0.013058409394600503 -1.1392424829557567e-05 0.009337922016010004 -0.00013663875386054342 6.580046798834992e-07 0.00021560158376749222 -0.0008502556078227589 -0.0004381125437290629 0.0011367654449922044 2.6919329555006722e-05 0.0008166667952779104 -0.0007495993664770881 0.00042661038722538165 -0.0006070067086433774 0.0012132164033611733 0.001290220604373548 -0.002025470837016117 0.0012601464874236253 0.0008402860532738186 0.00010951926087659606 -0.0024852227353496276 -0.0001932367245729758 -0.0004373325623831387 -0.00033495692610048354 0.0013941300092899839 -8.455675661730671e-06 1.434920852907131e-05 -4.564596790361841e-06
age2 0.00018916214991370592 1.5716683305631173e-07 -0.00013663875386056204 2.0053974580708045e-06 -9.686734817252216e-09 -2.7340031008628384e-06 1.0877924738248535e-05 4.8793161964040685e-06 -1.556912232907301e-05 4.430215411204578e-07 -1.1596270227702757e-05 1.0337406577190903e-05 -6.329607208307767e-06 8.126732841499605e-06 -1.7898948459911626e-05 -1.786238385200426e-05 2.8603894388446334e-05 -1.7122976567534514e-05 -1.1782445129720367e-05 -3.0180883059437126e-06 3.5530476634045865e-05 2.919874924248016e-06 7.052741365198253e-06 3.1667798861922896e-06 -1.8793653251164558e-05 1.1746592943260324e-07 -1.9975383694447423e-07 5.1813640672398246e-08
age3 -9.016962333948063e-07 -6.975845620433634e-10 6.580046798836813e-07 -9.686734817253569e-09 4.693725926626533e-11 1.10474012407268e-08 -4.507607234242167e-08 -1.7794422206284044e-08 6.72872453398423e-08 -5.875319233016904e-09 5.369766869017522e-08 -4.573911058262346e-08 3.145040172492346e-08 -3.558215458064901e-08 8.659529275012104e-08 8.080392709864926e-08 -1.318784480669044e-07 7.568878241029956e-08 5.2934014415356926e-08 2.2155345666114776e-08 -1.682269925607785e-07 -1.5084663690393438e-08 -3.827822790116267e-08 -6.720643108135406e-09 8.316205480611989e-08 -5.51613876394901e-10 9.138954163782793e-10 -1.8569913480877116e-10
PC_3 -0.00021715974375328511 2.165014195021368e-05 0.00021560158376577508 -2.7340031008372885e-06 1.1047401240601616e-08 0.09642534820347586 -0.0007532090245021551 0.001838279903628388 -0.01068527252038873 -0.017248671643304837 0.012789346937451374 0.0030794583824371195 -0.024090635168619482 -0.0037975972697741125 -0.00417014712312647 -0.0003756658685836043 0.020961798650452335 0.016488568513444844 -0.005277226730194835 -0.03986737501844577 0.009795099880253903 -0.006565763691196238 0.012431245768435838 -0.006482519206084012 0.011707878054628747 9.056978743950928e-06 1.5935240988626094e-05 6.180727598840974e-05
PC_4 0.0019136547603287204 1.0343970190234405e-05 -0.0008502556078173108 1.0877924738167015e-05 -4.50760723420206e-08 -0.0007532090245022596 0.33561835399232126 0.012259130746410165 0.03340409099067322 0.015156516797453671 0.0006206912205643717 -0.018457840444572163 -0.004043881672742428 -0.03348019773009176 -0.007974645822906265 0.020100733306964953 -0.040575770453408995 -0.017979375406428553 0.028088002007900882 0.018811501155841782 -0.02640814096265138 0.009882742182920574 -0.017235934082905403 -0.010745026562572814 0.021299461121198248 -2.042362722228069e-05 9.906068067545547e-05 0.00018320953819294004
PC_5 0.0010431417743732056 -1.8684206795458713e-05 -0.0004381125437248138 4.879316196341095e-06 -1.779442220597691e-08 0.0018382799036284834 0.012259130746409972 0.4165160160891743 0.003956143615409965 -0.003377551146680109 -0.013136017904508242 0.016852056079591442 -0.04671700666157777 -0.0069941773391111375 -0.04699300851395842 -0.020965488076037295 -0.01609426249779894 -0.025394832345384376 0.017841835795519866 -0.05698786825275262 0.019241474791056375 0.01327382410088838 -0.007777542138286755 -0.008110065250038411 0.025622539460613526 2.757558344905816e-06 -6.472694014841921e-06 -0.00011670678369202674
PC_6 -0.0024218382063970903 -4.817363802047393e-05 0.001136765444987669 -1.5569122329004256e-05 6.72872453394993e-08 -0.01068527252038863 0.03340409099067296 0.0039561436154096205 0.5543141357850254 0.018960909194545416 -0.021182022529166938 0.005398625352765031 -0.030221384351127697 -0.002036384440314998 -0.03200157146342107 0.006336584444497565 -0.0078091273458815195 -0.06867410290638742 0.03639447739386671 0.04549769061429473 -0.004697449224507415 -0.007586312888533476 -0.031819489720553346 -0.015601855074649213 -0.024928561395002206 2.8700434169279877e-05 -4.6452446767750435e-06 -0.00011152630528565307
PC_7 -0.00021890644949029407 -2.2043976420527066e-05 2.691932955463803e-05 4.4302154112584e-07 -5.8753192330428004e-09 -0.017248671643304767 0.01515651679745363 -0.0033775511466801016 0.018960909194545343 0.705127036052606 -0.007937883516469835 -0.01677853338595428 -0.0413757806425792 0.03137310775967372 0.06057623965117056 0.07829063395923723 0.018770488889607057 -0.0706435471956581 -0.027404716152347953 0.08201413061348176 -0.03984901690978212 -0.022265087739055483 -0.0012074643576501023 0.01953425541385325 -0.021865257363824726 -8.069248695954045e-05 4.714755433520241e-05 -0.0001492403521089955
