 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 9.83990840620909e-06 3.6631578325212336e-08 -1.3584964636225518e-06 -6.678496794765059e-06 4.4362466246674736e-07 2.7051447251891044e-08 -1.5528349241214717e-10 -9.711869846053616e-09 6.533649537369133e-11 5.3106472168421335e-06 1.2441474819705753e-06 1.3402437440801706e-06 -3.7796275576776915e-05 4.463351483112255e-05 -6.680714881529369e-05 4.6327024785216325e-05 -3.972243512613679e-05 -6.332186869523435e-06 -7.439061190652087e-05 -8.839308900932937e-06 -2.0578848782792368e-05 -4.651122889016204e-05 3.58523573527979e-06 -3.4732340642794515e-05 -2.2118478165918655e-06 2.5274774023006716e-06 -3.9843912796193006e-05 -4.384839362419487e-05 6.410644599896458e-05 -1.592901491635787e-06 1.28413262759949e-06 1.7012726419951082e-06
yob 3.663157832522406e-08 9.574071087782364e-08 1.379398497247427e-07 6.328956287414618e-07 -5.8665223627127065e-08 -4.0235241173127614e-10 -1.923827250914887e-12 9.00236277698672e-10 -3.056438877026761e-12 7.703672775978091e-07 6.941562690959986e-06 5.038283899609114e-07 -6.685886187001724e-06 -1.5369257988743428e-06 -3.022779849424928e-06 6.275190564388574e-08 -2.458641621349838e-06 4.495895607222963e-06 -1.6537049285846675e-06 -4.128048671172347e-06 5.786551286051481e-06 -5.2671131195305024e-06 -2.4964127525907907e-06 8.228999196251499e-06 2.5353338781064945e-06 4.269783444800846e-08 -2.0259810198889382e-06 3.023044411996073e-06 -1.0956873045408787e-05 -2.7924462427667032e-08 1.648063449099906e-08 2.8890401573442806e-08
age -1.358496463617593e-06 1.3793984972486908e-07 2.4457863071123074e-05 0.00034945247889136795 -2.4284451225222344e-05 -5.026552559806374e-07 3.1992324898194067e-09 5.021246048374899e-07 -3.1982455134427367e-09 7.243732884820343e-07 -7.832156622836009e-06 -9.194137375593549e-06 -2.0283889972304482e-05 5.987944018394865e-08 9.752929445505363e-06 6.296293084622011e-06 -4.541845535226971e-06 4.805216515022587e-08 4.2158034010294915e-06 9.661101063187444e-07 -1.7774385159604674e-06 -1.0809657543256585e-06 -2.1977830737898654e-05 -6.861224080781926e-08 -1.3403548190735381e-05 -2.59597961909039e-06 -1.4855072649757311e-05 -1.1798251388022723e-05 9.644560375562203e-06 -4.810548842411579e-08 1.2365422499580335e-07 -1.2193772222457383e-07
sex -6.67849679459119e-06 6.328956287421833e-07 0.0003494524788912777 0.009473685683198368 -0.0006241156765892116 -6.9388599857163855e-06 4.2965283682424716e-08 1.2476760474625101e-05 -7.756506881505911e-08 3.996863403046657e-05 3.120578029571022e-05 -0.000145892548175709 3.772570958617263e-05 -0.00017046999365129967 0.0002014286605052155 0.0001573900479525806 1.5754084604373016e-05 0.00014061082422337065 -6.09340454526413e-05 -0.00019319430065691112 -8.005574781414709e-05 -5.546841790810186e-06 1.5655009664636955e-05 -0.00015989130481394872 -3.433331431417047e-05 0.0002226742523958961 -5.362318111112974e-05 -3.989675828121154e-05 -0.0001550185952646768 1.188699496728553e-06 2.789889258337252e-06 -4.405600658961622e-06
age_sex 4.4362466245671135e-07 -5.866522362735185e-08 -2.4284451225212258e-05 -0.0006241156765891229 4.3278748150291876e-05 5.010689792903352e-07 -3.1925691811595727e-09 -8.963524559413156e-07 5.7210990791372515e-09 -3.541103077574152e-06 4.421105998778954e-06 1.632910804042069e-05 -1.6837388073193339e-06 9.749985650007836e-06 -1.9071717490144538e-05 -9.921914210020771e-06 -4.428292371085782e-06 -5.198092738486057e-06 1.91137454638933e-07 1.007382053977689e-05 4.201540174275819e-06 5.94948883961515e-07 1.5635585352900001e-06 1.4036018612138402e-05 3.8098345938436947e-06 -1.4987715580301227e-05 8.613126695564601e-06 5.172349118787759e-06 6.887647060413345e-06 -1.9844200550963516e-08 -1.1527597725913805e-07 2.8023038532902437e-07
age2 2.705144725173035e-08 -4.0235241173292425e-10 -5.026552559806221e-07 -6.938859985717836e-06 5.010689792905173e-07 1.0711673651501951e-08 -6.996486133561314e-11 -1.068548370950547e-08 6.979247386106226e-11 6.342806133141784e-08 4.870439903434426e-07 3.0166629405201193e-07 2.7476587393345114e-07 2.3022290273049828e-08 -3.2607425080173174e-07 -1.548251850090966e-07 -6.710430021252617e-08 1.7934682739142732e-07 -2.3491465775350533e-07 -2.227546349669728e-07 1.5533124881067245e-07 -1.4163570457665222e-07 4.908184605569196e-07 2.6170429330296153e-07 4.1548471647596006e-07 9.689546621094479e-08 2.648470731142531e-07 2.8555410879420015e-07 -5.980412686522119e-07 1.7149818658450812e-09 -1.321456752532269e-09 2.8247114652847392e-09
age3 -1.5528349241337568e-10 -1.9238272508828028e-12 3.1992324898192172e-09 4.2965283682431565e-08 -3.192569181160575e-09 -6.996486133561127e-11 4.66737828902999e-13 6.975923358396399e-11 -4.65248986923887e-13 -9.171527500317965e-10 -3.896626895549228e-09 -2.4037507278315537e-09 -1.8590272186778157e-09 -9.428928753222893e-11 2.1732447158424767e-09 1.1149979180865462e-09 9.404119886475622e-10 -1.6791473575154734e-09 1.8717770694406525e-09 2.073807548922401e-09 -1.1185545247350888e-09 1.203184605547277e-09 -3.7179218354151888e-09 -2.347052888736881e-09 -3.2282193423048525e-09 -8.869481422579981e-10 -1.715087624146144e-09 -1.6876128060753186e-09 5.10581970303094e-09 -1.6649029312732084e-11 3.431347983909329e-12 -2.000659187376774e-11
age2_sex -9.71186984596331e-09 9.002362777001281e-10 5.021246048372118e-07 1.2476760474621872e-05 -8.963524559412143e-07 -1.0685483709500318e-08 6.975923358393431e-11 1.9099590396017318e-08 -1.2475816701604963e-10 7.450746145137155e-08 -1.7785848279214916e-07 -4.276933191748775e-07 2.3972908910239296e-08 -1.88835960057475e-07 4.781984736766176e-07 1.976623706289742e-07 1.2594601547829683e-07 4.545187776367885e-08 8.550685662297978e-08 -1.0166554943072677e-07 -6.90235342737661e-08 6.948270026472227e-09 -1.0205032894751983e-07 -3.599707487137711e-07 -8.270695532170753e-08 2.7172301873798655e-07 -2.2354665138911647e-07 -1.156746264042972e-07 -6.453061236195689e-08 -2.0532648513925282e-10 1.3441490840502702e-09 -5.3344931719039106e-09
age3_sex 6.533649537336055e-11 -3.0564388770539743e-12 -3.198245513440624e-09 -7.75650688150307e-08 5.721099079136065e-09 6.979247386102198e-11 -4.652489869236499e-13 -1.2475816701603846e-10 8.31497332872196e-13 -3.4568577841524157e-10 1.5401666411655934e-09 3.1911210727003915e-09 -9.806077581956212e-11 1.1998462940447004e-09 -3.4747047666271764e-09 -1.1523883761361883e-09 -9.238843085669806e-10 -3.332210035006645e-11 -1.0867736968899168e-09 4.831610812363725e-11 3.3574933970380726e-10 -1.3346674305893307e-10 1.0555559185707982e-09 2.6062532826912924e-09 4.81319325963601e-10 -1.4749518317696446e-09 1.5874766126645326e-09 5.181146165105068e-10 5.453943599052631e-11 4.70442069700782e-12 -4.206549408192628e-12 3.164251126926789e-11
PC_3 5.310647216843788e-06 7.703672775977307e-07 7.243732884688717e-07 3.99686340302262e-05 -3.541103077556903e-06 6.342806133169542e-08 -9.171527500335993e-10 7.450746145100509e-08 -3.456857784128536e-10 0.024851793471495492 0.0007636638298890393 0.0016572723543722 -0.0002905049609055615 -0.004278386049681367 0.0017467444852705839 0.003593893358210187 -0.003915556026926145 -0.00027751842418689306 -0.0012849672673006915 0.0005122794126850658 0.0048412014063221554 0.0025821851542911266 -0.001487152963167481 -0.00900053584142435 0.0009924909467364017 -0.0007520939440216264 0.003063081445614674 -0.0005573205099660049 0.004596039098815953 -7.858911352908685e-06 1.238533758558566e-05 1.3886397011376503e-05
