 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.4165941405220069e-05 1.1545750369196321e-07 -6.753444900128285e-07 -8.420773599171237e-06 6.822916730309212e-07 1.3787980905824375e-08 -5.833218506074718e-11 -1.5667301946023637e-08 1.0907743982903657e-10 -2.0876289256610195e-05 1.0801516711216962e-06 -2.9996096062561076e-05 -4.8310267629401235e-05 0.00010791322393361504 -8.125971816303672e-05 5.8338324234451594e-05 -8.311183818476554e-05 6.351111445685909e-07 -0.00010817267761465503 -1.061138993484059e-05 -5.735695523748454e-05 -6.994190487089414e-05 -6.580098146965882e-06 -6.553171739210692e-05 -2.339462557626694e-06 1.524570682176301e-06 -1.0625714383486676e-05 -0.00010276521919926956 0.00011160821927037832 -1.9085379964111055e-06 1.6704396757543686e-06 2.1484660228802807e-06
yob 1.1545750369195314e-07 1.0843995560804934e-07 1.7177722464197618e-07 6.6166007293366e-07 -5.708011188559284e-08 -5.369829377566237e-10 -3.030006348687753e-12 7.501902187651173e-10 -1.3920170584755443e-12 8.933267105938086e-08 1.072507096855555e-05 1.5062614697235112e-06 -6.495310401159961e-06 -3.4934594648845367e-07 -5.854278806329635e-06 4.175451885917302e-07 -5.263392861071647e-06 6.794846668182117e-06 -3.882249457592548e-06 -6.753801086742007e-06 5.93929125517677e-06 -5.70597957943406e-06 -2.2614755440688236e-06 1.042753380998419e-05 4.459130281103481e-06 3.49614399925054e-07 -1.200662298945671e-06 3.998477910805943e-06 -1.5862118017280842e-05 -3.142369804405956e-08 1.2910392893629946e-08 3.609964535971008e-08
age -6.753444900162834e-07 1.7177722464147373e-07 2.4866817220499082e-05 0.00034269501920864185 -2.4518100362685435e-05 -5.204337115794099e-07 3.364138225620918e-09 5.171545432490824e-07 -3.3467656168106235e-09 -1.1532721017321176e-06 1.4174776638222346e-05 1.0787038780739947e-05 -1.0518836925180148e-05 4.716054464865258e-05 -2.571656763785214e-05 1.5013519493513216e-05 -3.307446721472824e-05 1.5606464402975e-05 -7.369960121537404e-06 4.277381398110848e-06 -1.2110001083816655e-05 -1.3596844091513494e-05 -3.127943467055084e-05 -1.7163237203416348e-05 6.688165534924709e-06 -5.42128204203213e-06 -1.1218922431253896e-05 -1.646467870392234e-05 2.8936737292584172e-05 -1.1001756131558269e-07 2.685123099665115e-08 1.824727111624385e-07
sex -8.420773598816507e-06 6.616600729353083e-07 0.0003426950192081062 0.009207842955245958 -0.0006216444525853375 -6.9279252793305945e-06 4.356057791651673e-08 1.2662948845709565e-05 -7.997580657604156e-08 9.627936231748253e-05 8.159270015536148e-05 4.791290928228075e-05 0.00019194980377750526 0.00012562642450597946 -0.00014257545363473571 9.213863814246573e-05 -0.00038184154379230367 2.3588946882291842e-05 7.802493965273092e-05 -0.00029783855285413165 1.3953653623637957e-06 -0.0003823925920348036 -0.0001300419116044899 -0.000255821729805915 -2.4047675750108334e-05 0.00013274053389304938 0.0001789661959952974 6.589390673282839e-05 0.0001543122235450166 -2.7432805406440417e-06 -3.595281972388602e-07 2.028989842448966e-06
age_sex 6.822916730226139e-07 -5.708011188563979e-08 -2.4518100362646214e-05 -0.0006216444525853688 4.449024824947198e-05 5.163479418851932e-07 -3.3442798359378224e-09 -9.419476448160883e-07 6.118500630898928e-09 -9.571794190944666e-06 4.335875935523133e-06 7.3680582817161905e-06 -9.890600822069051e-06 -3.817371528132584e-06 2.0329914219430166e-06 -9.587174720752057e-06 1.4838163534876849e-05 -1.7849834150790717e-06 -9.837444422433715e-06 2.127210063609021e-05 4.217893863425666e-06 2.142695668467836e-05 1.0386678582038117e-05 2.1111384696547758e-05 3.975048645800659e-06 -9.037284218028073e-06 -8.754688884074223e-06 -6.177074867216601e-07 -2.1110262328716258e-05 2.453826363358871e-07 7.472854205724501e-08 -1.1055566708908622e-07
age2 1.3787980905826314e-08 -5.36982937748276e-10 -5.204337115793841e-07 -6.927925279342229e-06 5.16347941886038e-07 1.1327324012507327e-08 -7.52397839650114e-11 -1.1244525129242535e-08 7.466325053548048e-11 7.410347327326778e-08 2.6729274117287556e-07 7.97048394636611e-08 1.8529091363488898e-07 -7.781909885108475e-07 2.18780971771374e-07 -3.230818304278409e-07 3.595597192303992e-07 -1.3538635370893402e-07 -5.548034956451789e-08 -2.852152709903859e-07 3.6071209400099747e-07 6.652831079101548e-08 7.43842145349896e-07 6.828318732146076e-07 6.992044448360559e-08 1.5363777667992645e-07 2.1035161053291437e-07 4.1300929973622824e-07 -1.2045544779395084e-06 3.0336271072643087e-09 -4.155526277927482e-11 -2.7189765720322482e-09
age3 -5.833218505976637e-11 -3.030006348697051e-12 3.364138225620686e-09 4.3560577916592586e-08 -3.34427983594335e-09 -7.52397839650091e-11 5.107450802826878e-13 7.464509188318595e-11 -5.062077216956921e-13 -1.0603811735937977e-09 -3.118287894947197e-09 -1.7903484135720137e-09 -1.7042505585298995e-09 4.5411907976035365e-09 -8.181957100154127e-10 2.1439099009647865e-09 -1.47839197632852e-09 5.213858760854677e-10 8.747435378867652e-10 2.2101128645225536e-09 -2.5077439699511446e-09 1.7626786285524738e-11 -5.656521277830918e-09 -5.2101535568020345e-09 -1.1664515999408032e-09 -1.2092046330336329e-09 -1.070991654773671e-09 -2.71070903380604e-09 9.696198497568604e-09 -2.5420325985591427e-11 -1.4601288961110864e-12 1.1364602996044265e-11
age2_sex -1.5667301945737787e-08 7.501902187590546e-10 5.171545432482307e-07 1.266294884571065e-05 -9.419476448161189e-07 -1.1244525129224327e-08 7.46450918830667e-11 2.0546675238898348e-08 -1.36693322766367e-10 2.2580235326532403e-07 -2.220636066894674e-07 -3.463199457735888e-07 1.5427778501555273e-07 6.0132604193853144e-09 5.615314408358806e-08 2.6203032913647914e-07 -1.7348096128129536e-07 2.982622700212474e-08 2.956203631946805e-07 -3.757996252574052e-07 -1.5082580497418133e-07 -3.583468146723647e-07 -2.763065124483869e-07 -4.992015886896258e-07 -8.757226404874842e-08 1.8062893369855034e-07 1.8664007507566986e-07 -5.343432521322328e-08 6.095339977227552e-07 -5.529306633503562e-09 -2.0229945072300586e-09 2.161189813655651e-09
age3_sex 1.0907743982920828e-10 -1.3920170584092933e-12 -3.346765616804956e-09 -7.997580657605084e-08 6.1185006308992934e-09 7.466325053536033e-11 -5.062077216949048e-13 -1.366933227663705e-10 9.284037437781228e-13 -1.422611278547265e-09 1.9905571611341564e-09 3.2509057947328487e-09 -6.913262584772848e-10 3.3063249173498425e-10 -7.574859206499554e-10 -1.991657077448415e-09 5.880993888849488e-10 -1.348029768176371e-10 -2.393515917442728e-09 1.974043680315949e-09 1.2490447319187636e-09 1.8706926932516508e-09 2.071895859197125e-09 3.4276828146104944e-09 3.843125352210967e-10 -1.1195051233244471e-09 -1.4886121404206086e-09 4.3910437904531496e-10 -4.739554746180258e-09 3.738588885158993e-11 1.4200787818589026e-11 -1.331702301220884e-11
PC_3 -2.0876289256607793e-05 8.933267105943995e-08 -1.1532721017459022e-06 9.627936231729753e-05 -9.571794190930261e-06 7.410347327357484e-08 -1.0603811735958636e-09 2.2580235326499977e-07 -1.4226112785450563e-09 0.033758755603030294 0.00029778752109446276 0.00043624233414853706 0.0017128170986707898 -0.004973492695392003 0.0014699588778157228 0.0034005828649211114 -0.0048419780392612525 -0.002748393339980198 -0.003689838754124903 0.0033143306393164703 0.00656290259754414 0.00503155669963769 -0.0034822332527256667 -0.0140497606000322 4.839747807003434e-05 -0.0008834857747513746 0.002642921422938486 -0.003630917831095099 0.010492532311860977 -6.7625089422718346e-06 1.6480533217578928e-05 1.5885983170882873e-05
