 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.01899325817647782 2.3297682049728064e-05 -0.013060734327475673 0.00018919646907836977 -9.018627312362229e-07 -0.00021910701049164758 0.0019093182269551534 0.0010471242535753085 -0.0024178972899358414 -0.00021296902017673702 -0.001550906552058841 0.0014123999409474618 -0.0007338573832744758 0.0013362455644104348 -0.0021958642892052063 -0.0025139490224592165 0.003370859698187055 -0.002629038300038731 -0.0011546960016624796 0.0004755098962751866 0.0038543429946991284 0.0003757214136100164 0.00016132361407729165 0.000939468397913697 -0.0027466638827516373 8.276325799233905e-06
yob 2.3297682049685397e-05 4.29636964213791e-07 -1.139772223907546e-05 1.5724958547606988e-07 -6.979988743193603e-10 2.1586893526105736e-05 1.0119839604446991e-05 -1.857638657355016e-05 -4.8074635820214534e-05 -2.193239345768752e-05 1.5699165782351103e-06 1.515809087679013e-05 3.691619734607651e-06 2.3087836374824965e-05 -1.1786103797689645e-05 -3.286741496780205e-05 3.782538950303393e-05 -2.063968237335e-05 -2.430485242730248e-06 2.9662542993495607e-05 1.1700345400172297e-05 3.154661564864761e-06 -1.4130289935668581e-05 6.2788342520105905e-06 -5.4451800762466654e-05 -1.2728892371345284e-08
age -0.013060734327482074 -1.1397722239125854e-05 0.009339286851922719 -0.00013665885848277188 6.58102375313591e-07 0.00021327146886457473 -0.0008600094225788092 -0.00043475733619588084 0.0011396563246739942 2.840767542070411e-05 0.0008219649804013773 -0.0007535355841435727 0.0004322154820747134 -0.0005918466501898533 0.0012229105406831096 0.001300345758232964 -0.0020165270772254345 0.001248050046634362 0.0008358990292888393 0.00011816977477420057 -0.0024775586778733273 -0.00019055184503807737 -0.0004471279729041192 -0.0003501070579927614 0.001380364872216617 -3.456413146996614e-06
age2 0.00018919646907849052 1.5724958547671982e-07 -0.00013665885848279194 2.005694340622377e-06 -9.688181372302385e-09 -2.6976364044500376e-06 1.1027126220477647e-05 4.825860492672065e-06 -1.561500831644854e-05 4.1638887355153854e-07 -1.1671995680757853e-05 1.0398440045643978e-05 -6.409573476352845e-06 7.906651162163098e-06 -1.803080131747033e-05 -1.8018279159842455e-05 2.847582549741178e-05 -1.6940139749700694e-05 -1.1714547509404474e-05 -3.140126558654002e-06 3.5412020207461686e-05 2.8895379428776386e-06 7.2039310938201e-06 3.3829973686042147e-06 -1.8589891974917804e-05 4.188862899608399e-08
age3 -9.018627312369558e-07 -6.979988743230573e-10 6.581023753137877e-07 -9.688181372303848e-09 4.6944328373041576e-11 1.0863760225116261e-08 -4.581745261718976e-08 -1.752059751662712e-08 6.752107004868656e-08 -5.727603579585124e-09 5.405249158578851e-08 -4.6045551782622186e-08 3.1824854947023614e-08 -3.45357725319276e-08 8.718511604845229e-08 8.15827323986837e-08 -1.3127676502154115e-07 7.478924397377303e-08 5.259340718521341e-08 2.272133322505658e-08 -1.6763361128382422e-07 -1.4976602230066928e-08 -3.9034796298619586e-08 -7.732877331864297e-09 8.217653884937378e-08 -1.796465111516351e-10
PC_3 -0.00021910701049054768 2.1586893526105996e-05 0.00021327146886368842 -2.6976364044366045e-06 1.0863760225049406e-08 0.09641589383706425 -0.000842678668654827 0.0018791486730154548 -0.010650176042618035 -0.017212956455869358 0.012807456932240105 0.0030388653901818833 -0.02407509868511335 -0.0037287713932745814 -0.004179512095484862 -0.00028397662595247103 0.020993371236374632 0.01639426677792339 -0.005320390912029726 -0.0398557680646142 0.009875770731705934 -0.006606168867821374 0.012336372283995655 -0.006530755821059525 0.011622888970488967 4.871008853039126e-05
PC_4 0.001909318226949523 1.0119839604445582e-05 -0.0008600094225743647 1.102712622041074e-05 -4.581745261685848e-08 -0.0008426786686548249 0.3353520894251623 0.012406544719429794 0.033543935603815 0.01528769262192966 0.0006897788318526611 -0.018597292207570875 -0.003967620309742056 -0.03321602716033495 -0.007968811585878291 0.02043607530289701 -0.04044174474968122 -0.01832537828654645 0.02792791973377373 0.01888961288616151 -0.02613963310097381 0.009763138346283071 -0.017586568370534083 -0.010953616429792703 0.020989449741004872 0.0001235662695325799
PC_5 0.0010471242535695564 -1.8576386573553482e-05 -0.0004347573361915573 4.825860492607873e-06 -1.7520597516313372e-08 0.0018791486730155343 0.012406544719429556 0.4165080962398881 0.0038944351304512088 -0.003441775050647322 -0.013164464511267637 0.016921394974762874 -0.04675174516135099 -0.007089929479840317 -0.04696608862548901 -0.02112217175157523 -0.016137634413143566 -0.02524696150091584 0.017916894210315178 -0.057004042848043925 0.019119167081056848 0.013351350614450273 -0.007622702328553537 -0.00804410063284262 0.02574714200224002 -6.0054956759707516e-05
PC_6 -0.002417897289927396 -4.807463582021202e-05 0.0011396563246673778 -1.5615008316349202e-05 6.752107004819558e-08 -0.010650176042618097 0.03354393560381505 0.0038944351304509668 0.5543359033911472 0.018909525921354718 -0.0212130449634148 0.005460660658025456 -0.030248201481749556 -0.0021308024469220903 -0.031972740788092716 0.00619502590354606 -0.007843272008600561 -0.06854334517600723 0.03646921501111891 0.045485718400694986 -0.004814511028385391 -0.007517399290624089 -0.031678240797043164 -0.015542506030731809 -0.024806835049944777 -3.053455825433657e-05
PC_7 -0.0002129690201680238 -2.1932393457680048e-05 2.8407675414437802e-05 4.163888736433894e-07 -5.7276035800282455e-09 -0.017212956455869528 0.015287692621930197 -0.0034417750506470857 0.01890952592135399 0.7051718949319367 -0.007956606807817153 -0.016723158939474504 -0.04138967452802565 0.03131579312048377 0.060660908236041526 0.07816258388081797 0.018757700773473975 -0.07052155540510266 -0.02733686287196388 0.08203993318260776 -0.03996497537789771 -0.02217283729203196 -0.0010768424329099468 0.019547311259944505 -0.02177314912262789 -0.0001327165391055166
