 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00025457877972597323 -8.927773115254057e-07 6.181100355673566e-05 -9.46972636417715e-05 4.946496289972046e-06 -1.919154149970502e-06 1.811435174271807e-08 -5.481105675196046e-08 -1.2501882696365787e-10 -8.121500834238063e-05 7.230630572347547e-05 -0.0001622558312688743 4.070197016230065e-05 0.00017694448114988058 -0.0003589591778819092 -4.9964975660344756e-05 -6.145013899363239e-05 -2.5700049363695997e-05 -9.633703310822858e-05 4.045883340258886e-05 -8.14963239358697e-05 -5.79939515584894e-05 -1.0594919999905663e-05 -0.00011704631833658274 -0.00025593224734435615 -1.4178189492148856e-05 -0.00033705031679635123 4.770605802345745e-06 0.0005090149055665461 -4.946008786423503e-07 -8.495061438438568e-06 7.6083367316888335e-06 1.123929420280748e-05
yob -8.927773115248642e-07 2.966035333550487e-07 1.4292564618631072e-11 -1.2324179748712876e-06 -4.933824216252555e-09 5.847576741474897e-09 -4.5509224595827777e-11 6.909779840022591e-10 -4.926035649716863e-12 6.14348211839202e-07 5.185850722262672e-05 1.1789177989809638e-05 -3.117914438540032e-05 6.217274466739115e-06 -2.6672824573300514e-05 -3.518433187663809e-06 -1.1845348517818703e-05 2.3581653838096834e-05 -1.0654619079959341e-06 -2.3612469979594976e-05 2.0232907679304604e-05 -1.8040913939129668e-05 -7.893160004023396e-06 2.8515673328219858e-05 1.7322090915797912e-05 -6.139990379588829e-06 -1.203813100373126e-06 1.8514370651273426e-05 -4.6269382647265246e-05 -2.8024543006105735e-08 -2.7681970116037184e-08 -3.166962721761381e-08 1.203066301082769e-07
age 6.181100355733388e-05 1.4292560274663075e-11 0.00012370922889339624 0.001464569046994713 -0.00012321964172445712 -3.1707599810589973e-06 2.5215732486730542e-08 3.1582839647894146e-06 -2.511829972860069e-08 -7.920960375711093e-06 -5.8118755417605044e-05 -0.00013575513132071032 -1.325609482397168e-05 -0.00014196360684997543 4.0913460624691025e-05 1.567673744861129e-05 1.4212092709473433e-05 -2.8250791696239523e-05 -4.536969162225046e-07 4.395085831239224e-06 -0.00011787014877510548 2.9815268281720927e-05 -1.9037929573477554e-05 -0.00015529393246842082 0.000141718105099741 -4.354633904403629e-05 -1.6035625386692334e-05 0.0001020507566396144 6.388265952440806e-05 -5.748467571720205e-07 -1.1887702005223452e-06 9.6233588188861e-07 1.5177665423388916e-07
sex -9.469726363015158e-05 -1.2324179749125582e-06 0.0014645690470024124 0.034456272265070906 -0.002769222231419511 -3.6379218464983156e-05 2.821315021681276e-07 6.874495982928055e-05 -5.343224017078339e-07 -0.0004349594731284192 -0.0003584494823234745 -0.0012843756679952458 -0.0004817262057090585 -0.0014707748798848683 0.0004719647661942507 0.001072818618336192 0.0011088759067507136 0.00024932608115391406 -0.00012004965502947217 0.0007208645811546316 -0.002640475849211173 0.0006552411891486669 -0.0008994839069549613 -0.0030998906463844175 0.0022872602897721964 -0.0007573095595217547 0.0002968054321536776 -9.970312645566705e-05 0.0001341450554706917 -2.1297868822186865e-06 -6.399146303962349e-06 7.983917243878227e-06 -3.511374190474786e-06
age_sex 4.946496288975628e-06 -4.933824211327045e-09 -0.00012321964172510018 -0.00276922223141938 0.00023061897320412474 3.1582610389632724e-06 -2.511750750223694e-08 -5.887518225680791e-06 4.6791301090401635e-08 3.184222079526804e-05 3.129972630962468e-05 0.00010632999148282721 4.704632145073648e-05 0.0001156078469598165 -2.8131864478896835e-05 -8.485834165844591e-05 -7.969888039242683e-05 8.665291485473949e-06 -4.733901029761281e-06 -5.253744212067881e-05 0.0002032210280611905 -3.9750860763469084e-05 8.213834723692233e-05 0.0002501282796780357 -0.00014763676020861655 9.449423011242649e-05 3.154743900585258e-06 -7.105127463099219e-06 6.774236255489778e-06 4.312489651505279e-07 3.0800738046297623e-07 -5.522066077901081e-07 2.2521638623172349e-07
age2 -1.919154149985145e-06 5.847576741536201e-09 -3.1707599810585996e-06 -3.637921846477655e-05 3.1582610389459925e-06 8.368545242749768e-08 -6.81213717194764e-10 -8.3222225325741e-08 6.774908393617571e-10 2.0384110130750004e-07 2.507905446646888e-06 3.7061889244553215e-06 -2.5723749008520997e-07 4.234983169401263e-06 -1.554026340517018e-06 -3.521557144569392e-07 -6.850953881070958e-07 1.143142652144657e-06 -5.162369712249258e-07 -2.619612601568927e-07 2.917856655768018e-06 -1.2102707366615239e-06 2.7521266084108535e-07 4.39312675599258e-06 -2.4644511886565126e-06 1.4531292638290643e-06 2.3957416630517617e-07 -2.9930360668380452e-06 -2.2205937069309775e-06 1.7847812840765696e-08 2.491948465373588e-08 -1.0796270049807408e-08 -1.4684307762026801e-08
age3 1.811435174283712e-08 -4.5509224596556225e-11 2.5215732486724388e-08 2.8213150216642153e-07 -2.5117507502094134e-08 -6.812137171946916e-10 5.6616003103600294e-12 6.774663738791146e-10 -5.6305956571871475e-12 -2.1787654103535076e-09 -1.7209812580947016e-08 -2.9266331676609162e-08 6.323491686020616e-10 -3.465816314731423e-08 9.19028536125738e-09 3.6630608370008203e-10 5.357760158887066e-09 -7.327813876088741e-09 7.476903796902699e-09 -5.939322790135017e-10 -2.122461414832536e-08 9.519043817539179e-09 -3.203365162087249e-09 -3.328131052475716e-08 1.3891189062424878e-08 -1.4487777663592036e-08 -3.831586941741411e-09 2.8242772326761528e-08 1.626080828170585e-08 -1.6030955150545207e-10 -1.5889287090152825e-10 -2.8940826118542305e-12 1.8998517379366866e-10
age2_sex -5.481105672581031e-08 6.909779838625513e-10 3.1582839648059342e-06 6.874495982927555e-05 -5.887518225680656e-06 -8.322222532618508e-08 6.774663738827864e-10 1.5408645486459252e-07 -1.2507723120749964e-09 -8.071979772950858e-07 -6.802333176482452e-07 -2.5972836090740483e-06 -1.3584971262236916e-06 -2.9435060616180797e-06 4.4373821972111036e-07 2.008819989637249e-06 1.7044862204570324e-06 -5.666361980111421e-07 5.04122703404036e-07 1.2562019592837977e-06 -5.086986120771569e-06 8.850554103788237e-07 -2.412735972607543e-06 -6.247223967241374e-06 2.9518513715886637e-06 -3.2838697746185414e-06 -6.373595605268266e-07 5.374316003826963e-07 -4.692198399985302e-07 -1.4217260988793135e-08 -1.421887385482594e-09 7.4263106128263e-09 -2.271865273620449e-09
age3_sex -1.2501882717182273e-10 -4.926035648866584e-12 -2.5118299728732924e-08 -5.343224017077859e-07 4.679130109039999e-08 6.77490839365309e-10 -5.630595657216521e-12 -1.2507723120749834e-09 1.034909726541658e-11 6.813342265104787e-09 4.8538704372638216e-09 1.954912480498738e-08 1.1914236240738365e-08 2.350164382681062e-08 -1.0150533700700804e-09 -1.3324585691618889e-08 -1.1171128895113703e-08 5.801133042785477e-09 -6.941181477121815e-09 -8.372228034971618e-09 4.179708639914187e-08 -6.658659572661271e-09 2.2183610951627133e-08 4.8529226093243534e-08 -1.8958360700692798e-08 3.137886024104927e-08 9.908213535316159e-09 -6.327088110386692e-09 5.1360295834486015e-09 1.3561108813622925e-10 -3.949252151015922e-11 -2.683905605919015e-12 -4.587020687719208e-12
PC_3 -8.121500834249998e-05 6.143482118395142e-07 -7.920960375866074e-06 -0.0004349594731300185 3.184222079540394e-05 2.0384110131158094e-07 -2.178765410386685e-09 -8.071979772985961e-07 6.813342265132892e-09 0.06369649883108228 -0.0024026459404072526 -0.0011021263467819134 0.002947021687109732 -0.0028939880410436235 0.0090069684611792 0.006024171993923312 -0.014104985069937745 -0.006035908365514739 -0.005074715395875426 0.013413318262326909 0.006096187879486937 0.013286848272158263 -0.008292977266715683 -0.02838933474461058 -0.006171960260568995 -0.006545662349866898 0.010545641822106875 -0.0075433002111738945 0.020783959767969765 5.457096285628587e-07 -6.679611262574731e-05 8.901078726531504e-05 6.477147758770417e-05
