 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.3958452993732248e-05 1.1272748984396915e-07 -6.876159921982682e-07 -8.52930785733466e-06 6.856693339765248e-07 1.3953571349583523e-08 -5.893932880640316e-11 -1.5707377232639532e-08 1.0924534749742378e-10 -2.2616362743314907e-05 -3.3531367414451873e-06 -2.8576518654849177e-05 -4.79691847465834e-05 0.00011191075325434391 -7.972881959510228e-05 5.6840202997292523e-05 -8.114910463474841e-05 3.967178025973683e-06 -0.00010614740376138634 -7.000885330536955e-06 -5.317007056578934e-05 -7.422244556050106e-05 -1.0775008400168627e-05 -6.353246314013014e-05 -1.0758391906830946e-06 1.769915322577297e-06 -1.2701460226229689e-05 -0.00010343867291847078 0.00010532624464215377 -6.70158961849506e-08
yob 1.1272748984398137e-07 1.0840910816502524e-07 1.7159526011048487e-07 6.599330472481007e-07 -5.7008298991681464e-08 -5.34141257604328e-10 -3.0418933983649604e-12 7.488793048770924e-10 -1.3836948090659884e-12 6.689307582322834e-08 1.0670009287441536e-05 1.5252910971707642e-06 -6.491428011262669e-06 -2.9800994652721996e-07 -5.833202553702396e-06 3.9993570870541906e-07 -5.236354013772095e-06 6.833341830023471e-06 -3.857443062123588e-06 -6.707525169922609e-06 5.993094272420363e-06 -5.760563366776492e-06 -2.319437736169164e-06 1.044674529616247e-05 4.471446313425015e-06 3.5646165054373354e-07 -1.227539635354771e-06 3.989055764338731e-06 -1.593307645035524e-05 -7.854413542972033e-09
age -6.876159921884366e-07 1.7159526011091016e-07 2.4870029490895742e-05 0.0003427488669555979 -2.4522331059323764e-05 -5.205096533834442e-07 3.3646764008606873e-09 5.172475977731075e-07 -3.347384913028153e-09 -1.249340452461629e-06 1.3942230857990071e-05 1.0871922464582683e-05 -1.0502830033451646e-05 4.7377158779879656e-05 -2.5617992329542646e-05 1.4943809616715955e-05 -3.2949078495811656e-05 1.5752244545325634e-05 -7.261403888928387e-06 4.4783129351222175e-06 -1.1882738821259569e-05 -1.3831980541864436e-05 -3.154072244070924e-05 -1.71108135489148e-05 6.730254971741614e-06 -5.3854490688020714e-06 -1.1332711057013351e-05 -1.650699758686555e-05 2.868211826765612e-05 -9.569666352869826e-09
sex -8.529307857351598e-06 6.599330472502126e-07 0.00034274886695522574 0.009209329455531802 -0.0006217492566392512 -6.929096002299969e-06 4.356838835825534e-08 1.2665139133985838e-05 -7.998991952432118e-08 9.553115073415087e-05 7.988833855701581e-05 4.867036960478763e-05 0.00019213591951848768 0.00012734136948726793 -0.0001416674498008862 9.172854359905345e-05 -0.0003806997670836773 2.4418587119004187e-05 7.883910771116755e-05 -0.00029621072222196684 3.2374482200019225e-06 -0.00038425015500093466 -0.00013232021271636178 -0.000255915248854373 -2.39631791663862e-05 0.0001333107297700617 0.00017810627751865522 6.545337987355248e-05 0.0001529895166099545 -1.9469050525513203e-06
age_sex 6.856693339804168e-07 -5.70082989916878e-08 -2.4522331059295673e-05 -0.0006217492566392234 4.449803849884603e-05 5.164421786125873e-07 -3.3449183048574725e-09 -9.421168578627223e-07 6.119623267751867e-09 -9.556336204178094e-06 4.359522477817701e-06 7.3456960813636095e-06 -9.895849190263326e-06 -3.85138545479166e-06 1.9986009767989803e-06 -9.593917416126072e-06 1.4795307085972922e-05 -1.763886593953398e-06 -9.85191297533812e-06 2.1235168936640317e-05 4.17860834663609e-06 2.146403729680969e-05 1.046303293049171e-05 2.1173195229576868e-05 3.999790715497195e-06 -9.078030387051748e-06 -8.738563304950196e-06 -6.012956844202395e-07 -2.1172071589043805e-05 2.288333006108478e-07
age2 1.3953571349309066e-08 -5.341412576128268e-10 -5.205096533834491e-07 -6.929096002307797e-06 5.164421786131751e-07 1.1329125622422476e-08 -7.525255962655295e-11 -1.1246660438038707e-08 7.467783343542021e-11 7.538841926750483e-08 2.703244700580598e-07 7.857971598770151e-08 1.851129950457798e-07 -7.810282888175926e-07 2.1740883552651083e-07 -3.222321060347748e-07 3.5779162075130613e-07 -1.3710854222990702e-07 -5.693209423921444e-08 -2.8787916150267417e-07 3.5773774259095185e-07 6.963181631747153e-08 7.474758924808136e-07 6.824648956867338e-07 6.947922030753669e-08 1.5310249043914804e-07 2.1184153165041777e-07 4.1358821133282234e-07 -1.2017442289363293e-06 1.7115358587564291e-09
age3 -5.893932880618717e-11 -3.041893398324797e-12 3.364676400860677e-09 4.356838835830614e-08 -3.3449183048612833e-09 -7.525255962655268e-11 5.108359675648961e-13 7.465988496771962e-11 -5.063108626712946e-13 -1.0651947958154744e-09 -3.1289760538598022e-09 -1.786416179922046e-09 -1.7039807053340303e-09 4.55135573589259e-09 -8.129860276570888e-10 2.141269376827111e-09 -1.4714577685044802e-09 5.265153720101411e-10 8.800264531068244e-10 2.219669912176426e-09 -2.497209276309375e-09 6.370564044159834e-12 -5.67081160735747e-09 -5.210559807456199e-09 -1.1654073015572026e-09 -1.2071889780119755e-09 -1.0762555728424352e-09 -2.7129428155775704e-09 9.68919012183525e-09 -2.0690975366014163e-11
age2_sex -1.5707377232530844e-08 7.488793048790666e-10 5.17247597772502e-07 1.2665139133984929e-05 -9.421168578626991e-07 -1.124666043802595e-08 7.465988496763693e-11 2.0550470959588882e-08 -1.3671917819772364e-10 2.257560274531329e-07 -2.2182514563806691e-07 -3.4610441137286154e-07 1.5432548469186174e-07 6.066245342769037e-09 5.667135366560847e-08 2.6246029098642516e-07 -1.7283086533557842e-07 2.8728056637171458e-08 2.9561836027830964e-07 -3.7559617650313937e-07 -1.5068669712692965e-07 -3.5840043321689334e-07 -2.7731999736100485e-07 -5.009812893043768e-07 -8.832947269271693e-08 1.8151942707570964e-07 1.8664680953522274e-07 -5.367166537601952e-08 6.121289024878909e-07 -5.4793950211497625e-09
age3_sex 1.0924534749483946e-10 -1.3836948091065724e-12 -3.3473849130242164e-09 -7.998991952431419e-08 6.119623267751646e-09 7.467783343533644e-11 -5.063108626707519e-13 -1.3671917819772227e-10 9.285839664383932e-13 -1.4230768595098968e-09 1.9869498854925565e-09 3.2504158204924066e-09 -6.914313930491329e-10 3.32215530326603e-10 -7.602062734307937e-10 -1.9952467027969635e-09 5.846152831801415e-10 -1.2584693721191565e-10 -2.3927109003349345e-09 1.9743541283747467e-09 1.250150350011976e-09 1.868870438715558e-09 2.0766814470173372e-09 3.4403882674997803e-09 3.8968012264805475e-10 -1.1252644550498358e-09 -1.4897232223348893e-09 4.402440408254001e-10 -4.759974171493056e-09 3.792297368282977e-11
PC_3 -2.261636274331008e-05 6.689307582320024e-08 -1.249340452469204e-06 9.553115073406872e-05 -9.556336204173498e-06 7.538841926765624e-08 -1.0651947958164114e-09 2.257560274530558e-07 -1.423076859509495e-09 0.03374653310875485 0.00025943243313870966 0.0004480992998335938 0.001715143396481791 -0.004940053553755744 0.0014822872502428168 0.0033871797550321272 -0.004825903056307667 -0.0027187677865675554 -0.0036727704315145026 0.003344399372298087 0.00659863031790351 0.0049949673925012445 -0.0035166970077948937 -0.014031251272753766 6.077731214092008e-05 -0.0008820288730930788 0.0026250062247583318 -0.003636453000622657 0.010436699084607952 8.863808279637445e-06
