intercept	-0.2720517705172246	0.13685466389487855
yob	-0.0062991957724367695	0.0018912165241833643
age	0.43227893366081244	0.23086020834235707
age2	-0.007750143564777653	0.004191101640730949
age3	4.506604255061014e-05	2.516634975807258e-05
PC_3	0.8383245625465608	0.687730396503969
PC_4	3.953435047073441	1.3629498486121705
PC_5	0.09553090623102002	1.4754484551295783
PC_6	-0.7508655995352139	1.7787966334790613
PC_7	0.8619904178840015	1.923768481205564
PC_8	2.2012654856979315	2.047013544087458
PC_9	2.2110334936869616	2.303009255966961
PC_10	-1.198743999992165	2.7893762119607635
PC_11	-4.154139625530662	2.4925582454218125
PC_12	3.133317301355634	2.5847681035866055
PC_13	4.130890882810184	2.60409053561846
PC_14	0.3900468248583442	2.6577409696922714
PC_15	-0.2733756512354669	3.0986061027800926
PC_16	-2.159468619222294	2.7245339221066556
PC_17	-1.3746816425327102	3.0031146038030325
PC_18	-3.245857876285232	2.986549965959923
PC_19	1.924170344207143	2.873999997726593
PC_20	-4.065579963317386	3.2917831332774226
PC_21	3.788714536754925	3.11976175360073
PC_22	-3.980931030145939	2.969892880459766
proband	-0.04150074636633912	0.015048208242099783
maternal	0.011531186100473507	0.036945366118983046
gpm	-0.10369300927947685	0.21477438845531138
gmm	0.07382164740010919	0.21365444574380604
