 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.016829958682472376 -1.5992678227404294e-05 0.002822912147699133 0.0014749658544186564 -0.00025037915285239357 -9.435193744672225e-05 9.566456453269858e-07 9.88105203626046e-06 -1.087513210576416e-07 -0.006824068853834365 -0.001479972877465701 -0.001811706539266468 -0.0031377556357474624 0.008908429491216204 -1.1380583402980415e-05 0.005605467399896385 -0.007244229031502676 -0.0016961982257590767 -0.002992383078141601 0.00996544523808429 -0.003215822133456852 -0.004605096202704153 -0.014171335636332409 -0.00878365226594478 0.0025453269445858706 0.001418622527160179 -0.0018274525717609017 -0.006998764262813565 0.019829519022727234 -6.192516585344208e-05 -5.5113272615011924e-05 -6.86664774967903e-05 4.114734953852351e-05 6.620720075000578e-05 7.703622323071503e-05 0.0002482052809947088
yob -1.599267822741904e-05 4.369376368326055e-06 8.840036559582014e-06 1.7951504867457212e-05 -2.2653343851469503e-06 -1.0529436828765019e-07 5.508251361427793e-10 4.877467158817196e-08 -2.365042531299727e-10 8.781264781886127e-06 0.0012450782837130877 0.00024313154373487838 -0.0005309737781805166 6.103957428053663e-05 -0.0009797201594738925 -0.000142679180114984 -0.0002876941246864261 0.0005561216680228662 -7.027972924508757e-05 -0.0006943957817736739 0.00030928038324712175 -0.0004387387068142432 0.0003309226795646783 0.0005295983824117372 0.0001755566425935562 -3.904551996821675e-06 1.8635468899127866e-05 0.000285873910192429 -0.0005481314862668726 5.196271861123507e-07 -8.50175069664557e-07 -1.0315839445951579e-07 -1.5252707279115695e-06 2.344925566022248e-06 -1.1901864010592023e-07 -2.1439108814950356e-06
age 0.0028229121476756273 8.840036559533709e-06 0.0018731990973484892 0.01882733151092374 -0.0018220251722822925 -5.4578051880574176e-05 4.935150615399829e-07 5.3322373956090895e-05 -4.825887697910139e-07 -0.0007193205937622975 0.0037245548588627398 0.0018987299477596122 -0.001540618544820953 0.00022852084881521886 -0.0052063671307922416 0.0009204335326114389 -0.0032214343578106756 -0.0010760702866186296 0.007170751888033989 0.0014406994810247614 0.004273020715876761 -0.0002682159401635281 0.001656987369869696 2.5516705822098685e-05 -0.0013858417587425881 -0.0011082824049575993 0.00019328354537157964 -0.00033662040991887276 0.003229575997802667 -2.871211595211893e-05 4.17817800975778e-06 2.9561398560181698e-05 -3.690044910133225e-05 4.250285762943497e-05 -5.1238987596420164e-05 1.8971089887368038e-05
sex 0.0014749658539767875 1.7951504867183868e-05 0.018827331510803007 0.3702508252565057 -0.033996596877836883 -0.0005327749698884247 4.705026785640219e-06 0.0009607261892449172 -8.483182157863693e-06 -0.00034032583613160654 0.007714694795150132 0.005656139585917655 -0.014810269740884402 -0.016344886211643442 -0.03190877252524006 0.02314996504110843 -0.04778530006938583 -0.02588216162373486 0.08206274016389384 0.005681420232998217 0.038255388680931035 0.0034805179127202638 0.016124380640956136 -0.049561583263454154 -0.06496172065848595 -0.015743005729859642 0.01565516876999591 0.0250837824433674 0.02310879589503425 -0.0004289805256262766 0.00024357615968701457 0.0005890501024408183 -0.0003126668417176836 -6.223506742012175e-05 -0.0007048173018027958 -0.00025283934987518545
age_sex -0.00025037915280924194 -2.265334385145026e-06 -0.0018220251722709216 -0.03399659687784535 0.003255955927305252 5.322855757229042e-05 -4.814480356034366e-07 -9.48767224084337e-05 8.573938760902815e-07 0.00016776966837772137 -0.0011654650329665324 -0.0007856235977109887 0.001557842310125631 0.0017264430415384632 0.002886517650016364 -0.002493576267847309 0.003291668173861648 0.0018872904714841065 -0.008047052907684546 -0.0008457689187251171 -0.003129654106912734 -0.00034250860694985105 -0.0013485513605248024 0.004363671417187491 0.005740052257503435 0.002594779820040945 -0.000543238647455466 -0.0018850222055466575 -0.003370350305079053 3.801170063750286e-05 -2.038033280836526e-05 -5.4048071750360205e-05 3.85697863982978e-05 -3.3977795507789006e-06 6.01840128919712e-05 2.4055549789997937e-05
age2 -9.435193744601729e-05 -1.0529436828765416e-07 -5.457805188058103e-05 -0.0005327749698921654 5.322855757264369e-05 1.6380237412235035e-06 -1.5140216106828068e-08 -1.598934105596286e-06 1.4780115307590604e-08 2.5478383716630917e-05 -6.710723570833766e-05 -4.3727495660052075e-05 2.9727056790989024e-05 9.061093147873771e-06 9.477797305545291e-05 -3.74962183676613e-05 6.25278558339412e-05 3.26536138201159e-05 -0.00020829812431499172 -7.617758952689963e-05 -9.322752559644542e-05 -1.4983166144076221e-05 -2.1295361520756326e-05 9.439110431516783e-06 4.705539903589176e-05 5.1284844888638604e-05 7.968104812548662e-06 1.6756886802973286e-05 -0.00012070017878254318 8.635464311744299e-07 -1.8059362286372645e-07 -8.58084092556425e-07 1.000901150791768e-06 -1.0448064909902598e-06 1.4969215311647272e-06 -6.916390823180018e-07
age3 9.566456453204205e-07 5.50825136139681e-10 4.935150615400839e-07 4.705026785675718e-06 -4.814480356067899e-07 -1.5140216106829233e-08 1.4252414127473635e-10 1.4765704560655764e-08 -1.3896149113031775e-10 -2.716315986705514e-07 5.634589768547053e-07 3.7505906333366456e-07 -2.765626051356634e-07 -1.3362048528281113e-07 -6.304760665408467e-07 4.0030050786281814e-07 -4.392947432628616e-07 -2.5054560086419733e-07 1.8327765115529332e-06 7.687682592839164e-07 6.430304396030724e-07 1.696061238130806e-07 -1.1041197005034361e-08 -1.3326466606310975e-07 -4.238594053783305e-07 -5.596299214759219e-07 -1.4089241261074458e-07 -1.2983152141712657e-07 1.2251039446811054e-06 -8.197742094004365e-09 2.8039958482004638e-09 8.497351806155965e-09 -8.988229603413021e-09 7.684025230090023e-09 -1.4052301238978725e-08 6.481998297145593e-09
age2_sex 9.881052034940365e-06 4.877467158746117e-08 5.332237395575528e-05 0.0009607261892453594 -9.48767224084521e-05 -1.5989341055858575e-06 1.4765704560556604e-08 2.834683208931582e-06 -2.6142687508667165e-08 -9.426748125386836e-06 4.222076009802611e-05 2.9792768638100842e-05 -4.555089456643856e-05 -5.3609845893962455e-05 -7.14530819089589e-05 7.809047200442406e-05 -7.172643425817155e-05 -5.1574349919862764e-05 0.00023283625183653035 3.3167481082299603e-05 7.487634595009669e-05 1.2890090960015263e-05 2.5413223522053025e-05 -0.00011493458997472198 -0.0001574295409231715 -9.875703199844358e-05 -6.943911715557791e-06 4.5067125788030986e-05 0.00011477941046736141 -1.090298187334478e-06 6.371859186466618e-07 1.6594643342643282e-06 -1.2114289084349351e-06 1.764718498276782e-07 -1.832394127185154e-06 -6.945685795008232e-07
age3_sex -1.0875132104558171e-07 -2.3650425310306423e-10 -4.825887697879851e-07 -8.483182157869087e-06 8.573938760905776e-07 1.4780115307497e-08 -1.389614911294276e-10 -2.614268750867096e-08 2.4540407234795644e-10 1.1248182320284259e-07 -4.2264743541853815e-07 -3.385746676889512e-07 4.050760224088056e-07 5.299746557399304e-07 5.172507544482379e-07 -7.302941723306599e-07 5.04738646865609e-07 4.578823495659388e-07 -2.102220411591695e-06 -3.1245752264351824e-07 -5.13042937351879e-07 -1.5209570379773343e-07 -1.1304923160093077e-07 9.958107100169895e-07 1.346946645544577e-06 1.0523251623837346e-06 2.0913444240852385e-07 -3.951844213473365e-07 -1.1790827887779554e-06 1.0085931820882768e-08 -6.662935255511681e-09 -1.6103256671524227e-08 1.1250926076387563e-08 -1.5970680687997275e-09 1.7739582322599424e-08 6.6145355399809295e-09
PC_3 -0.006824068853830382 8.781264781884655e-06 -0.0007193205937664844 -0.0003403258362306332 0.00016776966838740083 2.5478383716754465e-05 -2.716315986716807e-07 -9.426748125673008e-06 1.1248182320546737e-07 0.9961852471648222 -0.13737306861156068 -0.054305190908264335 0.2689926873698239 0.08266923218096932 -0.007710454161847285 0.1528600392046481 -0.2858005965435007 -0.21279034447544504 -0.29014812954983416 0.24279414010867573 0.18320098181021732 0.3568968177404347 -0.2010737924915683 -0.7557681573979241 -0.22822382510307107 -0.0728094827382422 0.1842322471915637 -0.33629667256699497 0.5048978198917646 -3.799069763889198e-05 -0.0002197389352670609 -0.002740557351978029 0.0004419783528339846 0.0009359111074914975 0.003105119146932428 0.0019263871761057464
