 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
PC_8 -0.000551450029776625 -8.132369229896464e-05 -0.00010308503326850945 8.24906757038609e-07 -7.705181621557614e-09 0.01974540892932077 -0.02130503585644951 -0.050393432408641525 0.08655146455427803 -0.007560375422062683 1.6312638425917287 0.16185399227643604 -0.0016006679299085265 0.0460327528559567 0.0401169108039413 0.015703134566807164 0.06575289760812886 0.127036536465397 -0.1381340320251933 0.07452766571552225 0.13944613224959984 0.03975115423739883 0.05821565728309937 0.0095787448430475 -0.06973061462056564 -0.00019737822186079978 -3.9389022456516456e-05 -0.00040270378672444115 0.0004660994075221109
PC_9 -0.0004289860710883575 1.0102405392185875e-06 -6.297509389203499e-05 1.5573648507483416e-06 -1.642168127390264e-08 0.028113036669545573 -0.0016515805441064085 0.05197664731241846 -0.008547880178445913 0.10087183717080359 0.16185399227643513 2.0792626672505046 0.1340943364674824 -0.003662953011985658 -0.1627298377970431 0.1076972776551536 0.027021046910372052 -0.00920714807663008 -0.1186211068427936 -0.023386101847024093 -0.11276921505297084 -0.08006895006570289 -0.008774163159036537 -0.08946008467724248 0.12829656112984442 -0.00020077195361665136 0.0005584720755135765 -0.0012259998867900214 0.0004084238737280062
PC_10 -0.00014076499431858055 -4.536601993760723e-05 -9.570259986853577e-05 6.087824064744824e-07 4.908433219192861e-10 -0.043208733944879285 0.0031558967957934234 -0.07430584066353625 0.02419307940145551 -0.07800411286650302 -0.0016006679299086913 0.13409433646748223 2.6348267874306717 0.27170848359754923 -0.13743817650210988 -0.05050679250539351 -0.006436061860802139 0.00332449395627256 0.06807398460874717 0.06302828977984744 0.11838049963213926 0.09035412470578169 0.03126391628109053 -0.05683091886144732 -0.1684500751570167 -0.00012290858302938329 -0.00011844439689536642 0.000546136115695622 -0.0004334993371888735
PC_11 -0.00028799815239570633 9.031582923186502e-05 0.00023224292562105598 -4.242066808516711e-06 3.446938667823711e-08 -0.02080485506474939 -0.03568086993662806 -0.0829408931444748 0.029932888408321805 0.12375672011636862 0.04603275285595728 -0.003662953011985166 0.2717084835975497 2.3206628090264214 0.11396384069272164 0.20431240308423315 0.051165288009974476 0.06459461004063015 -0.028305096974886704 0.04370037803960591 -0.07922842750956599 -0.049652820447099524 0.010906038399235627 -0.100344100233992 0.22540076596975453 -1.897580547536439e-05 0.0006327858249738602 -0.0007824130855560218 -0.0007402188062543415
PC_12 -0.0007739925717660748 6.8738676585828296e-06 3.778198401412482e-06 -3.0270313277219114e-07 2.8473408178479636e-09 -0.020587592644649533 0.030190609081840295 -0.08383614586701989 -0.058487679323675025 0.11311189405565954 0.040116910803942356 -0.16272983779704264 -0.13743817650210993 0.11396384069272221 2.7781439448458354 0.11314227770927114 0.10615190804988885 -0.043434876549759374 0.12304273683367242 0.1687041367403507 0.13603019508089223 0.054326470838240895 0.06435333224161269 0.13924081719739675 0.034193183511977455 -0.00029940968690070954 0.0006009400097770351 -0.0006703230728312944 -0.00025985402115237825
PC_13 0.00040779096769379125 -9.1439333055119e-05 0.00018762546140613793 -6.008476682797486e-06 4.3337825360634595e-08 0.032723938377966416 0.049478591898724604 -0.008844135966439211 0.01826611074549025 0.10255912921208708 0.01570313456680727 0.10769727765515363 -0.05050679250539333 0.20431240308423335 0.11314227770927131 2.6796803535435623 0.2956943540130743 -0.1004394751144935 -0.040034737409775 0.24000689972415604 0.13262785191874132 0.03468204875035897 -0.1615335639747971 -0.021458383358063226 -0.1911520144686205 -0.00014730108815561393 -0.00032721385533078393 0.000595154817878224 -0.0006035932430640065
PC_14 -0.00072911565348594 8.490095747006413e-05 -8.546647321254933e-05 3.674043920874389e-06 -2.8561169367698734e-08 0.010302058218999363 -0.054125139093453914 -0.0348590409560904 0.10414870234175533 0.030753501201907323 0.0657528976081281 0.02702104691037181 -0.006436061860802077 0.05116528800997477 0.10615190804988917 0.29569435401307415 2.7630277238833116 0.061297515982660464 -0.14488067444596275 0.10362874777596982 0.0488237511022708 -0.028333614011680754 0.03371447015902062 -0.19368972690344582 0.14762373450941557 -8.879700177212491e-05 0.00042307048712288586 -0.0001749028907233586 -0.0005223411562226838
PC_15 -0.0006327654097075152 -7.906510016820189e-05 0.00017428886848303279 -4.338759869840873e-06 1.9900151360180953e-08 0.042809609231535345 -0.06510145583197413 -0.044654051222111545 -0.15304002218880416 -0.18573161491023316 0.12703653646539798 -0.009207148076630759 0.0033244939562729853 0.06459461004062961 -0.04343487654976151 -0.10043947511449443 0.06129751598266029 3.0624987961720107 -0.10709513641418822 -0.012517376065618365 0.11459815127128573 -0.0114626112327998 0.10069637761602998 -0.05162244142642702 -0.22853503926554541 0.00024502348765709215 0.0006914280831071326 -0.000330061650138236 -0.0006677537798743758
PC_16 0.00041642678454639466 -1.0464835208077754e-05 2.6630765873880806e-07 -1.7395544133253212e-06 2.438693382830444e-08 -0.012038462797319455 0.06711143726390033 0.039015497914933646 0.032746721062585686 -0.07433485067298577 -0.1381340320251926 -0.11862110684279568 0.06807398460874693 -0.028305096974886864 0.12304273683367385 -0.04003473740977479 -0.14488067444596253 -0.10709513641418755 3.332768249206626 -0.030833123068950807 -0.01038207171860171 0.1401303619311372 0.058805465374570515 0.040284270939566005 0.013639646352451606 0.0005306367992292017 -0.0004903271183226883 0.000716688071127027 0.00018938121645248503
PC_17 -0.000918809616234547 8.84973343714464e-05 0.00025069987454783926 -4.783808927630679e-06 3.429596743746886e-08 -0.08678212444689523 0.04371954288851398 -0.1460797427975435 0.13912042189356041 0.1610269925767584 0.07452766571552233 -0.023386101847024145 0.06302828977984744 0.04370037803960576 0.16870413674035037 0.240006899724156 0.1036287477759695 -0.0125173760656186 -0.030833123068950825 3.719480369575069 0.08215373833558863 0.045407164853165 -0.15893904796285907 -0.13354745381942443 -0.0892046648229314 5.37577299982126e-06 -0.00035428776431506117 0.000716529731638646 -0.00019581729350574487
PC_18 0.00018722373929304066 4.900336523152856e-05 0.00013891227634851494 -2.584131147448062e-06 2.3688640210751163e-08 -0.019007286186326123 -0.023589031202240353 -0.016467540064399943 -0.0269938001279707 0.009595796649511419 0.13944613224960023 -0.11276921505297129 0.11838049963213933 -0.07922842750956612 0.13603019508089248 0.13262785191874238 0.04882375110227072 0.11459815127128613 -0.01038207171860142 0.08215373833558878 3.23329259840262 0.20013367129293913 -0.014320632038968802 -0.21700082220511852 0.13561360525997646 -0.00018930565873606268 -0.00030511187828156006 0.00018319935936910275 0.0001938290807656141
PC_19 0.0006054651302356493 -2.219932688770907e-05 0.00012239737268409593 -4.6707100436402325e-06 4.440728732413655e-08 -0.015428746399620472 0.024950112866770492 0.0006670604869997373 0.01926976876354552 -0.010886343112859164 0.03975115423739888 -0.08006895006570264 0.09035412470578152 -0.04965282044709979 0.054326470838241346 0.034682048750358796 -0.028333614011680944 -0.01146261123279915 0.14013036193113831 0.04540716485316497 0.20013367129293907 3.4030124577387735 0.006890041354691164 0.049983185932301805 0.19097348999117525 0.0002697892887983583 -0.0005211244343022953 -3.95906593670459e-05 0.0006787651614417625
PC_20 0.00012627675530438906 3.7849483040644097e-07 -2.713288977875316e-05 -5.47434983670143e-07 1.3185195126346083e-08 0.02541915580208749 -0.03899459498012062 -0.016686737847495282 -0.08121239617882008 -0.06303412067571865 0.058215657283099215 -0.00877416315903688 0.031263916281090494 0.010906038399235554 0.06435333224161269 -0.16153356397479673 0.03371447015902059 0.10069637761603002 0.0588054653745705 -0.1589390479628589 -0.01432063203896868 0.006890041354691248 3.8442175052976446 0.17306892706807087 -0.048182632672038 0.0002500135421151551 -4.8593244375439874e-05 -0.00033671686730704127 0.0007102488819973462
PC_21 0.0009656025687609921 4.251863907270714e-05 4.77284087525735e-05 -3.6773708648177746e-06 5.521978296602397e-08 -0.03146555272018044 0.005736662078440694 -0.04485786552487755 0.023868659648578497 0.047623326108909646 0.009578744843047955 -0.0894600846772434 -0.05683091886144756 -0.10034410023399214 0.1392408171973963 -0.021458383358062924 -0.19368972690344585 -0.0516224414264266 0.04028427093956457 -0.13354745381942418 -0.21700082220511843 0.049983185932301825 0.17306892706807078 4.146246451019804 0.16267018183984935 -0.00016838309341376834 0.00030547914128646245 0.0006880385519386422 -0.0008674256906747478
PC_22 0.0015540304202118374 -0.00015364777949422123 0.00023213660238794676 -7.507000995427995e-06 5.240568801601289e-08 0.058711688457631715 0.09128863926833199 0.09004317577598221 -0.05444259341798307 -0.14932571383867377 -0.0697306146205649 0.1282965611298438 -0.16845007515701654 0.22540076596975475 0.03419318351197829 -0.1911520144686217 0.14762373450941554 -0.2285350392655454 0.013639646352451889 -0.08920466482293168 0.13561360525997646 0.190973489991175 -0.048182632672038136 0.16267018183984924 3.7619216360540975 0.0005311804419948022 -0.00030398536039701415 0.00013776674758490294 0.0005119561840144738
proband 2.7234689625130217e-06 -1.4916824530378854e-07 -9.155154878269963e-07 2.698972736460023e-08 -2.394790339583859e-10 6.213219892599313e-06 0.00010540773525800556 -7.192049336659613e-06 -1.3414400427000527e-05 -0.0001112882403246941 -0.0001973782218609807 -0.0002007719536167454 -0.00012290858302941898 -1.89758054754748e-05 -0.0002994096869006022 -0.00014730108815566833 -8.879700177212144e-05 0.0002450234876573084 0.0005306367992289794 5.375772999837146e-06 -0.00018930565873601543 0.00026978928879837594 0.00025001354211516606 -0.00016838309341376688 0.0005311804419947774 8.61465010575179e-05 -4.770289985319559e-05 -1.680382983754284e-06 3.0124540220127607e-07
paternal -2.5896421051862834e-05 3.922823978062823e-09 -2.0323376477773093e-06 5.6067966569187875e-08 -4.672266987916246e-10 -7.241087827003137e-05 -7.803576403638953e-05 -0.0002229702638036675 -0.0002678134893036629 0.0003556082943002785 -3.938902245598972e-05 0.0005584720755135063 -0.00011844439689517614 0.0006327858249748371 0.0006009400097764084 -0.0003272138553308656 0.0004230704871228569 0.0006914280831069604 -0.0004903271183230596 -0.00035428776431504415 -0.00030511187828160277 -0.0005211244343022922 -4.859324437541871e-05 0.0003054791412863885 -0.00030398536039707335 -4.7702899853195645e-05 0.0004897155787388852 -0.0003749591103057978 -0.00035317144672591765
gpp 1.2484846118156343e-05 -3.3014607109400966e-07 -2.6379036304012874e-06 6.461216529726885e-08 -5.387048343174454e-10 0.00011348904357443448 0.00012203009076838524 -0.00011722654492685998 0.0003886327339175584 -0.00012136557494040776 -0.00040270378672466797 -0.00122599988679026 0.0005461361156955379 -0.000782413085556182 -0.000670323072830711 0.0005951548178782114 -0.00017490289072336765 -0.00033006165013771264 0.0007166880711274478 0.0007165297316385754 0.00018319935936902382 -3.959065936704133e-05 -0.0003367168673070246 0.0006880385519387248 0.0001377667475849018 -1.6803829837540194e-06 -0.0003749591103057969 0.001448824395599463 -0.0007674791916026614
gmp 1.755441771001422e-05 5.043271930087392e-07 5.133313577602072e-06 -1.200080732961651e-07 8.87139369579944e-10 0.00010781212197965702 0.00031547063114065757 0.00027384434965819387 -5.104423453156677e-05 -0.0006645465678857293 0.00046609940752257215 0.0004084238737278365 -0.0004334993371889046 -0.0007402188062544252 -0.00025985402115170556 -0.0006035932430636786 -0.0005223411562226232 -0.0006677537798757588 0.0001893812164534425 -0.00019581729350573278 0.0001938290807656096 0.0006787651614417507 0.0007102488819973169 -0.0008674256906747028 0.0005119561840148028 3.012454022010384e-07 -0.00035317144672591824 -0.0007674791916026603 0.001416477090615606
