 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.008729700975372451 -8.72621859848088e-06 0.0012978418451657947 -0.00159600843363392 6.519916167220794e-05 -4.452096830416821e-05 4.629675217064279e-07 4.765706789460172e-07 -2.329910867837773e-08 -0.0022317927594802415 -7.343777357671277e-05 -0.0007354720025228425 0.0008545796643890885 -8.12891095791757e-06 0.0005493010030123955 0.006087492428398264 -0.000624474522137489 -0.001100599206061475 -0.0029578577395899877 0.0005461820172443514 -0.003833915437141269 -0.0023530183106063576 -0.007185689833611819 -0.002138767631847419 -0.0031887192954891215 -0.0034652834131503434 -0.003852104736161879 0.0048415849179335654 0.0060734057137980845 -2.3247347229631264e-05 -4.271685880018652e-05 -1.7673273481823882e-05 -3.7516223334498213e-06 3.926759211129411e-05 1.2426762472575979e-05 6.264236468469263e-05
yob -8.726218598487004e-06 1.999388171535163e-06 3.9632567713333293e-07 6.8475129812101434e-06 -1.0504485210463756e-06 3.4284343546402734e-08 -3.7005776403295347e-10 2.50973686479372e-08 -1.4404477618125863e-10 1.3560087402943534e-05 0.00033343561016839653 6.353034237869313e-05 -0.00024365726120598134 0.00011843765852821902 -0.0002845565907501004 -4.3199863966557304e-05 -0.00012579540149479268 0.0002505560791828384 -7.770707356547e-05 -0.00019442029083203798 0.00014829374740095227 -0.00013993549018526805 -4.180937315980185e-05 0.000142219762478554 0.00010272246804934368 -5.108227890363745e-05 -8.147322112880481e-05 2.603551474924098e-05 -0.0002644987351607913 1.1348148345670485e-07 -1.1472808987671852e-06 -2.939092660442673e-07 5.322136415113948e-07 1.5105395208685941e-06 -8.03519439495561e-07 3.742718652529918e-07
age 0.001297841845157268 3.9632567712004785e-07 0.0008428216684510756 0.0086953698858944 -0.0008388684003842389 -2.477497583460251e-05 2.2535433975030756e-07 2.4658345960951774e-05 -2.2427684861194776e-07 -0.00018398262816211725 0.0001283676115293169 -0.0005801417648289791 0.0006460889419318082 -6.0326012696066866e-05 0.0010599896517483308 0.0010263675212912407 -0.0009129998960016399 -3.768187960246139e-05 0.0013649661630850082 -0.0007908465432672788 -0.00026580834050534113 -0.000576174267399308 -0.0009973832271430623 -0.0006822386904506484 -0.0004554127902868487 -0.0010917380961034736 -0.0015723151662620715 0.00021490220094663414 0.0015918504925991183 -1.5122125542074736e-05 -8.301853474796938e-06 1.1118537136388613e-05 -3.908574435505431e-05 3.931577265180294e-05 1.535846944472006e-06 -3.152559350272222e-05
sex -0.0015960084337851644 6.847512980294618e-06 0.008695369885853276 0.20075623031761194 -0.018131885617261395 -0.00024639989858402615 2.1792145512927013e-06 0.0005074237844249058 -4.448732770462694e-06 0.003723791146603447 0.006764179540949299 -0.007114977095327329 0.007246403609631545 -0.0018064669352763655 0.004275310121151938 0.00496859598376655 -0.014214526980732448 0.001635661364576441 0.02547932642544507 -0.020152364706035538 0.002250574866701933 -0.012972864884841931 -0.012097573124847699 -0.031772902088238755 -0.01770139312082586 -0.013861799025050083 0.015385681719084447 0.0008143229715755142 0.010912432376559455 -0.00012666997748141763 -2.0534331251302985e-05 7.699347636033606e-05 -0.0005815569207694959 0.0004233412612362127 0.00027425465098861586 -0.0005347904150765603
age_sex 6.519916168749184e-05 -1.0504485210072505e-06 -0.0008388684003804053 -0.01813188561726422 0.0017049795584362915 2.4649704489771543e-05 -2.242942619018681e-07 -4.927418342130491e-05 4.43166731652802e-07 -0.00033675365249343284 -0.0007599743775082545 0.0004162361732647504 -0.0004519282649933883 0.00027008891536861276 -0.00046543813323513824 -0.0005923940027861587 0.0014026827411932684 6.413731928451364e-05 -0.0022468118747811837 0.0017513548059426317 -0.0004174847492741925 0.001075419074621105 0.001098650011289005 0.00300771893633456 0.0017167275068180475 0.0018491660638792656 -0.001320804482745848 -0.0002633041184038816 -0.001120103523651616 1.1795824369925343e-05 4.112460459055838e-06 -1.264359835609127e-05 5.124792521133585e-05 -4.000099176118574e-05 -1.805625613408186e-05 4.798260116453702e-05
age2 -4.452096830392854e-05 3.428434354880675e-08 -2.4774975834605037e-05 -0.00024639989858529884 2.46497044898905e-05 7.529339832405183e-07 -7.030513257218952e-09 -7.480269567328734e-07 6.9839827909452535e-09 5.336036667146692e-06 9.428479283963626e-08 1.4745111690419326e-05 -2.245920369550419e-05 1.1484302684270948e-05 -3.659080493186339e-05 -3.3755933704493765e-05 1.9843972080726064e-05 5.520728376679849e-06 -4.153199378488147e-05 1.6414214866750737e-05 1.050949846769831e-05 1.183180911672652e-05 3.155379209842191e-05 2.369514563069402e-05 2.556100781461731e-05 4.257410318991029e-05 3.4001139557179576e-05 -1.973128463259805e-05 -4.8579286912647134e-05 4.102604406371232e-07 2.014093016133944e-07 -3.9854250713224996e-07 1.0841393536661241e-06 -1.0165423609608018e-06 1.0190442171162482e-07 7.862570022739861e-07
age3 4.629675217040896e-07 -3.700577640378341e-10 2.2535433975036609e-07 2.1792145513048605e-06 -2.2429426190300664e-07 -7.030513257219815e-09 6.713938187589726e-11 6.985123381381186e-09 -6.669361930111184e-11 -4.9465495691346725e-08 3.839952531162221e-08 -1.151155176534277e-07 1.8591185507374555e-07 -1.4108994616459472e-07 3.198336786634434e-07 3.3876776632390646e-07 -1.4693803503912144e-07 -3.27663922637277e-08 3.616554588229609e-07 -1.3680211862680567e-07 -1.007588426454763e-07 -9.825838013924361e-08 -3.4077438001644256e-07 -2.3580769823350968e-07 -3.030974565006151e-07 -4.754682765808712e-07 -2.3733808717318028e-07 2.8201357166341156e-07 4.4802265529982357e-07 -3.5383222299686797e-09 -1.389263029148727e-09 4.2461268499456695e-09 -9.44667134882245e-09 8.171210266285809e-09 -2.0243544323974635e-09 -6.314238212739029e-09
age2_sex 4.765706784973049e-07 2.5097368646664082e-08 2.465834596084138e-05 0.0005074237844250491 -4.927418342131081e-05 -7.480269567294402e-07 6.985123381348289e-09 1.4650073328942301e-06 -1.3492173711488194e-08 9.349161866683312e-06 2.569947727378224e-05 -7.289193078544699e-06 9.995979240172043e-06 -1.1105998466225536e-05 1.6185299064125296e-05 2.0361163253459972e-05 -3.960386714802659e-05 -3.9858521573008324e-06 6.215556149433302e-05 -4.738477436936649e-05 1.5104363727938046e-05 -2.4840023949282783e-05 -3.048182619476198e-05 -8.521040575201285e-05 -5.23648353680207e-05 -6.715030244244425e-05 3.7231524718074075e-05 1.2777401276065971e-05 3.6830390664083566e-05 -3.2860473556916155e-07 -1.2321337846587516e-07 5.070320578204596e-07 -1.3743794922060681e-06 1.0894385719431453e-06 3.0777896130306993e-07 -1.3406110942567892e-06
age3_sex -2.3299108674079927e-08 -1.440447761704383e-10 -2.2427684861094797e-07 -4.448732770464456e-06 4.4316673165289693e-07 6.983982790914333e-09 -6.669361930081521e-11 -1.3492173711489393e-08 1.2688901776708166e-10 -8.59302166825965e-08 -2.5694749584652573e-07 4.30713162307822e-08 -8.466940238161815e-08 1.3312583892388858e-07 -1.690125402979603e-07 -2.0291976593211663e-07 3.3339079555431675e-07 3.161245498310644e-08 -5.457376474289066e-07 4.100472564972346e-07 -1.4655696613788676e-07 1.7242739763544366e-07 2.66853292810116e-07 7.529815930822658e-07 4.986905043472118e-07 6.909679433891047e-07 -3.423242045370084e-07 -1.72194700027731e-07 -3.971233456539842e-07 2.9676387853964538e-09 8.430514641825317e-10 -5.5804082226850036e-09 1.1572338963608353e-08 -9.050385588346654e-09 -1.2569528882838562e-09 1.1757120895949007e-08
PC_3 -0.0022317927594823627 1.3560087402932216e-05 -0.00018398262816431957 0.003723791146574197 -0.00033675365249052674 5.336036667212803e-06 -4.9465495691959474e-08 9.349161866595571e-06 -8.593021668178054e-08 0.444243100637563 -0.06516122087164135 0.020675509218764224 0.06671388787136268 0.026431309575724687 0.0166031089850673 0.03984154896549921 -0.0902055302511224 -0.04959837122360133 -0.03624167983121337 0.09456712477042083 0.013231032868905883 0.13210619290534087 0.03096545873282007 -0.25458120789859295 -0.06842918123544857 -0.032624480312579654 0.06638235623940122 -0.08356046582020686 0.17969639524772676 -9.498959448916462e-05 -0.0001577666340288128 -0.0007291794105533477 -0.0003765242657276303 0.0008825065586933517 0.0013185947125473026 0.00021936128095418055
