 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.3006133388187366e-05 4.799904609532823e-08 -3.676095906369376e-06 -2.8458860549666717e-05 1.8267151651653833e-06 7.446926913240943e-08 -4.4652514700144734e-10 -3.7543508112997534e-08 2.3796999213099786e-10 2.051502536073324e-06 9.061512963459509e-06 2.690162962319588e-06 -3.617045488081931e-05 5.3147243882072575e-05 -8.253544574527559e-05 4.368775846656479e-05 -4.767404533057299e-05 -1.836047702946429e-05 -9.308425496495074e-05 -1.4475120799413737e-05 -3.2219672504042116e-05 -5.912531574732189e-05 1.266764786499374e-05 -5.469824106196505e-05 -1.6223248768869623e-05 1.2185256085994105e-05 -5.0104140281292076e-05 -5.048612258907752e-05 8.060455401073741e-05 -2.091577948037268e-06 1.6078477438928133e-06 2.0517197890694176e-06
yob 4.799904609536279e-08 1.1834005766148692e-07 1.6862618726628342e-07 8.774481625487299e-07 -7.04344850151973e-08 -2.772621371136365e-10 -4.5170528643807935e-12 9.189590000549033e-10 -1.890939191445406e-12 8.553822081268874e-07 8.877646070685982e-06 6.524890788115074e-07 -7.518075314619725e-06 -1.8606929459241269e-06 -4.207700026723633e-06 8.121133617709232e-09 -3.2031086444786904e-06 5.894054989818115e-06 -2.423761541123383e-06 -5.9499420081628085e-06 7.315193298753291e-06 -6.228209369954753e-06 -2.7598207332010534e-06 9.943841343910373e-06 3.37518699447474e-06 1.416587827231269e-07 -2.4656724603697955e-06 4.180228169934261e-06 -1.4468160076121774e-05 -4.008122862247383e-08 1.905774893341649e-08 2.9549714839944772e-08
age -3.6760959063651877e-06 1.6862618726718223e-07 4.809668173686494e-05 0.0007059313747912569 -4.7748666497891875e-05 -9.748234830503196e-07 6.137418898077776e-09 9.715488058363748e-07 -6.120046913117264e-09 -3.2589957316592664e-06 -5.714409386233173e-06 -1.4491826482867557e-05 -3.478038995734475e-05 3.7198641759658208e-06 1.1685872669924675e-05 2.3649448378740105e-05 1.1455085104306268e-05 4.4003964517348834e-06 1.562176687210967e-05 -3.984508949272046e-06 -1.676604332171625e-05 6.309863024183226e-06 -3.5697297475245216e-05 1.5222393074560296e-05 1.6062590208274638e-05 -2.6333783974439857e-05 -6.046875085452547e-06 -2.3446153508136756e-05 -6.28030602931546e-06 -6.550290033678802e-08 1.4170811534390063e-07 -1.0408943747690076e-07
sex -2.845886054961635e-05 8.774481625638328e-07 0.0007059313747916806 0.01694291278009939 -0.0011127348474564334 -1.3993138741907682e-05 8.650464676750835e-08 2.221584984565488e-05 -1.3801520824825881e-07 1.1439557726046126e-07 3.807269540184198e-05 -0.00014017906812112017 -0.00018505487516254463 -0.00012294696660319055 0.00024936769246038484 0.0004203081072735893 0.00021877228843851366 0.00033330476600418904 8.322858432219557e-05 -0.0003802468137293926 -0.00011850697206336235 0.00010116205226562712 -0.0001524250349218873 2.496675411876076e-05 0.0005533798311858633 3.4323543614111716e-05 -9.004473328404521e-05 -0.00023715823433741905 -0.0006174359868543682 1.0436182108912729e-06 2.4912336750067096e-06 -3.110068855978145e-06
age_sex 1.8267151651556881e-06 -7.043448501563952e-08 -4.774866649790485e-05 -0.001112734847456061 7.56659596078217e-05 9.704307714578802e-07 -6.114939636795973e-09 -1.5490173565284365e-06 9.809460216618636e-09 -3.876485376649443e-07 6.1250091429367356e-06 1.7965248603107252e-05 1.3427272500147034e-05 6.563652996158231e-06 -2.2906804703922394e-05 -2.8051675961444753e-05 -1.9700748272501657e-05 -1.526592333444203e-05 -8.673197503341372e-06 2.0278303381864903e-05 8.51035722063741e-06 -6.222285588732576e-06 1.318922098919572e-05 3.7812118894510583e-06 -3.161894069555762e-05 -3.8140762621914935e-06 1.0803111161830019e-05 1.9168009758213856e-05 3.53972216968969e-05 5.710211886466214e-09 -7.618855601037484e-08 2.196002518810501e-07
age2 7.44692691324432e-08 -2.7726213712219403e-10 -9.748234830501606e-07 -1.3993138741895458e-05 9.704307714573554e-07 2.026381461136914e-08 -1.300198824286144e-10 -2.0178679571290932e-08 1.294734212373241e-10 1.6851822660149077e-07 5.620096004802503e-07 4.335254340948757e-07 5.694473700753378e-07 -2.6427917309743385e-08 -3.8846463860374197e-07 -5.329180056651037e-07 -4.169516716253887e-07 1.5855490678405177e-07 -4.918083476841227e-07 -2.2113967065154743e-07 4.80017129059606e-07 -3.4622652685530533e-07 8.085188129988495e-07 2.8386924566181294e-08 -1.0320845801953764e-07 5.604865986915077e-07 5.9292968515815156e-08 5.787398156896093e-07 -4.238974493377006e-07 1.916726572214455e-09 -1.3661469002926705e-09 2.6386494740506556e-09
age3 -4.4652514700169446e-10 -4.5170528643021564e-12 6.137418898075914e-09 8.650464676740965e-08 -6.114939636791222e-09 -1.3001988242859645e-10 8.47931465784628e-13 1.2943454258086666e-10 -8.439657868045267e-13 -1.7412480592877932e-09 -4.760017708776506e-09 -3.289449291846858e-09 -3.863768584023388e-09 6.648935946500335e-11 2.5138053978983944e-09 3.6393791275843662e-09 3.1681130031925613e-09 -1.787003138882408e-09 3.4980808745447043e-09 2.353560026952584e-09 -3.1113084285009443e-09 2.7212937447728577e-09 -6.013907718386419e-09 -1.117329880562487e-09 -3.7718133630366527e-10 -3.633564582239101e-09 -3.991198066488183e-10 -3.6610503329848013e-09 4.554293394537494e-09 -1.777275229369672e-11 2.5801960919904437e-12 -1.9926179989337766e-11
age2_sex -3.754350811286121e-08 9.189590000753423e-10 9.715488058363913e-07 2.2215849845640817e-05 -1.5490173565280039e-06 -2.0178679571296448e-08 1.29434542580931e-10 3.239761412675456e-08 -2.0890287004230622e-10 4.073519976145724e-09 -2.492656401911586e-07 -4.772074021227288e-07 -2.9575758438225254e-07 -1.3845722345461023e-07 5.613645624586581e-07 5.801050217586324e-07 4.4272554570450804e-07 2.2182273135756476e-07 2.565128216215389e-07 -2.606943593123455e-07 -1.5760425191433233e-07 1.5431926283672362e-07 -3.654406786709147e-07 -1.660684735657896e-07 5.560173170427072e-07 8.8303379315687e-08 -2.7752050444289213e-07 -4.122466476061651e-07 -5.799395108951212e-07 -7.949836778578489e-10 2.895574340114132e-10 -4.411791241344486e-09
age3_sex 2.3796999213133535e-10 -1.890939191539679e-12 -6.12004691311596e-09 -1.3801520824813623e-07 9.809460216613601e-09 1.2947342123733132e-10 -8.439657868047597e-13 -2.0890287004225917e-10 1.3692696556608157e-12 1.4927408526986449e-10 2.1771587203446854e-09 3.534582995651307e-09 2.0228589033627115e-09 1.0579203872381863e-09 -4.006178248767776e-09 -3.647715700414397e-09 -2.9316866798238506e-09 -1.0428060325780012e-09 -2.144848214044715e-09 8.388650216084038e-10 7.277933647519943e-10 -1.160515246264157e-09 2.873858266032232e-09 1.3637861620937287e-09 -3.067242962390318e-09 -6.154288671621601e-10 2.04202549565573e-09 2.365286192504203e-09 2.9360948130656274e-09 8.732202592854935e-12 3.2191620829877566e-12 2.7039240327339423e-11
PC_3 2.0515025360729216e-06 8.553822081268957e-07 -3.258995731655497e-06 1.1439557728894378e-07 -3.876485376673092e-07 1.6851822660140967e-07 -1.7412480592872588e-09 4.073519976201793e-09 1.4927408526946612e-10 0.03176654108066389 0.000641539128783846 0.0017189421916267978 -6.613925264658123e-05 -0.004845509793117299 0.0021183115975463205 0.0037672868230851815 -0.004646788406557006 -0.0007882805938697415 -0.0014866940832024343 0.0007091268913720862 0.005433618049965649 0.003736377398243062 -0.0017589139242908806 -0.01121973337257869 0.0005007144964326835 -0.000672375561491416 0.003998724032321314 -0.0006649217974531879 0.006371909521994921 -1.0729064587019752e-05 1.5305097765895782e-05 1.829792918058771e-05
